"IDRSSD"	RCON0352	RCON2202	RCON2203	RCON2210	RCON2213	RCON2215	RCON2216	RCON2236	RCON2365	RCON2377	RCON2385	RCON2520	RCON2530	RCON5590	RCON6648	RCON6810	RCON6835	RCONB549	RCONB550	RCONB551	RCONB552	RCONF233	RCONHK05	RCONHK06	RCONHK07	RCONHK08	RCONHK09	RCONHK10	RCONHK11	RCONHK12	RCONHK13	RCONHK14	RCONHK15	RCONJ473	RCONJ474	RCONK220	RCONK222	RCONK223	RCONP752	RCONP753	RCONP754	RCONP756	RCONP757	RCONP758	RCONP759	
	OTH NONTRANSACTION SAVINGS DEPOSITS	TOT TRANSACTION ACCTS-US GOVERNMENT	TOT TRANSACT ACCTS-STS&POL SUB IN US	TOTAL DEMAND DEPOSITS	TOT TRANS ACCTS-BKS IN FGN COUNTRIES	TOTAL TRANSACTIONS ACCOUNTS	TOT TRANS ACCTS-FGN GOVTS&OFFCL INST	NONTRANS DPS OF BKS IN FGN COUNTRIES	TOTAL BROKERED DEPOSITS	TOT NONTRANS ACCTS-FGN GOVTS&OFFCL I	TOTAL NONTRANSACTION ACCOUNTS	TOT NONTRANSACTION ACCTS-US GOVT	TOT NONTRANSACTION ACCTS-STS&POL SUB	PREFERRED DEPOSITS	TIME DEPOSITS LT 100000	AMT OUTSTDG IN MONEY MARKET DEP ACCT	IRA AND KEOGH PLAN ACCOUNTS	TRANSACTION ACCTS: IPC DEPOSITS	NONTRANSACTION ACCTS: IPC DEPOSITS	TRANSACTION ACCT: CB'S & DI'S IN U.S	NONTRANSACT ACCT: CB'S & DI'S IN U.S	IRA KEOGH IN MEM ITEM 2.C	SELECTED COMPONENTS OF TOTAL DEPOSIT	SELECTED COMPONENTS OF TOTAL DEPOSIT	MATURITY AND REPRICING DATA FOR TIME	MATURITY AND REPRICING DATA FOR TIME	MATURITY AND REPRICING DATA FOR TIME	MATURITY AND REPRICING DATA FOR TIME	TIME DEPOSITS OF 250000 OR LESS WITH	MATURITY AND REPRICING DATA FOR TIME	MATURITY AND REPRICING DATA FOR TIME	MATURITY AND REPRICING DATA FOR TIME	MATURITY AND REPRICING DATA FOR TIME	TIME DEPOSITS EQ 100K LE 250K	TIME DEPOSITS GT 250K	BRKRD DEP GT 250000 MAT LE 1 YR	TIME DEP GT 250000 MAT LE 1 YRDEP	EST DEP LISTING SERVICE NOT BROKERED	OFFR CONSUM DEP ACT INDIV HSHLD FMLY	NONINTR TRN ACCTS INDIV HSHLD FMLY	INTR TRN ACCTS INDIV HSHLD FMLY	MMDA DEPS PRIMRLY INDIV HSHLD FAMLY	OTHR MMDA INDIV PRTNRS CORPS	OTHR SVGS DEPS IND HSHLD FAMILY USE	OTHR SVGS DEPS IND PRTNRS AND CORPS	
37	9966	0	7173	16276	0	26818	0	0	0	0	40265	0	506		19740	2619	2788	19645	39759	0	0	102	0	0	4190	13151	7621	2358	17341	0	0	0	360	7580	360	0	0	0	true							
242	6139	0	604	8068	0	14896	0	0	0	0	19020	0	3521		4659	4573	1672	14292	15499	0	0	0	0	0	1462	3315	57	814	4777	0	2152	508	0	989	2660	0	2152	0	true							
279	39271	0	0	14583	0	50812	0	0	0	0	118668	0	0		31651	1554	14036	50812	118668	0	0	5643	0	0	10389	32868	24137	1889	43257	3035	3643	1882	0	37632	8559	0	6678	0	true							
354	1923	0	79	2439	0	2439	0	0	0	0	4840	0	879		1722	895	0	2360	3961	0	0	0	0	0	639	1342	41	0	1981	0	0	0	0	300	0	0	0	0	false							
457	7262	0	402	7378	0	10521	0	0	0	0	26871	0	2768		5584	11766	2140	10119	24103	0	0	454	0	0	1041	4262	1936	603	5303	0	0	0	0	2258	0	0	0	0	true							
505	221129	0	10567	29177	0	47256	0	0	0	0	383993	0	116752		17523	132276	4955	36689	267241	0	0	1525	0	0	8362	12449	5463	760	20811	556	2739	259	0	9510	3555	0	3295	0	false							
1155	680	0	8901	33862	0	136891	0	0	4772	0	70116	0	5886		31033	10972	8390	127258	63746	732	484	3039	4772	4772	17701	13108	17184	1227	24163	1955	3600	3689	0	18187	9244	0	4649	0	true							
1351	5999	0	9176	20571	0	35639	0	0	0	0	88542	0	6267		35430	17263	8105	26463	82275	0	0	3050	0	0	10026	30803	15406	0	40829	3787	2539	2720	0	20805	9045	0	6326	0	false							
1454	615	0	12345	172280	0	315704	0	0	0	0	314302	616	25909		37499	224795	25568	303359	287777	0	0	8956	0	0	19610	19018	13781	4306	32551	21828	5513	4185	651	19216	32177	0	7229	0	true							
1669	31457	0	25839	69735	0	145764	0	0	0	0	100476	0	353		27009	24136	9703	119883	100083	42	40	2097	0	0	9169	20231	6562	3629	28760	1275	2554	759	704	12582	5292	0	3829	0	true							
1856	1474	0	634	3094	0	5306	0	0	4101	0	63321	0	330		14789	27203	0	4672	34515	0	28476	0	4101	0	4703	16985	7127	995	21688	0	811	4023	0	15021	4834	0	811	18253	false							
2040	15842	2	7571	22649	0	49236	0	0	33536	0	114352	0	7012		26548	61291	3825	41663	107340	0	0	782	33536	17178	1881	12205	15450	5233	9480	0	2135	315	0	8221	2450	0	2135	747	true							
2161	30798	0	1550	31875	0	71777	0	0	503	0	63404	0	585		9966	8450	7120	70227	62819	0	0	0	503	503	3800	10063	3832	251	13863	776	4238	942	254	7980	6210	0	5014	0	true							
2376	754173	0	47003	32808	0	220017	0	0	489273	0	2765053	0	330783		436014	794793	123038	173014	2329328	0	104942	48504	489273	489273	187137	358792	369590	82563	542585	47263	92890	58366	19485	562068	218005	0	139846	98921	true	11679	19848	368485	424497	325018	104543	
2554	3438	0	253	37	0	5889	0	0	0	0	6959	0	481		3110	0	0	5636	6478	0	0	0	0	0	571	2296	517	138	2867	0	0	0	0	411	0	0	0	0	false							
2732	58520	0	8759	126418	0	163527	0	0	7000	0	335403	0	11246		39999	130927	11546	154768	324157	0	0	3565	7000	7000	16529	37059	12624	2871	46435	36705	30762	9155	251	29084	76873	0	67467	0	true							
2750	15252	0	2723	5589	0	14609	0	0	0	0	30960	0	6712		8280	448	1423	11886	24248	0	0	107	0	0	3875	5580	2845	331	9033	861	768	1000	0	4352	2629	0	1628	0	true							
3252	14259	0	48385	29919	0	79556	0	0	14615	0	75643	0	21041		11429	13429	5286	31171	53604	0	998	0	14615	14277	9468	14440	3955	5204	23908	9050	4221	1246	371	21638	14888	0	13271	0	false							
3458	2573	0	4196	7368	0	16108	0	0	2000	0	29372	0	4256		9229	3356	998	11912	25116	0	0	331	2000	1000	2206	8178	9022	1618	9387	0	1022	1398	0	11794	2420	0	1022	0	false							
3720	39968	0	32417	42375	0	132219	0	0	0	0	97456	0	10382		20577	8760	5616	99802	87074	0	0	1641	0	0	9296	21326	1454	6	30622	10391	5755	500	0	11505	16646	0	16146	0	true							
3971	107718	0	87	24879	0	41227	0	0	59451	0	528521	0	9942		124813	214692	19216	41103	466146	37	52433	6042	59451	38816	31389	77384	57168	19357	108773	2010	11277	6295	1231	60485	20813	0	13287	2876	true							
4156	21351	0	20616	45507	0	101168	0	0	12092	0	88416	0	10751		19444	23435	4389	80552	75696	0	1969	1722	12092	12092	11446	16299	8653	3653	27745	1621	1092	865	0	20607	3578	0	2713	4748	true							
4231	18014	0	14542	27984	0	45473	0	0	0	0	56328	0	1614		15053	5891	12273	30931	54714	0	0	6693	0	0	3667	12917	6282	5785	16584	500	943	806	1523	13597	3773	0	1443	0	false							
4839	29470	0	8630	59042	0	69663	0	0	20998	0	181429	0	23513		25145	50665	10088	61033	139008	0	18908	4608	20998	20998	19474	39429	21582	303	58903	10256	6669	3583	0	55643	20508	0	16925	18908	true							
5069	41090	0	0	27129	0	31402	0	0	49170	0	225549	0	249		43363	8597	958	31402	177664	0	47636	480	49170	8066	28580	57024	43918	9441	85604	10596	20699	5604	0	95600	36899	0	31295	35502	false							
5135	20889	0	41103	66513	0	134649	0	0	18226	0	231412	0	13777		62964	56968	16567	93546	196951	0	20684	7102	17580	17580	32437	92467	4519	419	124904	4078	18732	904	0	66878	23714	646	22810	2208	true							
5210	687210	6	31359	68446	0	113057	0	0	6320	0	1211317	0	78042		200210	166274	60144	81692	1133040	0	235	17523	6320	3944	42665	98222	141728	16861	130907	14794	21052	19552	2959	99266	58357	0	32995	5078	true	23701	27003	103456	62818	454241	145211	
5461	317056	0	8017	39898	0	52270	0	0	68326	0	511946	0	17976		7389	165665	3007	44253	493970	0	0	1832	68326	68326	5242	9663	1689	612	14905	7294	4474	251	0	9818	12019	0	11768	0	true							
5751	10047	3	3731	25013	0	47654	0	0	5041	0	123131	0	26389		18609	67727	8875	43920	93414	0	3328	4208	5041	2230	9374	16302	11001	2000	25676	750	3914	2016	0	20068	6680	0	4664	0	true							
6039	38069	0	13140	99453	0	120974	0	0	0	0	117508	0	4196		39728	13072	12196	107834	113312	0	0	2696	0	0	14204	41080	4371	514	55284	1324	4255	619	0	20441	6198	0	5579	198	false							
6329	52720	0	15180	209317	0	259541	0	0	5690	0	365905	0	9806		83613	64138	13371	244361	356099	0	0	3918	5690	0	40360	113116	44220	7165	153476	8627	24861	8515	2183	121248	44186	0	33488	22097	false							
7009	0	0	0	134124	0	134124	0	0	0	0	682429	0	0		0	682429	0	134124	682429	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false							
7045	24163	0	11913	22720	0	114794	0	0	0	0	74715	0	5495		20791	16089	6490	102881	69220	0	0	252	0	0	2858	7629	14313	6417	10360	262	0	2984	0	10426	3247	0	262	0	true							
7072	68330	2	3532	36062	0	60888	0	0	4764	0	197963	0	12272		47484	38051	18845	57354	185691	0	0	4849	4764	3788	12283	36420	21583	6525	48703	1231	11079	1589	872	29327	14771	0	12310	0	true							
7456	26739	0	14497	19959	0	39292	0	0	0	0	43855	0	1503		10772	0	2239	24795	42352	0	0	238	0	0	3082	7593	4517	235	10675	595	253	841	0	4655	1689	0	848	0	true							
7634	7623	0	3098	12111	0	19546	0	0	0	0	39703	0	146		12690	798	4914	16448	39457	0	100	2725	0	0	6396	16036	2550	529	22431	0	5486	286	0	12820	5772	0	5486	0	false							
8033	22956	0	2569	53601	0	85465	0	0	0	0	122438	0	868		39452	68	6466	82896	102538	0	19032	3062	0	0	12197	42739	22426	9237	54936	1509	5455	3595	2255	47147	12815	0	6964	12442	true							
8462	1230	0	9378	63454	0	109701	0	0	0	0	46983	0	15613		7921	6305	3458	100073	31370	250	0	1272	0	0	8304	12412	1348	0	20354	8620	8764	0	0	14143	17384	0	17384	0	true							
8631	17714	0	326	17468	0	23465	0	0	0	0	34080	0	879		8317	1567	2738	23139	33201	0	0	993	0	0	2047	6110	3181	1797	8157	0	1103	561	0	4818	1664	0	1103	0	true							
9357	120968	210	996	39341	0	47950	0	0	9851	0	332990	6804	0		1206	206008	2130	46744	326186	0	0	456	9851	9851	474	1303	135	0	1777	3702	400	0	0	706	4102	0	4102	0	true							
9553	17822	0	15221	21583	0	48703	0	0	1638	0	57954	0	3567		14950	8969	6212	33482	51912	0	2475	0	1638	1389	5083	15557	6691	250	20640	1296	1360	924	0	12631	3580	0	2656	1732	true							
9807	518939	0	35766	95210	0	157832	0	0	0	0	1792169	0	367349		81114	822627	71132	122066	1424820	0	0	3318	0	0	20746	117078	157285	6181	137824	76661	68099	3843	710	220176	149313	0	144760	193060	true	8369	12395	467935	354692	338558	180381	
9955	12897	30	4178	26629	0	57520	0	0	1926	0	61231	0	16987		7372	34646	1166	53312	44244	0	0	0	1926	1926	5784	5138	2385	381	10922	0	0	0	0	6316	0	0	0	0	true							
10250	142858	0	1077	22916	0	46918	0	0	1432	0	327661	0	8368		44738	102287	28503	45841	318796	0	497	10566	1432	922	5608	24313	34520	5131	29921	0	3044	7649	2251	24834	12944	0	3044	746	true							
10849	66911	0	2057	11578	0	28035	0	0	0	0	225297	0	46003		46273	24140	8750	25977	179294	1	0	2394	0	0	24585	67347	19264	711	86478	7789	11649	2902	0	65634	22340	0	19438	11220	false							
11145	32108	0	47795	48878	0	114688	0	0	1069	0	100890	0	12760		16748	29800	7453	66752	88130	141	0	3867	0	0	5372	6679	9680	5692	12051	2964	1888	3793	2913	10675	11559	0	4852	0	true							
11640	199907	8	6516	23218	0	37053	0	0	0	0	311460	0	45614		35299	30435	18103	30529	265846	0	0	9653	0	0	11670	22832	15490	13307	34408	6086	2599	5167	3965	28000	17818	0	8685	0	true							
11837	5157	0	27505	7855	0	45860	0	0	0	0	34753	0	329		14025	6700	2764	18355	34424	0	0	2118	0	0	3641	9522	5175	3992	13163	0	261	305	0	8305	566	0	261	0	false							
12030	39462	0	22760	93038	0	128893	0	0	0	0	186323	0	1479		58117	47976	19150	106133	184644	0	200	6925	0	0	21553	52291	14511	3848	73844	1498	3570	1327	287	34086	6682	0	5068	0	false							
12142	31108	0	18085	67451	0	132152	0	0	0	0	78483	0	2284		21163	12267	7642	114067	76199	0	0	1519	0	0	14009	14792	1194	0	22983	2317	2490	306	0	8832	5113	0	4166	0	false							
12179	6505	0	0	7461	0	10715	0	0	0	0	24236	0	501		7502	7462	1466	10715	23735	0	0	108	0	0	1393	2536	4303	1535	3928	0	501	0	0	2266	501	0	501	0	true							
12311	10644884	50	2855317	6151387	0	7689243	0	0	3802192	0	74184897	0	2701655		3397309	58843645	619968	4831628	71483242	2248	0	86336	3802192	3791944	358184	1865969	1794943	159746	2224152	174846	143149	192978	6553	781533	517526	0	317994	0	true	680123	509611	22089389	34212391	630038	9998003	
12647	25725	0	2127	39816	0	49173	0	0	12720	0	92035	0	7176		16386	27370	5617	47046	84859	0	0	801	12720	2952	5328	11609	6296	0	16937	3148	2444	4428	5687	6847	15707	0	5591	0	false							
12656	2282	0	597	4168	0	6361	0	0	0	0	9002	0	1519		2777	1356	864	5764	7483	0	0	224	0	0	453	3255	1434	222	1804	0	0	0	0	2587	0	0	0	0	true							
12937	10900	0	0	43347	0	59059	0	0	10855	0	112105	0	0		6978	36381	4497	59059	112105	0	0	3140	10855	10855	8854	10372	1799	130	19226	28015	10853	1302	3500	14177	43670	0	38868	0	true							
12946	65492	18	103964	91597	0	278171	0	0	50	0	1021826	0	384684		133695	357652	48566	174189	637142	0	0	21809	50	50	50937	136837	73112	19585	186311	136601	129761	47535	4314	146776	318211	0	266042	0	true	36930	39307	149810	75153	59254	6238	
13103	477611	0	33219	78612	0	196706	0	0	25025	0	1481298	0	372077		163308	649137	65486	163215	1107867	272	1354	23131	25025	15000	28066	86552	94738	36777	114609	33822	37339	28750	8505	82825	108416	0	71161	0	true	8495	75768	301519	117297	187078	147728	
13251	3376	0	515	7301	0	11735	0	0	0	0	29461	0	1267		6561	18653	1278	11220	28194	0	0	0	0	0	1506	4950	726	0	6456	0	251	0	0	621	251	0	251	0	true							
13457	3392	0	1040	5024	0	8760	0	0	0	0	9986	0	785		2221	1774	1210	7720	9201	0	0	0	0	0	1613	1828	422	0	3441	0	957	0	0	1642	957	0	957	0	false							
14052	9890	0	2148	15108	0	26556	0	0	0	0	31561	0	4793		4905	12736	2359	24408	26768	0	0	818	0	0	1091	4727	1452	0	5818	0	552	1113	0	2366	1664	0	552	0	true							
14155	18993	0	1615	56918	0	101139	0	0	45331	0	91551	0	10978		14744	37344	5922	99524	80573	0	0	2081	43160	42859	6259	12748	6944	2061	19007	2512	1456	796	2437	13269	7201	0	3968	0	true							
14650	7917	0	3397	9753	0	15694	0	0	0	0	13143	0	134		3132	881	1080	12297	13009	0	0	246	0	0	2199	1529	245	0	1297	0	0	371	0	841	371	0	0	0	false							
14753	14761	0	914	12448	0	12448	0	0	0	0	25136	0	2077		7002	0	3202	11534	23059	0	0	639	0	0	2445	6247	909	12	8691	500	262	0	0	2611	762	0	762	0	false							
14865	77784	3	18788	180281	0	180281	0	0	24875	0	169622	0	16179		22911	48641	10817	161490	153337	0	106	2805	24875	24286	19570	10331	7266	2816	26440	1672	1037	505	0	17072	3214	0	2709	0	true							
14977	5336	0	0	7304	0	11529	0	0	0	0	30486	0	0		8345	1773	3352	11529	30486	0	0	1221	0	0	4529	10165	3319	46	14693	1539	3780	0	0	9714	5318	0	5318	0	false							
16551	45960	48	6506	61232	0	104750	0	0	8016	0	175691	0	12807		59290	43778	24474	97201	162884	995	0	7397	8016	1099	12099	26295	36449	1214	38394	1525	3980	4389	0	16767	9894	0	5505	0	true							
16748	18193	0	2044	22329	0	27275	0	0	0	0	46320	0	1403		10786	8948	3927	25231	44917	0	0	1433	0	0	1970	5075	8294	1877	6829	0	931	771	260	6430	1962	0	931	0	false							
17110	0	0	0	0	0	0	0	0	0	0	108044	0	6497		15507	0	5750	0	101547	0	0	3087	0	0	50434	0	0	0	50434	57609	0	0	0	34928	57608	0	57609	0	false							
17147	4349566	0	77401	322284	0	497083	0	0	423942	0	6865948	0	1183219		928526	1038213	155383	418465	5682729	1217	0	30585	423942	199339	119609	600009	426167	93970	701892	64058	133257	38569	2531	311229	238414	0	197314	0	true	2866	178413	625397	296998	2129304	2186151	
17259	12436	0	1756	10371	0	17172	0	0	0	0	31997	0	3280		9770	1711	4697	15416	28717	0	0	1752	0	0	2488	6878	5253	621	9366	0	0	2110	500	5470	2610	0	0	0	false							
17950	59164	248	37725	79369	0	164252	0	0	47421	0	274542	275	34323		32343	128945	10897	126279	225944	0	14000	4506	33421	33421	13507	25654	12902	3162	39161	11260	17998	1950	0	22882	31208	14000	29258	0	true							
17978	56574	0	0	3301	0	29226	0	0	0	0	158753	0	912		51421	3397	34359	29225	145888	1	11953	14492	0	0	11667	37394	10889	17765	49061	1370	16796	0	2900	26294	21066	0	18166	0	true							
18050	75019	0	51476	189170	0	265005	0	0	0	0	244552	0	10727		44407	56401	10719	213529	233825	0	0	3065	0	0	17796	38890	18600	2183	56011	4724	22266	8164	510	33062	35664	0	26990	0	false							
18135	32235	0	0	82253	0	110712	0	0	22721	0	121772	0	0		12111	53258	3885	110712	121772	0	0	796	22721	22721	4469	7281	4214	1644	11568	4389	9689	4593	0	5498	18670	0	14078	0	true							
18827	265366	0	80346	320180	0	514845	0	0	5543	0	534234	0	89935		73455	112997	22657	432690	444155	1809	144	4732	5543	5389	19181	38118	33135	14553	57299	19037	25040	5539	1267	31533	50883	0	44077	0	true	38566	49753	24109	61040	4156	242694	
18836	18087	0	1881	31235	0	42483	0	0	1971	0	87326	0	2258		35584	12789	13013	40602	85068	0	0	4024	1971	1052	16939	16811	11915	7570	30437	937	1499	526	252	17651	3214	0	2436	0	true							
18854	82493	0	28162	199028	0	228621	0	0	172724	0	396735	0	39333		30569	74274	3210	200459	324530	0	32872	1167	172724	154583	40887	94101	44123	1332	134988	9906	34435	14405	778	149874	59524	0	44341	32872	true							
19356	9201	0	6520	21079	0	40618	0	0	6000	0	38491	0	835		10274	6623	1568	34042	31556	56	6100	0	0	0	2754	5786	5600	441	8257	4000	2827	1000	259	4307	8086	6000	6827	0	false							
19936	15731	0	33597	66631	0	156869	0	0	0	0	119928	0	10776		19915	55256	9045	123272	109152	0	0	4089	0	0	6571	19158	8211	7228	25729	810	2945	3509	509	21253	7773	0	3755	0	true							
19972	72915	0	0	0	0	0	0	0	0	0	72915	0	0		0	0	0	0	72915	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false							
20053	12983	0	1632	20377	0	30498	0	0	8457	0	55468	0	9332		23227	4259	7512	28866	46136	0	0	1329	8457	3156	3256	15662	11007	1840	18918	2589	1321	2549	0	8539	6459	0	3910	1741	true							
20633	61279	0	23255	26904	0	117329	0	0	5628	0	134796	0	861		28130	15880	11999	94069	133935	5	0	3705	5628	5628	7049	16741	20038	9179	23711	0	545	3827	258	24877	4630	0	545	3414	true							
20857	8761	0	8953	25504	0	55925	0	0	0	0	49016	0	8839		4533	30144	2361	46972	40177	0	0	0	0	0	2299	4323	1659	236	6622	537	805	253	0	3984	1595	0	1342	0	true							
21256	1073	0	3046	2870	0	6531	0	0	0	0	3777	0	355		1092	564	1542	3485	3422	0	0	823	0	0	33	255	889	140	288	0	0	0	823	225	823	0	0	0	true							
21359	12974	0	2056	11864	0	18722	0	0	0	0	28905	0	1406		4088	9458	3618	16666	27499	0	0	0	0	0	1797	3753	732	191	5550	0	0	0	0	2385	0	0	0	0	true							
21658	23385	5	5160	20108	0	63299	0	0	1	0	84077	0	1220		33387	9178	16151	58134	82857	0	0	5486	1	1	17077	13004	12337	3479	30081	2532	1443	560	1082	12510	5617	0	3975	0	true							
22048	21594	0	18396	90167	0	90167	0	0	9203	0	87064	0	11809		22768	0	6554	71771	75255	0	0	2883	9203	9203	15875	25274	9268	128	41149	7623	6350	952	0	27777	14925	0	13973	0	true							
22543	17433	0	10448	27	0	65100	0	0	0	0	39297	0	1143		6651	11924	3054	54652	38154	0	0	1141	0	0	2532	3380	2200	1460	5912	0	0	368	0	2922	368	0	0	0	true							
22552	14348	0	3334	16320	0	31673	0	0	4609	0	46222	0	3862		13223	4033	3507	28339	42360	0	0	606	4609	0	3583	8229	14447	37	11812	0	545	1000	0	13073	1545	0	545	1618	true							
22730	99	0	15887	67069	0	98409	0	0	0	0	72277	0	7093		11751	54620	3410	82522	65184	0	0	793	0	0	3394	5585	4534	1976	8048	832	362	875	0	3738	2069	0	1194	0	true							
22936	13767	0	3063	66420	0	87449	0	0	0	0	90073	0	1061		21413	35576	6592	84386	89012	0	0	1322	0	0	5725	14745	12563	36	20470	1026	4015	2620	0	11656	7661	0	5041	0	true							
23456	20256	0	7223	22724	0	82696	0	0	0	0	93929	0	12403		35096	12256	13348	75473	81526	0	0	4063	0	0	4701	16246	20944	8052	20947	0	9782	1692	0	14847	11474	0	9782	0	true							
23504	1311468	0	39982	457517	0	519000	0	0	280289	0	2918413	0	540895		123444	1324198	18382	479018	2377518	0	0	5355	239243	238327	30838	120547	31987	5718	151385	16300	24606	10685	42066	65646	93657	0	40906	0	true	51976	4838	366731	529631	440674	627547	
23643	14295	0	15587	37152	0	78867	0	0	0	0	94124	0	9686		29124	2035	7454	63280	84338	0	100	2614	0	0	12427	27119	14149	0	39546	5027	10098	6812	2163	24571	24100	0	15125	0	true							
23755	57585	45	7536	42121	0	86699	0	0	0	0	93877	22	9491		12309	13589	6312	79118	84364	0	0	1512	0	0	3272	8392	4695	2198	11662	1005	0	3141	0	6247	4146	0	1005	0	false							
24006	490550	1	11680	127789	0	315454	0	0	0	0	854037	0	25515		168521	40374	59418	303773	828522	0	0	14901	0	0	26061	90393	73369	80442	116454	4262	14319	14086	20182	101744	52848	0	18581	0	true	46832	86560	19346	21028	416211	39075	
24378	19397	0	0	6840	0	12221	0	0	0	0	42837	0	503		16878	38	6927	12221	42334	0	0	1754	0	0	3841	3653	8263	7347	6366	298	0	0	0	6226	298	0	298	0	false							
24453	14538	0	1184	60695	0	79463	0	0	13285	0	167801	0	11485		18319	116193	3766	78279	154825	0	1491	2706	13285	5598	4400	10112	8874	4369	14512	6554	1707	1054	0	9436	9315	0	8261	1736	true							
24659	24563	0	1269	13897	0	26728	0	0	0	0	35515	0	1591		6251	1008	3197	25459	33924	0	0	1322	0	0	4379	3443	1268	271	6892	327	0	256	0	3110	583	0	327	0	true							
24668	229800	0	12474	45609	0	63800	0	0	220866	0	1411467	0	81488		72279	796984	35610	51326	1327321	0	2658	20712	220866	219962	175167	42218	17641	5898	125038	104284	31216	7440	818	168646	143758	0	61967	0	false							
24949	46507	0	8396	92200	0	134653	0	0	7659	0	200983	0	4845		67890	58522	13811	126257	196138	0	0	2924	7659	7659	13113	41990	35547	215	55069	381	3095	1613	0	22975	5089	0	3476	0	true							
25357	13389	0	11884	47192	0	191947	0	0	28180	0	172976	323	6730		63748	46045	8939	180063	165923	0	0	3622	28180	28180	30087	58779	11529	4512	88866	866	3647	3080	1042	41159	8635	0	4513	0	true							
25647	11243	1	0	12231	0	13434	0	0	0	0	93421	0	33		17222	8357	5305	13433	67375	0	26013	2681	0	0	6643	19348	32069	7842	25991	1262	2372	2998	1287	48680	7919	0	3634	26013	false							
26176	40630	0	246	24869	0	39511	0	0	65907	0	242719	0	24067		29381	38273	5037	39265	210015	0	8637	2012	65907	55945	48276	76157	21244	1441	124433	4138	10725	830	1005	117737	16698	0	14863	7193	true							
26242	205840	1	47189	65589	0	128900	0	0	0	0	290124	0	5141		36071	18935	13646	81710	284983	0	0	3539	0	0	13819	36552	7792	298	50370	1156	4524	1206	0	22390	6886	0	5680	0	true							
26457	2906	0	1949	4744	0	8694	0	0	0	0	17324	0	2475		3823	7635	276	6745	14604	0	245	0	0	0	1412	3833	838	199	5245	501	0	0	0	2459	501	0	501	0	true							
26765	12367	1	19056	141703	0	209838	0	0	0	0	266616	0	13398		8863	177600	2508	190422	253218	359	0	1288	0	0	9916	17393	7655	2576	27309	4259	22355	9837	2658	28677	39109	0	26614	0	true							
27070	183600	0	1712	37127	0	37127	0	0	0	0	425922	0	7186		136386	0	59621	35415	418064	0	672	17872	0	0	55754	115089	40711	3753	158488	7859	14301	2782	2073	78921	27015	0	21252	0	false							
27548	234079	0	33295	74234	0	192328	0	0	84335	0	470287	0	35263		35072	143189	17454	148003	434786	11030	238	354	84335	84335	16007	23186	26859	6122	39193	6775	10994	2565	511	37101	20845	0	17769	496	true							
27614	68715	0	2370	88586	0	159561	0	0	0	0	183596	0	36793		36664	44322	22155	157191	146803	0	0	7602	0	0	8683	14106	17474	9873	20229	8763	6885	3719	1056	13472	20423	0	15648	0	true							
27847	52748	0	30109	91896	0	153273	0	0	11922	0	350444	0	40528		110309	38109	28981	123164	294816	0	15100	12337	8121	8121	32814	82124	91068	6421	114938	10463	22238	13904	555	102118	47160	3801	32701	15100	true							
28013	431096	0	180093	137656	0	250987	0	0	144279	0	2689471	0	181047		423873	1430554	85699	70894	2508424	0	0	33048	144279	34068	107493	225533	283539	77253	333026	22612	64421	43074	3898	269944	134005	0	87033	0	true	38882	32011	1283660	146894	429312	1784	
28152	25997	0	4221	25575	0	44868	0	0	1004	0	80092	0	9647		18610	30677	7420	40647	70445	0	0	1448	0	0	3305	8341	10283	1234	8550	0	255	0	0	4554	255	1004	255	0	true							
28255	37504	0	42852	77696	0	242730	0	0	0	0	116229	0	205		12901	27856	2556	199508	115920	370	104	482	0	0	9594	16542	4976	1885	26136	5399	6235	5574	662	20097	17871	0	11634	0	false							
28406	216880	0	3288	91166	0	145186	0	0	330206	0	1972245	0	143172		393836	1010531	41500	141898	1752894	0	76179	16257	330206	330206	145466	213460	209394	33769	358926	27979	20736	83360	10669	208254	142744	0	48715	76179	true	20583	38020	455595	554913	190545	26335	
28675	13333	0	12157	29185	0	30343	0	0	25130	0	77539	0	7922		38805	15594	4881	18186	69617	0	0	1402	24505	5826	4338	12819	15008	12795	17157	625	2607	420	0	6155	3652	625	3232	0	false							
28732	17903	0	2330	26073	0	33389	0	0	0	0	51568	0	7740		8273	15840	3448	31059	43828	0	0	1128	0	0	3380	8476	2677	108	11856	0	1571	1612	0	6368	3183	0	1571	0	false							
29476	2166	0	0	6587	0	18081	0	0	0	0	54162	0	522		11040	2233	4002	18081	44396	0	9244	2356	0	0	1565	9923	18629	8192	11488	6605	1739	2493	617	27269	11454	0	6605	9244	true							
29636	80410	0	34133	68346	0	122996	0	0	0	0	665093	0	107475		82434	378562	30409	88863	557618	0	0	0	0	0	27261	77432	29881	3939	104693	39243	24789	3008	569	56079	67608	0	64032	0	false							
29878	738506	0	0	31036	0	133176	0	0	0	0	1064144	0	0		174635	21639	82201	133176	1064144	0	0	23968	0	0	41754	155673	55920	18650	197427	4391	16614	7412	3585	97362	32002	0	21005	0	true	18384	93360	20622	1017	729441	9065	
30052	2743	0	0	7912	0	10110	0	0	0	0	14225	0	0		1382	7453	140	10110	14225	0	0	0	0	0	418	1253	318	0	1671	0	1023	1016	0	608	2039	0	1023	0	false							
