"IDRSSD"	RCFA3792	RCFA5310	RCFA5311	RCFA7204	RCFA7205	RCFA7206	RCFA8274	RCFAA223	RCFAA224	RCFAB530	RCFAB596	RCFAP742	RCFAP793	RCFAP839	RCFAP840	RCFAP841	RCFAP842	RCFAP843	RCFAP844	RCFAP845	RCFAP846	RCFAP847	RCFAP848	RCFAP849	RCFAP850	RCFAP851	RCFAP852	RCFAP853	RCFAP854	RCFAP855	RCFAP856	RCFAP857	RCFAP858	RCFAP859	RCFAP860	RCFAP861	RCFAP862	RCFAP863	RCFAP864	RCFAP865	RCFAP866	RCFAP867	RCFAP868	RCFAP870	RCFAP872	RCFAP875	RCFAQ257	RCFAQ258	RCFD3368	RCFD3632	RCFW3792	RCFW5310	RCFW5311	RCFW7205	RCFW7206	RCFWA223	RCFWP793	RCFWP870	RCOA3792	RCOA5310	RCOA5311	RCOA7204	RCOA7205	RCOA7206	RCOA8274	RCOAA223	RCOAA224	RCOAB530	RCOAB596	RCOAP742	RCOAP793	RCOAP838	RCOAP839	RCOAP840	RCOAP841	RCOAP842	RCOAP843	RCOAP844	RCOAP845	RCOAP846	RCOAP847	RCOAP848	RCOAP849	RCOAP850	RCOAP851	RCOAP852	RCOAP853	RCOAP854	RCOAP855	RCOAP856	RCOAP857	RCOAP858	RCOAP859	RCOAP860	RCOAP861	RCOAP862	RCOAP863	RCOAP864	RCOAP865	RCOAP866	RCOAP867	RCOAP868	RCOAP870	RCOAP872	RCOAP875	RCOAQ257	RCOAQ258	RCON3368	RCON3632	RCOW3792	RCOW5310	RCOW5311	RCOW7205	RCOW7206	RCOWA223	RCOWP793	RCOWP870	
311256																																																											9116	1027	1027	8.18%	11.11%	9.86%	8089	82073	98848	80	0	6500	9.86%	1	0	8230	0	61	0	80	0	0	0	0		0	0	8089	0	0	0	0	0	0	8089	0	0	0	0	0	0	0	0	0	1027	0	61	0	0	98909	1650									
311265																																																											27517	825	825	11.51%	28.08%	27.24%	26692	97990	231851	944	0	2400	27.24%	1	0	27636	0	0	0	944	0	0	0	0		0	0	26692	0	0	0	0	0	0	26692	0	0	0	0	0	0	0	0	0	825	0	0	0	0	231851	24292									
311603																																																											87529	6176	757	11.18%	12.62%	12.51%	86772	693683	775878	-7830	0	0	12.51%	1	0	80142	0	22	0	397	695	0	-8227	0		0	483	86772	0	0	0	0	0	0	86772	0	0	0	0	0	0	0	0	0	6176	5419	506	0	0	776384	87972									
311649																																																											11018	586	586	13.79%	23.75%	22.48%	10432	46399	75653	18	0	1750	22.48%	1	0	10450	0	0	0	18	0	0	0	0		0	0	10432	0	0	0	0	0	0	10432	0	0	0	0	0	0	0	0	0	586	0	0	0	0	75653	8682									
311658																																																											6356	254	254	7.56%	16.22%	15.57%	6102	39198	80684	230	0	700	15.57%	1	0	6332	0	0	0	230	0	0	0	0		0	0	6102	0	0	0	0	0	0	6102	0	0	0	0	0	0	0	0	0	254	0	0	0	0	80684	5402									
311845																																																											1367726	120762	123002	8.17%	14.27%	12.99%	1244724	9581345	15232523	8722	0	846491	12.99%	1	0	1591281	254637	6877	0	8722	19	0	0	0		0	0	1321026	0	76604	0	0	0	76604	1244422	0	0	302	302	0	302	2240	0	0	123002	0	338118	0	0	15570641	736068									
311939																																																											18754	1383	1383	10.88%	17.06%	15.80%	17371	109933	159712	590	0	12000	15.80%	1	0	17961	0	0	0	590	0	0	0	0		0	0	17371	0	0	0	0	0	0	17371	0	0	0	0	0	0	0	0	0	1383	0	0	0	0	159712	5371									
312244																																																											61715	5463	5463	9.97%	14.13%	12.88%	56252	436725	564135	732	0	14710	12.88%	1	0	57077	32	61	0	732	0	0	0	0		0	0	56252	0	0	0	0	0	0	56252	0	0	0	0	0	0	0	0	0	5463	0	93	0	0	564228	41635									
312356																																																											17604	1207	1207	11.89%	18.40%	17.14%	16397	95667	137934	217	0	1000	17.14%	1	0	16614	0	0	0	217	0	0	0	0		0	0	16397	0	0	0	0	0	0	16397	0	0	0	0	0	0	0	0	0	1207	0	0	0	0	137934	15397									
312570																																																											4253	140	140	17.22%	38.19%	36.93%	4113	11137	23886	78	0	0	36.93%	1	0	4246	0	0	22	78	0	0	0	0		0	0	4146	0	0	0	0	33	33	4113	0	0	0	0	33	0	0	0	0	140	0	55	0	0	23941	4168									
312730																																																											105725	8332	8332	9.36%	13.73%	12.65%	97393	769750	1041007	-2456	0	148033	12.65%	1	0	116298	0	0	8507	211	0	0	-2667	0		0	0	110247	0	0	0	0	12854	12854	97393	0	0	0	0	12854	0	0	0	0	8332	0	21424	0	0	1062431	-29279									
313009																																																											13433	855	855	12.93%	19.78%	18.52%	12578	67908	97291	-322	0	12083	7.60%	1	0	4911	0	0	72	-1	0	0	-321	0		0	0	5161	0	0	0	0	0	0	5161	7524	0	0	7524	107	7417	0	0	0	855	0	72	0	0	97363	-6850									
313157																																																											9587	536	536	9.73%	14.38%	13.58%	9051	66673	93005	346	0	300	13.58%	1	0	9412	0	0	0	346	15	0	0	0		0	0	9051	0	0	0	0	0	0	9051	0	0	0	0	0	0	0	0	0	536	0	0	0	0	93005	8766									
313175																																																											12238	365	365	10.40%	19.53%	18.95%	11873	62659	114185	270	0	9270	18.95%	1	0	12143	0	0	0	270	0	0	0	0		0	0	11873	0	0	0	0	0	0	11873	0	0	0	0	0	0	0	0	0	365	0	0	0	0	114185	2603									
313223																																																											17296	1373	1373	9.31%	15.75%	14.50%	15923	109810	171110	726	0	2010	14.50%	1	0	17222	572	0	0	854	0	0	-45	-82		0	0	15923	0	0	0	0	0	0	15923	0	0	0	0	0	0	0	0	0	1373	0	572	0	0	171682	14486									
313401																																																											43376	3273	3273	10.32%	13.19%	12.20%	40103	328778	388541	434	0	22004	12.20%	1	0	40547	0	10	0	434	0	0	0	0		0	0	40103	0	0	0	0	0	0	40103	0	0	0	0	0	0	0	0	0	3273	0	10	0	0	388551	18109									
313577																																																											34612	3055	3055	8.94%	11.56%	10.54%	31557	299520	353031	44	0	5751	10.54%	1	0	36191	3640	950	0	44	0	0	0	0		0	0	31557	0	0	0	0	0	0	31557	0	0	0	0	0	0	0	0	0	3055	0	4590	0	0	357621	30396									
314257																																																											50454	1781	1781	8.53%	13.82%	13.34%	48673	364971	570532	264	0	25741	13.34%	1	0	53496	2677	1906	0	240	0	0	0	0		0	0	48673	0	0	0	0	0	0	48673	0	0	0	0	0	0	0	0	0	1781	0	4583	0	0	575115	27491									
314444																																																											17200	1076	1076	11.45%	19.07%	17.88%	16124	90184	140819	-870	0	1800	17.88%	1	0	15254	0	0	0	-870	0	0	0	0		0	0	16124	0	0	0	0	0	0	16124	0	0	0	0	0	0	0	0	0	1076	0	0	0	0	140819	14324									
315339																																																											5506	333	333	11.25%	19.61%	18.42%	5173	28083	45969	-6	0	700	18.42%	1	0	5267	0	0	35	0	6	0	0	0		0	0	5226	0	0	0	0	53	53	5173	0	0	0	0	53	0	0	0	0	333	0	88	0	0	46057	4573									
315357																																																											10994	889	889	11.20%	15.48%	14.23%	10105	71025	90196	465	0	1600	14.23%	1	0	10570	0	0	0	465	0	0	0	0		0	0	10105	0	0	0	0	0	0	10105	0	0	0	0	0	0	0	0	0	889	0	0	0	0	90196	8505									
315656																																																											19464	1761	1761	10.78%	13.86%	12.61%	17703	140411	164291	0	0	3288	12.61%	1	0	17703	0	0	0	0	0	0	0	0		0	0	17703	0	0	0	0	0	0	17703	0	0	0	0	0	0	0	0	0	1761	0	0	0	0	164291	14415									
316354																																																											40349	3410	3410	10.79%	13.20%	12.08%	36939	305747	342209	184	0	27500	12.08%	1	0	37123	0	0	0	184	0	0	0	0		0	0	36939	0	0	0	0	0	0	36939	0	0	0	0	0	0	0	0	0	3410	0	0	0	0	342209	9439									
316840																																																											490879	26959	26959	11.72%	16.28%	15.38%	463920	3016030	3958374	4365	0	114655	15.38%	1	0	478502	10168	0	49	4955	0	-590	0	0		0	0	463920	0	0	0	0	0	0	463920	0	0	0	0	0	0	0	0	0	26959	0	10217	0	0	3968591	359482									
316859																																																											8924	600	600	9.27%	18.78%	17.51%	8324	47526	89770	338	0	2430	17.51%	1	0	9366	0	0	282	338	0	0	0	0		0	0	8746	0	0	0	0	422	422	8324	0	0	0	0	422	0	0	0	0	600	0	704	0	0	90474	6598									
316934																																																											5422	186	186	11.58%	19.59%	18.92%	5236	27673	45231	0	0	1550	18.92%	1	0	5236	0	0	0	0	0	0	0	0		0	0	5236	0	0	0	0	0	0	5236	0	0	0	0	0	0	0	0	0	186	0	0	0	0	45231	3686									
317100																																																											38767	3186	3633	9.11%	13.16%	11.93%	35134	294550	385698	-406	0	0	11.93%	1	0	35953	0	0	490	903	0	0	-1309	0		0	0	35869	0	0	0	0	735	735	35134	0	0	0	0	735	0	0	0	0	3633	0	1225	447	0	386923	36359									
317258																																																											39161	2670	2670	10.66%	16.25%	15.14%	36491	241034	342184	1380	0	2137	15.14%	1	0	37871	0	0	0	1380	0	0	0	0		0	0	36491	0	0	0	0	0	0	36491	0	0	0	0	0	0	0	0	0	2670	0	0	0	0	342184	34354									
317342																																																											290863	21986	21986	10.52%	13.35%	12.34%	268877	2179434	2554672	3105	0	41802	12.34%	1	0	273144	682	425	0	3492	55	0	-387	0		0	0	268877	0	0	0	0	0	0	268877	0	0	0	0	0	0	0	0	0	21986	0	1107	0	0	2555779	228237									
317379																																																											26948	2016	2016	10.97%	16.85%	15.59%	24932	159958	227268	-1934	0	0	15.59%	1	0	22998	0	0	0	1028	0	0	-2962	0		0	0	24932	0	0	0	0	0	0	24932	0	0	0	0	0	0	0	0	0	2016	0	0	0	0	227268	24932									
317650																																																											4179	133	133	6.41%	21.56%	20.87%	4046	19387	63124	-82	0	2201	20.87%	1	0	3964	0	0	0	-82	0	0	0	0		0	0	4046	0	0	0	0	0	0	4046	0	0	0	0	0	0	0	0	0	133	0	0	0	0	63124	1845									
318639																																																											1845	107	107	10.47%	16.47%	15.51%	1738	11204	16607	67	0	650	15.51%	1	0	1805	0	0	0	67	0	0	0	0		0	0	1738	0	0	0	0	0	0	1738	0	0	0	0	0	0	0	0	0	107	0	0	0	0	16607	1088									
318835																																																											19165	1602	1602	7.77%	11.02%	10.10%	17563	173944	225932	-142	0	26430	10.10%	1	0	23216	0	0	3477	-142	0	0	0	0		0	0	19881	0	0	0	0	2318	2318	17563	0	0	0	0	2318	0	0	0	0	1602	0	5795	0	0	231727	-3072									
318947																																																											12957	635	635	12.32%	17.83%	16.96%	12322	72670	99997	17	0	16413	16.96%	1	0	12339	0	0	0	17	0	0	0	0		0	0	12322	0	0	0	0	0	0	12322	0	0	0	0	0	0	0	0	0	635	0	0	0	0	99997	-4091									
318974																																																											175645	12370	12370	10.46%	16.77%	15.59%	163275	1047107	1561565	-4499	0	0	15.59%	1	0	161649	2746	94	13	195	0	-767	-3927	0		0	0	163295	0	0	0	0	20	20	163275	0	0	0	0	20	0	0	0	0	12370	0	2873	0	0	1564438	166148									
319047																																																											19326	1730	1759	9.10%	11.91%	10.83%	17567	162228	192944	-1458	0	2528	10.83%	1	0	16109	0	0	0	-8	0	0	-1450	0		0	0	17567	0	0	0	0	0	0	17567	0	0	0	0	0	0	0	0	0	1759	0	0	29	0	192944	15039									
319458																																																											9113	530	530	7.88%	18.06%	17.01%	8583	50462	108927	558	0	740	17.01%	1	0	9141	0	0	0	558	0	0	0	0		0	0	8583	0	0	0	0	0	0	8583	0	0	0	0	0	0	0	0	0	530	0	0	0	0	108927	7843									
319551																																																											33696	1928	1928	15.42%	17.78%	16.76%	31768	189555	205953	510	0	13800	16.76%	1	0	32278	0	0	0	510	0	0	0	0		0	0	31768	0	0	0	0	0	0	31768	0	0	0	0	0	0	0	0	0	1928	0	0	0	0	205953	17968									
320034																																																											8609	453	453	8.94%	16.97%	16.08%	8156	50724	91273	501	0	1600	16.08%	1	0	8657	0	0	0	501	0	0	0	0		0	0	8156	0	0	0	0	0	0	8156	0	0	0	0	0	0	0	0	0	453	0	0	0	0	91273	6556									
320052																																																											42287	4817	4817	8.37%	10.99%	9.74%	37470	384899	447835	225	0	29911	9.74%	1	0	37695	0	0	0	225	0	0	0	0		0	0	37470	0	0	0	0	0	0	37470	0	0	0	0	0	0	0	0	0	4817	0	0	0	0	447835	7559									
320070																																																											27919	680	697	25.89%	43.84%	42.74%	27222	63689	105162	9	0	1	42.74%	1	0	27222	0	0	0	0	0	0	0	0		0	0	27222	0	0	0	0	0	0	27222	0	0	0	0	0	0	0	0	0	697	0	0	17	0	105162	27212									
320119	898968	69004	69004	8.47%	12.98%	11.98%	829964	6928001	9798367	-11721	0	99652	11.98%	0	825184	0	0	0	4863	64	-441	-9063	-203		0	0	829964	0	0	0	0	0	0	829964	0	0	0	0	0	0	0	0	0	69004	0	0	0	0	9798367	737253																						1																																														
320155																																																											81855	6623	6623	10.28%	15.53%	14.27%	75232	527214	732030	1337	0	64003	14.27%	1	0	90149	9918	97	1281	1337	0	0	0	0		363	0	77153	0	0	0	0	1921	1921	75232	0	0	0	0	1921	0	0	0	0	6623	0	13580	0	0	745610	24809									
321152																																																											2434	56	56	9.36%	22.68%	22.15%	2378	10734	25415	-69	0	100	22.15%	1	0	2309	0	0	0	-69	0	0	0	0		0	0	2378	0	0	0	0	0	0	2378	0	0	0	0	0	0	0	0	0	56	0	0	0	0	25415	2278									
321255																																																											3505	272	272	10.78%	16.13%	14.88%	3233	21733	30000	0	0	720	14.88%	1	0	3233	0	0	0	0	0	0	0	0		0	0	3233	0	0	0	0	0	0	3233	0	0	0	0	0	0	0	0	0	272	0	0	0	0	30000	2513									
321273																																																											45167	1595	1595	19.37%	36.67%	35.38%	43572	123159	224931	0	0	0	35.38%	1	0	43884	0	0	125	0	0	0	0	0		0	0	43759	0	0	0	0	187	187	43572	0	0	0	0	187	0	0	0	0	1595	0	312	0	0	225243	43884									
321330																																																											6105	294	294	9.26%	18.10%	17.23%	5811	33721	62775	-26	0	2400	17.23%	1	0	5785	0	0	0	56	0	0	0	-82		0	0	5811	0	0	0	0	0	0	5811	0	0	0	0	0	0	0	0	0	294	0	0	0	0	62775	3411									
321947																																																											42380	2996	2996	9.45%	17.82%	16.56%	39384	237873	416732	1839	0	1291	16.56%	1	0	43342	2119	0	0	1839	0	0	0	0		0	0	39384	0	0	0	0	0	0	39384	0	0	0	0	0	0	0	0	0	2996	0	2119	0	0	418851	40212									
322056																																																											64423	4913	4913	10.18%	16.44%	15.18%	59510	391933	584503	519	0	10521	15.18%	1	0	60029	0	0	0	519	0	0	0	0		0	0	59510	0	0	0	0	0	0	59510	0	0	0	0	0	0	0	0	0	4913	0	0	0	0	584503	48989									
322177																																																											54568	3770	3770	9.80%	15.72%	14.64%	50798	347078	518222	970	0	15480	14.64%	1	0	52056	197	91	0	970	0	0	0	0		0	0	50798	0	0	0	0	0	0	50798	0	0	0	0	0	0	0	0	0	3770	0	288	0	0	518510	35606									
322449																																																											7289	486	486	10.58%	16.95%	15.82%	6803	42994	64272	-187	0	1767	15.82%	1	0	6616	0	0	0	-25	0	0	-162	0		0	0	6803	0	0	0	0	0	0	6803	0	0	0	0	0	0	0	0	0	486	0	0	0	0	64272	5036									
322476																																																											1417	48	48	11.96%	30.96%	29.91%	1369	4577	11450	-54	0	0	29.91%	1	0	1315	0	0	0	-54	0	0	0	0		0	0	1369	0	0	0	0	0	0	1369	0	0	0	0	0	0	0	0	0	48	0	0	0	0	11450	1369									
322551																																																											2181	170	170	7.39%	16.20%	14.93%	2011	13466	27221	-1	0	513	14.93%	1	0	2010	0	0	0	-1	0	0	0	0		0	0	2011	0	0	0	0	0	0	2011	0	0	0	0	0	0	0	0	0	170	0	0	0	0	27221	1498									
322757																																																											4247	202	202	11.92%	26.66%	25.39%	4045	15929	33943	104	0	2838	25.39%	1	0	4149	0	0	0	104	0	0	0	0		0	0	4045	0	0	0	0	0	0	4045	0	0	0	0	0	0	0	0	0	202	0	0	0	0	33943	1207									
322850																																																											10741	194	194	11.83%	16.06%	15.77%	10547	66900	89157	330	0	592	15.77%	1	0	10877	0	0	0	330	0	0	0	0		0	0	10547	0	0	0	0	0	0	10547	0	0	0	0	0	0	0	0	0	194	0	0	0	0	89157	9955									
323204																																																											77071	7955	8011	8.01%	12.07%	10.82%	69060	638301	862162	-2279	0	16657	10.82%	1	0	66781	0	0	0	425	0	0	-120	-250		-2334	0	69060	0	0	0	0	0	0	69060	0	0	0	0	0	0	0	0	56	8011	0	-2334	0	0	859828	52403									
323651																																																											30159	1752	1752	12.15%	21.62%	20.37%	28407	139482	233893	-4	0	2000	20.37%	1	0	28403	0	0	0	-4	0	0	0	0		0	0	28407	0	0	0	0	0	0	28407	0	0	0	0	0	0	0	0	0	1752	0	0	0	0	233893	26407									
324153																																																											19445	1223	1223	9.78%	19.96%	18.70%	18222	97440	186394	259	0	3501	18.70%	1	0	18481	0	0	0	259	0	0	0	0		0	0	18222	0	0	0	0	0	0	18222	0	0	0	0	0	0	0	0	0	1223	0	0	0	0	186394	14721									
324229																																																											5467	110	110	12.10%	26.33%	25.80%	5357	20765	44275	-44	0	525	25.80%	1	0	5313	0	0	0	-44	0	0	0	0		0	0	5357	0	0	0	0	0	0	5357	0	0	0	0	0	0	0	0	0	110	0	0	0	0	44275	4832									
324256																																																											5037	221	221	8.04%	14.59%	13.95%	4816	34530	59877	0	0	2000	13.95%	1	0	4816	0	0	0	0	0	0	0	0		0	0	4816	0	0	0	0	0	0	4816	0	0	0	0	0	0	0	0	0	221	0	0	0	0	59877	2816									
324274																																																											69800	717	1160	16.89%	60.61%	59.60%	68640	115168	406445	-1170	0	0	59.60%	1	0	67114	0	0	206	1718	0	0	-3760	0		0	0	68950	0	0	0	0	310	310	68640	0	0	0	0	310	0	0	0	0	1160	0	516	443	0	406961	68284									
324340																																																											55575	4317	4205	9.48%	13.67%	12.64%	51370	406506	541801	1531	0	52417	12.64%	1	0	66825	13728	196	0	1382	0	0	149	0		0	0	51370	0	0	0	0	0	0	51370	0	0	0	0	0	0	0	0	0	4317	112	13924	0	0	555725	12877									
324649																																																											159954	13975	13975	10.23%	13.43%	12.26%	145979	1191151	1427167	753	0	200878	12.26%	1	0	181986	25717	1696	3136	753	0	0	0	0		0	0	150684	0	0	0	0	4705	4705	145979	0	0	0	0	4705	0	0	0	0	13975	0	35254	0	0	1462421	-19645									
324854																																																											16479	601	601	11.65%	24.23%	23.34%	15878	68021	136345	1084	0	2750	23.34%	1	0	17343	381	0	0	1084	0	0	0	0		0	0	15878	0	0	0	0	0	0	15878	0	0	0	0	0	0	0	0	0	601	0	381	0	0	136726	13509									
324863																																																											162210	6720	6720	15.66%	21.73%	20.83%	155490	746592	993099	1236	0	30200	20.83%	1	0	156726	0	0	0	1236	0	0	0	0		0	0	155490	0	0	0	0	0	0	155490	0	0	0	0	0	0	0	0	0	6720	0	0	0	0	993099	125290									
324975																																																											12866	429	429	12.28%	28.13%	27.19%	12437	45739	101271	177	0	12164	27.19%	1	0	12614	0	0	0	177	0	0	0	0		0	0	12437	0	0	0	0	0	0	12437	0	0	0	0	0	0	0	0	0	429	0	0	0	0	101271	273									
325141																																																											38266	1078	1078	19.04%	33.81%	32.86%	37188	113175	195345	-50	0	3937	32.86%	1	0	38875	1637	0	0	0	50	0	0	0		0	0	37188	0	0	0	0	0	0	37188	0	0	0	0	0	0	0	0	0	1078	0	1637	0	0	196982	34988									
325459																																																											5027	169	169	20.43%	37.83%	36.56%	4858	13288	23779	156	0	550	36.56%	1	0	5014	0	0	0	140	16	0	0	0		0	0	4858	0	0	0	0	0	0	4858	0	0	0	0	0	0	0	0	0	169	0	0	0	0	23779	4308									
325534																																																											24287	1366	1366	9.90%	18.11%	17.09%	22921	134091	231512	2454	0	2875	17.09%	1	0	25375	0	0	0	2454	0	0	0	0		0	0	22921	0	0	0	0	0	0	22921	0	0	0	0	0	0	0	0	0	1366	0	0	0	0	231512	20046									
326054																																																											30200	1930	1930	11.09%	19.62%	18.36%	28270	153936	254991	620	0	-1921	18.36%	1	0	28890	0	0	0	620	0	0	0	0		0	0	28270	0	0	0	0	0	0	28270	0	0	0	0	0	0	0	0	0	1930	0	0	0	0	254991	30191									
326344																																																											37934	1894	1894	10.11%	14.36%	13.64%	36040	264175	356501	755	0	5000	13.64%	1	0	37817	962	90	0	725	0	0	0	0		0	0	36040	0	0	0	0	0	0	36040	0	0	0	0	0	0	0	0	0	1894	0	1052	0	0	357553	32062									
326858																																																											154206	10338	10338	13.33%	18.88%	17.61%	143868	816926	1079607	3791	0	41695	17.61%	1	0	147659	0	0	0	3791	0	0	0	0		0	0	143868	0	0	0	0	0	0	143868	0	0	0	0	0	0	0	0	0	10338	0	0	0	0	1079607	102173									
326979																																																											65640	2230	2230	11.91%	21.01%	20.30%	63410	312419	532362	413	0	2472	20.30%	1	0	64124	0	301	0	413	0	0	0	0		0	0	63410	0	0	0	0	0	0	63410	0	0	0	0	0	0	0	0	0	2230	0	301	0	0	532663	61239									
327220																																																											10550	744	744	10.05%	17.71%	16.47%	9806	59556	97594	34	0	3438	16.47%	1	0	9840	0	0	0	34	0	0	0	0		0	0	9806	0	0	0	0	0	0	9806	0	0	0	0	0	0	0	0	0	744	0	0	0	0	97594	6368									
327305																																																											70355	5450	5450	9.53%	13.46%	12.42%	64905	522747	680862	-549	0	31602	12.42%	1	0	68537	4065	56	0	248	60	-797	0	0		0	0	64905	0	0	0	0	0	0	64905	0	0	0	0	0	0	0	0	0	5450	0	4121	0	0	684983	37484									
327435																																																											46061	3596	3596	9.78%	16.19%	14.92%	42465	284580	434274	215	0	3088	14.92%	1	0	42680	0	0	0	215	0	0	0	0		0	0	42465	0	0	0	0	0	0	42465	0	0	0	0	0	0	0	0	0	3596	0	0	0	0	434274	39377									
327453																																																											48242	2615	2615	10.44%	16.02%	15.15%	45627	301128	437028	1297	0	10500	15.15%	1	0	57068	10061	83	0	1297	0	0	0	0		0	0	45627	0	0	0	0	0	0	45627	0	0	0	0	0	0	0	0	0	2615	0	10144	0	0	447172	45271									
327556																																																											19126	1207	1207	10.70%	15.32%	14.35%	17919	124862	167451	875	0	3300	14.35%	1	0	18794	0	0	0	875	0	0	0	0		0	0	17919	0	0	0	0	0	0	17919	0	0	0	0	0	0	0	0	0	1207	0	0	0	0	167451	14619									
327855																																																											63608	5261	5261	11.91%	15.19%	13.93%	58347	418789	489814	1709	0	24093	13.93%	1	0	66060	5978	26	0	1709	0	0	0	0		0	0	58347	0	0	0	0	0	0	58347	0	0	0	0	0	0	0	0	0	5261	0	6004	0	0	495818	40258									
327949																																																											43456	3416	3416	9.01%	15.99%	14.73%	40040	271840	444159	118	0	7085	14.73%	1	0	40961	803	0	0	118	0	0	0	0		0	0	40040	0	0	0	0	0	0	40040	0	0	0	0	0	0	0	0	0	3416	0	803	0	0	444962	33758									
328058																																																											6665	211	211	15.04%	40.09%	38.82%	6454	16627	42901	236	0	1000	38.82%	1	0	6463	0	0	0	9	0	0	0	0		0	0	6454	0	0	0	0	0	0	6454	0	0	0	0	0	0	0	0	0	211	0	0	0	0	42901	5227									
