"IDRSSD"	RCFD1410	RCFD1420	RCFD1460	RCFD1563	RCFD1590	RCFD1763	RCFD1764	RCFD1797	RCFD2081	RCFD2107	RCFD2122	RCFD2123	RCFD2746	RCFD5367	RCFD5368	RCFDA247	RCFDA570	RCFDA571	RCFDA572	RCFDA573	RCFDA574	RCFDA575	RCFDB532	RCFDB533	RCFDB534	RCFDB536	RCFDB537	RCFDB538	RCFDB539	RCFDB837	RCFDC391	RCFDC779	RCFDC780	RCFDF158	RCFDF159	RCFDF160	RCFDF161	RCFDF162	RCFDF163	RCFDF585	RCFDF586	RCFDF587	RCFDF589	RCFDF597	RCFDF598	RCFDF599	RCFDF601	RCFDF608	RCFDF609	RCFDG091	RCFDG092	RCFDG093	RCFDG094	RCFDG095	RCFDG096	RCFDG097	RCFDG098	RCFDG099	RCFDG100	RCFDG101	RCFDG102	RCFDG378	RCFDK098	RCFDK137	RCFDK163	RCFDK164	RCFDK165	RCFDK168	RCFDK195	RCFDK196	RCFDK203	RCFDK204	RCFDK207	RCFDK208	RCFDK209	RCON1288	RCON1420	RCON1460	RCON1545	RCON1590	RCON1763	RCON1764	RCON1766	RCON1797	RCON2081	RCON2107	RCON2122	RCON2123	RCON2165	RCON2746	RCON5367	RCON5368	RCON5370	RCONA247	RCONA564	RCONA565	RCONA566	RCONA567	RCONA568	RCONA569	RCONA570	RCONA571	RCONA572	RCONA573	RCONA574	RCONA575	RCONB531	RCONB532	RCONB533	RCONB534	RCONB535	RCONB536	RCONB537	RCONB538	RCONB539	RCONB837	RCONC391	RCONC779	RCONC780	RCONF158	RCONF159	RCONF160	RCONF161	RCONF162	RCONF163	RCONF230	RCONF231	RCONF232	RCONF576	RCONF577	RCONF578	RCONF579	RCONF580	RCONF581	RCONF582	RCONF583	RCONF584	RCONF585	RCONF586	RCONF587	RCONF589	RCONF590	RCONF591	RCONF592	RCONF593	RCONF594	RCONF595	RCONF596	RCONF597	RCONF598	RCONF599	RCONF601	RCONG091	RCONG092	RCONG093	RCONG094	RCONG095	RCONG096	RCONG097	RCONG098	RCONG099	RCONG100	RCONG101	RCONG102	RCONG376	RCONG378	RCONJ451	RCONJ454	RCONJ464	RCONJ466	RCONJ467	RCONJ468	RCONJ469	RCONJ470	RCONJ471	RCONK098	RCONK137	RCONK158	RCONK159	RCONK160	RCONK161	RCONK162	RCONK163	RCONK164	RCONK165	RCONK166	RCONK168	RCONK195	RCONK196	RCONK203	RCONK204	RCONK207	RCONK208	RCONK209	RCONK256	RIADG377	
632607																																																																												0	270	44378	0	0	26733	0	26733	30796	0	0	602343	0	0	0	387065	7555	85575	6484	14027	22174	13447	7990	85757	242070	35061	17502	21566	19961	38766	81122		0	0	0		0	0	0	495	0		0	0	6733	6622	55395	35587	0	0	0			0	184																							0	0	0	0	0	0	0	0	0	0	0	0	0	329007	714	0	714							0	0	0	0	0	0	0	0	0	0	0	0			0	0	0			0	0	
632858																																																																												0	117	19976	0	0	98779	0	98779	0	0	0	412486	3602	0	0	102879	441	73602	72073	1836	453	18576	35923	35311	8865	77421	25612	87053	80621	7277	205		0	0	0		0	0	0	0	0		0	0	18857	86458	19598	64603	0	0	0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0	0	105978	19	0	19							0	499	0	0	0	0	0	0	0	0	0	0			0	0	3862			0	0	
633154																																																																												0	35851	11050	0	39160	67974	0	67974	13698	0	6208	495661	0	0	0	95783	7839	69725	92800	3562	16423	14867	18724	38972	3021	72188	54094	89345	98531	71883	12704		0	0	0		0	0	180	3378	2900		0	0	17245	29279	84815	73022	0	0	0			834	0																							0	0	0	0	0	0	0	0	0	0	0	0	0	58381	1291	0	1291							0	5637	0	0	0	0	0	0	0	0	0	0			0	0	3251			0	0	
633341																																																																												0	5939	1352		5069			12421	8190	0	1575	100642	0	0	0	48868	3012	48868	27250	1560	6274	782	9214	5450	24784	8536	11775	4491	5223	12180	9462								0	63			0	0	2174	477	2167	3056			0			260	0																							0	0	0	0	0	0	0	0	0	0	0	0		100640		0	2109							0	3448	0	0	0	0	0			0	0	0			0	0	722			0		
633378																																																																												0	0	1143955	0	0	86879	0	86879	18338	0	0	2850094	0	0	0	605388	50882	38629	25611	3043	9111	8463	16719	218532	338367	24744	29256	231881	266505	1582432	99273		0	0	0		0	0	0	128	0		1450	1123	2059	3250	110823	805639	0	0	0			2627	5417																							0	0	0	0	0	0	0	0	0	0	0	0		1420273	0	0	0							0	0	0	0	0	0	0	0	0	0	0	0			0	0	22753			0		
633501																																																																												0	1638	386784	0	11	544199	0	544199	287674	0	135408	4814371	0	0	3898	1273566	246025	472813	184192	14705	54950	48771	122273	458089	557667	1159293	168587	403897	396373	841700	550019		0	0	0		0	0	2790	0	0		7519	4720	104355	48898	384598	1228683	0	0	0			3905	1661	0	0	0	83321	0	0	0	0	0	0	0	0	0	0	80913	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1049893	9579	0	9579							0	857	1548	104	386	606	3752	8456	0	387	0	0	0	0	0	0	159306	0	0	8456		
633640																																																																												0	4674	906		200			8583	2548	0	2194	92692	0	0	0	26470	406	14318	17752	2638	1771	3978	6526	7936	3538	12209	4947	16324	19140	6533	6704								289	18			0	0	3557	2707	25424	12935			0			46	0																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	0							0	1656	0	0	0	977	0			0	0				0	0	125			0		
633677																																																																												0	968	1725		0			8804	7177	0	629	122200	72	0	0	47956	620	30060	6907	2316	8543	3642	3749	22208	6702	26707	1875	13292	24515	5493	2377								0	297			0	0	1375	2635	24180	10774			0			706	0																							0	0	0	0	0	0	0	0	0	0	0	0		23006		0	14280							0	552	0	0	0	0	0			0	0				0	0	300			0		
634544																																																																												0	8287	5071		3223			16525	830	0	1328	87475	0	126	0	39025	0	1724	29932	2043	4761	18596	10719	1000	1820	8386	14742	15251	7822	771	1478								0	2			0	0	9222	0	0	1921			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0	0	37267		0	0							0	630	0	0	0	0	0			211	0				0	0	1285			0	0	
634731																																																																												0	6552	1250		5430			2539	0	0	1779	27307	0	0	0	4735	168	0	9086	72	239	1794	2452	170	0	5776	2999	2830	9104	834	1021								0	0			0	0	510	0	1578	38			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	9							0	2092	0	0	0	0	0			0	0	0			0	0	627			0		
634955																																																																												0	4778	617		1449			34243	0	0	333	139564	0	0	0	34542	5442	0	45994	1456	2491	5400	2465	16316	4425	24545	23603	22443	21425	7953	3599								43	0			0	0	1194	4773	20153	22981			0			0	261																							0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	301							0	2834	0	0	0	0	0			0	0				0	0	5881			0	0	
634973																																																																												0	2743	3362		583			322	247	0	0	39532	70	0	0	20055	1182	1602	10018	545	1866	3137	1643	5141	7674	3959	4208	3968	4114	2571	726								0	0			0	0	1468	2250	0	6593			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		5764		0	0							0	248	0	0	0	0	0			0	0				0	0	549			0		
635457																																																																												0	448	175		1339			3728	138	0	302	26061	0	0	0	9591	230	9095	4111	160	208	2061	329	3601	3077	2513	1954	4525	4525	2279	621								0	0			0	0	487	1107	572	745			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0	0	9001		0	18							0	3105	0	0	0	0	0			0	0				0	0	4076			0	0	
635840																																																																												0	63252	2206	0	18451	37349	0	37349	1530	0	174	188044	0	116	0	15696	434	0	45810	1018	1068	5256	5028	1087	793	12661	31063	26793	26394	33201	42176		0	0	0		0	0	0	0	0		0	0	3484	2587	17690	14643	0	116	0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		70089	109	0	109							0	426	0	0	0	0	161	0	0	0	0	0			0	0	9897			0		
635907																																																																												0	0	18673	0	165	65323	0	65323	13383	0	0	490551	0	0	0	222691	6810	15215	33116	942	3209	6704	5351	50405	155228	57924	14807	65116	71313	47592	9362		0	0	0		0	0	0	12	0	0	0	0	4424	3954	81405	72113	0	0	0			159	136																							0	0	0	0	0	0	0	0	0	0	0	0		262410	182	0	182							0	167	0	0	0	1324	920	212	0	0	0	0			0	0	1249			212		
636276																																																																												0	1186	1788		0			9543	908	0	0	113222	273	0	0	69523	928	52592	3666	1322	15844	13511	19444	6506	8058	8182	16871	8065	4263	2910	481								0	0			0	0	6413	5834	6990	8196			0			363	36																							0	0	0	0	0	0	0	0	0	0	0	0		62660		0	0							0	627	0	0	0	384	0			0	0				0	0	1559			0		
636753																																																																												0	836	0		14707			4880	0	0	122	25786	0	0	0	708	0	0	13194	0	0	20	13	659	0	8212	4984	2253	4104	3426	2072								0	0			0	0	0	0	2897	0			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	2							0	942	0	0	0	0	0			0	0	0			0	0	692			0		
636771																																																																												0	913	56039	38	4360	197288	0	197288	79064	0	3911	1646030	0	0	0	489553	25557	294442	215667	70565	175728	39214	50338	23318	124208	384284	75150	174899	209813	260818	46894		0	0	0		0	0	0	112	0		0	0	24920	48768	263358	183441	0	0	0			58776	404	0	0	0	38008	0	0	0	0	0	0	0	0	0	0	36682	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	883673	2206	0	2244							0	14169	0	339	1952	1824	6256	2724	0	522	0	0	0	0	0	0	252333	0	0	2724	0	
637170																																																																												0	104973	59628	170	132571	24858	0	24858	7329	0	3499	468703	0	4060	1030	82521	2435	66397	96567	4394	12678	17945	17125	27549	2762	119367	35815	70475	69450	86337	4659		0	0	0		0	0	0	2886	108		0	0	4959	2057	19175	12007	0	4060	0			176	0																							0	0	0	0	0	0	0	0	0	0	0	0		333840	212	0	382							0	1106	0	0	0	0	86	0	0	255	0	255			0	0	4257			0		
637451																																																																												0	63282	324912	2649	44183	1042504	3057	1045561	6028	0	908	7165308	0	3417	55189	2317386	13635	146998	3151619	1721167	24791	50649	75635	124040	315486	1777510	612035	633598	799042	898238	104265		0	0	0		0	0	0	7634	5161		383338	216214	114757	694902	810097	1063848	0	3417	0			749	17699	0	0	0	1624920	3599	0	0	0	0	0	0	0	0	0	1558527	3599	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		2866908	87099	535830	89748							0	4028	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25152	0	0	0		
637554																																																																												0	580	4204		3			18248	2084	0	3682	220906	0	0	0	22982	480	14297	18680	11210	945	2309	1292	7226	0	146417	9027	12169	13601	15873	838								0	42			0	0	5111	9380	112366	40156			0			0	35																							0	0	0	0	0	0	0	0	0	0	0	0	0	104087		0	35							0	693	0	0	0	0	0			0	0				0	0	860			0	0	
637750																																																																												0	34796	121		37857			20689	0	0	310	122551	0	0	0	7278	1265	0	42885	561	400	2044	2489	1784	0	12564	31594	17851	38353	11477	2681								843	15			0	0	728	1498	10618	1388			0			44	0																							0	0	0	0	0	0	0	0	0	0	0	0		17643		0	152							0	3505	0	0	0	94	0			0	0	0			0	0	1488			29		
638131																																																																												0	9975	0		2148			8973	557	0	3094	138256	0	0	0	81042	409	0	32256	536	4258	8876	26199	17558	22870	8659	18803	10400	10225	6646	0								0	92			0	0	3524	4329	16867	2715			0			311	0																							0	0	0	0	0	0	0	0	0	0	0	0	0	81182		0	51							0	1218	0	0	0	0	0			0	0				0	0	3262			0	0	
638355																																																																												0	745	0		0			11435	0	0	0	106740	0	0	0	24753	914	0	8467	208	42	1424	959	5186	16618	3579	4638	13258	23801	18582	17954								0	0			0	0	1664	4400	28480	3067			0			316	0																							0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	86							0	23869	0	0	0	0	0			0	0				0	0	7327			0	0	
638850																																																																												0	7958	72		15592			5381	642	0	0	37443	0	0	0	2675	672	183	18548	128	185	481	261	1372	198	9784	9281	2589	2970	9394	420								0	216			0	0	0	0	307	3492			0			0	32																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	15							0	96	0	0	0	0	0			0	0	0			0	0	325			0		
639343																																																																												0	8597	5683		542			5781	0	0	39	93471	0	0	0	40481	509	1923	24481	1637	5149	19043	10587	2693	685	6991	10704	23888	10129	131	0								0	10			0	0	1799	4826	12543	9508			0			15	33																							0	0	0	0	0	0	0	0	0	0	0	0		44999		0	0							0	936	0	0	0	1359	0			543	539				0	0	2217			0		
639549																																																																												0	33361	8414	0	35828	39837	0	39837	3588	0	2324	253323	0	0	0	39692	4933	3188	63911	2847	4339	9787	14034	6693	1922	53014	15985	62396	56809	20453	3841		0	0	0		0	0	0	0	0		0	0	14450	4281	39589	16043	0	0	0			216	70																							0	0	0	0	0	0	0	0	0	0	0	0	0	66007	276	0	276							0	8947	0	0	438	867	0	289	0	923	759	72			65	27	1760			289	0	
639567																																																																												0	0	0		0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0								0	0		0	0	0	0	0	0	0			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	0							0	0	0	0	0	0	0			0	0				0	0	0			0		
639633																																																																												0	3570	3560		795			33344	1502	0	1799	122518	159	0	0	39454	151	28139	28802	3968	8559	5316	4308	12422	3945	35573	5799	6774	9245	11816	13621								0	229			0	0	697	0	12322	19181			0			357	0																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	11							0	2696	0	0	0	0	1075			0	0				0	0	3366			0		
639651																																																																												0	3043	0		5926			2540	0	0	0	23623	0	137	0	4149	111	475	5800	40	157	525	832	2145	331	2278	3566	3281	4521	5085	570								0	0			0	0	0	235	758	4863			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	0							0	445	0	0	0	0	0			0	0	0			0	0	1416			0		
639857																																																																												0	3130	0		2178			2149	138	0	4	16618	0	0	0	5176	102	3978	1899	0	3	88	212	1038	3662	1389	599	1197	1853	2055	4199								0	8			0	0	234	317	735	991			0			0	93																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	35							0	476	0	0	0	0	0			0	0	0			0	0	945			0		
640143																																																																												0	4881	247		2354			2539	2700	0	185	28809	0	0	0	9838	147	30	8893	717	2579	3631	2671	240	0	4233	4232	4170	5878	458	0								763	52			0	0	157	0	516	3134			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0							0	879	0	0	0	0	0			0	0	0			0	0	417			0	0	
640170																																																																												0	0	0	0	0	841	0	841	113688	0	0	785765	0	0	0	342645	83713	254513	41572	25120	3176	22820	46879	214265	13990	37726	1635	178814	22856	145041	35835		0	0	0		0	0	0	0	0		0	0	229	2398	823	918	0	0	0			51553	6394	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	300190	0	212384	0							0	1	0	58	0	0	0	0	0	0	0	0	0	0	0	0	28125	0	0	0	0	
640246																																																																												0	41828	128	0	27150	125363	0	125363	1460	0	1963	287539	0	4413	0	47973	1228	314	50089	1106	2382	3973	2957	34255	2991	41757	28322	25766	14999	78895	49552		0	0	0		0	0	206	0	0		0	0	1015	58	20195	910	0	4413	0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0	0	160540	157	0	157							0	5839	0	0	0	68	0	0	0	0	0	0			0	0	7653			0	0	
640442																																																																												0	28724	1624		58742			16849	0	0	0	134460	0	0	0	9136	1224	0	58878	262	1011	3383	3641	541	0	25721	33366	21651	32262	6287	4286								0	0			0	0	2966	0	5292	4858			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0	0	34392		0	97							0	2583	0	0	0	0	0			0	0	0			0	0	2365			0	0	
640554																																																																												0	4623	1442		813			4759	22	0	0	39655	0	0	0	1951	41	617	3104	310	199	78	358	399	607	14798	6661	3247	6148	2760	4090								0	0			0	0	777	1707	2006	20622			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	29							0	57	0	0	0	0	0			115	115	0			0	0	806			19		
640956																																																																												0	7480	889		27431			7258	80	0	17	82619	0	0	1087	21732	555	21027	26946	143	4715	3677	9676	2968	502	38037	2265	6770	11918	1398	333								0	49			0	0	1752	98	3094	64			0			0	11																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	51							0	6766	0	0	0	0	0			0	0	0			0	0	5303			0		
641355																																																																												0	16201	5665	0	8155	174761	0	174761	1737	0	651	467528	0	0	1519	35551	946	8807	148087	207	1390	4839	5495	21767	1444	87135	73711	47820	50433	108787	38539		0	0	0		0	0	0	1897	0		0	0	3739	13756	109616	90402	0	0	0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0	0	202577	260	0	260							0	1362	0	0	0	0	0	0	0	0	0	0			0	0	2829			0	0	
641449																																																																												0	5661	1202		1637			2573	1358	0	4797	40379	0	0	0	13545	513	3332	7800	394	179	387	525	11231	829	3763	5218	3875	2322	7102	3911								0	944			0	0	298	187	3954	489			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	86							0	743	0	0	0	0	0			0	0				0	0	2392			0	0	
641579																																																																												0	3195	21169		376			1479	5027	0	703	115617	801	0	0	20702	866	61	19510	295	1210	3596	5489	10112	0	16147	7801	36745	30168	4189	666								0	623			0	0	8237	4840	14509	33765			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	401							0	64	0	0	0	0	0			0	0				0	0	462			0		
641775																																																																												0	0	12480	0	0	99	0	99	7439	0	0	348217	0	3286	0	224284	3789	61814	33114	2641	1910	23305	21762	127173	43599	26206	2357	584	17068	49892	16337		0	0	0		0	0	46	287	0		0	0	9771	6696	16801	62771	0	3286	0			629	0																							0	0	0	0	0	0	0	0	0	0	0	0		248899	0	0	0							0	0	0	0	0	439	1369	0	0	0	0	0			0	0	468			0		
642259																																																																												0	9614	660	0	5265	92614	0	92614	94	0	505	645106	0	0	0	153145	36959	132485	87312	1970	28524	50837	67770	1565	1479	41976	111374	136963	164303	30411	1255		0	0	0		0	0	0	0	0		0	0	13277	50957	133282	87500	0	0	0			35	0																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	3222	0	3222							0	15980	0	0	0	0	0	86	0	0	0	0			0	0	42032			86	0	
642437																																																																												0	5591	434		2525			7132	2193	0	0	81261	0	0	0	13150	127	16	16478	1153	2683	4517	4007	498	0	7866	9281	20345	22951	7063	0								289	312			0	0	3690	8909	14852	15102			0			121	0																							0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0							0	1583	0	0	0	448	0			197	0				0	0	5372			0	0	
642549																																																																												0	85282	25991	0	101543	186416	0	186416	15019	0	111739	968648	0	0	0	178402	2444	34642	322652	8566	8799	16804	12013	22894	99376	176486	128801	160951	142476	132383	37714		0	0	0		0	0	224	2609	0		0	0	29463	53158	82159	84563	0	0	0			456	1848																							0	0	0	0	0	0	0	0	0	0	0	0	0	236136	520	0	520							0	6172	0	0	0	0	0	0	0	0	0	0			0	0	2944			0	0	
642857																																																																												0	23479	758		48118			10043	1748	0	1324	138999	0	0	0	20270	825	11054	33029	0	7	625	462	4218	13315	13658	28065	17994	14398	28390	12805								0	408			0	0	5727	4169	15320	3353			0			213	0																							0	0	0	0	0	0	0	0	0	0	0	0	0	32758		0	15							0	2151	0	0	0	310	136			0	0	0			0	0	1291			2678	0	
643078																																																																												0	0	5795	0	0	96	0	96	450	0	0	223308	0	0	0	179851	973	44808	80494	15880	51413	37040	18303	25499	2215	8102	8361	13573	4436	1623	1017		0	0	0		0	0	0	0	72		2942	2501	4232	12209	12629	6744	0	0	0			38199	8601																							0	0	0	0	0	0	0	0	0	0	0	0		30944	0	0	0							0	0	0	277	1032	3308	585	0	0	88	0	0			0	0	329			0		
643274																																																																												0	0	774		0			0	0	0	0	16979	108	0	0	14716	0	0	9	0	3	45	115	451	13882	6	0	87	0	37	2043								0	0			0	0	0	0	755	768			0			0	71																							0	0	0	0	0	0	0	0	0	0	0	0		14766		0	6							0	0	0	0	0	0	0			0	0				0	0	68			0		
643340																																																																												0	31076	3088	0	18638	27115	0	27115	2797	0	173	154811	0	0	0	33150	919	14822	34298	3890	8582	2912	6951	9399	980	18596	17314	29742	43290	10057	1473		0	0	0		0	0	0	18	0		0	0	445	586	20431	5887	0	0	0			57	31																							4961	5476	25	1507	1569	0	482	512	0	1238	1613	222	0	24774	5086	0	5086							0	2197	0	0	0	0	0	13	0	21	0	21			0	0	3205			13	0	
643452																																																																												0	6746	3759		8412			17044	0	0	2538	115418	217	1897	259	18256	833	1182	23497	1156	1747	4342	7464	1532	1625	10115	14422	25503	28873	16957	1327								0	0			619	429	6324	6076	32498	5735			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		6402		0	61							0	1594	0	0	0	0	0			0	0	0			0	0	3862			0		
