"IDRSSD"	RCFA3792	RCFA5310	RCFA5311	RCFA7204	RCFA7205	RCFA7206	RCFA8274	RCFAA223	RCFAA224	RCFAB530	RCFAB596	RCFAP742	RCFAP793	RCFAP839	RCFAP840	RCFAP841	RCFAP842	RCFAP843	RCFAP844	RCFAP845	RCFAP846	RCFAP847	RCFAP848	RCFAP849	RCFAP850	RCFAP851	RCFAP852	RCFAP853	RCFAP854	RCFAP855	RCFAP856	RCFAP857	RCFAP858	RCFAP859	RCFAP860	RCFAP861	RCFAP862	RCFAP863	RCFAP864	RCFAP865	RCFAP866	RCFAP867	RCFAP868	RCFAP870	RCFAP872	RCFAP875	RCFAQ257	RCFAQ258	RCFD3368	RCFD3632	RCFW3792	RCFW5310	RCFW5311	RCFW7205	RCFW7206	RCFWA223	RCFWP793	RCFWP870	RCOA3792	RCOA5310	RCOA5311	RCOA7204	RCOA7205	RCOA7206	RCOA8274	RCOAA223	RCOAA224	RCOAB530	RCOAB596	RCOAP742	RCOAP793	RCOAP838	RCOAP839	RCOAP840	RCOAP841	RCOAP842	RCOAP843	RCOAP844	RCOAP845	RCOAP846	RCOAP847	RCOAP848	RCOAP849	RCOAP850	RCOAP851	RCOAP852	RCOAP853	RCOAP854	RCOAP855	RCOAP856	RCOAP857	RCOAP858	RCOAP859	RCOAP860	RCOAP861	RCOAP862	RCOAP863	RCOAP864	RCOAP865	RCOAP866	RCOAP867	RCOAP868	RCOAP870	RCOAP872	RCOAP875	RCOAQ257	RCOAQ258	RCON3368	RCON3632	RCOW3792	RCOW5310	RCOW5311	RCOW7205	RCOW7206	RCOWA223	RCOWP793	RCOWP870	
14753																																																											4674	389	1366	7.37%	15.06%	10.66%	3308	31041	44882	69	0	1577	10.66%	1	0	3377	0	0	0	69	0	0	0	0		0	0	3308	0	0	0	0	0	0	3308	0	0	0	0	0	0	977	0	0	1366	0	0	0	0	44882	1731									
14865																																																											37620	3052	3052	10.20%	12.19%	11.20%	34568	308508	338947	107	0	13361	11.20%	1	0	35335	0	25	254	107	0	0	0	0		0	0	34949	0	0	0	0	381	381	34568	0	0	0	0	381	0	0	0	0	3052	0	660	0	0	339607	21867									
14977																																																											8534	397	397	17.75%	25.00%	23.84%	8137	34136	45855	86	0	0	23.84%	1	0	8223	0	0	0	86	0	0	0	0		0	0	8137	0	0	0	0	0	0	8137	0	0	0	0	0	0	0	0	0	397	0	0	0	0	45855	8137									
16551																																																											28943	2297	2297	8.10%	11.45%	10.54%	26646	252827	329103	501	0	13250	10.54%	1	0	30121	2433	541	0	501	0	0	0	0		0	0	26646	0	0	0	0	0	0	26646	0	0	0	0	0	0	0	0	0	2297	0	2974	0	0	332077	16370									
16748																																																											8078	539	539	10.41%	18.76%	17.50%	7539	43071	72428	110	0	3000	17.50%	1	0	7649	0	0	0	110	0	0	0	0		0	0	7539	0	0	0	0	0	0	7539	0	0	0	0	0	0	0	0	0	539	0	0	0	0	72428	4539									
16953																																																											5243	126	126	13.75%	30.84%	30.10%	5117	17001	37223	-100	0	3250	30.10%	1	0	5017	0	0	0	-100	0	0	0	0		0	0	5117	0	0	0	0	0	0	5117	0	0	0	0	0	0	0	0	0	126	0	0	0	0	37223	1867									
17110																																																											18033	318	318	17.52%	14.77%	14.51%	17715	122080	101127	0	0	7286	14.51%	1	0	17715	0	0	0	0	0	0	0	0		0	0	17715	0	0	0	0	0	0	17715	0	0	0	0	0	0	0	0	0	318	0	0	0	0	101127	10429									
17147																																																											672751	61409	61409	10.49%	13.70%	12.45%	611342	4908981	5825822	-4496	0	648423	12.45%	1	0	819736	204865	3667	1743	9075	0	-426	-13145	0		0	0	613957	0	0	0	0	2615	2615	611342	0	0	0	0	2615	0	0	0	0	61409	0	212890	0	0	6038712	175809									
17259																																																											5711	231	231	8.47%	12.63%	12.11%	5480	45234	64718	257	0	1538	12.11%	1	0	5737	0	0	0	257	0	0	0	0		0	0	5480	0	0	0	0	0	0	5480	0	0	0	0	0	0	0	0	0	231	0	0	0	0	64718	3942									
17464																																																											227399	23634	23638	8.93%	12.15%	10.89%	203761	1871109	2282639	2313	0	247004	10.89%	1	0	317782	78610	2909	10849	2313	0	0	0	0		0	0	223101	0	0	3067	0	16273	19340	203761	0	0	0	0	16273	0	0	0	0	23638	0	111708	4	0	2394347	68465									
17950																																																											36702	2551	2551	8.96%	18.08%	16.82%	34151	203035	380975	423	0	13775	16.82%	1	0	35744	1170	0	0	423	0	0	0	0		0	0	34151	0	0	0	0	0	0	34151	0	0	0	0	0	0	0	0	0	2551	0	1170	0	0	382145	21546									
17978																																																											108587	1473	1473	33.30%	92.90%	91.64%	107114	116880	321650	0	0	0	91.64%	1	0	107114	0	0	0	0	0	0	0	0		0	0	107114	0	0	0	0	0	0	107114	0	0	0	0	0	0	0	0	0	1473	0	0	0	0	321650	107114									
18050																																																											51619	3470	3470	10.13%	18.62%	17.37%	48149	277176	475102	1906	0	8885	17.37%	1	0	50136	0	81	0	1906	0	0	0	0		0	0	48149	0	0	0	0	0	0	48149	0	0	0	0	0	0	0	0	0	3470	0	81	0	0	475183	39345									
18135																																																											22374	1171	1171	8.07%	16.18%	15.34%	21203	138257	262722	-184	0	6512	15.34%	1	0	21019	0	0	0	-184	0	0	0	0		0	0	21203	0	0	0	0	0	0	21203	0	0	0	0	0	0	0	0	0	1171	0	0	0	0	262722	14691									
18377																																																											4511	144	144	8.06%	23.94%	23.17%	4367	18846	54152	145	0	0	23.17%	1	0	4512	0	0	0	145	0	0	0	0		0	0	4367	0	0	0	0	0	0	4367	0	0	0	0	0	0	0	0	0	144	0	0	0	0	54152	4367									
18827																																																											101340	4991	4991	9.85%	14.44%	13.73%	96349	701843	977762	-1666	0	65277	13.73%	1	0	103667	0	1479	2236	486	942	-1217	37	0		0	0	99704	0	0	0	0	3355	3355	96349	0	0	0	0	3355	0	0	0	0	4991	0	3715	0	0	981477	40056									
18836																																																											16943	1266	1266	10.36%	16.78%	15.53%	15677	100943	151317	-16	0	1856	15.53%	1	0	15661	0	0	0	-16	0	0	0	0		0	0	15677	0	0	0	0	0	0	15677	0	0	0	0	0	0	0	0	0	1266	0	0	0	0	151317	13821									
18854																																																											51374	5419	5419	9.48%	11.85%	10.60%	45955	433440	485012	0	0	14100	10.60%	1	0	47660	0	682	0	0	0	0	0	0		1023	0	45955	0	0	0	0	0	0	45955	0	0	0	0	0	0	0	0	0	5419	0	1705	0	0	486717	33560									
19356																																																											9262	613	613	10.67%	19.00%	17.75%	8649	48740	81061	-111	0	5225	17.75%	1	0	8538	0	0	0	-111	0	0	0	0		0	0	8649	0	0	0	0	0	0	8649	0	0	0	0	0	0	0	0	0	613	0	0	0	0	81061	3424									
19730																																																											297146	25221	25341	10.89%	13.96%	12.77%	271805	2127935	2496985	470	0	201887	12.77%	1	0	274199	0	204	688	470	0	0	0	0		0	0	272837	0	0	0	0	1032	1032	271805	0	0	0	0	1032	0	0	0	0	25341	0	1924	120	0	2498909	71842									
19936																																																											25646	2010	2010	9.39%	16.05%	14.79%	23636	159798	251597	133	0	12826	14.79%	1	0	23769	0	0	0	133	0	0	0	0		0	0	23636	0	0	0	0	0	0	23636	0	0	0	0	0	0	0	0	0	2010	0	0	0	0	251597	10810									
19972																																																											17202	400	400	17.77%	48.17%	47.05%	16802	35713	94569	0	0	0	47.05%	1	0	16802	0	0	0	0	0	0	0	0		0	0	16802	0	0	0	0	0	0	16802	0	0	0	0	0	0	0	0	0	400	0	0	0	0	94569	16802									
20053																																																											11546	848	848	11.91%	17.08%	15.83%	10698	67580	89841	-72	0	6203	15.83%	1	0	10626	0	0	0	-1183	0	0	1111	0		0	0	10698	0	0	0	0	0	0	10698	0	0	0	0	0	0	0	0	0	848	0	0	0	0	89841	4495									
20512																																																											10415	549	549	10.12%	21.77%	20.62%	9866	47837	97487	-980	0	1185	20.62%	1	0	10046	0	0	0	180	0	0	0	0		0	0	9866	0	0	0	0	0	0	9866	0	0	0	0	0	0	0	0	0	549	0	0	0	0	97487	9841									
20633																																																											31171	2636	2636	9.66%	14.82%	13.57%	28535	210311	295529	-228	0	3922	13.57%	1	0	29508	0	0	0	373	114	0	486	0		0	0	28535	0	0	0	0	0	0	28535	0	0	0	0	0	0	0	0	0	2636	0	0	0	0	295529	25814									
20857																																																											18792	738	738	6.91%	18.18%	17.47%	18054	103356	261181	2150	0	11500	17.47%	1	0	20346	142	0	0	2150	0	0	0	0		0	0	18054	0	0	0	0	0	0	18054	0	0	0	0	0	0	0	0	0	738	0	142	0	0	261323	6696									
21256																																																											1171	53	53	10.37%	28.08%	26.81%	1118	4170	10782	18	0	600	26.81%	1	0	1136	0	0	0	18	0	0	0	0		0	0	1118	0	0	0	0	0	0	1118	0	0	0	0	0	0	0	0	0	53	0	0	0	0	10782	518									
21359																																																											5121	239	239	9.93%	18.84%	17.96%	4882	27177	49176	74	0	3900	17.96%	1	0	5094	0	138	0	74	0	0	0	0		0	0	4882	0	0	0	0	0	0	4882	0	0	0	0	0	0	0	0	0	239	0	138	0	0	49314	1120									
21630																																																											10958	742	742	9.11%	15.80%	14.73%	10216	69350	112114	1502	0	5200	14.73%	1	0	11718	0	0	0	1502	0	0	0	0		0	0	10216	0	0	0	0	0	0	10216	0	0	0	0	0	0	0	0	0	742	0	0	0	0	112114	5016									
21658																																																											16320	1181	1181	9.51%	17.35%	16.10%	15139	94045	159254	-490	0	4257	16.10%	1	0	14649	0	0	0	-490	0	0	0	0		0	0	15139	0	0	0	0	0	0	15139	0	0	0	0	0	0	0	0	0	1181	0	0	0	0	159254	10882									
22048																																																											20041	1765	1765	9.35%	13.81%	12.60%	18276	145104	195502	-164	0	7400	12.60%	1	0	18112	0	0	0	-164	0	0	0	0		0	0	18276	0	0	0	0	0	0	18276	0	0	0	0	0	0	0	0	0	1765	0	0	0	0	195502	10876									
22543																																																											15040	666	666	14.57%	24.52%	23.44%	14374	61330	98669	-105	0	5800	23.44%	1	0	14601	0	0	0	39	188	0	0	0		0	0	14374	0	0	0	0	0	0	14374	0	0	0	0	0	0	0	0	0	666	0	0	0	0	98669	8906									
22552																																																											9242	1036	1036	8.64%	11.17%	9.92%	8206	82754	94930	34	0	5600	9.92%	1	0	8206	0	0	0	0	0	0	0	0		0	0	8206	0	0	0	0	0	0	8206	0	0	0	0	0	0	0	0	0	1036	0	0	0	0	94930	2572									
22730																																																											14286	774	774	8.24%	15.23%	14.40%	13512	93816	164025	30	0	550	14.40%	1	0	13542	0	0	0	30	0	0	0	0		0	0	13512	0	0	0	0	0	0	13512	0	0	0	0	0	0	0	0	0	774	0	0	0	0	164025	12962									
22936																																																											14817	1320	1320	8.28%	14.55%	13.25%	13497	101849	162959	6	0	22153	13.25%	1	0	18547	0	0	1974	6	0	0	0	0		0	0	16567	0	0	109	0	2961	3070	13497	0	0	0	0	2961	0	0	0	0	1320	0	5044	0	0	168003	-3612									
23045																																																											7608	170	170	15.75%	44.53%	43.54%	7438	17084	47212	-503	0	5054	43.54%	1	0	6935	0	0	0	-503	0	0	0	0		0	0	7438	0	0	0	0	0	0	7438	0	0	0	0	0	0	0	0	0	170	0	0	0	0	47212	2384									
23456																																																											13484	901	901	11.88%	18.74%	17.49%	12583	71949	105915	455	0	462	17.49%	1	0	13038	0	0	0	455	0	0	0	0		0	0	12583	0	0	0	0	0	0	12583	0	0	0	0	0	0	0	0	0	901	0	0	0	0	105915	12121									
23504																																																											277116	19094	19094	10.68%	11.04%	10.28%	258022	2508987	2416686	-7628	-4329	221194	10.28%	1	0	348975	94924	2459	479	-2506	0	-793	-4329	0		0	0	258741	0	0	0	0	719	719	258022	0	0	0	0	719	0	0	0	0	19094	0	98582	0	0	2510939	135409									
23643																																																											20116	1491	1491	9.78%	16.90%	15.65%	18625	119036	190415	-966	0	2500	15.65%	1	0	17659	0	0	0	-966	0	0	0	0		0	0	18625	0	0	0	0	0	0	18625	0	0	0	0	0	0	0	0	0	1491	0	0	0	0	190415	16125									
23755																																																											17819	1395	1395	8.77%	14.29%	13.17%	16424	124736	187373	256	0	4575	13.17%	1	0	16729	0	49	0	256	0	0	0	0		0	0	16424	0	0	0	0	0	0	16424	0	0	0	0	0	0	0	0	0	1395	0	49	0	0	187422	11898									
24006																																																											112726	3921	3921	8.88%	15.17%	14.64%	108805	743282	1225593	-4722	0	14336	14.64%	1	0	110270	5843	344	0	322	0	0	-5044	0		0	0	108805	0	0	0	0	0	0	108805	0	0	0	0	0	0	0	0	0	3921	0	6187	0	0	1231780	100656									
24378																																																											7251	247	247	10.92%	25.10%	24.24%	7004	28894	64132	10	0	0	24.24%	1	0	7014	0	0	0	10	0	0	0	0		0	0	7004	0	0	0	0	0	0	7004	0	0	0	0	0	0	0	0	0	247	0	0	0	0	64132	7004									
24453																																																											26195	1879	1879	10.33%	16.28%	15.11%	24316	160903	235421	44	0	27105	15.11%	1	0	26900	2150	351	0	44	39	0	0	0		0	0	24316	0	0	0	0	0	0	24316	0	0	0	0	0	0	0	0	0	1879	0	2501	0	0	237922	-249									
24659																																																											5776	398	398	9.17%	18.17%	16.92%	5378	31789	58653	0	0	3500	16.92%	1	0	5378	0	0	0	0	0	0	0	0		0	0	5378	0	0	0	0	0	0	5378	0	0	0	0	0	0	0	0	0	398	0	0	0	0	58653	1878									
24668																																																											111777	5619	5619	14.02%	19.80%	18.80%	106158	564620	756946	-150	0	80581	18.80%	1	0	106585	328	0	100	-150	0	0	0	0		0	0	106307	0	0	0	0	149	149	106158	0	0	0	0	149	0	0	0	0	5619	0	577	0	0	757523	26154									
24855																																																											1455	35	35	7.72%	16.15%	15.76%	1420	9012	18383	0	0	360	15.76%	1	0	1420	0	0	0	0	0	0	0	0		0	0	1420	0	0	0	0	0	0	1420	0	0	0	0	0	0	0	0	0	35	0	0	0	0	18383	1060									
24949																																																											54513	3945	3945	11.72%	17.51%	16.25%	50568	311268	431494	-23	0	35023	16.25%	1	0	50545	0	0	0	-23	0	0	0	0		0	0	50568	0	0	0	0	0	0	50568	0	0	0	0	0	0	0	0	0	3945	0	0	0	0	431494	15545									
25357																																																											38251	1292	1292	25.99%	12.86%	12.43%	36959	297348	142190	-41	0	38515	12.43%	1	0	41620	3355	1216	0	90	0	0	0	0		0	0	36959	0	0	0	0	0	0	36959	0	0	0	0	0	0	0	0	0	1292	0	4571	0	0	146761	3146									
25647																																																											5384	519	519	9.22%	13.36%	12.07%	4865	40308	52757	16	0	17066	12.07%	1	0	4881	0	0	0	16	0	0	0	0		0	0	4865	0	0	0	0	0	0	4865	0	0	0	0	0	0	0	0	0	519	0	0	0	0	52757	-12201									
26176																																																											45606	3028	3028	11.89%	19.14%	17.87%	42578	238291	358081	104	104	28061	17.87%	1	0	42682	0	0	0	104	0	0	0	0		0	0	42578	0	0	0	0	0	0	42578	0	0	0	0	0	0	0	0	0	3028	0	0	0	0	358185	14517									
26242																																																											47059	2485	2485	11.00%	15.07%	14.27%	44574	312336	405100	-182	0	25670	14.27%	1	0	55238	10846	0	0	-182	0	0	0	0		0	0	44574	0	0	0	0	0	0	44574	0	0	0	0	0	0	0	0	0	2485	0	10846	0	0	415946	29750									
26457																																																											3305	187	187	10.93%	17.47%	16.48%	3118	18922	28519	5	0	350	16.48%	1	0	3123	0	0	0	5	0	0	0	0		0	0	3118	0	0	0	0	0	0	3118	0	0	0	0	0	0	0	0	0	187	0	0	0	0	28519	2768									
26765																																																											43179	4324	4324	8.84%	12.52%	11.27%	38855	344781	439524	-776	0	74216	11.27%	1	0	43237	3454	50	662	-213	0	0	-563	0		0	0	39847	0	0	0	0	992	992	38855	0	0	0	0	992	0	0	0	0	4324	0	5158	0	0	444682	-30203									
27070																																																											121817	800	800	19.69%	51.04%	50.70%	121017	238680	614680	211	0	0	50.70%	1	0	121228	0	0	0	211	0	0	0	0		0	0	121017	0	0	0	0	0	0	121017	0	0	0	0	0	0	0	0	0	800	0	0	0	0	614680	121017									
27548																																																											59593	4795	4795	9.32%	12.94%	11.90%	54798	460600	587758	1567	0	26531	11.90%	1	0	61402	5037	0	0	1567	0	0	0	0		0	0	54798	0	0	0	0	0	0	54798	0	0	0	0	0	0	0	0	0	4795	0	5037	0	0	592795	33304									
27614																																																											38560	1511	1511	10.41%	23.28%	22.36%	37049	165671	356017	1128	0	2058	22.36%	1	0	38435	0	0	0	1128	258	0	0	0		0	0	37049	0	0	0	0	0	0	37049	0	0	0	0	0	0	0	0	0	1511	0	0	0	0	356017	35249									
27847																																																											50352	3763	3763	9.98%	16.81%	15.56%	46589	299478	466917	2777	0	8412	15.56%	1	0	49366	0	0	0	2777	0	0	0	0		0	0	46589	0	0	0	0	0	0	46589	0	0	0	0	0	0	0	0	0	3763	0	0	0	0	466917	38177									
28013																																																											533431	26003	26067	16.62%	22.64%	21.53%	507364	2356171	3052688	-1553	-328	287247	21.53%	1	0	522025	16159	55	0	-1225	0	0	-328	0		0	0	507364	0	0	0	0	0	0	507364	0	0	0	0	0	0	0	0	64	26067	0	16214	0	0	3068574	236331									
28152																																																											13083	1094	1094	9.39%	14.99%	13.74%	11989	87251	127736	73	0	8850	13.74%	1	0	12062	0	0	0	71	0	2	0	0		0	0	11989	0	0	0	0	0	0	11989	0	0	0	0	0	0	0	0	0	1094	0	0	0	0	127736	3139									
28255																																																											29514	2489	2489	8.57%	14.20%	13.01%	27025	207777	315225	122	0	6436	13.01%	1	0	27147	0	0	0	122	0	0	0	0		0	0	27025	0	0	0	0	0	0	27025	0	0	0	0	0	0	0	0	0	2489	0	0	0	0	315225	20589									
28349																																																											8583	818	818	7.59%	13.41%	12.13%	7765	64002	102264	22	0	7975	12.13%	1	0	7787	0	0	0	22	0	0	0	0		0	0	7765	0	0	0	0	0	0	7765	0	0	0	0	0	0	0	0	0	818	0	0	0	0	102264	-210									
28406																																																											291821	13777	15057	15.66%	20.45%	19.40%	276764	1426848	1767387	1199	0	5	19.40%	1	0	288292	8957	1352	0	1980	0	0	-780	0		19	0	276764	0	0	0	0	0	0	276764	0	0	0	0	0	0	0	0	0	15057	0	10328	1280	0	1777715	287088									
28675																																																											12949	696	696	11.38%	20.11%	19.03%	12253	64381	107707	407	0	0	19.03%	1	0	12660	0	0	0	407	0	0	0	0		0	0	12253	0	0	0	0	0	0	12253	0	0	0	0	0	0	0	0	0	696	0	0	0	0	107707	12253									
28732																																																											10209	677	677	11.10%	18.90%	17.65%	9532	54011	85839	-57	0	557	17.65%	1	0	9475	0	0	0	-57	0	0	0	0		0	0	9532	0	0	0	0	0	0	9532	0	0	0	0	0	0	0	0	0	677	0	0	0	0	85839	8975									
29476																																																											6689	451	451	12.81%	15.81%	14.75%	6238	42305	48681	65	0	6069	14.75%	1	0	6534	199	32	0	65	0	0	0	0		0	0	6238	0	0	0	0	0	0	6238	0	0	0	0	0	0	0	0	0	451	0	231	0	0	48912	400									
29636																																																											92784	6569	6569	9.33%	17.66%	16.41%	86215	525373	923576	-9842	0	81453	16.41%	1	0	79523	3150	0	0	-1038	0	0	0	-8804		0	0	86215	0	0	0	0	0	0	86215	0	0	0	0	0	0	0	0	0	6569	0	3150	0	0	926726	7912									
29878																																																											561309	17138	17138	31.03%	39.50%	38.29%	544171	1421187	1753568	-2448	0	0	38.29%	1	0	541723	0	0	0	0	0	0	-2448	0		0	0	544171	0	0	0	0	0	0	544171	0	0	0	0	0	0	0	0	0	17138	0	0	0	0	1753568	544171									
30052																																																											3850	243	243	12.65%	19.80%	18.55%	3607	19449	28506	5	0	1531	18.55%	1	0	3607	0	0	0	0	0	0	0	0		0	0	3607	0	0	0	0	0	0	3607	0	0	0	0	0	0	0	0	0	243	0	0	0	0	28506	2071									
30418																																																											47852	0	0	11.85%	992.57%	992.57%	47852	4821	403950	0	0	48445	992.57%	1	0	47991	0	0	56	0	0	0	0	0		0	0	47935	0	0	0	0	83	83	47852	0	0	0	0	83	0	0	0	0	0	0	56	0	0	404006	-454									
30502																																																											99340	7555	7555	10.17%	16.48%	15.22%	91785	602970	902873	-4024	0	34275	15.22%	1	0	95275	7002	65	137	-538	102	0	-3484	0		0	0	91991	0	0	0	0	206	206	91785	0	0	0	0	206	0	0	0	0	7555	0	7410	0	0	910283	65024									
30650																																																											15784	1090	1090	12.95%	18.14%	16.89%	14694	87002	113496	-142	51	14240	16.89%	1	0	14552	0	0	0	-142	0	0	0	0		0	0	14694	0	0	0	0	0	0	14694	0	0	0	0	0	0	0	0	0	1090	0	0	0	0	113547	454									
30810																																																											11776735	906809	1965301	11.80%	16.42%	13.68%	9811434	71735284	83178599	-5774	0	4588485	13.68%	1	0	9808250	0	2590	0	12286	0	-18060	0	0		0	0	9811434	0	0	0	0	0	0	9811434	0	0	0	0	0	0	1058492	0	0	1965301	0	2590	0	0	83181189	5225539									
30874																																																											155592	10736	9116	13.30%	17.91%	16.86%	146476	868630	1101111	-99	0	76110	16.86%	1	0	146394	0	0	17	-99	0	0	0	0		0	0	146476	0	0	0	0	0	0	146476	0	0	0	0	1	0	0	0	0	10736	1620	17	0	0	1101128	70383									
31134																																																											19760	804	804	16.58%	30.76%	29.51%	18956	64236	114335	246	0	450	29.51%	1	0	19202	0	0	0	246	0	0	0	0		0	0	18956	0	0	0	0	0	0	18956	0	0	0	0	0	0	0	0	0	804	0	0	0	0	114335	18506									
31255																																																											49482	3723	3723	8.36%	11.60%	10.73%	45759	426458	547684	167	0	28300	10.73%	1	0	46859	933	0	0	167	0	0	0	0		0	0	45759	0	0	0	0	0	0	45759	0	0	0	0	0	0	0	0	0	3723	0	933	0	0	548617	18392									
31657																																																											16801	695	695	11.90%	23.43%	22.46%	16106	71702	135385	0	0	2270	22.46%	1	0	16106	0	0	0	0	0	0	0	0		0	0	16106	0	0	0	0	0	0	16106	0	0	0	0	0	0	0	0	0	695	0	0	0	0	135385	13836									
31826																																																											44679	2232	2273	15.92%	25.14%	23.86%	42406	177743	266310	391	0	1600	23.86%	1	0	43662	865	0	0	391	0	0	0	0		0	0	42406	0	0	0	0	0	0	42406	0	0	0	0	0	0	0	0	0	2273	0	865	41	0	267175	41671									
31835																																																											15960	1221	1221	11.33%	16.35%	15.10%	14739	97601	130102	-781	0	14311	15.10%	1	0	14149	0	0	0	266	191	0	-1047	0		0	0	14739	0	0	0	0	0	0	14739	0	0	0	0	0	0	0	0	0	1221	0	0	0	0	130102	619									
32234																																																											13074	273	273	11.48%	20.22%	19.79%	12801	64674	111516	-66	0	2724	19.79%	1	0	12735	0	0	0	-66	0	0	0	0		0	0	12801	0	0	0	0	0	0	12801	0	0	0	0	0	0	0	0	0	273	0	0	0	0	111516	10077									
32766																																																											6065	246	246	9.59%	21.77%	20.89%	5819	27857	60705	0	0	800	20.89%	1	0	5819	0	0	0	0	0	0	0	0		0	0	5819	0	0	0	0	0	0	5819	0	0	0	0	0	0	0	0	0	246	0	0	0	0	60705	5019									
32971																																																											28343	1735	1735	12.45%	20.51%	19.26%	26608	138160	213749	359	0	0	19.26%	1	0	26967	0	0	0	359	0	0	0	0		0	0	26608	0	0	0	0	0	0	26608	0	0	0	0	0	0	0	0	0	1735	0	0	0	0	213749	26608									
33147																																																											45865	4921	4921	9.78%	11.66%	10.41%	40944	393450	418515	146	0	11975	10.41%	1	0	41160	0	70	0	146	0	0	0	0		0	0	40944	0	0	0	0	0	0	40944	0	0	0	0	0	0	0	0	0	4921	0	70	0	0	418585	29039									
33259																																																											70376	6287	6287	10.48%	12.97%	11.81%	64089	542464	611376	-211	0	38643	11.81%	1	0	63878	0	0	0	-211	0	0	0	0		0	0	64089	0	0	0	0	0	0	64089	0	0	0	0	0	0	0	0	0	6287	0	0	0	0	611376	25446									
33268																																																											15255	1010	1010	9.26%	18.73%	17.49%	14245	81430	153822	1213	0	7000	17.49%	1	0	15458	0	0	0	1213	0	0	0	0		0	0	14245	0	0	0	0	0	0	14245	0	0	0	0	0	0	0	0	0	1010	0	0	0	0	153822	7245									
33370																																																											4305	150	150	15.38%	36.18%	34.92%	4155	11900	27015	0	0	0	34.92%	1	0	4179	0	0	24	0	0	0	0	0		0	0	4155	0	0	0	0	0	0	4155	0	16	0	16	16	0	0	0	0	150	0	24	0	0	27039	4179									
33839																																																											3974	82	82	10.98%	21.99%	21.54%	3892	18070	35438	62	0	750	21.54%	1	0	3954	0	0	0	62	0	0	0	0		0	0	3892	0	0	0	0	0	0	3892	0	0	0	0	0	0	0	0	0	82	0	0	0	0	35438	3142									
33857																																																											32673	2558	2558	8.88%	10.69%	9.85%	30115	305584	339087	182	0	25632	9.85%	1	0	33823	3526	0	0	182	0	0	0	0		0	0	30115	0	0	0	0	0	0	30115	0	0	0	0	0	0	0	0	0	2558	0	3526	0	0	342613	8009									
34425																																																											40498	3439	3439	9.17%	14.05%	12.86%	37059	288151	404061	-1089	0	16834	12.86%	1	0	37837	1866	0	0	-132	0	0	-956	0		0	0	37059	0	0	0	0	0	0	37059	0	0	0	0	0	0	0	0	0	3439	0	1866	0	0	405927	22092									
34434																																																											31787	1973	1973	9.43%	13.78%	12.93%	29814	230625	316049	-34	0	14400	12.93%	1	0	30413	603	30	0	-34	0	0	0	0		0	0	29814	0	0	0	0	0	0	29814	0	0	0	0	0	0	0	0	0	1973	0	633	0	0	316682	16047									
34452																																																											14412	663	663	10.34%	19.45%	18.55%	13749	74111	132945	123	0	1901	18.55%	1	0	13872	0	0	0	123	0	0	0	0		0	0	13749	0	0	0	0	0	0	13749	0	0	0	0	0	0	0	0	0	663	0	0	0	0	132945	11848									
