"IDRSSD"	RCFA3792	RCFA5310	RCFA5311	RCFA7204	RCFA7205	RCFA7206	RCFA8274	RCFAA223	RCFAA224	RCFAB530	RCFAB596	RCFAH015	RCFAH036	RCFAH311	RCFAH313	RCFAH314	RCFAKW00	RCFAKW03	RCFAP742	RCFAP793	RCFAP839	RCFAP840	RCFAP841	RCFAP842	RCFAP843	RCFAP844	RCFAP845	RCFAP846	RCFAP847	RCFAP848	RCFAP849	RCFAP850	RCFAP851	RCFAP852	RCFAP853	RCFAP854	RCFAP855	RCFAP856	RCFAP857	RCFAP858	RCFAP859	RCFAP860	RCFAP861	RCFAP862	RCFAP863	RCFAP864	RCFAP865	RCFAP866	RCFAP867	RCFAP868	RCFAP870	RCFAP872	RCFAP875	RCFAQ257	RCFAQ258	RCFW3792	RCFW5310	RCFW5311	RCFW7205	RCFW7206	RCFWA223	RCFWH312	RCFWP793	RCFWP870	RCOA3792	RCOA5310	RCOA5311	RCOA7204	RCOA7205	RCOA7206	RCOA8274	RCOAA223	RCOAA224	RCOAB530	RCOAB596	RCOAH015	RCOAH036	RCOAH311	RCOAH313	RCOAH314	RCOAJJ29	RCOAKW00	RCOAKW03	RCOAP742	RCOAP793	RCOAP838	RCOAP839	RCOAP840	RCOAP841	RCOAP842	RCOAP843	RCOAP844	RCOAP845	RCOAP846	RCOAP847	RCOAP848	RCOAP849	RCOAP850	RCOAP851	RCOAP852	RCOAP853	RCOAP854	RCOAP855	RCOAP856	RCOAP857	RCOAP858	RCOAP859	RCOAP860	RCOAP861	RCOAP862	RCOAP863	RCOAP864	RCOAP865	RCOAP866	RCOAP867	RCOAP868	RCOAP870	RCOAP872	RCOAP875	RCOAQ257	RCOAQ258	RCOW3792	RCOW5310	RCOW5311	RCOW7205	RCOW7206	RCOWA223	RCOWH312	RCOWP793	RCOWP870	
17259																																																																	5835	153	153	9.7553%	14.4814%	14.1017%	5682	40293	58245	105	0			6.4814%				4144	58245	1538	14.1017%	1	0	5787	0	0	0	105	0	0	0	0		0	0	5682	0	0	0	0	0	0	5682	0	0	0	0	0	0	0	0	0	153	0	0	0	0										
17950																																																																	58525	4119	4119	9.1827%	17.7988%	16.5461%	54406	328814	592483	2642	0			9.7988%				26455	598094	33562	16.5461%	1	0	62659	3228	2383	0	2642	0	0	0	0		0	0	54406	0	0	0	0	0	0	54406	0	0	0	0	0	0	0	0	0	4119	0	5611	0	0										
17978																																																																	121693	1390	1390	40.9744%	109.4726%	108.2222%	120303	111163	293605	0	0			101.4726%				120577	293879	0	108.2222%	1	0	120577	0	0	274	0	0	0	0	0		0	0	120303	0	0	0	0	0	0	120303	0	0	0	0	0	0	0	0	0	1390	0	274	0	0										
18050																																																																	70126	5015	5015	10.7199%	17.4993%	16.2479%	65111	400736	607387	2848	0			9.4993%				56226	607387	8885	16.2479%	1	0	67959	0	0	0	2848	0	0	0	0		0	0	65111	0	0	0	0	0	0	65111	0	0	0	0	0	0	0	0	0	5015	0	0	0	0										
18135																																																																	25242	1136	1136	8.3358%	19.0102%	18.1547%	24106	132781	289188	7	0			11.0102%				17594	289188	6512	18.1547%	1	0	24113	0	0	0	7	0	0	0	0		0	0	24106	0	0	0	0	0	0	24106	0	0	0	0	0	0	0	0	0	1136	0	0	0	0										
18827																																																																	140773	8320	8320	9.7054%	11.8337%	11.1343%	132453	1189593	1364732	-277	0			3.8337%				44832	1375430	98319	11.1343%	1	0	142874	9122	1563	13	718		-779	-216	0		0	0	132453	0	0	0	0	0	0	132453	0	0	0	0	0	0	0	0	0	8320	0	10698		0										
18836																																																																	18815	1123	1123	11.0558%	16.1187%	15.1566%	17692	116728	160025	44	0			8.1187%				15836	160025	1856	15.1566%	1	0	17736	0	0	0	44	0	0	0	0		0	0	17692	0	0	0	0	0	0	17692	0	0	0	0	0	0	0	0	0	1123	0	0	0	0										
18854																																																																	106147	7846	7846	11.6464%	15.4183%	14.2786%	98301	688450	844048	24	0			7.4183%				84817	844826	14238	14.2786%	1	0	99079	0	778	0	0		0	0	0		0	0	98301	0	0	0	0	0	0	98301	0	0	0	0	0	0	0	0	0	7846	0	778		0										
19356																																																																	9462	840	840	9.6690%	14.0856%	12.8351%	8622	67175	89172	-165	0			6.0856%				3451	89976	5975	12.8351%	1	0	9261	762	42	0	-165	0	0	0	0		0	0	8622	0	0	0	0	0	0	8622	0	0	0	0	0	0	0	0	0	840	0	804	0	0										
19936																																																																	34285	2493	2493	9.5042%	17.2788%	16.0224%	31792	198422	334503	207	0			9.2788%				17792	334503	14000	16.0224%	1	0	31999	0	0	0	207	0	0	0	0		0	0	31792	0	0	0	0	0	0	31792	0	0	0	0	0	0	0	0	0	2493	0	0	0	0										
19972																																																																	21176	400	400	20.3240%	53.3495%	52.3417%	20776	39693	102224	0	0			45.3495%				20776	102224	0	52.3417%	1	0	20776	0	0	0	0	0	0	0	0		0	0	20776	0	0	0	0	0	0	20776	0	0	0	0	0	0	0	0	0	400	0	0	0	0										
20053																																																																	15644	1213	1213	12.8497%	16.1415%	14.8899%	14431	96918	112306	28	0			8.1415%				8241	112319	6203	14.8899%	1	0	14472	0	0	11	27	0	0	0	0		0	0	14434	0	0	0	0	3	3	14431	0	0	0	0	3	0	0	0	0	1213	0	13	0	0										
20633																																																																	36962	2790	2790	11.4013%	16.5939%	15.3414%	34172	222744	299721	-293	0			8.5939%				30250	299721	3922	15.3414%	1	0	33879	0	0	0	440		0	-733	0		0	0	34172	0	0	0	0	0	0	34172	0	0	0	0	0	0	0	0	0	2790	0	0		0										
20857																																																																	15515	923	923	10.9610%	16.5398%	15.5558%	14592	93804	133126	1790	0			8.5398%				734	133268	14000	15.5558%	1	0	16524	142	0	0	1790	0	0	0	0		0	0	14592	0	0	0	0	0	0	14592	0	0	0	0	0	0	0	0	0	923	0	142	0	0										
21256																																																																	1284	62	62	11.7252%	25.8767%	24.6272%	1222	4962	10422	10	0			17.8767%				622	10422	600	24.6272%	1	0	1232	0	0	0	10	0	0	0	0		0	0	1222	0	0	0	0	0	0	1222	0	0	0	0	0	0	0	0	0	62	0	0	0	0										
21359																																																																	6391	412	412	10.7239%	18.8703%	17.6538%	5979	33868	55754	90	0			10.8703%				2234	55909	3900	17.6538%	1	0	6224	0	155	0	90	0	0	0	0		0	0	5979	0	0	0	0	0	0	5979	0	0	0	0	0	0	0	0	0	412	0	155	0	0										
21658																																																																	19668	1677	1677	9.5911%	14.6924%	13.4397%	17991	133865	187581	495	0			6.6924%				13734	187581	4257	13.4397%	1	0	18486	0	0	0	495	0	0	0	0		0	0	17991	0	0	0	0	0	0	17991	0	0	0	0	0	0	0	0	0	1677	0	0	0	0										
22048																																																																	24723	1781	1781	10.8741%	14.9314%	13.8558%	22942	165577	210978	52	0			6.9314%				15417	210978	7525	13.8558%	1	0	22994	0	0	0	52		0	0	0		0	0	22942	0	0	0	0	0	0	22942	0	0	0	0	0	0	0	0	0	1781	0	0		0										
22543																																																																	25241	1293	1293	10.7392%	14.4937%	13.7512%	23948	174152	222996	111	0			6.4937%				11703	222996	12300	13.7512%	1	0	24114	0	0	0	166		0	0	0		0	0	23948	0	0	0	0	0	0	23948	0	0	0	0	0	0	0	0	0	1293	0	0		0										
22552																																																																	10161	1088	1088	9.0561%	11.6860%	10.4347%	9073	86950	100187	6	0			3.6860%				2573	100187	6500	10.4347%	1	0	9079	0	0	0	6	0	0	0	0		0	0	9073	0	0	0	0	0	0	9073	0	0	0	0	0	0	0	0	0	1088	0	0	0	0										
22730																																																																	18696	1188	1188	8.6616%	16.0041%	14.9872%	17508	116820	202133	964	0			8.0041%				16958	202133	550	14.9872%	1	0	18472	0	0	0	964		0	0	0		0	0	17508	0	0	0	0	0	0	17508	0	0	0	0	0	0	0	0	0	1188	0	0		0										
23456																																																																	27479	1881	1881	11.8977%	18.1854%	16.9405%	25598	151105	215151	1103	0			10.1854%				24460	215151	1138	16.9405%	1	0	26701	0	0	0	1103	0	0	0	0		0	0	25598	0	0	0	0	0	0	25598	0	0	0	0	0	0	0	0	0	1881	0	0	0	0										
23504																																																																	507118	33062	33062	10.1198%	12.9577%	12.1129%	474056	3913634	4684435	-8341	-6775			4.9577%				271057	4785355	310694	12.1129%	1	0	573410	105950	1745	0	-829		-737	-6775	0		0	0	474056	0	0	0	0	0	0	474056	0	0	0	0	0	0	0	0	0	33062	0	107695		0										
23643																																																																	22180	1056	1056	10.1341%	16.3449%	15.5667%	21124	135700	208444	100	0			8.3449%				18624	208444	2500	15.5667%	1	0	21224	0	0	0	100	0	0	0	0		0	0	21124	0	0	0	0	0	0	21124	0	0	0	0	0	0	0	0	0	1056	0	0	0	0										
23755																																																																	21630	1544	1544	9.2962%	14.8565%	13.7960%	20086	145593	216067	273	0			6.8565%				15403	216109	4725	13.7960%	1	0	20401	0	42	0	273		0	0	0		0	0	20086	0	0	0	0	0	0	20086	0	0	0	0	0	0	0	0	0	1544	0	42		0										
24006																																																																	221801	6216	6216	13.0044%	17.7374%	17.2403%	215585	1250470	1657782	-4474	-4655			9.7374%				128892	1659507	93073	17.2403%	1	0	217491	6106	274	0	-34		0	-4440	0		0	0	215585	0	0	0	0	0	0	215585	0	0	0	0	0	0	0	0	0	6216	0	6380		0										
24378																																																																	7644	197	197	11.9083%	26.5012%	25.8182%	7447	28844	62536	14	0			18.5012%				7447	62536	0	25.8182%	1	0	7461	0	0	0	14	0	0	0	0		0	0	7447	0	0	0	0	0	0	7447	0	0	0	0	0	0	0	0	0	197	0	0	0	0										
24453																																																																	40067	2832	2832	11.7541%	16.6298%	15.4544%	37235	240935	316783	220	0			8.6298%				8424	318840	30868	15.4544%	1	0	39512	2026	31	0	220		0	0	0		0	0	37235	0	0	0	0	0	0	37235	0	0	0	0	0	0	0	0	0	2832	0	2057		0										
24659																																																																	7090	438	438	11.0335%	16.2917%	15.2853%	6652	43519	60289	0	0			8.2917%				2152	60289	4500	15.2853%	1	0	6652	0	0	0	0	0	0	0	0		0	0	6652	0	0	0	0	0	0	6652	0	0	0	0	0	0	0	0	0	438	0	0	0	0										
24668																																																																	261333	13431	13431	13.8251%	17.8633%	16.9453%	247902	1462958	1793127	5074	0			9.8633%				91017	1793455	157213	16.9453%	1	0	253304	328	0	0	5074	0	0	0	0		0	0	247902	0	0	0	0	0	0	247902	0	0	0	0	0	0	0	0	0	13431	0	328	0	0										
24949																																																																	47388	3995	3995	11.2215%	14.9259%	13.6676%	43393	317489	386694	438	0			6.9259%				9158	387482	35023	13.6676%	1	0	44619	0	0	788	438	0	0	0	0		0	0	43393	0	0	0	0	0	0	43393	0	0	0	0	0	0	0	0	0	3995	0	788	0	0										
25357																																																																	44908	3627	3627	8.9105%	11.8338%	10.8780%	41281	379490	463284	179	0			3.8338%				5979	466497	38515	10.8780%	1	0	44673	2128	1085	0	179	0	0	0	0		0	0	41281	0	0	0	0	0	0	41281	0	0	0	0	0	0	0	0	0	3627	0	3213	0	0										
25647																																																																	19078	1673	1673	9.6900%	13.4139%	12.2376%	17405	142226	179618	302	0			5.4139%				-5701	181603	25091	12.2376%	1	0	19692	0	0	0	302	0	0	0	0		0	0	19390	0	0	1985	0	0	1985	17405	0	0	0	0	0	0	0	0	0	1673	0	1985	0	0										
26176																																																																	51790	3249	3249	11.5591%	18.2890%	17.1417%	48541	283175	419938	-23	0			10.2890%				21789	422014	28828	17.1417%	1	0	50594	0	0	2076	-23	0	0	0	0		0	0	48541	0	0	0	0	0	0	48541	0	0	0	0	0	0	0	0	0	3249	0	2076	0	0										
26457																																																																	3701	217	217	11.2652%	18.6665%	17.5720%	3484	19827	30927	2	0			10.6665%				3134	30927	350	17.5720%	1	0	3486	0	0	0	2		0	0	0		0	0	3484	0	0	0	0	0	0	3484	0	0	0	0	0	0	0	0	0	217	0	0		0										
26765																																																																	285577	16909	16909	13.2501%	14.9893%	14.1018%	268668	1905203	2027671	-181	0			6.9893%				5303	2040298	275992	14.1018%	1	0	281114	3454	9173	0	-181		0	0	0		0	0	268668	0	0	0	0	0	0	268668	0	0	0	0	0	0	0	0	0	16909	0	12627		0										
27070																																																																	109461	1000	1000	14.0056%	26.2645%	26.0246%	108461	416764	774410	824	0			18.2645%				138096	804045	0	26.0246%	1	0	138920	27751	1884	0	824		0	0	0		0	0	108461	0	0	0	0	0	0	108461	0	0	0	0	0	0	0	0	0	1000	0	29635		0										
27548																																																																	102676	7941	7941	10.0553%	13.8014%	12.7340%	94735	743954	942143	4414	0			5.8014%				50469	953981	56104	12.7340%	1	0	110987	10228	1610	0	4534		-120	0	0		0	0	94735	0	0	0	0	0	0	94735	0	0	0	0	0	0	0	0	0	7941	0	11838		0										
27614																																																																	39906	1308	1308	9.0572%	20.1544%	19.4938%	38598	198001	426156	1009	0			12.1544%				33919	429131	7654	19.4938%	1	0	42582	2654	321	0	1009	0	0	0	0		0	0	38598	0	0	0	0	0	0	38598	0	0	0	0	0	0	0	0	0	1308	0	2975	0	0										
27847																																																																	69294	4837	4837	9.9347%	16.0457%	14.9256%	64457	431855	648806	2937	0			8.0457%				56045	648806	8412	14.9256%	1	0	67394	0	0	0	2937	0	0	0	0		0	0	64457	0	0	0	0	0	0	64457	0	0	0	0	0	0	0	0	0	4837	0	0	0	0										
28013																																																																	627954	29463	29492	12.2791%	15.7316%	14.9927%	598462	3991679	4873846	4699	104			7.7316%				254610	4913130	383032	14.9927%	1	0	642341	38411	769	0	4595		0	104	0		0	0	598462	0	0	0	0	0	0	598462	0	0	0	0	0	0	0	0	29	29492	0	39180		0										
28152																																																																	15286	1372	1372	9.5128%	13.9245%	12.6747%	13914	109778	146266	405	0			5.9245%				3809	146266	10105	12.6747%	1	0	14319	0	0	0	421		-16	0	0		0	0	13914	0	0	0	0	0	0	13914	0	0	0	0	0	0	0	0	0	1372	0	0		0										
28675																																																																	18435	684	684	10.9828%	18.6983%	18.0045%	17751	98592	161625	859	0			10.6983%				17751	161625	0	18.0045%	1	0	18610	0	0	0	859		0	0	0		0	0	17751	0	0	0	0	0	0	17751	0	0	0	0	0	0	0	0	0	684	0	0		0										
28732																																																																	13692	891	891	12.6880%	19.2198%	17.9691%	12801	71239	100891	49	0			11.2198%				12244	100891	557	17.9691%	1	0	12850	0	0	0	49	0	0	0	0		0	0	12801	0	0	0	0	0	0	12801	0	0	0	0	0	0	0	0	0	891	0	0	0	0										
29476																																																																	11778	818	818	10.2874%	18.0680%	16.8132%	10960	65187	106538	15	0			10.0680%				5133	106737	6026	16.8132%	1	0	11174	199	0	0	15	0	0	0	0		0	0	10960	0	0	0	0	0	0	10960	0	0	0	0	0	0	0	0	0	818	0	199	0	0										
29636																																																																	100579	3755	3755	8.1769%	14.1156%	13.5886%	96824	712536	1184120	-789	0			6.1156%				10558	1198976	101122	13.5886%	1	0	110891	13117	739	1000	-789		0	0	0		0	0	96824	0	0	0	0	0	0	96824	0	0	0	0	0	0	0	0	0	3755	0	14856		0										
29878																																																																	660063	13055	13055	32.8353%	44.2447%	43.3697%	647008	1491845	1970463	-2168	0			36.2447%				647008	1970463	0	43.3697%	1	0	644840	0	0	0	1281	0	0	-3449	0		0	0	647008	0	0	0	0	0	0	647008	0	0	0	0	0	0	0	0	0	13055	0	0	0	0										
30052																																																																	4910	316	316	15.0033%	19.1505%	17.9180%	4594	25639	30620	0	0			11.1505%				3063	30620	1531	17.9180%	1	0	4594	0	0	0	0	0	0	0	0		0	0	4594	0	0	0	0	0	0	4594	0	0	0	0	0	0	0	0	0	316	0	0	0	0										
30502																																																																	107129	7369	7369	11.1086%	17.6818%	16.4656%	99760	605871	898039	996	0			9.6818%				72765	905320	34276	16.4656%	1	0	108037	7281	0	0	996		0	0	0		0	0	99760	0	0	0	0	0	0	99760	0	0	0	0	0	0	0	0	0	7369	0	7281		0										
30650																																																																	17257	1236	1236	13.1915%	17.4825%	16.2304%	16021	98710	121449	276	0			9.4825%				1781	121449	14240	16.2304%	1	0	16297	0	0	0	276	0	0	0	0		0	0	16021	0	0	0	0	0	0	16021	0	0	0	0	0	0	0	0	0	1236	0	0	0	0										
30810	13441052	1241716	2237985	10.1046%	13.8289%	11.5263%	11203067	97195604	110871271	96663	0			5.5263%			6614349	110873319	4590766	11.5263%	0	11301778	0	2048	0	112934		-16271	0	0		0	0	11203067	0	0	0	0	0	0	11203067	0	0	0	0	0	0	996269	0	0	2237985	0	2048		0																															1																																													
31134																																																																	25921	1044	1044	17.7180%	31.0320%	29.7821%	24877	83530	140405	250	0			23.0320%				24427	140405	450	29.7821%	1	0	25127	0	0	0	250	0	0	0	0		0	0	24877	0	0	0	0	0	0	24877	0	0	0	0	0	0	0	0	0	1044	0	0	0	0										
31255																																																																	81785	6688	6688	9.9985%	14.0531%	12.9039%	75097	581970	751083	1769	0			6.0531%				41992	752278	34300	12.9039%	1	0	78061	1195	0	0	1769	0	0	0	0		0	0	75097	0	0	0	0	0	0	75097	0	0	0	0	0	0	0	0	0	6688	0	1195	0	0										
31657																																																																	21774	846	846	13.7711%	25.4043%	24.4172%	20928	85710	151970	0	0			17.4043%				18658	151970	2270	24.4172%	1	0	20928	0	0	0	0	0	0	0	0		0	0	20928	0	0	0	0	0	0	20928	0	0	0	0	0	0	0	0	0	846	0	0	0	0										
31826																																																																	42801	2760	2760	13.0849%	19.3948%	18.1441%	40041	220683	306010	353	0			11.3948%				39306	306875	1600	18.1441%	1	0	41259	865	0	0	353		0	0	0		0	0	40041	0	0	0	0	0	0	40041	0	0	0	0	0	0	0	0	0	2760	0	865		0										
31835																																																																	15739	1157	1157	10.0891%	14.3803%	13.3232%	14582	109448	144532	-1119	0			6.3803%				-629	144532	15211	13.3232%	1	0	13463	0	0	0	300		0	-1419	0		0	0	14582	0	0	0	0	0	0	14582	0	0	0	0	0	0	0	0	0	1157	0	0		0										
32234																																																																	16935	58	58	9.3510%	18.8884%	18.8238%	16877	89658	180483	-2152	0			10.8884%				5420	181419	12393	18.8238%	1	0	15661	0	936	0	-2152	0	0	0	0		0	0	16877	0	0	0	0	0	0	16877	0	0	0	0	0	0	0	0	0	58	0	936	0	0										
32766																																																																	23737	60	60	27.7391%	63.0448%	62.8854%	23677	37651	85356	0	0			55.0448%				-1178	87702	27201	62.8854%	1	0	26023	1062	1284	0	0	0	0	0	0		0	0	23677	0	0	0	0	0	0	23677	0	0	0	0	0	0	0	0	0	60	0	2346	0	0										
32971																																																																	34495	1863	1863	11.3190%	17.4451%	16.5029%	32632	197735	288294	816	0			9.4451%				32632	288294	0	16.5029%	1	0	33448	0	0	0	816	0	0	0	0		0	0	32632	0	0	0	0	0	0	32632	0	0	0	0	0	0	0	0	0	1863	0	0	0	0										
33147																																																																	28506	2681	2681	8.8027%	13.3459%	12.0908%	25825	213593	293376	51	0			5.3459%				13850	293376	11975	12.0908%	1	0	25876	0	0	0	51	0	0	0	0		0	0	25825	0	0	0	0	0	0	25825	0	0	0	0	0	0	0	0	0	2681	0	0	0	0										
33259																																																																	93085	6025	6025	10.2407%	13.3056%	12.4444%	87060	699593	850136	-153	0			5.3056%				47417	850136	39643	12.4444%	1	0	86907	0	0	0	-153	0	0	0	0		0	0	87060	0	0	0	0	0	0	87060	0	0	0	0	0	0	0	0	0	6025	0	0	0	0										
33268																																																																	18624	1181	1181	10.4802%	19.3774%	18.1486%	17443	96112	166437	1517	0			11.3774%				10443	166437	7000	18.1486%	1	0	18960	0	0	0	1517	0	0	0	0		0	0	17443	0	0	0	0	0	0	17443	0	0	0	0	0	0	0	0	0	1181	0	0	0	0										
33370																																																																	3743	116	116	14.0500%	35.7020%	34.5956%	3627	10484	25815	0	0			27.7020%				3733	25921	0	34.5956%	1	0	3733	0	0	106	0		0	0	0		0	0	3627	0	0	0	0	0	0	3627	0	0	0	0	0	0	0	0	0	116	0	106		0										
33839																																																																	4257	97	97	11.8952%	21.5599%	21.0686%	4160	19745	34972	43	0			13.5599%				3410	34972	750	21.0686%	1	0	4203	0	0	0	43	0	0	0	0		0	0	4160	0	0	0	0	0	0	4160	0	0	0	0	0	0	0	0	0	97	0	0	0	0										
33857																																																																	88354	8237	8237	9.2315%	10.8684%	9.8552%	80117	812943	867868	595	0			2.8684%				25330	883081	70000	9.8552%	1	0	95925	15213	0	0	595	0	0	0	0		0	0	80117	0	0	0	0	0	0	80117	0	0	0	0	0	0	0	0	0	8237	0	15213	0	0										
34425																																																																	123345	7647	7647	10.4162%	13.0731%	12.2626%	115698	943505	1110747	93	0			5.0731%				39981	1121860	86831	12.2626%	1	0	126905	9914	1200	0	438	0	0	-345	0		0	0	115698	0	0	0	0	0	0	115698	0	0	0	0	0	0	0	0	0	7647	0	11113	0	0										
34434																																																																	35477	2147	2147	9.8594%	13.9134%	13.0714%	33330	254984	338052	-43	0			5.9134%				19533	338655	14400	13.0714%	1	0	33890	603	0	0	-43	0	0	0	0		0	0	33330	0	0	0	0	0	0	33330	0	0	0	0	0	0	0	0	0	2147	0	603	0	0										
34537																																																																	804058	35294	35294	11.3794%	14.6795%	14.0351%	768764	5477425	6755781	4465	0			6.6795%				167974	6986041	831050	14.0351%	1	0	1003489	208906	18305	3049	4465		0	0	0		0	0	768764	0	0	0	0	0	0	768764	0	0	0	0	0	0	0	0	0	35294	0	230260		0										
34555																																																																	31259	2309	2309	10.2675%	16.9635%	15.7105%	28950	184272	281958	1185	0			8.9635%				27414	282722	2300	15.7105%	1	0	30899	764	0	0	1185	0	0	0	0		0	0	28950	0	0	0	0	0	0	28950	0	0	0	0	0	0	0	0	0	2309	0	764	0	0										
34742																																																																	42581	3875	3875	8.5248%	12.3136%	11.1930%	38706	345805	454042	124	0			4.3136%				21749	454612	17527	11.1930%	1	0	39400	570	0	0	124	0	0	0	0		0	0	38706	0	0	0	0	0	0	38706	0	0	0	0	0	0	0	0	0	3875	0	570	0	0										
35057																																																																	18111	1447	1447	10.5316%	15.6471%	14.3969%	16664	115747	158229	137	0			7.6471%				9803	158229	6861	14.3969%	1	0	16801	0	0	0	137		0	0	0		0	0	16664	0	0	0	0	0	0	16664	0	0	0	0	0	0	0	0	0	1447	0	0		0										
35301	17807000	91000	1190000	7.6790%	17.6978%	16.5151%	16617000	100616820	216396000	-654000	-610000	244663000	6.7918%	9.6978%			13218000	224626000	12893000	16.5151%	0	25457000	6988000	1851000	1000						0	0	0	16617000	0	0	0	0	0	0	16617000	0	0	0	0	0	0	1099000	0	0	1190000	0	8840000		0	17719000	3000	1102000	18.1946%	17.0630%	97386000	8.5000%	17.0630%	1102000																						0																																													
35570																																																																	2426233	229045	229045	8.2194%	12.1788%	11.0291%	2197188	19921820	26731896	-18622	-17320			4.1788%				459070	26801700	1825242	11.0291%	1	0	2265690	82546	2697	1880	18443		-30374	-6690	0		0	0	2197188	0	0	0	0	0	0	2197188	0	0	0	0	0	0	0	0	0	229045	0	87124		0										
35646																																																																	13834	243	243	22.0433%	42.4304%	41.6851%	13591	32604	61656	351	0			34.4304%				11456	61671	2150	41.6851%	1	0	13957	0	0	0	351	0	0	0	0		0	0	13606	0	0	15	0	0	15	13591	0	0	0	0	0	0	0	0	0	243	0	15	0	0										
35879																																																																	23023	886	886	9.1911%	16.0607%	15.4426%	22137	143350	240852	155	0			8.0607%				22450	241165	0	15.4426%	1	0	22605	287	0	26	155	0	0	0	0		0	0	22137	0	0	0	0	0	0	22137	0	0	0	0	0	0	0	0	0	886	0	313	0	0										
36456																																																																	13969	1350	1350	10.5380%	12.9991%	11.7429%	12619	107461	119748	190	0			4.9991%				3286	120967	10552	11.7429%	1	0	14028	1147	72	0	190		0	0	0		0	0	12619	0	0	0	0	0	0	12619	0	0	0	0	0	0	0	0	0	1350	0	1219		0										
36933																																																																	15338	1390	1390	8.9600%	13.0118%	11.8326%	13948	117878	155670	13	0			5.0118%				6873	155670	7075	11.8326%	1	0	13961	0	0	0	13	0	0	0	0		0	0	13948	0	0	0	0	0	0	13948	0	0	0	0	0	0	0	0	0	1390	0	0	0	0										
37051																																																																	7799	356	356	8.7553%	11.0446%	10.5404%	7443	70614	85011	4	0			3.0446%				853	89954	11533	10.5404%	1	0	12390	4207	736	0	4	0	0	0	0		0	0	7443	0	0	0	0	0	0	7443	0	0	0	0	0	0	0	0	0	356	0	4943	0	0										
37341																																																																	6648	389	391	12.3490%	21.5132%	20.2479%	6257	30902	50668	6	0			13.5132%				5357	50668	900	20.2479%	1	0	6263	0	0	0	6	0	0	0	0		0	0	6257	0	0	0	0	0	0	6257	0	0	0	0	0	0	0	0	0	391	0	0	2	0										
