"IDRSSD"	RCFD2143	RCFD2150	RCFD2651	RCFD3163	RCFD3164	RCFD3190	RCFD4088	RCFD6164	RCFD6165	RCFDA590	RCFDB569	RCFDB570	RCFDB571	RCFDF055	RCFDF056	RCFDF057	RCFDF058	RCFDF059	RCFDF060	RCFDF061	RCFDF062	RCFDF063	RCFDF065	RCFDJ461	RCFDJ462	RCFDJA29	RCFDJF76	RCFDK183	RCFDK192	RCFDK193	RCFDK194	RCFN5513	RCFNK260	RCON2143	RCON2150	RCON2651	RCON3163	RCON3164	RCON3190	RCON4088	RCON5508	RCON5509	RCON5510	RCON5511	RCON5512	RCON6164	RCON6165	RCONA590	RCONB569	RCONB570	RCONB571	RCONF055	RCONF056	RCONF057	RCONF058	RCONF059	RCONF060	RCONF061	RCONF062	RCONF063	RCONF064	RCONF065	RCONG463	RCONG464	RCONJ461	RCONJ462	RCONJA29	RCONJF76	RCONK169	RCONK170	RCONK171	RCONK172	RCONK173	RCONK174	RCONK175	RCONK176	RCONK177	RCONK183	RCONK187	RCONK188	RCONK189	RCONK190	RCONK191	RCONK192	RCONK193	RCONK194	RCONL133	RCONL135	RCONLG26	RCONLG27	RCONLG28	RCONLL57	RCONLL58	RCONLL59	RCONLL60	RCONLL61	RCONN517	RCONN518	RCONN519	RCONN520	RCONN521	RCONN522	RCONN523	RCONN524	RCONN527	TE01N528	TE01N529	TE02N528	TE02N529	TE03N528	TE03N529	TE04N528	TE04N529	TE05N528	TE05N529	TE06N528	TE06N529	TE07N528	TE08N528	TE09N528	TE10N528	TEXT4087	
565536																																		2661	0	4000	2596	65	6500		0	0	0	0	0	4402	2	65			0	4000	500	1000	1000	0	0	0	0	0	0	0					0	0																					0	0	0	0	0	0	0	0																											
565750																																		1590	20018	17620	0	1590	70416		18817	0	122	0	1079	3274	2	1590			0	17620	15000	10000	0	0	0	27796	0	0	1000	27796						0																					417	70958	27796	27796	0	0	27796	0																										http://www.bankofwashington.com	
565844																																		0	0	0	0	0	0		0	0	0	0	0	385	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					0	0	0	0	0	0	0	0																										http://www.gostatebank.com	
566056																																		819	0	3000	485	334	8298		0	0	0	0	0	135	0	205			0	3000	5279	0	19	0	0	0	0	0	0	0						0																					0	0	0	0	0	0	0	0																											
566243																																		0	1327	0	0	0	976		0	0	0	0	1327	728	1	0			0	0	0	0	976	0	0	0	0	0	0	0					16	0																					134	9352	0	0	0	0	0	0																										https://www.glenwoodstatebank.com	
567240																																		0	456	400	0	0	12095		409	0	0	0	47	200	0	0			0	400	2123	2218	7354	0	0	0	0	0	0	0						0																					0	0	0	0	0	0	0	0																											
567679																																		710	0	0	0	710	5457		0	0	0	0	0	1649	0	710			0	0	3192	306	1389	0	0	0	0	570	0	0					0	0																			1	true	161	10908	0	0	0	0	0	0																											
567736																																		0	41	0	0	0	0		0	0	0	0	41	1128	0	0			0	0	0	0	0	0	0	0	0	0	0	0						0																					225	8703	0	0	0	0	0	0																										http://www.farmers24.com	
568126																																		0	0	138	0	0	3921		0	0	0	0	0	162	0	0			0	138	1649	677	1457	0	0	0	0	0	0	0					0	0																					185	13241	0	0	0	0	0	0																											
568135																																		763	228	4000	0	763	16000		0	228	0	0	0	292	0	763			0	4000	0	2000	10000	0	0	0	0	0	0	0					15	0																					143	15865	0	0	0	0	0	0																										http://www.holcomb.bank	
568359																																		3395	0	38000	3395	0	75000		0	0	0	0	0	2329	2	0	false	0	0	38000	14000	23000	0	0	0	0	0	0	0	0	true	false	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					343	34370	0	0	0	0	0	0																										www.americanbankofmissouri.bank	
568377																																		0	0	0	0	0	0		0	0	0	0	0	550	0	0			0	0	0	0	0	0	0	0	0	0	0	0					0	0																			1	true	0	0	0	0	0	0	0	0																											
568470																																		16019	501	6000	11109	542	12000		0	0	375	0	126	5021	1	556	true	0	0	6000	6000	0	0	0	0	0	0	0	0	0	true	true	0	0		4368	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					782	91453	0	0	0	0	0	0																										http://www.ibankpeoples.com	
568939																																		0	4118	0	0	0	0		3406	0	437	0	275	2694	1	0			0	0	0	0	0	0	0	0	0	0	0	0						0																					458	12451	0	0	0	0	0	0																										http://www.fnbop.com	
570558																																		0	0	0	0	0	0		0	0	0	0	0	96	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					0	0	0	0	0	0	0	0																										http://www.arrowheadbanktexas.com	
570651																																		475	0	0	475	0	900		0	0	0	0	0	545	0	0			0	0	0	0	900	0	0	0	0	0	0	0						0																					48	761	0	0	0	0	0	0																											
571135																																		0	0	2750	0	0	2750		0	0	0	0	0	3087	2	0	false	0	0	2750	0	0	0	0	0	0	0	0	0	0	true	false	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					27	2009	0	0	0	0	0	0																											
571265																																		0	204	0	0	0	23824		0	0	204	0	0	1626	2	0	false	0	0	0	0	0	0	0	0	23332	492	0	0	23824	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					453	41796	23286	23286	0	0	23286	0																										www.denalistatebank.com	
571920																																		858	0	0	0	858	1573		0	0	0	0	0	1441	0	858			0	0	27	0	1546	0	0	0	0	0	0	0						0																					208	11470	0	0	0	0	0	0																											
571957																																		0	0	0	0	0	0		0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0					70	0																					12	915	0	0	0	0	0	0																											
572347																																		2995	132	0	2995	0	0		0	0	0	0	132	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					100	3039	0	0	0	0	0	0																										www.thebankofbillings.com	
572374																																		7580	2811	0	5397	347	8874		1507	0	14	0	1290	23775	7	372767	true	0	850	0	0	0	0	0	850	1746	1644	4634	0	0	false	false	0	0		1836	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					1621	121146	0	0	0	0	0	0																										https://www.greatsouthernbank.com	
572459																																		1810	239	13378	1810	0	48238		239	0	0	0	0	17093	4	0			0	13378	7960	4300	22600	0	0	0	0	0	0	0						0																					190	7758	0	0	0	0	0	0																											
572655																																		0	0	0	0	0	0		0	0	0	0	0	3887	3	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					88	7047	0	0	0	0	0	0																										WWW.CBANKTEXAS.COM	
573036																																		146	0	0	0	0	28553		0	0	0	0	0	4220	1	0			0	0	0	0	0	0	0	28553	0	0	0	28553					0	146																					629	55788	28553	28984	0	0	28553	0																											
573335																																		0	301	5839	0	0	21778		0	0	276	0	25	1650	0	0			0	5839	12154	467	3318	0	0	0	0	0	0	0						0																					318	16940	0	0	0	0	0	0																										https://www.riverhillsbank.com	
574079																																		5	85	0	0	5	0		0	0	85	0	0	2089	1	5			0	0	0	0	0	0	0	0	0	0	0	0						0																			1	true	0	0	0	0	0	0	0	0																											
574949																																		530	349	9000	0	530	24000		0	0	0	0	349	1428	1	530			0	9000	0	3000	12000	13000	0	0	0	0	0	0						0																					160	8188	0	0	0	0	0	0																										http://www.fmberlin.com	
574976																																		11641	0	0	7182	2776	0		0	0	0	0	0	22622	4	3075			0	0	0	0	0	0	0	0	0	0	0	0					0	1683																					836	69634	0	0	0	0	0	0																											
575133																																		0	0	0	0	0	0		0	0	0	0	0	3098	1	0			0	0	0	0	0	0	0	0	0	0	0	0						0																					0	0	0	0	0	0	0	0																										http://www.thepeoplesbank.com	
575254																																		34064	1204	0	19508	6562	75000		1142	0	62	0	0	9462	3	6562	true	0	0	75000	0	0	0	0	0	0	0	0	0	0	true	true	0	0		7994	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					2098	211743	0	0	0	0	0	0																										www.city.bank	
575348																																		0	0	0	0	0	0		0	0	0	0	0	497	0	0			0	0	0	0	0	0	0	0	0	0	0	0					0	0																					75	3971	0	0	0	0	0	0																											
575375																																		600	0	0	0	600	0		0	0	0	0	0	0	0	606	false	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					0	0	0	0	0	0	0	0																										www.ss-bank.com	
575647																																		0	0	0	0	0	0		0	0	0	0	0	773	3	0			0	0	0	0	0	0	0	0	0	0	0	0					0	0																					25	995	0	0	0	0	0	0																										www.statebankofsaunemin.com	
575656																																		0	0	0	0	0	0		0	0	0	0	0	142	0	0			0	0	0	0	0	0	0	0	0	0	0	0						0																					0	0	0	0	0	0	0	0																											
575759																																		496	1475	1000	496	0	3687		0	1425	0	0	50	1257	0	0	true	0	0	1000	2000	180	507	0	0	0	0	0	0	0	true	false	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					213	15450	0	0	0	0	0	0										www.mnb.bank		www.mccooknationalbank.com		www.mnb1.com												www.mnb.bank	
575834																																		0	0	20000	0	0	51627		0	0	0	0	0	643	1	0			0	20000	5923	12500	12500	0	0	704	0	0	0	704						0																					396	71436	704	704	0	0	704	0																										http://www.fnb-la.com	
575955																																		178	241	475	178	0	1125		0	0	41	0	200	1094	1	0			0	475	67	513	70	0	0	0	0	0	0	0					0	0																					85	2776	0	0	0	0	0	0																											
576354																																		0	170	0	0	0	11000		27	0	35	0	108	613	0	0	true	0	0	0	2000	2000	7000	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					0	0	0	0	0	0	0	0																										http://www.greatnorthbank.com	
576541																																		501	0	0	0	501	11000		0	0	0	0	0	22355	6	504	true	0	0	0	0	0	0	0	11000	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					283	21233	0	0	0	0	0	0										edeposit.centralbancompany.com																www.centralbank.net	
576578																																		0	0	0	0	0	3000		0	0	0	0	0	1763	1	0			0	0	2000	1000	0	0	0	0	0	0	0	0					0	0																			1	true	74	3955	0	0	0	0	0	0																											
576608																																		390	0	24097	0	390	35935		0	0	0	0	0	162	0	428	true	0	0	24097	2191	4299	5348	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					649	51488	0	0	0	0	0	0										jha.loanspg.com																www.mvsb.com	
576644																																		7704	0	10003	4747	1377	12935		0	0	0	0	0	13057	4	1377			0	10003	1137	0	1795	0	0	0	0	0	0	0					3	1580																					495	24521	0	0	0	0	0	0																										http://www.greenwoods.bank	
576952																																		1774	180	0	104	1654	1817		0	180	0	0	0	214	0	1827			0	0	0	617	1200	0	0	0	0	0	0	0					0	16																					287	7829	0	0	0	0	0	0																											
577128																																		185260	293	135000	171119	2489	245932		0	0	148	0	145	14327	1	2991	true	0	69	135000	15000	0	88815	15000	69	502	1327	5219	0	7117	true	false	0	0	41	11652	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					3712	460413	0	0	0	0	0	0																										https://www.peoplesbancorp.com/	
577137																																		139	1586	25000	0	49	68000		0	0	0	0	1586	56	0	49	false	0	0	51000	0	17000	0	26000	0	0	0	0	0	0	false	false	0	0		90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					145	17556	0	829	0	0	0	0										facile.nymbus.com																www.pnb.com	
577230																																		0	0	0	0	0	0		0	0	0	0	0	290	0	0			0	0	0	0	0	0	0	0	0	0	0	0					6	0																					0	0	0	0	0	0	0	0																										https://www.talbotstatebank.com	
578116																																		507	0	10035	0	190	20170		0	0	0	0	0	1870	1	190			0	10035	54	10041	40	0	0	0	0	0	0	0						317																					64	2227	0	0	0	0	0	0																											
578237																																		0	167	0	0	0	435		0	0	0	0	167	0	0	0			435	0	0	0	0	0	435	0	0	0	0	435						0																					15	435	435	385	0	435	0	0																										Https://www.ecommonwealthbank.com	
578255																																		8380	0	60000	8051	0	60073		0	0	0	0	0	13869	6	0			0	60000	0	0	73	0	0	0	0	0	0	0						329																					1469	134150	0	0	0	0	0	0																											
578554																																		36	100	0	0	0	0		100	0	0	0	0	1292	1	0			0	0	0	0	0	0	0	0	0	0	0	0						36																					0	0	0	0	0	0	0	0																										www.ccb-online.net	
578741																																		799	0	23000	0	799	31000		0	0	0	0	0	5347	2	799	false	0	0	23000	8000	0	0	0	0	0	0	0	0	0	true	false	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					284	35480	0	0	0	0	0	0																										www.blccb.com	
578862																																		0	0	0	0	0	0		0	0	0	0	0	588	1	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					68	7642	0	0	0	0	0	0																										http://www.fsbsandiego.com	
579140																																		2913	0	300	2879	0	7500		0	0	0	0	0	6099	2	0			0	300	6000	1200	0	0	0	0	0	0	0	0					0	34																					148	4466	0	0	0	0	0	0																											
579319																																		0	0	0	0	0	0		0	0	0	0	0	693	1	0			0	0	0	0	0	0	0	0	0	0	0	0					0	0																					37	1346	0	0	0	0	0	0																											
579364																																		2096	3475	10000	2002	0	88448		0	0	0	0	3475	2929	3	0			32	10000	0	2000	0	0	32	76416	0	0	0	76448						94																					549	78213	78213	65261	0	0	65261	0																										http://www.texaschampionbank.com	
579636																																		481	0	0	481	0	108		0	0	0	0	0	2363	2	0			0	0	0	0	0	0	0	108	0	0	0	0						0																					71	6344	0	0	0	0	0	0																										http://www.mpbank.net	
580155																																		1227	1236	0	1176	0	6500		0	0	0	0	1236	2954	2	0			0	0	3000	3500	0	0	0	0	0	0	0	0					0	51																					598	39955	0	0	0	0	0	0																											
580548																																		1545	499	6000	0	1540	16000		342	0	0	0	157	2865	1	1540	true	0	0	6000	5000	5000	0	0	0	0	0	0	0	0	false	false	0	0		5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					519	28579	0	0	0	0	0	0																										http://www.bankofluxemburg.com	
580847																																		12	0	0	0	0	0		0	0	0	0	0	833	1	0			0	0	0	0	0	0	0	0	0	0	0	0					0	12																					52	2971	0	0	0	0	0	0																											
580874																																		2213	0	4000	1915	285	9863		0	0	0	0	0	2542	1	344			0	4000	3500	1500	250	0	0	0	613	0	0	0						13																					243	15860	0	0	0	0	0	0																											
581237																																		0	0	0	0	0	0		0	0	0	0	0	1204	1	0			0	0	0	0	0	0	0	0	0	0	0	0					0	0																					106	7017	0	0	0	0	0	0																											
581358																																		0	0	2500	0	0	4500		0	0	0	0	0	2367	1	0			0	2500	2000	0	0	0	0	0	0	0	0	0					0	0																					116	11679	0	0	0	0	0	0																											
582177																																		1127	0	0	0	1127	83942		0	0	0	0	0	1307	1	1127			0	0	0	26228	0	0	0	57714	0	0	0	57714					0	0																					469	75733	57714	54922	0	0	57714	0																											
582654																																		0	0	0	0	0	6500		0	0	0	0	0	1674	1	0			0	0	0	1000	5500	0	0	0	0	0	0	0						0																					36	576	0	0	0	0	0	0																										http://www.theksb.com	
582878																																		0	10	0	0	0	0		10	0	0	0	0	931	0	0			0	0	0	0	0	0	0	0	0	0	0	0					0	0																			1	true	0	0	0	0	0	0	0	0																											
582953																																		616	0	18000	616	0	22433		0	0	0	0	0	6753	2	0			0	18000	1000	3000	0	0	0	433	0	0	0	433						0																					323	12890	433	433	0	0	433	0																										https://www.charterwest.com	
582971																																		3641	0	0	0	3641	0		0	0	0	0	0	2017	1	3641			0	0	0	0	0	0	0	0	0	0	0	0						0																			1	true	775	67843	0	0	0	0	0	0																										http://www.BankFirstFed.com	
583071																																		0	31	0	0	0	0		31	0	0	0	0	514	0	0			0	0	0	0	0	0	0	0	0	0	0	0					0	0																			1	true	72	2826	0	0	0	0	0	0																											
583268																																		0	920	15000	0	0	30000		0	0	0	0	920	4001	1	0			0	15000	15000	0	0	0	0	0	0	0	0	0					0	0																					213	19128	0	0	0	0	0	0																										www.schertzbank.com	
583352																																		5108	0	0	5108	0	0		0	0	0	0	0	2395	1	0			0	0	0	0	0	0	0	0	0	0	0	0						0																					344	15948	0	0	0	0	0	0																											
583754																																		655	0	0	456	0	17200		0	0	0	0	0	3874	2	0			0	0	9000	8200	0	0	0	0	0	0	0	0					0	199																					239	63270	0	0	0	0	0	0																										https://www.bohbank.com	
583905																																		0	2796	82830	0	0	157754		0	0	70	0	2726	2718	0	0			20000	82830	52300	1120	1504	0	20000	0	0	0	0	20000					46092	0																					649	53382	0	0	0	0	0	0																											
584377																																		17412	0	0	17105	0	0		0	0	0	0	0	15207	3	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0		307	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					884	106770	0	0	0	0	0	0																										www.kitsapbank.com	
584724																																		1430	746	0	682	0	0		0	0	140	0	606	19602	5	0			0	0	0	0	0	0	0	0	0	0	0	0					0	748																					0	0	0	0	0	0	0	0																											
584920																																		19701	0	0	19622	0	0		0	0	0	0	0	9754	2	0			0	0	0	0	0	0	0	0	0	0	0	0					0	79																					3769	313533	0	0	0	0	0	0																										http://www.fidelitybanknc.com	
585235																																		496	0	4000	496	0	4000		0	0	0	0	0	1002	1	0			0	4000	0	0	0	0	0	0	0	0	0	0						0																					121	6109	0	0	0	0	0	0																										http://www.algonquinstatebank.com	
585749																																		6367	61	0	6220	0	4000		0	61	0	0	0	1072	0	0	true	0	0	0	2000	0	2000	0	0	0	0	0	0	0	true	true	0	0	0	147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					291	22924	0	0	0	0	0	0																										www.pilotgrovesavingsbank.com	
586027																																		0	0	0	0	0	0		0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0					210	0																					0	0	0	0	0	0	0	0																										https://www.firstbankofohio.com	
586072																																		1547	436	0	0	1191	0		280	0	156	0	0	1219	1	1364			0	0	0	0	0	0	0	0	0	0	0	0						356																					999	79034	0	0	0	0	0	0																											
586335																																		0	28	0	0	0	0		28	0	0	0	0	851	0	0			0	0	0	0	0	0	0	0	0	0	0	0					0	0																					61	4180	0	0	0	0	0	0																											
586960																																		0	0	0	0	0	0		0	0	0	0	0	116	0	0			0	0	0	0	0	0	0	0	0	0	0	0					0	0																					0	0	0	0	0	0	0	0																											
587677																																		0	0	4000	0	0	17773		0	0	0	0	0	742	0	0			0	4000	0	13773	0	0	0	0	0	0	0	0						0																					74	2862	0	0	0	0	0	0																										http://www.eurekasavings.com	
587752																																		1109	81	0	1109	0	0		0	0	0	0	81	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0					0	0																					68	2581	0	0	0	0	0	0																											
