"IDRSSD"	RCONF066	RCONF067	RCONF068	RCONF069	RCONF070	RCONF071	RCONF072	RCONF073	RCONF670	RCONF671	RCONF672	RCONF673	RCONF674	RCONF675	RCONF676	RCONF677	RCONF678	RCONF679	RCONF680	RCONF681	RCONL191	RCONL192	RIADF184	RIADF560	
	RETAIL ORGTNS CLSD-END 1-4 FAM:1ST L	RETAIL ORGTNS CLSD-END 1-4 FAM: JR L	WHSL ORG PRCH 1T4 FIRST	WHSL ORG PRCH 1T4 JR	CLSD-END 1-4 FAM RESDTL MTGS:FIRST L	CLSD-END 1-4 FAM RESIDTL MTGS:JR LIE	CLOSED-END 1-4 FAM RESDTL MTGS:FST L	CLOSED-END 1-4 FAM RESDTL MTG:JR LIE	RTL ORGTN QTR 1-4 RES MTG LN TOT CMI	RTL ORGTN QTR 1-4 RES MTG LN PRNPL A	WHOL ORGTN QTR 1-4 RES MTG LN TOT CM	WHOL ORGTN QTR 1-4 RES MTG LN PRNPL 	1-4 RES MTG LN HLD SALE QTR TOT CMTM	1-4 RES MTG LN HLD SALE QTR PRNPL AM	1-4 RES MTG LN HLD SALE TOT CMTM CR	1-4 RES MTG LN HLD SALE QTR PRNPL CR	RPRH INDMN 1-4 RES MTG CL 1ST LIEN	RPRH INDMN 1-4 RES MTG CL JR LIEN	RPRH INDMN 1-4 RES MTG TOT CMTM OL	RPRH INDMN 1-4 RES MTG PRNPL AMT OL	REP AND WARRNTY TO US GOVT AGCY	REP AND WARRNTY TO OTHR PARTIES	NONINT INC FOR QTR FROM SALE 1-4 MTG	NONINT INC FROM SALE OE 1 TO 4 RES M	
3397233																					CONF	CONF			
3398100																					CONF	CONF			
3398306																					CONF	CONF			
3398623																					CONF	CONF			
3400928																					CONF	CONF			
3401970																					CONF	CONF			
3402481																					CONF	CONF			
3402575																					CONF	CONF			
3402913																					CONF	CONF			
3404207																					CONF	CONF			
3404373																					CONF	CONF			
3404467																					CONF	CONF			
3404506																					CONF	CONF			
3404869																					CONF	CONF			
3404999																					CONF	CONF			
3405633																					CONF	CONF			
3407084																					CONF	CONF			
3408728																					CONF	CONF			
3409462																					CONF	CONF			
3410141																					CONF	CONF			
3411773																					CONF	CONF			
3411791																					CONF	CONF			
3412417	28119	3	26272	0	50455	0	10841	3	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	701	0	
3415454																					CONF	CONF			
3415463																					CONF	CONF			
3419416																					CONF	CONF			
3424483																					CONF	CONF			
3425725																					CONF	CONF			
3426656																					CONF	CONF			
3428258	9450		14352		28703		3651														CONF	CONF	516		
3428276																					CONF	CONF			
3429059																					CONF	CONF			
3429219																					CONF	CONF			
3429282																					CONF	CONF			
3430297																					CONF	CONF			
3430738	736	0	14774	0	13485	0	6372	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	8	0	
3433047																					CONF	CONF			
3433186																					CONF	CONF			
3435948																					CONF	CONF			
3437148																					CONF	CONF			
3437157																					CONF	CONF			
3437166	84263	0	0	0	77304	0	23460	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	381	0	
3437456																					CONF	CONF			
3437483																					CONF	CONF			
3438060																					CONF	CONF			
3438958																					CONF	CONF			
3440803																					CONF	CONF			
3440830																					CONF	CONF			
3441033																					CONF	CONF			
3441480	17108	0	0	0	14333	0	5099	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	459	0	
3441677	0	0	91030	0	83834	0	21180	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	169	0	
3443345																					CONF	CONF			
3444539																					CONF	CONF			
3444566																					CONF	CONF			
3445460																					CONF	CONF			
3445769	25398	0	0	0	22805	0	24646	0	0	0	0	0	0	0	0	0	182	0	0	0	CONF	CONF	0	0	
3445901																					CONF	CONF			
3446225																					CONF	CONF			
3446636																					CONF	CONF			
3446784																					CONF	CONF			
3447455																					CONF	CONF			
3447576																					CONF	CONF			
3447772																					CONF	CONF			
3447820																					CONF	CONF			
3447875																					CONF	CONF			
3447893																					CONF	CONF			
3448162																					CONF	CONF			
3448180																					CONF	CONF			
3448425																					CONF	CONF			
3449066	23301	0	0	0	24355	0	4195	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	670	0	
3449730																					CONF	CONF			
3450950																					CONF	CONF			
3451050																					CONF	CONF			
3452123																					CONF	CONF			
3452310																					CONF	CONF			
3452365																					CONF	CONF			
3453737																					CONF	CONF			
3453867																					CONF	CONF			
3455227																					CONF	CONF			
3455236																					CONF	CONF			
3459207																					CONF	CONF			
3459216																					CONF	CONF			
3459346																					CONF	CONF			
3461264																					CONF	CONF			
3461488																					CONF	CONF			
3462074																					CONF	CONF			
3462449																					CONF	CONF			
3462458																					CONF	CONF			
3462654																					CONF	CONF			
3463875																					CONF	CONF			
3464368																					CONF	CONF			
3464827																					CONF	CONF			
3465226																					CONF	CONF			
3465383																					CONF	CONF			
3465392																					CONF	CONF			
3466979																					CONF	CONF			
3466988																					CONF	CONF			
3467006	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	0	
3467266																					CONF	CONF			
3467556																					CONF	CONF			
3468450																					CONF	CONF			
3468656																					CONF	CONF			
3468665																					CONF	CONF			
3470097																					CONF	CONF			
3470154																					CONF	CONF			
3470239	0	0	58625	0	58098	0	11971	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	433	0	
3470864																					CONF	CONF			
3470930																					CONF	CONF			
3470985	13472	0	0	0	16196	0	5331	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	540	0	
3471094																					CONF	CONF			
3471209																					CONF	CONF			
3472046																					CONF	CONF			
3472859																					CONF	CONF			
3475083	85	0	0	0	85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	0	
3476192	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	0	
3479018																					CONF	CONF			
3480069																					CONF	CONF			
3481703																					CONF	CONF			
3482045																					CONF	CONF			
3482111																					CONF	CONF			
3482166																					CONF	CONF			
3482812																					CONF	CONF			
3482894																					CONF	CONF			
3485215																					CONF	CONF			
3485420																					CONF	CONF			
3486623																					CONF	CONF			
3487433																					CONF	CONF			
3487509																					CONF	CONF			
3487518	10273	0	0	0	11901	0	1194	0	0	0	0	0	0	0	0	0	340	0	0	0	CONF	CONF	248	0	
3487947																					CONF	CONF			
3488579																					CONF	CONF			
3488869																					CONF	CONF			
3488980																					CONF	CONF			
3489035																					CONF	CONF			
3489071																					CONF	CONF			
3490871																					CONF	CONF			
3503696																					CONF	CONF			
3517590																					CONF	CONF			
3525577	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	0	
3529315																					CONF	CONF			
3529650																					CONF	CONF			
3531176																					CONF	CONF			
3532641																					CONF	CONF			
3535848																					CONF	CONF			
3536407	42847	25	0	0	36775	23	18137	2	1731	1349	0	0	0	0	1731	1349	0	0	0	0	CONF	CONF	834	0	
3537897																					CONF	CONF			
3537963																					CONF	CONF			
3538009																					CONF	CONF			
3540310																					CONF	CONF			
3545258																					CONF	CONF			
3545324	98370	0	0	0	97802	0	5961	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	3459	0	
3546862																					CONF	CONF			
3546899																					CONF	CONF			
3547131																					CONF	CONF			
3547140																					CONF	CONF			
3547896																					CONF	CONF			
3548567																					CONF	CONF			
3548763																					CONF	CONF			
3549180																					CONF	CONF			
3549256																					CONF	CONF			
3550579																					CONF	CONF			
3550896																					CONF	CONF			
3551521																					CONF	CONF			
3555248																					CONF	CONF			
3555695																					CONF	CONF			
3557895																					CONF	CONF			
3559714																					CONF	CONF			
3559938																					CONF	CONF			
3560420																					CONF	CONF			
3560747																					CONF	CONF			
3560756																					CONF	CONF			
3560783																					CONF	CONF			
3561771																					CONF	CONF			
3564286	54722	0	0	0	53742	0	17773	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	1494	0	
3565265																					CONF	CONF			
3567269																					CONF	CONF			
3571015																					CONF	CONF			
3576337																					CONF	CONF			
3577389	54747	0	1062358	0	1065629	0	253785	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	1955	0	
3577428																					CONF	CONF			
3579589																					CONF	CONF			
3580334																					CONF	CONF			
3582552																					CONF	CONF			
3582673	555311	0	0	0	507814	0	177131	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	12258	0	
3586925																					CONF	CONF			
3587726																					CONF	CONF			
3588312																					CONF	CONF			
3588424	20976	0	0	0	20858	0	2766	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	482	0	
3589588																					CONF	CONF			
3590016																					CONF	CONF			
3590977																					CONF	CONF			
3591004																					CONF	CONF			
3591282																					CONF	CONF			
3592047	0	0	127307	0	138649	0	22583	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	2442	0	
3592609																					CONF	CONF			
3593307	37771	0	1147	0	38024	0	14766	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	345	0	
3594005																					CONF	CONF			
3594087																					CONF	CONF			
3594797																					CONF	CONF			
3595066																					CONF	CONF			
3595262																					CONF	CONF			
3595271																					CONF	CONF			
3595637																					CONF	CONF			
3595682																					CONF	CONF			
3596111	64355	0	3701	0	73071	0	70903	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	1559	0	
3596250																					CONF	CONF			
3596380																					CONF	CONF			
3596894	12306	0	0	0	13199	0	1945	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	255	0	
3597211																					CONF	CONF			
3597239																					CONF	CONF			
3597305																					CONF	CONF			
3597592																					CONF	CONF			
3597677																					CONF	CONF			
3598218																					CONF	CONF			
3599055																					CONF	CONF			
3599578																					CONF	CONF			
3599608																					CONF	CONF			
3599804																					CONF	CONF			
3601088																					CONF	CONF			
3602889																					CONF	CONF			
3603457																					CONF	CONF			
3603765	0	0	18057	0	17648	0	2228	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	24	0	
3603961																					CONF	CONF			
3603970																					CONF	CONF			
3606533																					CONF	CONF			
3606971																					CONF	CONF			
3607062																					CONF	CONF			
3608751																					CONF	CONF			
3610567																					CONF	CONF			
3610718																					CONF	CONF			
3612525																					CONF	CONF			
3613559																					CONF	CONF			
3613652																					CONF	CONF			
3614369																					CONF	CONF			
3614837																					CONF	CONF			
3614846																					CONF	CONF			
3614930																					CONF	CONF			
3614958																					CONF	CONF			
3614976																					CONF	CONF			
3615021																					CONF	CONF			
3616309																					CONF	CONF			
3616680																					CONF	CONF			
3617856																					CONF	CONF			
3619216																					CONF	CONF			
3619739																					CONF	CONF			
3620539																					CONF	CONF			
3620883																					CONF	CONF			
3620913																					CONF	CONF			
3620922																					CONF	CONF			
3623110																					CONF	CONF			
3623969																					CONF	CONF			
3625002																					CONF	CONF			
3625048																					CONF	CONF			
3625132																					CONF	CONF			
3625664																					CONF	CONF			
3626184																					CONF	CONF			
3626858																					CONF	CONF			
3627109																					CONF	CONF			
3628777																					CONF	CONF			
3629420																					CONF	CONF			
3629484																					CONF	CONF			
3630323																					CONF	CONF			
3631067																					CONF	CONF			
3631870																					CONF	CONF			
3632448																					CONF	CONF			
3633016																					CONF	CONF			
3633173																					CONF	CONF			
3634394																					CONF	CONF			
3635029																					CONF	CONF			
3635533	45300	0	0	0	41073	0	11565	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	1084	0	
3635551																					CONF	CONF			
3636259																					CONF	CONF			
3636428																					CONF	CONF			
3636446																					CONF	CONF			
3636914																					CONF	CONF			
3637050																					CONF	CONF			
3637096																					CONF	CONF			
3637229																					CONF	CONF			
3637247																					CONF	CONF			
3637685																					CONF	CONF			
3637706																					CONF	CONF			
3637993																					CONF	CONF			
3640283																					CONF	CONF			
3640359																					CONF	CONF			
3640854																					CONF	CONF			
3641552																					CONF	CONF			
3642287																					CONF	CONF			
3642308																					CONF	CONF			
3645840																					CONF	CONF			
3646397																					CONF	CONF			
3648337																					CONF	CONF			
3649624																					CONF	CONF			
3649633																					CONF	CONF			
3650273																					CONF	CONF			
3650442																					CONF	CONF			
3650563																					CONF	CONF			
3650808																					CONF	CONF			
3654712																					CONF	CONF			
3655081																					CONF	CONF			
3655933																					CONF	CONF			
3660478	0	0	13609	0	12433	0	5377	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	189	0	
3664588																					CONF	CONF			
3667105																					CONF	CONF			
3667132																					CONF	CONF			
3669930																					CONF	CONF			
3671250																					CONF	CONF			
3671997																					CONF	CONF			
3678857																					CONF	CONF			
3685396																					CONF	CONF			
3686722																					CONF	CONF			
3686928																					CONF	CONF			
3686982																					CONF	CONF			
3688043																					CONF	CONF			
3688052	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	0	
3688548																					CONF	CONF			
3688566	14869	0	0	0	13162	0	5609	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	411	0	
3688623																					CONF	CONF			
3688678	19954	0	0	0	22929	0	2923	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	505	0	
3689385																					CONF	CONF			
3690121																					CONF	CONF			
3690596	24199	0	0	0	22483	0	8219	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	504	0	
3690635																					CONF	CONF			
3690662																					CONF	CONF			
3690701																					CONF	CONF			
3696936																					CONF	CONF			
3701054																					CONF	CONF			
3706013																					CONF	CONF			
3708222																					CONF	CONF			
3715341																					CONF	CONF			
3715444																					CONF	CONF			
3715800																					CONF	CONF			
3716320																					CONF	CONF			
3716852																					CONF	CONF			
3716982																					CONF	CONF			
3717167																					CONF	CONF			
3717578																					CONF	CONF			
3718548																					CONF	CONF			
3719620																					CONF	CONF			
3719648																					CONF	CONF			
3720336																					CONF	CONF			
3720608																					CONF	CONF			
3721605																					CONF	CONF			
3729124																					CONF	CONF			
3730746																					CONF	CONF			
3733411																					CONF	CONF			
