"IDRSSD"	RCFD1410	RCFD1420	RCFD1460	RCFD1563	RCFD1590	RCFD1763	RCFD1764	RCFD1797	RCFD2081	RCFD2107	RCFD2122	RCFD2123	RCFD2746	RCFD5367	RCFD5368	RCFDA247	RCFDA570	RCFDA571	RCFDA572	RCFDA573	RCFDA574	RCFDA575	RCFDB532	RCFDB533	RCFDB534	RCFDB536	RCFDB537	RCFDB538	RCFDB539	RCFDB837	RCFDC391	RCFDC779	RCFDC780	RCFDF158	RCFDF159	RCFDF160	RCFDF161	RCFDF162	RCFDF163	RCFDG091	RCFDG092	RCFDG093	RCFDG094	RCFDG095	RCFDG096	RCFDG097	RCFDG098	RCFDG099	RCFDG100	RCFDG101	RCFDG102	RCFDG378	RCFDHK25	RCFDK098	RCFDK137	RCFDK163	RCFDK164	RCFDK165	RCFDK168	RCFDK203	RCFDK204	RCFDK207	RCON1288	RCON1420	RCON1460	RCON1545	RCON1590	RCON1763	RCON1764	RCON1766	RCON1797	RCON2081	RCON2107	RCON2122	RCON2123	RCON2165	RCON2746	RCON5367	RCON5368	RCON5370	RCONA247	RCONA564	RCONA565	RCONA566	RCONA567	RCONA568	RCONA569	RCONA570	RCONA571	RCONA572	RCONA573	RCONA574	RCONA575	RCONB531	RCONB534	RCONB535	RCONB538	RCONB539	RCONB837	RCONC391	RCONC779	RCONC780	RCONF158	RCONF159	RCONF160	RCONF161	RCONF162	RCONF163	RCONF230	RCONF231	RCONF232	RCONF576	RCONF577	RCONG091	RCONG092	RCONG093	RCONG094	RCONG095	RCONG096	RCONG097	RCONG098	RCONG099	RCONG100	RCONG101	RCONG102	RCONG376	RCONG378	RCONGW45	RCONGW46	RCONGW47	RCONHK25	RCONJ451	RCONJ454	RCONJ464	RCONJ466	RCONJ467	RCONJ468	RCONJ469	RCONJ470	RCONJ471	RCONK098	RCONK137	RCONK158	RCONK159	RCONK160	RCONK161	RCONK162	RCONK163	RCONK164	RCONK165	RCONK166	RCONK168	RCONK203	RCONK204	RCONK207	RCONK256	RCONLG24	RCONLG25	RIADG377	
488653																																																																2974	599		1038			64912	0		1016	155001	0	0	0	18632	417		34982	1188	2195	2395	4671	5718	2464	26343	15831	41912	23650	14922	8309				0	0					1618	1081	28980	27279							0														0				0		0	522								2240													3693		CONF	CONF		
488756																																																																22592	1627		38454			11523	0		1803	92635	0	0	0	6855	0		30145	592	332	1638	2028	2265	0	14475	14837	19829	22656	10984	2417				0	0					216	214	3004	2353							0														25211				0		0	91								2833													1070		CONF	CONF		
489155																																																																591	0		11330			3350	0		0	15921	0	0	0	117	17		9842	0	0	0	117	0	0	6178	4818	551	1372	1721	1084				0	0					0	0	0	76							0														0				0		0	2								87													351		CONF	CONF		
489249																																																																5491	0		1831			4416	0		485	36160	0	0	0	13995	96		7616	456	1742	6026	5273	492	0	940	4494	9176	6812	743	0				0	0					0	0	1394	0							0														0				0		0	11								3409													5032		CONF	CONF		
489548																																																																56495	2128		70294			39062	1394		393	299908	0	1951	0	51178	1858		85730	2914	3457	9489	8782	13428	12909	19663	71921	58487	51122	27692	19846				0	0					1683	2080	32718	25729							12														103602				135		0	214								6982													5749		CONF	CONF		
489623																																																																134681	132993	5581	59651	1200792	0	1200792	204727		53808	7260502	0	27510	0	1439104	43206	715974	708247	84991	152323	142058	183705	726429	130438	1404550	251205	808755	1241398	1735287	277116	0	0	0	0	2430	0				118338	240658	704914	849882	0	27510				10732	1328														3130992				23624	134305	272557	139886							0	1115971	0	17	0	868	2196	7383	0	2428	1301	112	414	600	519394	7383	CONF	CONF		
490179																																																																0	2176		0			0	0		0	40439	0	0	0	35444	980	0	143	64	0	894	18230	13355	2755	0	79	0	1392	2980	544				0	0					0	126	0	1468						710	0														20410				710		0	0							0	42	0	0	0	0	0			0	0		0	0	203	0	CONF	CONF		
490348																																																																30221	93		10193			7834	0		0	98122	0	0	0	32058	159		33780	1798	4032	12392	11106	1461	0	10993	17104	20226	9760	2147	2312				230	0					7	0	6747	5050							0													0	42864				0		0	0								3742													1788		CONF	CONF	0	
490450																																																																989	1801		10			109919	2225		5933	708962	4721	493	19947	234538	4567		44742	10025	9090	49826	74251	83232	8114	25230	24815	174716	120277	131072	3035				0	515					18584	90370	159572	55774							0														0				0		0	21833								3395													3165		CONF	CONF		
490535																																																															0	20350	15430		15736			29339	5905		4418	161550	0	0	0	13085	722		44160	2454	2401	2132	2042	1701	2261	33531	24921	42837	23765	16150	3932				0	19					2903	13043	17657	20605							0														14399				20		0	1425								502													411		CONF	CONF		
490843																																																																30203	0		13249			5622	198		84	68283	0	1989	0	7818	105		30146	708	2055	2462	1359	1003	123	9935	23884	9410	7236	6899	0				0	0					701	0	1967	3135							0														0				1530		0	294								1124													1794		CONF	CONF		
490955																																																															0	164	0		446			1166	0		0	3521	0	0	0	1021	0		1061	78	187	498	191	67	0	501	325	1101	318	123	0				0	0					0	0	252	123							0														0				0		0	0								307													42		CONF	CONF		
491224																																																															0	236646	333836	0	193108	6814489	0	6814489	2182357		299671	33048319	0	359123	0	5601796	179052	3174788	2185574	101482	323739	664202	924423	2656200	855747	5162039	927420	6299848	4903463	9830943	212359	0	0	0	285655	112124	5453				252587	1163479	9587367	3732747	0	359123				58221	26969														15774854				144353	330408	0	330408							0	1233798	1583	1972	0	28746	19828	9517	0	24486	0	0	0	0	150076	9517	CONF	CONF		
491402																																																																0	18941		0			54091	7922		14962	410069	0	1662	0	149886	4121		22078	5451	11839	14691	9716	32739	74543	24142	15027	44701	23932	46961	104683				0	0					674	17049	49229	89919							0														179649				2179		0	0								4													1609		CONF	CONF		
491653																																																															0	8300	0		859			3138	0		0	31608	0	0	0	16214	0		4255	0	1565	1847	5702	6295	805	2669	1454	4260	4262	2699	50				0	0					51	616	842	145							0														14036				0		0	7								909													527		CONF	CONF		
491934																																																																67039	27780		26703			207845	11964		19123	1157470	3826	0	0	200579	8824		220587	49660	21239	50062	25320	31721	19157	116388	151613	363652	110718	203816	8025				0	63					52556	75735	157813	276961							0														226472				5254		1566	3552								4273													18920		CONF	CONF		
492650																																																															0	73610	60431	0	63924	98913	0	98913	17420		0	779064	0	22045	0	123010	2424	25323	143067	6046	10011	25876	48144	16481	16012	108938	85212	145958	240470	46711	27453	0	0	0	0	112	0				16581	41194	83449	168949	0	22045				0	50														437456				0	0	0	0							0	3612	0	0	0	0	0	0	0	0	0	0	0	0	3390	0	CONF	CONF		
492810																																																																15791	0		953			958	0		177	49507	0	0	0	24928	79	21143	21272	4372	8667	1844	2059	1725	5968	1491	6919	2176	2115	3190	8589				0	0					235	155	2118	620						43	108														2262				43		0	0							0	1227	0	0	0	0	0			0	0		0	0	2266	0	CONF	CONF		
493077																																																																0	364		0			2780	1716		0	48819	0	0	0	39170	61		53	228	4836	2849	1835	8606	20112	669	570	3086	363	2843	1947				0	0					1859	369	1600	145							98														36859				38		0	4								661													90		CONF	CONF		
493152																																																																28534	0		62537			36834	0		55	152646	0	0	404	8953	294		66404	251	1316	1710	1720	3759	197	52243	19824	36172	20496	10476	603				0	0					559	2111	3014	5123							0														42293				0		0	121								2279													2232		CONF	CONF		
493741																																																																35756	1629		44797			38268	4138		2500	185120	0	610	0	13871	57		50565	719	607	1492	4181	4595	2192	13949	49426	34208	21202	41552	9485				0	61					230	9048	18477	14688							0														13778				932		0	0								540													450		CONF	CONF		
493844																																																															3360	31335	23286		6140			173718	7821		0	545716	0	0	27	81258	6120		95252	2469	7406	18155	25090	4754	22971	48212	61295	139790	102221	54778	57595				0	104					16192	38320	67442	78406							0													0	147600				680		1876	4202								3129													3007		CONF	CONF	0	
494261																																																															4801	844	3444232	2001	1298	4466987	139015	4606002	72400		128518	19026391	0	143504	474002	158646	4078	32320	4581398	4411	43943	22071	10263	19006	58310	3876837	2462448	5347036	1869724	2286576	2940191	4801	0	0	0	10885	37735				451734	3033153	1076569	3095573	0	143504				6228	254													0	7722862				13679	915150	1527685	917151							0	3	0	1458	0	2	448	5487	0	56	0	0	0	0	349315	5487	CONF	CONF	0	
494654																																																															0	317	289		0			24568	0		0	81364	0	0	0	1553	0		7075	0	0	0	0	0	1553	5142	1934	26484	27307	14838	4092				0	0					0	116	2289	10971							0													0	0				0		0	3500								37521													240		CONF	CONF	0	
495419																																																															0	584	12754		0			48720	10090		926	383794	191	0	0	108566	377		47858	6121	13753	17521	14737	40837	15266	33777	21377	99201	99559	16942	339				444	254					4329	11534	79202	90463							660														118101				1309		0	117								1581													14044		CONF	CONF		
495558																																																															0	0	7477		0			3741	0		0	51861	79	0	1368	9450	70		16205	798	1261	2174	1449	763	2973	9625	7441	4824	2003	3634	14931				0	4					10905	1778	7632	10160							0														0				0		0	4								0													719		CONF	CONF		
496434																																																															0	484	0		63			3716	0		175	10268	0	0	0	3036	0		1678	336	418	664	1603	15	0	1327	1292	3044	1509	60	0				0	46					0	815	599	316							0													0	0				0		0	0								174													844		CONF	CONF	0	
496845																																																																49022	11574	0	8617	42267	0	42267	6867		0	267814	0	1930	0	45713	3511	18283	37987	1901	4896	6658	11616	10259	9741	23500	18610	53405	46871	49059	27854	0	0	0	0	0	0				1909	1764	25550	46183	0	1930				742	0														0				1004	0	0	0							0	6260	0	0	0	0	0	260	0	2	0	0	2	0	16647	260	CONF	CONF		
496957																																																																5146	0		11574			1094	0		0	18709	0	0	0	0	0		3819	0	0	0	0	0	0	3790	9643	2242	493	441	2101				0	0					0	0	0	96							0														0				0		0	11								0													788		CONF	CONF		
497039																																																																15889	36719		356			149582	33825		1204	1208084	0	0	0	338094	522		252721	24452	51183	48810	63804	82828	60001	340654	118357	160224	139104	81100	22962				2178	1902					18026	116047	225093	228776							3014														443647				761		20134	1348								5964													12425		CONF	CONF		
497404		13425	4777447	9462222	159429	34136658	5271199	7227093	215953	14577903	165529730	0	914633	30359698	491382	15840794	67131433	3204289	19474543	16022319	24748680	3762564	0	600000	0	0	0	4244597	90073	417423	29036			884869	2143814	6430893	14714511	0	4229776													57238898	220628	0	24920276	3355	0	16078	0	0	0	578512		13425	4777447	58954	159429	34136658	5271199		7227093	215953	14577903	165529730	0	4229776		30359698	491382	6306855		477148	304848	413503	1086706	7110805	20663967							600000	0	0	4244597	90073					884869	2143814	6430893	14714511						194886	125406													0						2216072	7187196									24920276	0	0	811	3144	2354				0				578512		CONF	CONF	0	
497570																																																																0	4086047	0	0	100	0	100	0		0	6148543	0	0	0	1838746	421	1813104	11099	40574	237719	439638	748072	316643	51797	107121	56568	20258	7416	225274	3892633	0	0	0	0	0	0				12567	6700	215	203705	0	0				1272	0														2852173				1272	0	0	0							0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	0	CONF	CONF		
497655																																																															0	79	116		47			1932	0		0	9007	46	0	776	5123	0		96	0	3	274	121	2464	2199	118	45	2484	320	930	33				389	8					0	27	640	184							0														0				80		0	5								180													323		CONF	CONF		
497851																																																																6814	1001		856			20851	4397		2575	74433	0	0	0	11672	309		7968	4393	1508	1093	1215	3100	136	3144	7358	21451	8273	20839	1434				893	74					2127	710	14844	5242							0													0	11672				725		0	0								1045													1023		CONF	CONF	0	
497954																																																															0	7970	8763		605			124581	1482		1216	308345	0	0	12189	53647	14		62763	3169	5963	21028	16187	4692	2609	20091	33540	119271	51977	27705	1844				660	107					6623	35174	37794	25621							210													0	126826				0		0	263								75													3750		CONF	CONF	0	
498148																																																																105009	3790		69804			87469	12593		705	660546	0	10849	0	193537	7870		197340	13475	29672	90785	23936	11035	22670	68123	102302	153561	102893	31268	4905				0	58					13984	24457	81180	33599							3173													0	406487				0		495	205								5877													9065		CONF	CONF	0	
498317																																																																5162	54378	7	1488	111704	0	111704	19531		43897	843050	0	0	0	304870	4475	225377	55574	37518	18378	7125	8867	64163	164227	85877	29558	76919	71523	120735	152010	0	0	0	5966	8844	0				11641	23606	47052	107556	0	0				367	684													0	458551				5630	326	1500	333							0	50500	0	9	391	2234	93	2536	0	0	0	0	0	0	40547	2536	CONF	CONF	0	
498362																																																																8174	50204	10147	1293	76465	0	76465	325		2462	783225	0	20561	0	76021	7498	19026	118939	16054	5911	5075	14237	22217	10916	96331	79752	218657	223120	86129	1072	0	0	0	0	0	0				19979	75225	67351	296904	824	19737				30	0														775562				43	0	47157	10147							0	17674	0	0	0	0	0	0	0	13	0	0	13	0	5785	0	CONF	CONF		
498456																																																																1158	0		1210			7901	0		0	16820	0	0	0	848	0		4774	0	47	125	490	186	0	3434	1419	8282	2588	249	0				0	0					748	0	1506	2945							0														0				0		0	3								223													278		CONF	CONF		
