"IDRSSD"	RCFA3792	RCFA5310	RCFA5311	RCFA7204	RCFA7205	RCFA7206	RCFA8274	RCFAA223	RCFAA224	RCFAB530	RCFAB596	RCFAH311	RCFAH313	RCFAH314	RCFAP742	RCFAP793	RCFAP839	RCFAP840	RCFAP841	RCFAP842	RCFAP843	RCFAP844	RCFAP845	RCFAP846	RCFAP847	RCFAP848	RCFAP849	RCFAP850	RCFAP851	RCFAP852	RCFAP853	RCFAP854	RCFAP855	RCFAP856	RCFAP857	RCFAP858	RCFAP859	RCFAP860	RCFAP861	RCFAP862	RCFAP863	RCFAP864	RCFAP865	RCFAP866	RCFAP867	RCFAP868	RCFAP870	RCFAP872	RCFAP875	RCFAQ257	RCFAQ258	RCFD3368	RCFD3632	RCFW3792	RCFW5310	RCFW5311	RCFW7205	RCFW7206	RCFWA223	RCFWH312	RCFWP793	RCFWP870	RCOA3792	RCOA5310	RCOA5311	RCOA7204	RCOA7205	RCOA7206	RCOA8274	RCOAA223	RCOAA224	RCOAB530	RCOAB596	RCOAH311	RCOAH313	RCOAH314	RCOAP742	RCOAP793	RCOAP838	RCOAP839	RCOAP840	RCOAP841	RCOAP842	RCOAP843	RCOAP844	RCOAP845	RCOAP846	RCOAP847	RCOAP848	RCOAP849	RCOAP850	RCOAP851	RCOAP852	RCOAP853	RCOAP854	RCOAP855	RCOAP856	RCOAP857	RCOAP858	RCOAP859	RCOAP860	RCOAP861	RCOAP862	RCOAP863	RCOAP864	RCOAP865	RCOAP866	RCOAP867	RCOAP868	RCOAP870	RCOAP872	RCOAP875	RCOAQ257	RCOAQ258	RCON3368	RCON3632	RCOW3792	RCOW5310	RCOW5311	RCOW7205	RCOW7206	RCOWA223	RCOWH312	RCOWP793	RCOWP870	
14753																																																															5052	364	1341	8.6286%	17.4015%	12.7824%	3711	29032	43008	46	0	6.7824%			1577	12.7824%	1	0	3757	0	0	0	46	0	0	0	0		0	0	3711	0	0	0	0	0	0	3711	0	0	0	0	0	0	977	0	0	1341	0	0	0	0	43008	2134										
14865																																																															40423	3275	3275	10.5645%	13.0111%	11.9570%	37148	310680	351630	106	0	5.0111%			13361	11.9570%	1	0	37892	0	34	362	106	0	0	0	0		0	0	37390	0	0	0	0	242	242	37148	0	0	0	0	242	0	0	0	0	3275	0	638	0	0	352268	24425										
14977																																																															8917	472	472	18.7500%	23.6984%	22.4440%	8445	37627	45040	0	0	15.6984%			0	22.4440%	1	0	8445	0	0	0	0	0	0	0	0		0	0	8445	0	0	0	0	0	0	8445	0	0	0	0	0	0	0	0	0	472	0	0	0	0	45040	8445										
16551																																																															32639	2660	2660	9.5178%	13.0786%	12.0127%	29979	249560	314979	1932	0	5.0786%			13250	12.0127%	1	0	34904	2433	560	0	1932	0	0	0	0		0	0	29979	0	0	0	0	0	0	29979	0	0	0	0	0	0	0	0	0	2660	0	2993	0	0	317972	19722										
16748																																																															8605	585	585	9.8554%	18.4269%	17.1742%	8020	46698	81377	99	0	10.4269%			3000	17.1742%	1	0	8171	0	0	0	151	0	0	0	0		0	0	8020	0	0	0	0	0	0	8020	0	0	0	0	0	0	0	0	0	585	0	0	0	0	81377	5072										
17110																																																															20520	331	331	16.9791%	14.6314%	14.3954%	20189	140246	118905	0	0	6.6314%	0	0	7286	14.3954%	1	0	20189	0	0	0	0	0	0	0	0		0	0	20189	0	0	0	0	0	0	20189	0	0	0	0	0	0	0	0	0	331	0	0	0	0	118905	12903										
17147																																																															766409	62186	62186	10.6623%	13.7987%	12.6791%	704223	5554218	6604787	9699	0	5.7987%			723304	12.6791%	1	0	966974	243192	6292	2141	22091	0	-1215	-11177	0		0	0	705650	0	0	0	0	1427	1427	704223	0	0	0	0	1427	0	0	0	0	62186	0	253052	0	0	6857839	233971										
17259																																																															5764	210	210	8.5470%	13.0095%	12.5355%	5554	44306	64982	348	0	5.0095%			1538	12.5355%	1	0	5902	0	0	0	348	0	0	0	0		0	0	5554	0	0	0	0	0	0	5554	0	0	0	0	0	0	0	0	0	210	0	0	0	0	64982	4016										
17464																																																															247949	25106	25109	7.8380%	10.9967%	9.8831%	222840	2254767	2843073	2298	0	2.9967%			247004	9.8831%	1	0	337324	82594	7632	13176	2298	0	0	0	0		0	0	231624	0	0	0	0	8784	8784	222840	0	0	0	0	8784	0	0	0	0	25109	0	112186	3	0	2955259	88022										
17950																																																															39810	2713	2713	9.2723%	18.4358%	17.1794%	37097	215939	400086	3203	0	10.4358%			13775	17.1794%	1	0	41443	1143	0	0	3203	0	0	0	0		0	0	37097	0	0	0	0	0	0	37097	0	0	0	0	0	0	0	0	0	2713	0	1143	0	0	401229	24465										
17978																																																															111132	1318	1318	35.0923%	106.4809%	105.2181%	109814	104368	312929	0	0	98.4809%			0	105.2181%	1	0	109814	0	0	0	0	0	0	0	0		0	0	109814	0	0	0	0	0	0	109814	0	0	0	0	0	0	0	0	0	1318	0	0	0	0	312929	109814										
18050																																																															55566	3809	3809	10.5168%	18.2617%	17.0099%	51757	304276	492137	3540	0	10.2617%			8885	17.0099%	1	0	55360	0	63	0	3540	0	0	0	0		0	0	51757	0	0	0	0	0	0	51757	0	0	0	0	0	0	0	0	0	3809	0	63	0	0	492200	42935										
18135																																																															22944	1158	1158	7.9224%	16.3017%	15.4789%	21786	140746	274991	1266	0	8.3017%			6512	15.4789%	1	0	23052	0	0	0	1266	0	0	0	0		0	0	21786	0	0	0	0	0	0	21786	0	0	0	0	0	0	0	0	0	1158	0	0	0	0	274991	15274										
18377																																																															4881	245	245	8.5892%	23.9805%	22.7768%	4636	20354	53975	253	0	15.9805%			0	22.7768%	1	0	4889	0	0	0	253	0	0	0	0		0	0	4636	0	0	0	0	0	0	4636	0	0	0	0	0	0	0	0	0	245	0	0	0	0	53975	4636										
18827																																																															123235	5381	5381	10.5567%	14.4600%	13.8286%	117854	852248	1116395	-1378	0	6.4600%			98319	13.8286%	1	0	126841	3447	2125	2492	548	640	-2093	167	0		0	0	119515	0	0	0	0	1661	1661	117854	0	0	0	0	1661	0	0	0	0	5381	0	9725	0	0	1126120	29900										
18836																																																															17672	1295	1295	10.8032%	17.0813%	15.8296%	16377	103458	151594	72	0	9.0813%			1856	15.8296%	1	0	16449	0	0	0	72	0	0	0	0		0	0	16377	0	0	0	0	0	0	16377	0	0	0	0	0	0	0	0	0	1295	0	0	0	0	151594	14521										
18854																																																															59750	6258	6258	9.3035%	11.9354%	10.6854%	53492	500610	574966	0	0	3.9354%			14100	10.6854%	1	0	54991	0	899	0	0	0	0	0	0		600	0	53492	0	0	0	0	0	0	53492	0	0	0	0	0	0	0	0	0	6258	0	1499	0	0	576465	40891										
19356																																																															9516	653	653	10.7905%	18.2926%	17.0374%	8863	52021	82137	664	0	10.2926%			5225	17.0374%	1	0	9527	0	0	0	664	0	0	0	0		0	0	8863	0	0	0	0	0	0	8863	0	0	0	0	0	0	0	0	0	653	0	0	0	0	82137	3638										
19730																																																															270776	18701	18850	10.2203%	12.9056%	12.0072%	251926	2098130	2464963	1302	0	4.9056%			201887	12.0072%	1	0	254411	0	152	619	1302	0	0	0	0		0	0	252338	0	0	0	0	412	412	251926	0	0	0	0	412	0	0	0	0	18850	0	1183	149	0	2466146	51222										
19936																																																															27097	2098	2098	9.2758%	16.2590%	15.0002%	24999	166658	269508	132	0	8.2590%			12826	15.0002%	1	0	25131	0	0	0	132	0	0	0	0		0	0	24999	0	0	0	0	0	0	24999	0	0	0	0	0	0	0	0	0	2098	0	0	0	0	269508	12173										
19972																																																															18276	370	370	19.2075%	49.0631%	48.0698%	17906	37250	93224	0	0	41.0631%			0	48.0698%	1	0	17906	0	0	0	0	0	0	0	0		0	0	17906	0	0	0	0	0	0	17906	0	0	0	0	0	0	0	0	0	370	0	0	0	0	93224	17906										
20053																																																															12480	906	906	12.0783%	17.2827%	16.0280%	11574	72211	95825	141	0	9.2827%			6203	16.0280%	1	0	11715	0	0	0	141	0	0	0	0		0	0	11574	0	0	0	0	0	0	11574	0	0	0	0	0	0	0	0	0	906	0	0	0	0	95825	5371										
20633																																																															32391	2774	2774	10.0268%	14.6054%	13.3546%	29617	221774	295378	448	0	6.6054%			3922	13.3546%	1	0	30301	0	0	0	1079	118	0	-513	0		0	0	29617	0	0	0	0	0	0	29617	0	0	0	0	0	0	0	0	0	2774	0	0	0	0	295378	25931										
20857																																																															16993	769	769	8.8025%	17.4191%	16.6308%	16224	97554	184312	4591	0	9.4191%			14000	16.6308%	1	0	20957	142	0	0	4591	0	0	0	0		0	0	16224	0	0	0	0	0	0	16224	0	0	0	0	0	0	0	0	0	769	0	142	0	0	184454	2366										
21256																																																															1172	50	50	11.4736%	29.5736%	28.3119%	1122	3963	9779	7	0	21.5736%			600	28.3119%	1	0	1129	0	0	0	7	0	0	0	0		0	0	1122	0	0	0	0	0	0	1122	0	0	0	0	0	0	0	0	0	50	0	0	0	0	9779	522										
21359																																																															5469	268	268	10.5643%	18.6261%	17.7134%	5201	29362	49232	191	0	10.6261%			3900	17.7134%	1	0	5515	0	123	0	191	0	0	0	0		0	0	5201	0	0	0	0	0	0	5201	0	0	0	0	0	0	0	0	0	268	0	123	0	0	49355	1424										
21630																																																															11674	782	782	9.9877%	18.6814%	17.4300%	10892	62490	109054	1322	0	10.6814%			5200	17.4300%	1	0	12214	0	0	0	1322	0	0	0	0		0	0	10892	0	0	0	0	0	0	10892	0	0	0	0	0	0	0	0	0	782	0	0	0	0	109054	5692										
21658																																																															16913	1419	1419	9.6343%	14.9259%	13.6736%	15494	113313	160822	758	0	6.9259%			4257	13.6736%	1	0	16252	0	0	0	758	0	0	0	0		0	0	15494	0	0	0	0	0	0	15494	0	0	0	0	0	0	0	0	0	1419	0	0	0	0	160822	11237										
22048																																																															20551	1666	1666	9.5320%	13.1111%	12.0482%	18885	156745	198123	140	0	5.1111%			7400	12.0482%	1	0	19025	0	0	0	310	0	-170	0	0		0	0	18885	0	0	0	0	0	0	18885	0	0	0	0	0	0	0	0	0	1666	0	0	0	0	198123	11485										
22543																																																															14720	738	738	12.8441%	17.3468%	16.4771%	13982	84857	108859	-86	0	9.3468%			6300	16.4771%	1	0	14005	0	0	0	-86	109	0	0	0		0	0	13982	0	0	0	0	0	0	13982	0	0	0	0	0	0	0	0	0	738	0	0	0	0	108859	7791										
22552																																																															9464	1115	1115	8.1933%	10.6211%	9.3697%	8349	89106	101900	82	0	2.6211%			6000	9.3697%	1	0	8431	0	0	0	82	0	0	0	0		0	0	8349	0	0	0	0	0	0	8349	0	0	0	0	0	0	0	0	0	1115	0	0	0	0	101900	2349										
22730																																																															14867	763	763	8.5117%	16.2460%	15.4122%	14104	91512	165701	444	0	8.2460%			550	15.4122%	1	0	14548	0	0	0	444	0	0	0	0		0	0	14104	0	0	0	0	0	0	14104	0	0	0	0	0	0	0	0	0	763	0	0	0	0	165701	13554										
22936																																																															15603	1349	1349	8.2813%	14.2763%	13.0420%	14254	109293	172123	45	0	6.2763%			22164	13.0420%	1	0	19261	0	0	2943	45	0	0	0	0		0	0	16273	0	0	57	0	1962	2019	14254	0	0	0	0	1962	0	0	0	0	1349	0	4962	0	0	177085	-2948										
23045																																																															7457	170	170	17.8805%	45.1065%	44.0782%	7287	16532	40754	102	0	37.1065%			5054	44.0782%	1	0	7389	0	0	0	102	0	0	0	0		0	0	7287	0	0	0	0	0	0	7287	0	0	0	0	0	0	0	0	0	170	0	0	0	0	40754	2233										
23456																																																															14305	954	954	11.8544%	18.7959%	17.5424%	13351	76107	112625	923	0	10.7959%			462	17.5424%	1	0	14274	0	0	0	923	0	0	0	0		0	0	13351	0	0	0	0	0	0	13351	0	0	0	0	0	0	0	0	0	954	0	0	0	0	112625	12889										
23504																																																															369472	22984	22984	9.0750%	13.2556%	12.4310%	346488	2787283	3818044	-3658	-3992	5.2556%			285694	12.4310%	1	0	452161	105950	2366	609	2408	0	-2074	-3992	0		0	0	346894	0	0	0	0	406	406	346488	0	0	0	0	406	0	0	0	0	22984	0	109331	0	0	3923383	170125										
23643																																																															20650	1343	1343	10.1588%	17.1365%	16.0220%	19307	120503	190052	600	0	9.1365%			2500	16.0220%	1	0	19907	0	0	0	600	0	0	0	0		0	0	19307	0	0	0	0	0	0	19307	0	0	0	0	0	0	0	0	0	1343	0	0	0	0	190052	16807										
23755																																																															18766	1481	1481	8.7949%	13.9047%	12.8073%	17285	134962	196535	766	0	5.9047%			4725	12.8073%	1	0	18114	0	63	0	766	0	0	0	0		0	0	17285	0	0	0	0	0	0	17285	0	0	0	0	0	0	0	0	0	1481	0	63	0	0	196598	12623										
24006																																																															114930	4042	4042	8.9160%	13.9642%	13.4731%	110888	823031	1243702	-7970	0	5.9642%			14629	13.4731%	1	0	109949	6106	421	0	523	0	0	-7989	0		0	0	110888	0	0	0	0	0	0	110888	0	0	0	0	0	0	0	0	0	4042	0	6527	0	0	1250229	103290										
24378																																																															7385	200	200	11.1898%	26.6126%	25.8919%	7185	27750	64210	43	0	18.6126%			0	25.8919%	1	0	7228	0	0	0	43	0	0	0	0		0	0	7185	0	0	0	0	0	0	7185	0	0	0	0	0	0	0	0	0	200	0	0	0	0	64210	7185										
24453																																																															28605	2195	2195	10.4345%	16.1768%	14.9355%	26410	176827	253102	110	0	8.1768%			27105	14.9355%	1	0	29084	2150	414	0	110	0	0	0	0		0	0	26410	0	0	0	0	0	0	26410	0	0	0	0	0	0	0	0	0	2195	0	2564	0	0	255666	1869										
24659																																																															6040	448	448	9.0189%	16.8758%	15.6240%	5592	35791	62003	0	0	8.8758%			4000	15.6240%	1	0	5592	0	0	0	0	0	0	0	0		0	0	5592	0	0	0	0	0	0	5592	0	0	0	0	0	0	0	0	0	448	0	0	0	0	62003	1592										
24668																																																															132383	7996	7996	12.1757%	16.1150%	15.1417%	124387	821489	1021601	1305	0	8.1150%			91892	15.1417%	1	0	126020	328	0	0	1305	0	0	0	0		0	0	124387	0	0	0	0	0	0	124387	0	0	0	0	0	0	0	0	0	7996	0	328	0	0	1021929	32823										
24949																																																															58645	3631	3631	13.7479%	20.3731%	19.1117%	55014	287855	400162	415	0	12.3731%			35023	19.1117%	1	0	55429	0	0	0	415	0	0	0	0		0	0	55014	0	0	0	0	0	0	55014	0	0	0	0	0	0	0	0	0	3631	0	0	0	0	400162	19991										
25357																																																															39803	1626	1626	10.5930%	12.4576%	11.9487%	38177	319507	360399	-159	0	4.4576%			38515	11.9487%	1	0	42605	2935	1564	0	-71	0	0	0	0		0	0	38177	0	0	0	0	0	0	38177	0	0	0	0	0	0	0	0	0	1626	0	4499	0	0	364898	4249										
25647																																																															8757	536	536	14.2947%	20.8649%	19.5878%	8221	41970	57511	12	0	12.8649%			20091	19.5878%	1	0	8233	0	0	0	12	0	0	0	0		0	0	8221	0	0	0	0	0	0	8221	0	0	0	0	0	0	0	0	0	536	0	0	0	0	57511	-11870										
26176																																																															50589	3305	3305	12.2341%	19.2269%	17.9708%	47284	263116	386492	94	0	11.2269%			28074	17.9708%	1	0	50991	0	0	3613	94	0	0	0	0		0	0	47284	0	0	0	0	0	0	47284	0	0	0	0	0	0	0	0	0	3305	0	3613	0	0	390105	22823										
26242																																																															46427	2624	2624	10.2900%	14.9984%	14.1507%	43803	309546	425686	461	0	6.9984%			25670	14.1507%	1	0	55110	10846	0	0	461	0	0	0	0		0	0	43803	0	0	0	0	0	0	43803	0	0	0	0	0	0	0	0	0	2624	0	10846	0	0	436532	28979										
26457																																																															3352	189	189	11.2080%	16.3720%	15.4489%	3163	20474	28221	5	0	8.3720%			350	15.4489%	1	0	3168	0	0	0	5	0	0	0	0		0	0	3163	0	0	0	0	0	0	3163	0	0	0	0	0	0	0	0	0	189	0	0	0	0	28221	2813										
26765																																																															48031	4894	4894	9.3202%	12.3038%	11.0502%	43137	390374	462833	-247	0	4.3038%			74236	11.0502%	1	0	49160	3454	36	1668	173	0	0	-420	0		0	0	44249	0	0	0	0	1112	1112	43137	0	0	0	0	1112	0	0	0	0	4894	0	6270	0	0	469103	-24829										
27070																																																															126713	1000	1000	20.6318%	51.9433%	51.5333%	125713	243945	609318	1977	0	43.9433%			0	51.5333%	1	0	127291	0	0	0	1578	0	0	0	0		0	0	125713	0	0	0	0	0	0	125713	0	0	0	0	0	0	0	0	0	1000	0	0	0	0	609318	125314										
27548																																																															61859	4975	4975	8.4380%	12.8213%	11.7901%	56884	482472	674142	3276	0	4.8213%			26531	11.7901%	1	0	65197	5037	0	0	3276	0	0	0	0		0	0	56884	0	0	0	0	0	0	56884	0	0	0	0	0	0	0	0	0	4975	0	5037	0	0	679179	35390										
27614																																																															37980	1323	1323	9.1045%	20.3941%	19.6837%	36657	186230	402625	2961	0	12.3941%			7654	19.6837%	1	0	42291	2064	385	0	2961	224	0	0	0		0	0	36657	0	0	0	0	0	0	36657	0	0	0	0	0	0	0	0	0	1323	0	2449	0	0	405074	31676										
27847																																																															54291	4370	4370	10.0259%	15.5589%	14.3066%	49921	348938	497921	4785	0	7.5589%			8412	14.3066%	1	0	54706	0	0	0	4785	0	0	0	0		0	0	49921	0	0	0	0	0	0	49921	0	0	0	0	0	0	0	0	0	4370	0	0	0	0	497921	41509										
28013																																																															557015	24704	24747	14.6325%	18.5825%	17.7569%	532268	2997531	3637584	3034	-338	10.5825%			354870	17.7569%	1	0	574712	38411	999	0	3372	0	0	-338	0		0	0	532268	0	0	0	0	0	0	532268	0	0	0	0	0	0	0	0	43	24747	0	39410	0	0	3676656	216808										
28152																																																															13492	1160	1160	9.6983%	14.5705%	13.3178%	12332	92598	127156	129	0	6.5705%			8850	13.3178%	1	0	12460	0	0	0	148	0	-20	0	0		0	0	12332	0	0	0	0	0	0	12332	0	0	0	0	0	0	0	0	0	1160	0	0	0	0	127156	3481										
28255																																																															32252	2783	2783	9.2186%	13.7838%	12.5945%	29469	233984	319668	370	0	5.7838%			6436	12.5945%	1	0	29839	0	0	0	370	0	0	0	0		0	0	29469	0	0	0	0	0	0	29469	0	0	0	0	0	0	0	0	0	2783	0	0	0	0	319668	23033										
28349																																																															1898	615	615	1.7951%	4.0024%	2.7056%	1283	47421	71474	38	0	0.0000%	-3118	0	7975	2.7056%	1	0	1321	0	0	0	38	0	0	0	0		0	0	1283	0	0	0	0	0	0	1283	0	0	0	0	0	0	0	0	0	615	0	0	0	0	71474	-6692										
28406																																																															303796	18079	18079	13.1006%	17.0995%	16.0819%	285717	1776637	2180944	-932	0	9.0995%			3677	16.0819%	1	0	297475	8829	1179	0	508	2673	0	-1718	278		9	0	285717	0	0	0	0	0	0	285717	0	0	0	0	0	0	0	0	0	18079	0	10017	0	0	2190961	294730										
28675																																																															13895	672	672	10.9055%	20.7975%	19.7917%	13223	66811	121251	426	0	12.7975%			0	19.7917%	1	0	13649	0	0	0	426	0	0	0	0		0	0	13223	0	0	0	0	0	0	13223	0	0	0	0	0	0	0	0	0	672	0	0	0	0	121251	13223										
28732																																																															10615	675	675	11.3199%	19.6928%	18.4405%	9940	53903	87810	194	0	11.6928%			557	18.4405%	1	0	10134	0	0	0	194	0	0	0	0		0	0	9940	0	0	0	0	0	0	9940	0	0	0	0	0	0	0	0	0	675	0	0	0	0	87810	9383										
29476																																																															7475	521	521	10.4367%	15.0800%	14.0289%	6954	49569	66630	70	0	7.0800%			6069	14.0289%	1	0	7230	199	7	0	70	0	0	0	0		0	0	6954	0	0	0	0	0	0	6954	0	0	0	0	0	0	0	0	0	521	0	206	0	0	66836	1091										
29636																																																															93230	4809	4809	8.9266%	17.8050%	16.8866%	88421	523617	990536	-1725	0	9.8050%			81453	16.8866%	1	0	89846	3150	0	0	2152	0	0	0	-3877		0	0	88421	0	0	0	0	0	0	88421	0	0	0	0	0	0	0	0	0	4809	0	3150	0	0	993686	10118										
29878																																																															583463	15715	15715	32.2211%	39.7685%	38.6974%	567748	1467149	1762040	-2151	0	31.7685%			0	38.6974%	1	0	566031	0	0	0	434	0	0	-2151	0		0	0	567748	0	0	0	0	0	0	567748	0	0	0	0	0	0	0	0	0	15715	0	0	0	0	1762040	568182										
30052																																																															4069	264	264	13.4643%	19.2379%	17.9897%	3805	21151	28260	0	0	11.2379%			1531	17.9897%	1	0	3805	0	0	0	0	0	0	0	0		0	0	3805	0	0	0	0	0	0	3805	0	0	0	0	0	0	0	0	0	264	0	0	0	0	28260	2274										
30502																																																															93818	7381	7436	9.7620%	15.9263%	14.6640%	86382	589075	884883	870	0	7.9263%			34276	14.6640%	1	0	94065	6742	63	0	3260	0	0	-2382	0		0	0	86382	0	0	0	0	0	0	86382	0	0	0	0	0	0	0	0	0	7436	0	6805	55	0	891688	58919										
30650																																																															16346	1132	1132	13.1076%	18.0705%	16.8190%	15214	90457	116070	110	0	10.0700%			14240	16.8190%	1	0	15324	0	0	0	110	0	0	0	0		0	0	15214	0	0	0	0	0	0	15214	0	0	0	0	0	0	0	0	0	1132	0	0	0	0	116070	974										
30810																																																															12093268	939124	1856580	11.8018%	16.3119%	13.8076%	10236688	74137887	86738093	-35530	0	7.8076%			4588485	13.8076%	1	0	10204822	0	3664	0	17710	0	-53240	0	0		0	0	10236688	0	0	0	0	0	0	10236688	0	0	0	0	0	0	917456	0	0	1856580	0	3664	0	0	86741757	5651867										
30874																																																															164589	10716	9121	14.0118%	17.7919%	16.8059%	155468	925079	1109554	305	0	9.7919%			85235	16.8059%	1	0	155773	0	0	0	305	0	0	0	0		0	0	155468	0	0	0	0	0	0	155468	0	0	0	0	0	0	0	0	0	10716	1595	0	0	0	1109554	70233										
31134																																																															21068	838	838	16.3710%	31.5021%	30.2491%	20230	66878	123572	371	0	23.5021%			450	30.2491%	1	0	20601	0	0	0	371	0	0	0	0		0	0	20230	0	0	0	0	0	0	20230	0	0	0	0	0	0	0	0	0	838	0	0	0	0	123572	19780										
31255																																																															56262	4237	4237	8.8483%	11.9931%	11.0899%	52025	469120	587966	381	0	3.9931%			31800	11.0899%	1	0	53339	933	0	0	381	0	0	0	0		0	0	52025	0	0	0	0	0	0	52025	0	0	0	0	0	0	0	0	0	4237	0	933	0	0	588899	21158										
31657																																																															18027	837	837	12.6290%	23.7742%	22.6703%	17190	75826	136115	0	0	15.7742%			2270	22.6703%	1	0	17190	0	0	0	0	0	0	0	0		0	0	17190	0	0	0	0	0	0	17190	0	0	0	0	0	0	0	0	0	837	0	0	0	0	136115	14920										
31826																																																															46238	2188	2232	16.5889%	26.5128%	25.2329%	44006	174399	265274	1202	0	18.5128%			1600	25.2329%	1	0	46073	865	0	0	1202	0	0	0	0		0	0	44006	0	0	0	0	0	0	44006	0	0	0	0	0	0	0	0	0	2232	0	865	44	0	266139	43271										
31835																																																															15704	1354	1354	10.5597%	14.5060%	13.2552%	14350	108259	135894	-924	0	6.5060%			15011	13.2552%	1	0	13783	0	0	0	596	179	0	-1342	0		0	0	14350	0	0	0	0	0	0	14350	0	0	0	0	0	0	0	0	0	1354	0	0	0	0	135894	-304										
32234																																																															13128	279	289	11.3687%	20.7348%	20.2783%	12839	63314	112933	329	0	12.7348%			2724	20.2783%	1	0	13168	0	0	0	329	0	0	0	0		0	0	12839	0	0	0	0	0	0	12839	0	0	0	0	0	0	0	0	0	289	0	0	10	0	112933	10115										
32766																																																															6007	257	257	9.1499%	22.5361%	21.5719%	5750	26655	62842	0	0	14.5361%			800	21.5719%	1	0	5750	0	0	0	0	0	0	0	0		0	0	5750	0	0	0	0	0	0	5750	0	0	0	0	0	0	0	0	0	257	0	0	0	0	62842	4950										
