"IDRSSD"	RCON8774	RCON8775	RCON8776	RCON8777	RCON8778	RCON8779	RCONA000	RCONA001	RCONA002	RCONA167	RCONA221	RCONA222	RCONA223	RCONA224	RCONA250	RCONB503	RCONB504	RCONB505	RCONB520	RCONB528	RCONB541	RCONB542	RCONB543	RCONB546	RCONB547	RCONB548	RCONB581	RCONB582	RCONB583	RCONB588	RCONB589	RCONB590	RCONB591	RCONB592	RCONB593	RCONB594	RCONB595	RCONB596	RCONB600	RCONB601	RCONB602	RCONB603	RCONB604	RCONB605	RCONB606	RCONB607	RCONB608	RCONB609	RCONB610	RCONB611	RCONB612	RCONB617	RCONB618	RCONB619	RCONB620	RCONB621	RCONB622	RCONB623	RCONB624	RCONB625	RCONB626	RCONB627	RCONB628	RCONB629	RCONB630	RCONB631	RCONB639	RCONB640	RCONB641	RCONB642	RCONB643	RCONB644	RCONB650	RCONB651	RCONB652	RCONB653	RCONB654	RCONB655	RCONB656	RCONB657	RCONB658	RCONB659	RCONB660	RCONB661	RCONB662	RCONB663	RCONB664	RCONB665	RCONB666	RCONB667	RCONB668	RCONB669	RCONB670	RCONB671	RCONB672	RCONB673	RCONB675	RCONB676	RCONB677	RCONB678	RCONB679	RCONB680	RCONB681	RCONB682	RCONB683	RCONB684	RCONB685	RCONB686	RCONB687	RCONB688	RCONB689	RCONB690	RCONB691	RCONB693	RCONB694	RCONB695	RCONB696	RCONB697	RCONB698	RCONB699	RCONB700	RCONB701	RCONB702	RCONB703	RCONB704	RCONC063	RCONC064	RCONC225	RCONC227	RCONC228	RCONC869	RCONF264	RCONG591	RCONG592	RCONG593	RCONG594	RCONG595	RCONG596	RCONG597	RCONG598	RCONG599	RCONG600	RCONG601	RCONG602	
5135	0	0	0	0	0	0	0	0	0	0	0	391	267188	341394	0	0	0	0	0	272562	0	0	0	1337	1337	0	0	0	1337	0	0	1042	0	0	0	0	0	0	37995	176	0	0	0	0	0	0	232	0	23322	1290	0	0	0	0	0	0	0	0	2880	53894	215789	0	0	0	0	0	18438	1042	0	1621	0	-2443	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1486	0	0	0	1486	0	0	0	37995	27999	55184	234387	0	5600	27592	234387	267579	0	0	0	37946	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
5210	0	0	0	0	0	0	0	0	0	0	0	6998	674350	992436	0	0	0	0	0	682009	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-2647	45791	9204	0	0	0	10035	0	0	9041	1916	146471	37060	14214	0	0	0	0	80	0	0	0	266056	415953	0	0	0	0	0	68416	-2646	1982	7209	0	-9017	3088	0	0	0	3088	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49689	172919	303116	495206	0	34584	151558	495206	681348	0	0	0	82209	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
5331	0	0	0	0	0	0	0	0	0	0	0	0	252370	400994	0	0	0	0	0	141772	0	0	0	25	25	0	15	0	10	0	0	0	0	0	0	0	0	0	7196	10195	0	0	0	0	0	0	-17289	0	161846	511	68017	0	0	0	0	0	0	0	1166	36080	104526	0	0	0	0	0	24482	0	0	4013	385	-19187	3	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2047	2047	0	0	2047	0	0	0	0	0	0	0	4961	0	0	376	4585	0	0	0	7196	177238	39399	197222	0	35448	19700	197222	252370	0	0	0	36808	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
5461	0	0	0	0	0	0	0	0	0	0	0	0	373128	469657	0	0	0	0	0	341429	0	0	0	0	0	0	0	0	0	0	0	103	0	0	0	0	0	0	15121	11245	0	0	0	0	0	0	2367	804	70720	0	0	0	0	0	0	0	0	0	0	28335	313094	0	0	0	0	0	25560	103	0	2030	0	-1348	446	0	0	0	446	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5194	0	0	0	5194	0	0	0	15925	83995	28335	342161	0	16799	14168	342161	373128	0	0	0	44255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
5751	0	0	0	0	0	0	0	0	0	0	0	219	65747	113048	0	0	0	0	0	54377	0	0	0	45	45	0	0	0	45	0	0	0	0	0	0	0	0	0	849	373	0	0	0	0	0	0	2416	1374	43139	2918	996	0	0	0	0	0	0	0	274	10180	43923	0	0	0	0	0	4160	0	185	452	28	1372	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1815	0	0	0	1815	0	0	0	2408	45645	13126	50274	0	9129	6563	50274	65966	0	1407	1407	24332	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
6039	0	0	0	0	0	0	0	0	0	0	0	287	60238	85650	0	0	0	0	0	53835	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13901	7207	0	0	0	0	0	0	45	8	3430	15	7	0	0	0	0	0	0	0	790	5683	47362	0	0	0	0	0	7182	0	0	155	3	-999	109	0	0	0	109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	736	0	0	0	736	0	0	0	13909	12182	5701	55238	0	2436	2851	55238	60525	0	600	600	8907	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
6141	0	0	0	0	0	0	0	0	0	0	0	18	30079	56877	0	0	0	0	0	23627	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	599	5144	0	0	0	9476	6994	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6810	16816	0	0	0	0	0	945	0	0	0	0	-394	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	599	27170	13804	17761	0	5434	6902	17761	30097	0	12550	12550	4992	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
6329	0	0	0	0	0	0	0	0	0	0	0	3328	345882	448996	0	0	0	0	0	332556	0	0	0	688	688	0	0	0	688	0	0	0	0	0	0	0	0	0	34089	14002	0	0	0	0	0	0	819	0	32339	0	0	0	0	0	0	0	0	0	6149	63354	263053	0	0	0	0	0	39549	623	1026	739	0	-6251	116	0	0	0	116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5058	0	0	74	4984	0	0	0	35115	57471	63428	306002	0	11494	31714	306002	349210	0	4242	4242	32183	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
6972	0	0	0	0	0	0	0	0	0	0	0	7384	594686	801208	0	0	0	0	0	473809	0	0	0	3093	3093	0	0	0	3093	0	0	240	0	0	0	0	0	0	46560	5144	0	0	18	85881	35142	0	1087	5005	36713	62807	500	0	0	0	0	0	0	1100	4131	29458	439120	0	0	0	0	0	53779	240	3263	12294	1462	-13173	89	0	0	0	89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29480	0	0	0	29480	0	0	0	55946	144163	128869	508802	0	28833	64435	508802	602070	0	0	0	95938	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
7009	0	0	0	0	0	0	0	0	0	0	63	0	331571	726943	0	0	0	0	0	288098	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5565	2289	0	0	0	0	0	0	2041	276452	143971	13237	5603	0	0	0	0	0	0	0	13179	0	274919	0	0	0	0	4	14035	3	1494	0	0	2044	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	283511	159439	13237	293064	0	31888	6619	293064	331571	0	0	0	49562	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
7045	0	0	0	0	0	0	0	0	0	0	0	0	72549	142747	0	0	0	0	0	70466	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22198	16	0	0	0	0	0	0	1398	1037	44541	4920	0	0	0	0	0	0	0	0	0	26076	44390	0	0	0	0	0	3802	0	0	261	0	500	156	0	0	0	156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23235	44818	30996	48087	0	8964	15498	48087	72549	0	0	0	15250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
7157	0	0	0	0	0	0	0	0	0	0	0	24	26276	47906	0	0	0	0	0	24909	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	229	401	0	0	0	0	0	0	183	750	17648	400	0	0	0	0	0	0	0	0	0	8060	16849	0	0	0	0	0	1017	0	0	0	0	-169	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	979	21020	8460	17866	0	4204	4230	17866	26300	0	2971	2971	4219	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
7456	0	0	0	0	0	0	0	0	0	0	0	0	42614	57875	0	0	0	0	0	33567	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4105	1249	0	0	0	0	0	3920	507	1132	13049	0	796	0	0	0	0	0	0	0	0	0	33567	0	0	0	0	0	1739	0	99	211	0	124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5336	14509	0	39712	0	2902	0	39712	42614	0	0	0	4728	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
7634	0	0	0	0	0	0	0	0	0	0	0	835	44099	63958	0	0	0	0	0	45517	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8419	1035	0	0	6	4	0	0	79	560	3477	463	984	0	0	0	0	0	0	0	0	12771	32746	0	0	0	0	0	3911	0	7	285	0	-1318	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	8	0	0	0	8992	4801	13234	37357	0	960	6617	37357	44934	0	0	0	5429	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
8033	0	0	0	0	0	0	0	0	0	0	0	0	118185	162423	0	0	0	0	0	131754	0	0	0	946	946	0	0	0	946	0	0	0	0	0	0	0	0	0	12038	1677	0	0	0	0	0	0	161	792	9232	502	0	0	0	0	0	0	0	2703	2223	38483	88345	0	0	0	0	0	6613	0	219	916	0	-1067	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3969	0	3969	0	0	0	0	0	15752	19617	38985	94769	0	3923	19493	94769	118185	0	1600	1600	15640	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
8462	0	0	0	0	0	0	0	0	0	0	0	0	56526	137523	0	0	0	0	0	36873	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1060	15885	0	0	0	0	0	0	2099	7524	66208	1083	345	0	0	0	277	0	0	0	0	1484	35389	0	0	0	0	0	1555	0	0	0	0	1595	131	0	0	0	131	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	155	0	0	0	155	0	0	0	8584	87643	2844	37575	0	17529	1422	37575	56526	0	5550	5550	14742	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
8631	0	0	0	0	0	0	0	0	0	0	0	0	37536	57846	0	0	0	0	0	35315	0	0	0	265	265	0	0	0	265	0	0	0	0	0	0	0	0	0	2551	1985	0	0	0	0	0	0	0	0	13085	0	0	0	0	0	0	0	0	0	0	13627	21688	0	0	0	0	0	4606	0	39	99	0	-460	33	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1094	0	0	0	1094	0	0	0	2590	15872	13627	27548	0	3174	6814	27548	37536	0	703	703	6633	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
9357	0	0	0	0	0	0	0	0	0	0	0	2491	248205	304047	0	0	0	0	0	178829	0	0	0	2677	2677	0	0	0	2677	0	0	28215	0	0	0	0	0	0	754	9606	0	0	0	0	0	0	334	0	62958	970	0	0	0	0	108313	0	0	0	2979	1445	174405	0	0	0	0	0	33306	28215	0	2474	0	22924	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	754	78167	110728	179699	0	15633	55364	179699	250696	0	150	150	41096	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
9553	0	0	0	0	0	0	0	0	0	0	0	0	90982	116019	0	0	0	0	0	82293	0	0	0	148	148	0	0	0	148	0	0	0	0	0	0	0	0	0	5213	1837	0	0	0	0	0	0	197	715	14365	8345	0	0	0	0	0	0	0	0	658	6913	74722	0	0	0	0	0	6042	0	931	0	0	-594	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6859	16860	15258	79981	0	3372	7629	79981	90982	0	0	0	9147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
9807	0	0	0	0	0	0	0	0	0	1411	0	31872	2189180	2321525	0	0	0	0	0	1490779	19435	242938	242938	14979	14979	0	0	0	14979	0	0	0	0	0	0	0	0	0	115584	23600	0	-117357	34998	109444	47062	308834	2547	68391	30579	0	0	0	0	0	0	0	0	0	0	438652	1052127	0	0	0	0	0	255253	0	3968	14103	0	-173445	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2970	2970	0	0	2970	0	0	0	0	0	0	0	168799	0	0	168799	0	0	0	1411	222941	177726	658894	1856060	0	35545	329447	1856060	2221052	0	0	0	283870	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
9955	0	0	0	0	0	0	0	0	0	0	0	391	69621	106940	0	0	0	0	0	57775	149	1863	1863	0	0	0	0	0	0	0	0	260	0	0	0	0	0	0	15667	1262	0	0	0	0	0	0	483	0	9531	18663	0	0	0	0	0	0	0	0	585	8912	48278	0	0	0	0	0	4355	260	327	576	0	-523	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	500	0	0	0	500	0	0	0	15994	11954	27575	53833	0	2391	13788	53833	70012	0	0	0	12197	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
10250	0	0	0	0	0	0	0	0	0	0	0	8945	292383	377787	0	0	0	0	0	283771	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35884	4335	0	0	0	0	0	0	1085	1041	35745	1861	0	0	0	0	0	0	0	0	5726	41249	236795	0	0	0	0	0	38243	9191	96	743	287	-2436	1051	0	0	0	1051	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4547	0	0	0	4547	0	0	0	37021	46549	43397	270319	0	9310	21699	270319	301328	0	0	0	26550	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
10849	0	0	0	0	0	0	0	0	0	0	0	574	189674	257812	0	0	0	0	0	186895	0	0	0	0	0	0	0	0	0	0	0	694	0	0	0	0	0	0	16437	5331	0	0	0	0	0	0	128	986	9149	3281	122	0	0	0	0	0	0	1496	2812	59421	123165	0	0	0	0	0	30830	694	0	1226	1481	-2139	81	0	0	0	81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2455	0	0	0	2455	0	0	0	18919	24518	64183	153252	0	4904	32092	153252	190248	0	6000	6000	22390	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
10858	0	0	0	0	0	0	0	0	0	0	0	0	248784	392750	0	0	0	0	0	270709	0	0	0	0	0	0	0	0	0	0	0	2725	0	0	0	0	0	0	7285	19024	0	0	0	0	0	0	2577	25935	53761	355	21	0	0	138	338	0	0	4022	44591	28239	193857	0	0	0	0	0	14878	2957	1934	1249	5	2835	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8497	0	682	0	7815	0	0	0	39176	119445	28937	210426	0	23889	14469	210426	248784	0	0	0	29572	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
11145	0	0	0	0	0	0	0	0	0	0	0	340	109563	168190	0	0	0	0	0	128446	0	0	0	208	208	0	0	0	208	0	0	449	0	0	0	0	0	0	7413	2294	0	0	0	0	0	0	741	3578	12530	1499	0	0	0	0	70	0	0	0	2869	67401	58176	0	0	0	0	0	14845	449	517	823	210	-524	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11508	20416	69180	71230	0	4083	34590	71230	109903	0	1900	1900	16626	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
11640	0	0	0	0	0	0	0	0	0	0	0	100	233882	322184	0	0	0	0	0	198799	0	0	0	973	973	0	0	0	973	0	0	0	0	0	0	0	0	0	5073	17327	0	0	0	0	0	0	3560	167	65259	25566	1069	0	0	0	0	0	0	0	9212	29069	160518	0	0	0	0	0	20628	0	1165	2328	311	535	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5800	0	0	0	5800	0	0	0	6405	106626	54946	185184	0	21325	27473	185184	233982	0	12500	12500	31744	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
11837	0	0	0	0	0	0	0	0	0	0	0	513	44909	101154	0	0	0	0	0	30890	0	0	0	25	25	0	0	0	25	0	0	0	0	0	0	0	0	0	1460	176	0	0	0	0	0	0	941	13685	35255	7065	0	0	0	0	0	0	0	0	0	4769	26121	0	0	0	0	0	6571	214	49	783	82	74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	632	0	0	0	632	0	0	0	15194	36214	11916	32221	0	7243	5958	32221	45422	0	0	0	11155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
12030	0	0	0	0	0	0	0	0	0	0	0	6957	234825	313453	0	0	0	0	0	270418	0	0	0	1038	1038	0	0	0	1038	0	0	0	0	0	0	0	0	0	17813	797	0	0	0	0	0	0	27	1107	2410	0	0	0	0	0	0	0	0	9052	12285	59379	189702	0	0	0	0	0	18465	0	1057	594	0	-9952	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	175	0	0	0	174	0	0	0	29029	21820	59379	207728	0	4364	29690	207728	241782	0	5734	5734	37048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
12142	0	0	0	0	0	0	0	0	0	0	0	259	114853	175567	0	0	0	0	0	108936	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2020	6789	0	0	0	543	3	0	2157	5583	35519	4566	22	0	0	0	0	0	0	0	0	30488	78448	0	0	0	0	0	10097	0	17	999	39	459	0	0	0	0	0	12	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7620	50262	35096	87512	0	10052	17548	87512	115112	0	6400	6400	20508	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
12245	0	0	0	0	0	0	0	0	0	0	0	493	71562	117930	0	0	0	0	0	79580	0	0	0	27	27	0	0	0	27	0	0	0	0	0	0	0	0	0	491	1586	0	0	0	0	0	0	1023	4185	24237	2121	1071	0	0	0	0	0	0	0	933	35147	43500	0	0	0	0	0	3221	0	271	417	102	-371	367	0	0	0	367	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4947	29871	37370	47396	0	5974	18685	47396	72055	0	2698	2698	13148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
12311																																																																																																																																																	
12647	0	0	0	0	0	0	0	0	0	0	0	0	77455	99286	0	0	0	0	0	73819	0	0	0	233	233	0	0	0	233	0	0	0	0	0	0	0	0	0	1009	14358	0	0	0	1673	3902	0	0	0	0	0	0	0	0	0	0	465	0	0	242	16831	56746	0	0	0	0	0	6637	0	0	310	0	-740	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1009	16583	20733	63771	0	3317	10367	63771	77455	0	0	0	9967	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
12656	0	0	0	0	0	0	0	0	0	0	0	139	10439	16605	0	0	0	0	0	12675	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	187	230	0	0	0	355	652	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7051	5624	0	0	0	0	0	553	0	14	0	0	-271	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	201	2815	7703	6163	0	563	3852	6163	10578	0	2230	2230	1416	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
12937	0	0	0	0	0	0	0	0	0	0	0	0	179611	218057	0	0	0	0	0	161880	0	0	0	1342	1342	0	0	0	1342	0	0	0	0	0	0	0	0	0	775	41407	0	0	0	0	0	0	167	0	0	0	330	0	0	0	403	0	0	0	0	25500	136380	0	0	0	0	0	13696	0	0	0	0	-1501	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8730	0	0	5000	3730	0	0	0	775	43407	30903	155478	0	8681	15452	155478	179611	0	2000	2000	32562	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
12946	0	0	0	0	0	0	0	0	0	0	170	3685	509181	687201	0	0	0	0	0	509693	0	0	0	2834	2834	0	0	0	2834	0	0	10822	0	0	0	0	0	0	3705	7084	0	0	0	0	0	0	1794	0	117954	27358	4898	0	0	0	0	0	0	0	6349	165256	338088	0	0	0	0	0	50234	10821	0	8807	981	2515	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11808	0	0	66	11742	0	0	0	3705	144239	193661	387187	0	28848	96831	387187	512866	0	4045	4045	62234	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
12955	0	0	0	0	0	0	0	0	0	0	0	5	99008	116504	0	0	0	0	0	94222	0	0	0	964	964	0	0	0	964	0	0	0	0	0	0	0	0	0	0	11107	0	0	0	2225	0	0	0	3	3	0	0	0	0	5969	0	0	0	0	0	10000	84222	0	0	0	0	0	4966	0	0	0	0	-1071	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	19304	10000	90152	0	3861	5000	90152	99013	0	0	0	12097	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
13103	0	0	0	0	0	0	0	0	0	0	0	0	961682	1271355	0	0	0	0	0	933643	0	0	0	313	313	0	0	0	313	0	0	7991	0	0	0	0	0	0	21463	13193	0	0	38	283	2768	0	5427	83	154937	0	106206	0	0	0	202	0	0	0	0	319535	614108	0	0	0	0	0	63610	7991	0	11996	0	3716	55	0	0	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21584	180760	322560	764250	0	36152	161280	764250	961682	0	351	351	166262	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
13251	0	0	0	0	0	0	0	0	0	0	0	288	24108	41612	0	0	0	0	0	19104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12760	0	0	0	0	0	0	119	5	250	4343	0	0	0	0	0	0	0	0	0	3340	15764	0	0	0	0	0	1664	0	0	0	0	-474	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	15631	7683	17428	0	3126	3842	17428	24396	0	2621	2621	3990	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
13457	0	0	0	0	0	0	0	0	0	0	0	0	14420	20497	0	0	0	0	0	13318	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	125	907	0	0	0	0	0	0	125	0	4156	0	8	0	0	0	0	0	0	0	2084	223	11011	0	0	0	0	0	1823	0	0	0	472	-11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	199	0	0	0	199	0	0	0	125	7517	695	12569	0	1503	348	12569	14420	0	370	370	5964	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
14052	0	0	0	0	0	0	0	0	0	0	0	348	38081	61854	0	0	0	0	0	36371	0	0	0	46	46	0	0	0	46	0	0	0	0	0	0	0	0	0	4936	4934	0	0	0	0	0	0	138	2147	7816	228	438	0	0	0	0	0	0	0	0	9718	26653	0	0	0	0	0	4411	258	186	247	0	-436	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7269	12997	9946	30857	0	2599	4973	30857	38429	0	0	0	6457	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
14155	0	0	0	0	0	0	0	0	0	0	0	569	97210	117306	0	0	0	0	0	97362	122	1525	1525	85	85	0	0	0	85	0	0	0	0	0	0	0	0	0	688	1474	0	0	0	0	0	0	179	0	2197	4298	0	0	0	0	0	0	0	0	0	32592	64770	0	0	0	0	0	12681	0	0	578	0	-1612	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	688	4256	36890	78483	0	851	18445	78483	97779	0	7	7	14008	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
14650	0	0	0	0	0	0	0	0	0	0	0	154	17540	26276	0	0	0	0	0	15479	0	0	0	2	2	0	0	0	2	0	0	90	0	0	0	0	0	0	3222	0	562	0	0	2288	0	870	1	0	23	0	0	0	0	0	0	0	0	0	0	3984	11495	0	0	0	0	0	1994	90	15	53	0	-284	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	14	0	0	0	3237	4613	3984	14779	0	923	1992	14779	17694	0	2249	2249	2871	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
