"IDRSSD"	RCON9999	RSSD9017	RSSD9050	RSSD9130	RSSD9200	RSSD9220	
	MICR9999REPORT DATE	NM_LGL	ID_FDIC_CERT	CITY	STATE_ABBR_NM	ZIP CODE	
71457	20130630	Bruning State Bank	18748	Bruning	NE	683220100	
71859	20130630	CBW Bank	13959	Weir	KS	66781	
72258	20130630	The Converse County Bank	12591	Douglas	WY	82633	
72351	20130630	Farmers State Bank	16941	Wathena	KS	660900219	
72454	20130630	FREEPORT STATE BANK	08210	FREEPORT	MN	56331	
72678	20130630	BELMONT SAVINGS BANK	28348	BELLAIRE	OH	439060654	
73116	20130630	Artisans' Bank	17123	Wilmington	DE	19808	
73152	20130630	THE FARMERS AND MERCHANTS NATIONAL BANK OF FAIRVIEW	4097	Fairview	OK	737370493	
73554	20130630	Pathway Bank	1992	Cairo	NE	68824	
73956	20130630	Security State Bank	12422	Wellington	KS	67152	
74056	20130630	SOUTH CENTRAL STATE BANK	16707	CAMPBELL	NE	689320186	
74140	20130630	Isabella Bank	1005	Mt. Pleasant	MI	48858	
74159	20130630	DAKOTA STATE BANK	1682	BLUNT	SD	57522	
74403	20130630	Merrimack County Savings Bank	17960	Concord	NH	3301	
74449	20130630	First National Bank in Tigerton	14400	Tigerton	WI	54486	
75053	20130630	First Minnesota Bank	5151	Minnetonka	MN	55345	
75259	20130630	First Oklahoma Bank	12484	Tulsa	OK	741374248	
75446	20130630	South Ottumwa Savings Bank	9099	Ottumwa	IA	525010516	
75455	20130630	The Northern State Bank Of Gonvick	10187	Gonvick	MN	56644	
75558	20130630	First Bank Texas, ssb	3086	BAIRD	TX	79504	
75633	20130630	BMO Harris Bank NA	16571	Chicago	IL	60603	
75651	20130630	CERESCOBANK	1993	CERESCO	NE	680170036	
76135	20130630	HIGHLAND COMMUNITY BANK	20290	CHICAGO	IL	60620	
76153	20130630	BANK OF CLARKS	16953	CLARKS	NE	68628	
76443	20130630	The Peoples Bank	1566	Taylorsville	KY	40071	
76854	20130630	GRAND BANK	22065	TULSA	OK	741353247	
77150	20130630	First Farmers & Merchants State Bank Grand Meadow	15621	Grand Meadow	MN	559360188	
77253	20130630	Hondo National Bank, The	15345	Hondo	TX	78861	
77422	20130630	Community Bankers' Bank	26871	Midlothian	VA	23113	
77758	20130630	First National Bank & Trust Company of Columbus	5393	Columbus	NE	686020730	
77851	20130630	First Bank & Trust	3973	Brookings	SD	570065057	
78036	20130630	MONROE COUNTY BANK	156	FORSYTH	GA	31029	
78157	20130630	Bandera Bank	26653	Bandera	TX	780031596	
78241	20130630	THE FIRST NATIONAL BANK OF MCGEHEE	21379	MCGEHEE	AR	716540728	
78559	20130630	Summit National Bank	25054	Hulett	WY	82720	
78858	20130630	Patriot Bank	3258	Houston	TX	77063	
79042	20130630	West Point Bank	12166	Radcliff	KY	40159	
79127	20130630	Home National Bank	6680	Racine	OH	45771	
79145	20130630	Farmers & Merchants State Bank	13242	Waterloo	WI	53594	
79257	20130630	First State Bank of Grove City	8857	Grove City	MN	56243	
79855	20130630	CITY BANK   TRUST CO.	05396	CRETE,	NE	68333-0288	
80020	20130630	Manor Bank	7907	Manor	PA	15665	
80150	20130630	First Fidelity Bank	1122	Burke	SD	57523	
80374	20130630	First Federal Savings And Loan Association	29345	Delta	OH	43515	
80431	20130630	UNION BANK & TRUST COMPANY	9179	LIVINGSTON	TN	38570	
80552	20130630	State Bank Of Hamburg	8199	Hamburg	MN	55339	
80936	20130630	Capital Bank	19195	Fort Oglethorpe	GA	30742	
81175	20130630	Equitable Bank	31485	Grand Island	NE	68801	
81429	20130630	Clover Community Bank	27055	Clover	SC	29710	
82033	20130630	First National Bank of Pasco	26829	Dade City	FL	33525	
82079	20130630	Atlas Bank	30783	Brooklyn	NY	11215	
82257	20130630	Bryant State Bank	06064	Bryant	SD	57221	
82350	20130630	THE LAUDERDALE COUNTY BANK	22835	HALLS	TN	38040	
82659	20130630	CITIZENS STATE BANK OF HAYFIELD	10957	HAYFIELD	MN	55940	
83151	20130630	Flagship Bank Minnesota	8188	Wayzata	MN	55391	
83236	20130630	Bank of the South	19125	Pensacola	FL	32506	
83375	20130630	CENTURY BANK	28362	SANTA FE	NM	875041507	
83638	20130630	MERCANTIL COMMERCEBANK, N.A.	22953	CORAL GABLES	FL	33134	
83834	20130630	AMERICAN BANK & TRUST COMPANY	17906	OPELOUSAS	LA	70571	
83852	20130630	Richland State Bank	1675	Bruce	SD	572200338	
83955	20130630	GREENFIELD BANKING COMPANY	15255	GREENFIELD	TN	38230	
84046	20130630	First Trust and Savings Bank	10123	Coralville	IA	52241	
84055	20130630	The First National Bank of Herman	5163	Herman	MN	562480189	
84251	20130630	FARMERS STATE BANK	10652	EWING	NE	687350007	
84541	20130630	Guaranty Bank and Trust Company	15953	Belzoni	MS	39038	
84804	20130630	Citizens Bank of Cape Vincent	8908	Cape Vincent	NY	13618	
85052	20130630	Uinta Bank	1167	Mountain View	WY	82939	
85258	20130630	Exchange State Bank	8212	Luverne	MN	56156	
85454	20130630	BANK OF LAVERNE	4130	LAVERNE	OK	738481147	
85472	20130630	OceanFirst Bank	28359	Toms River	NJ	08753	
85931	20130630	PATTERSON STATE BANK	12609	PATTERSON	LA	70392	
86349	20130630	The Union Bank of Mena	14597	Mena	AR	71953	
86358	20130630	Franklin State Bank	11023	Franklin	NE	68939	
86527	20130630	The First National Bank of Shelby	4910	Shelby	NC	28150	
86554	20130630	CHESTER COUNTY BANK	19813	HENDERSON	TN	38340	
86675	20130630	Rosedale Federal Savings And Loan Association	29613	Baltimore	MD	21236	
87047	20130630	First State Bank of Porter	12836	Porter	IN	46304	
87159	20130630	First State Bank Of Newcastle	1168	Newcastle	WY	82701	
87177	20130630	Doolin Security Savings Bank, FSB	29617	New Martinsville	WV	26155	
87234	20130630	FIRST NATIONAL BANK	4952	MCMINNVILLE	TN	37110	
87476	20130630	Wilmington Savings Bank, The	31539	Wilmington	OH	45177	
87579	20130630	Middlesex Federal Savings, F.A.	28368	Somerville	MA	02144	
88231	20130630	BankSouth	16418	Greensboro	GA	30642	
88240	20130630	Panora State Bank	18001	Panora	IA	50216	
88259	20130630	JANESVILLE STATE BANK	10960	JANESVILLE	MN	56048	
88352	20130630	First State Bank of Bedias	16895	Bedias	TX	77831	
88455	20130630	Geneva State Bank	18740	Geneva	NE	68361	
88530	20130630	IBERVILLE BANK	8807	PLAQUEMINE	LA	707650695	
88772	20130630	United Community Bank	29620	Lawrenceburg	IN	47025	
88950	20130630	Financial Security Bank	10176	Kerkhoven	MN	56252	
89032	20130630	Plaquemine Bank & Trust Company	19800	Plaquemine	LA	70764	
89135	20130630	First National Bank of Wauchula	18136	Wauchula	FL	33873	
89751	20130630	The Home State Bank	16902	Loveland	CO	80538	
89854	20130630	MINNSTAR BANK N A	13809	LAKE CRYSTAL	MN	560550270	
89957	20130630	First National Bank of Bells/Savoy	3098	Bells	TX	75414	
90047	20130630	Palo Savings Bank	13990	Palo	IA	52324-0020	
90177	20130630	First Federal Savings And Loan Association	30812	Pascagoula	MS	39567	
90328	20130630	GRAYSON NATIONAL BANK	6861	INDEPENDENCE	VA	24348	
90337	20130630	Community Bank	19143	Raceland	LA	703940248	
90579	20130630	First Federal Savings and Loan	29624	McMinnville	OR	97128	
90645	20130630	COMMERCIAL BANK	12518	WHITEWATER	WI	531900000	
90739	20130630	Spivey State Bank	19389	Swainsboro	GA	30401	
91101	20130630	LAKE SUNAPEE BANK, FSB	31953	NEWPORT	NH	03773	
91156	20130630	CornerBank, National Association	4803	Winfield	KS	671560545	
91259	20130630	First Farmers & Merchants National Bank LeSueur	8855	Le Sueur	MN	560581909	
91615	20130630	THE ANTWERP EXCHANGE BANK COMPANY	14523	ANTWERP	OH	45813	
91651	20130630	SECURITY STATE BANK	10201	LEWISTON	MN	55952	
91754	20130630	First National Bank of Bellville	3099	Bellville	TX	77418	
91950	20130630	FARMERS STATE BANK OF CANTON	11133	CANTON	SD	57013	
92050	20130630	Mancos Valley Bank	19205	Mancos	CO	81328	
92144	20130630	Community State Bank	17551	Paton	IA	502170217	
92676	20130630	Windsor Federal Savings and Loan Association	29632	Windsor	CT	06095	
92706	20130630	Sugar River Bank	18028	Newport	NH	037730569	
92902	20130630	BANK OF CATTARAUGUS	9406	CATTARAUGUS	NY	14719	
93244	20130630	Woodford State Bank	10011	Woodford	WI	53599	
93543	20130630	Springs Valley Bank & Trust	4419	French Lick	IN	47432	
93619	20130630	State Street Bank and Trust Company, N.A.	24938	New York	NY	10006	
93721	20130630	First Citizens Bank and Trust Co., Inc.	15504	Columbia	SC	29201	
93758	20130630	First National Bank Mahnomen Twin Valley	5190	Mahnomen	MN	56557	
94139	20130630	Merchants & Marine Bank	12203	Pascagoula	MS	39567	
94456	20130630	The Guide Rock State Bank	11469	Guide Rock	NE	68942	
94522	20130630	Benchmark Community Bank	20484	Kenbridge	VA	23944	
94755	20130630	Sundance State Bank	1169	Sundance	WY	827290950	
94858	20130630	Adrian Bank	8251	Adrian	MO	64720	
95051	20130630	ONE AMERICAN BANK	6078	CENTERVILLE	SD	57014	
95659	20130630	THE MORRIS STATE BANK	429	MORRIS	OK	74445	
95677	20130630	Rockland Savings Bank, Fsb	28369	Rockland	ME	04841	
96553	20130630	HERSHEY STATE BANK	19809	HERSHEY	NE	69143	
97055	20130630	HENDERSON STATE BANK	17229	HENDERSON	NE	68371	
97279	20130630	WOODSFIELD SAVINGS BANK	32292	WOODSFIELD	OH	437939285	
97457	20130630	Citizens Bank of Amsterdam	22601	Amsterdam	Mo	64723	
97804	20130630	Hoosac Bank	90253	North Adams	MA	01247	
97943	20130630	Marion County State Bank	15272	Pella	IA	50219	
98351	20130630	The Citizens State Bank of Ouray	1779	Ouray	CO	81427	
98463	20130630	Citizens Bank	17809	Corvallis	OR	973390030	
98548	20130630	Bank of Indiana, National Association	4331	Dana	IN	47847	
98641	20130630	National Bank Of Arkansas In North Little Rock	23331	North Little Rock	AR	72116	
98717	20130630	Eastbank, National Association	25749	New York	NY	10013	
99059	20130630	Vista Bank Texas	20349	Houston	TX	77002	
99143	20130630	Merchants and Planters Bank	16464	Newport	AR	72112	
99255	20130630	FIRST STATE BANK OF CLAREMONT	484	GROTON	SD	57445	
99376	20130630	NCB, FSB	32612	Arlington	VA	22202	
99442	20130630	BANK OF COMMERCE	9359	GREENWOOD	MS	38930	
99536	20130630	Bank Of Putnam County	8432	Cookeville	TN	38501	
99853	20130630	First State Bank	9879	Noble	OK	73068	
99974	20130630	Bank of Fairfield	11207	Fairfield	WA	99012	
100236	20130630	Sunmark Community Bank	16825	Hawkinsville	GA	31036	
100357	20130630	Legend Bank N. A.	3108	Bowie	TX	76230	
100562	20130630	Tri Counties Bank	21943	Chico	CA	95973	
100777	20130630	Charleroi Federal Savings Bank	29672	Charleroi	PA	15022	
100843	20130630	First National Banking Company	1294	Ash Flat	AR	72513	
101019	20130630	Bank Leumi USA	19842	New York	NY	10170	
101037	20130630	First American Bank and Trust	8149	Vacherie	LA	70090	
101345	20130630	Citizens State Bank	8727	Bald Knob	AR	720100200	
101439	20130630	Durden Banking Company, Inc.	15336	Twin City	GA	30471	
101671	20130630	Adirondack Bank	28380	Uitca	NY	13501	
101738	20130630	Great Southern National Bank	8552	Meridian	MS	393021271	
101952	20130630	Brady National Bank	3109	Brady	TX	76825	
102155	20130630	STATE GUARANTY BANK	5995	OKEENE	OK	73763	
102173	20130630	Hometown Bank of the Hudson Valley	28379	Walden	NY	12586	
102333	20130630	Wilkinson County Bank	10074	Irwinton	GA	31042	
102342	20130630	RACCOON VALLEY BANK	00245	PERRY	IA	50220	
102539	20130630	Community Banks of Shelby County	920	COWDEN	IL	62422	
102557	20130630	Foundation First Bank	18761	Waterloo	NE	68069	
102874	20130630	Paper City Savings Association	29676	Wisconsin Rapids	WI	54494	
103134	20130630	THE BANK OF COMMERCE	1374	WHITE CASTLE	LA	70788	
103255	20130630	LANDMARK BANK, N.A.	4537	COLUMBIA	MO	65201	
103563	20130630	FIRST STATE BANK	17909	MOBEETIE	TX	79061	
103602	20130630	State Bank of Chittenango	12940	Oneida	NY	13421	
104234	20130630	Harrison County Bank	9030	Lost Creek	WV	263850098	
104542	20130630	MARSEILLES BANK	16318	MARSEILLES	IL	61341	
104971	20130630	Martinsville First Savings Bank	29685	Martinsville	VA	24112	
105026	20130630	The Farmers Bank of Willards	5885	Willards	MD	21874	
105053	20130630	First Star Bank, S.S.B.	1176	Bremond	TX	76629	
105071	20130630	The Patapsco Bank	30869	Dundalk	MD	21222	
105222	20130630	Virginia Community Bank	22331	Louisa	VA	23093	
105473	20130630	HOME FEDERAL BANK OF TENNESSEE	29683	KNOXVILLE	TN	37902	
105530	20130630	Farmers State Bank	13775	Mountain City	TN	37683	
105633	20130630	Bank Of Dooly	22309	Vienna	GA	31092	
106359	20130630	First Fidelity Bank, National Association	23473	Oklahoma City	OK	73118	
106377	20130630	CAPE BANK	28395	CAPE MAY COURT HOUSE	NJ	8210	
106452	20130630	The Pueblo Bank And Trust Company	12594	Pueblo	CO	81003	
106519	20130630	THE CITIZENS BANK OF ASHVILLE	13223	ASHVILLE	OH	43103	
106676	20130630	Bar Harbor Savings and Loan Association	30878	Bar Harbor	ME	04609	
107226	20130630	Community National Bank of Northwestern PA	10032	Albion	PA	16401	
107244	20130630	Bank of the Ozarks	110	Little Rock	AR	722318811	
107459	20130630	Corder Bank, The	9374	Corder	MO	64021	
107570	20130630	First Federal Savings Bank	29690	Huntington	IN	46750	
107758	20130630	Bonanza Valley State Bank	10993	Brooten	MN	56316-0400	
108072	20130630	BUFFALO FEDERAL SAVINGS BANK	29696	BUFFALO	WY	82834	
108269	20130630	FIRST NATIONAL BANK	03351	MOODY	TX	76557	
108474	20130630	Bank Of New Orleans	28411	Metairie	LA	70005	
108652	20130630	First National Bank Of Buhl, The	5105	Buhl	MN	55713	
108746	20130630	MASON CITY NATIONAL BANK	16198	MASON CITY	IL	62664	
108951	20130630	Reliabank Dakota	16221	Estelline	SD	57234	
109136	20130630	Peoples Bank & Trust	25795	Buford	GA	30518	
109154	20130630	FIRST SECURITY BANK	09728	BYRON	MN	55920	
109453	20130630	BankStar Financial	496	Elkton	SD	57026	
109574	20130630	Haverhill Bank	26411	Haverhill	MA	018312356	
109659	20130630	First National Bank	15059	Arcadia	LA	71001	
109686	20130630	Simplicity Bank	35448	Covina	CA	91724	
110413	20130630	Sutton Bank	5962	Attica	OH	448070505	
110655	20130630	LISCO STATE BANK	11479	LISCO	NE	691480105	
110936	20130630	Banco Do Brasil Americas	26725	Miami	FL	331311806	
110945	20130630	United Southern Bank	9309	Hopkinsville	KY	42240	
110972	20130630	First Federal Savings Bank of Washington	29710	Washington	IN	47501	
111157	20130630	BANK OF LINDSAY	19087	LINDSAY	NE	68644	
111205	20130630	Sanford Institution for Savings	17115	Sanford	ME	04073	
111661	20130630	First National Bank of Mount Vernon	3355	Mount Vernon	TX	754570909	
111942	20130630	First National Bank of Berlin	5286	Berlin	WI	54923	
111979	20130630	Security State Bank	13232	Centralia	WA	98531	
112163	20130630	Guaranty Bond Bank	1208	Mount Pleasant	TX	75455	
112332	20130630	First National Bank	2804	Hartford	AL	36344	
112444	20130630	JACKSON COUNTY BANK	15121	BLACK RIVER FALLS	WI	54615	
112510	20130630	The Baltic State Bank	17759	Baltic	OH	43804	
112556	20130630	State Bank Of Chandler	8858	Chandler	MN	56122	
112837	20130630	Capital One, National Association	4297	McLean	VA	22102	
113003	20130630	Stafford Savings Bank	18227	Stafford Springs	CT	06076	
113030	20130630	Farmers State Bank	19720	Dublin	GA	31021	
113441	20130630	FARMERS STATE BANK	14578	LaGrange	IN	467611808	
113601	20130630	Bank of New England	24540	Salem	NH	3079	
113740	20130630	First State Bank	15032	St. Clair Shores	MI	48080	
113937	20130630	Merchants Bank of Alabama	46	Cullman	AL	35055	
114149	20130630	HERITAGE BANK	12513	SPENCER	WI	544790137	
114158	20130630	First National Bank of Liberal	4717	Liberal	KS	67901	
114251	20130630	F&M Bank Minnesota	10184	Clarkfield	MN	56223	
114260	20130630	First National Bank Alaska	16130	Anchorage	AK	99510	
114457	20130630	FIRST NATIONAL BANK AND TRUST, ELK CITY	4086	ELK CITY	OK	73648	
114756	20130630	First Security Bank, N.A.	17209	Flower Mound	TX	75028	
114774	20130630	Abbeville Building & Loan, A State Chartered Savings Bank	30332	Abbeville	LA	70510	
114840	20130630	First State Bank	13632	Russellville	AR	72802	
114859	20130630	First Bank And Trust Company	5438	Minden	NE	68959	
115100	20130630	THE FIRST NATIONAL BANK OF SUFFIELD	2526	SUFFIELD	CT	6078	
115146	20130630	ST ANSGAR STATE BANK	17259	ST ANSGAR	IA	50472	
115221	20130630	Randolph Bank and Trust Company	22746	Asheboro	NC	27203	
115575	20130630	Weymouth bank	26591	Weymouth	MA	02189	
116077	20130630	S BANK	26575	WEYMOUTH	MA	2188	
116358	20130630	State Bank of Cold Spring	12444	Cold Spring	MN	56320	
116554	20130630	First State Bank	18924	Elmore City	OK	734330127	
116639	20130630	BANK OF WALNUT GROVE	8558	WALNUT GROVE	MS	39189	
116732	20130630	Citizens Bank	5712	Cairo	GA	39828	
116741	20130630	United Bank and Trust Company	14247	Hampton	IA	504410555	
116871	20130630	First Clover Leaf Bank, FSB	30330	Edwardsville	IL	62025	
117038	20130630	HEADLAND NATIONAL BANK	2805	HEADLAND	AL	36345	
117074	20130630	Colonial Federal Savings Bank	28481	Quincy	MA	02170	
117458	20130630	BankFirst	20130	Norfolk	NE	68702	
117672	20130630	Abington Bank	26549	Abington	MA	02351	
117775	20130630	The Southern Bank Company	29731	Gadsden	AL	359010000	
118156	20130630	SECURITY BANK & TRUST CO	9172	PARIS	TN	38242	
118174	20130630	Mayflower Co-operative Bank	26553	Middleboro	MA	02346	
118660	20130630	HOME BANK OF CALIFORNIA	26271	SAN DIEGO	CA	92123	
118736	20130630	Bank of Yazoo City	11431	Yazoo City	MS	39194	
119153	20130630	THE SECURITY NATIONAL BANK OF ENID	14966	ENID	OK	73701	
119274	20130630	North Cascades National Bank	26846	Chelan	WA	98816	
119528	20130630	The Farmers National Bank of Emlenton	7875	Emlenton	PA	163730046	
119779	20130630	Cape Cod Cooperative Bank	26517	Hyannis	MA	02601	
119872	20130630	Federal Savings Bank	29744	Dover	NH	03820	
120476	20130630	Argentine Federal Savings	28507	Kansas City	KS	66106	
120542	20130630	State Bank of Chilton	12331	Chilton	WI	53014	
120609	20130630	Thomaston Savings Bank	18258	Thomaston	CT	067870000	
120953	20130630	FARMERS STATE BANK	1686	PARKSTON	SD	573661201	
121642	20130630	BankPlus	5903	Belzoni	MS	39038	
121651	20130630	JONESBORO STATE BANK	09325	JONESBORO	LA	71251	
121679	20130630	Mutual Federal Savings Bank Of Plymouth County	29755	Whitman	MA	02382	
121914	20130630	Community State Bank of Orbisonia	16976	Orbisonia	PA	17243	
122153	20130630	JACKSON PARISH BANK	8799	JONESBORO	LA	71251	
122546	20130630	First National Bank Of Sandoval, The	3834	Sandoval	IL	62882	
122573	20130630	Delanco Federal Savings Bank	28631	Delanco	NJ	08075	
122854	20130630	Independent Bank	3076	McKinney	TX	75069	
123075	20130630	Milton Savings Bank	28637	Milton	PA	17847	
123374	20130630	Beauregard Fsb	30339	Deridder	LA	70634	
123646	20130630	Salin Bank & Trust Co.	9092	Indianapolis	IN	46240	
124344	20130630	Bank of Sun Prairie	13565	Sun Prairie	WI	535902225	
124830	20130630	Bank of Camilla	17190	Camilla	GA	317300111	
125154	20130630	Fort Sill National Bank	16416	Fort Sill	OK	73503	
125471	20130630	Provident Bank	30337	Montebello	NY	10901	
125855	20130630	Sabine State Bank and Trust Co., Inc	8141	Many	LA	71449	
125873	20130630	Clay County Savings Bank	29764	Liberty	MO	64069	
125958	20130630	Lorraine State Bank	17395	Lorraine	KS	67459	
126012	20130630	Champlain National Bank	7356	Willsboro	NY	129964505	
126049	20130630	Bank of Star City, Inc.	5634	Star City	AR	71667	
126254	20130630	First State Bank	1479	Union City	TN	38261	
126375	20130630	VIDALIA FEDERAL SAVINGS BANK	29772	VIDALIA	GA	30474	
126553	20130630	North Shore Bank of Commerce	8850	Duluth	MN	55802	
126740	20130630	The First National Bank In Staunton	14924	Staunton	IL	62088	
126834	20130630	Citizens Bank	893	Carthage	TN	37030	
127055	20130630	WESTERN NATIONAL BANK DULUTH	5131	DULUTH	MN	55807	
127224	20130630	FIRST UNITED NATIONAL BANK	7886	FRYBURG	PA	16326	
127701	20130630	Barre Savings Bank	90148	Barre	MA	010050940	
128089	20130630	Share Plus Federal Bank	57760	Plano	TX	75093	
128258	20130630	WESTERN DAKOTA BANK	492	TIMBER LAKE	SD	576560998	
128511	20130630	MITSUBISHI UFJ TRUST & BANKING CORP. (USA)	26621	NEW YORK, NY	NY	10018	
128904	20130630	Eastern Bank	32773	Boston	MA	021103113	
129349	20130630	FIRST NATIONAL BANK OF STEELEVILLE	1049	STEELEVILLE	IL	62288	
129358	20130630	FIRST STATE BANK	9467	GRANDFIELD	OK	73546	
129479	20130630	Wheatland Bank	22939	Spokane	WA	992010813	
129732	20130630	North Community Bank	20624	Chicago	IL	606134489	
129853	20130630	Commercial State Bank, of Wagner	9932	Wagner	SD	57380	
129910	20130630	PEOPLES EXCHANGE BANK	8785	WINCHESTER	KY	40391	
130345	20130630	Community State Bank	9536	Union Grove	WI	53182	
130541	20130630	Horizon Bank, N.A.	4360	Michigan City	IN	463603328	
130671	20130630	HERITAGE BANK	28665	ST GEORGE	UT	84770	
130813	20130630	Liberty National Bank	6516	Ada	OH	45810	
131034	20130630	Citizens Bank of Florida	16442	Oviedo	FL	327620729	
131155	20130630	City National Bank And Trust Company Of Guymon, The	4107	Guymon	OK	73942	
131173	20130630	Guaranty Bank	28670	Springfield	MO	65807	
131418	20130630	FNB Bank, National Association	7459	Danville	PA	178210279	
131436	20130630	FIRST BANK	9620	CLEWISTON	FL	33440	
131650	20130630	Great Western Bank	15289	Sioux Falls	SD	57104	
