"IDRSSD"	RCFDF236	RCFDF237	RCFDG465	RCFDG466	RCFDG467	RCFDG468	RCFDG469	RCFDG470	RCFDG471	RCFDG472	RCFDK652	RCFDK653	RCFDK654	RCFDK655	RCFDK656	RCFDK657	RCFDK658	RCFDK659	RCFDK660	RCFDK661	RCFDK663	RCFDK664	RCFDK665	RCFDK666	RCFDK667	RCFDK668	RCFDK669	RCFDK670	RCFDK671	RCFDK672	RCFDK673	RCFDK674	RCFDK675	RCFNF234	RCON5597	RCONA545	RCONF045	RCONF046	RCONF047	RCONF048	RCONF049	RCONF050	RCONF051	RCONF052	RCONF236	RCONF237	RCONG465	RCONG466	RCONG467	RCONG468	RCONG469	RCONG470	RCONG471	RCONG472	RCONG803	RCONJ944	RCONJ945	RCONK652	RCONK653	RCONK654	RCONK655	RCONK656	RCONK657	RCONK658	RCONK659	RCONK660	RCONK661	RCONK663	RCONK664	RCONK665	RCONK666	RCONK667	RCONK668	RCONK669	RCONK670	RCONK671	RCONK672	RCONK673	RCONK674	RCONK675	RCONK676	RCONK677	RCONK678	RCONK679	RCONK680	RCONK681	RCONK682	TEXTA545	
418436																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	0	0	0	0	14018	1269	2323	2	16342	0	0	0	0	0	0	0	0	0	0	2323	2	19370	1	2818	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
418856																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	2068	234	0	0	24678	2530	6782	8	33528	0	0	0	0	0	0	0	0	0	0	555	2	42411	1	5441	0	false	0	0	false	0	0	CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
419255																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	5545	222	0	0	74815	9109	18851	43	99211	0	0	0	0	0	0	0	0	0	0	3970	9	111920	1	10942	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
419406																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF		515148	0	132444	7108	7027	20	1217504	185439	570596	653	1928607	1036	0	0	0	0	0	0	0	0	74964	231185	262	2521268	1	233950	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
419460																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	8868	343	1970	6	88575	10693	18305	33	117718	0	0	0	0	0	0	0	0	0	0	5373	11	145775	2	14284	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
419675																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	31455	1014	2236	6	267974	17656	81408	123	383073	0	0	0	0	0	0	0	0	0	0	21190	29	536215	1	45989	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
419947																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	1986	134	0	0	24238	3040	5873	10	32097	0	0	0	0	0	0	0	0	0	0	332	1	35794	1	3991	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
420457																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	33920	2494	750	2	373026	32234	52226	95	459922	0	0	0	0	0	0	0	0	0	0	6534	15	533349	1	47695	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
420644																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	20594	787	385	1	130208	13588	25959	60	177147	0	0	0	0	0	0	0	0	0	9627	3318	7	234669	1	24935	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
420653																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	3317	152	0	0	43115	2516	12091	21	58523	0	0	0	0	0	0	0	0	0	0	3303	6	69429	1	6439	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
420934																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	2402	82	0	0	43653	3955	5022	11	51077	0	0	0	0	0	0	0	0	0	0	0	0	53976	2	3224	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
421445																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	7235	277	298	1	95261	8265	20751	41	123545	0	0	0	0	0	0	0	0	0	0	2848	5	133706	1	12510	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
421539																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	6204	291	0	0	97458	9035	11241	22	114903	0	0	0	0	0	0	0	0	0	0	4657	9	129572	1	11794	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
422059																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	4102	174	0	0	26296	2206	7456	13	37854	0	0	0	0	0	0	0	0	0	0	0	0	44122	1	3534	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
422116																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	2642	130	414	1	39662	4360	10954	15	53672	0	0	0	0	0	0	0	0	0	0	4046	5	61647	1	6790	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
422433																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF		430771	0	39133	2053	811	3	612591	41616	525771	380	1178305	0	0	0	0	0	0	0	0	0	10043	48322	82	1274215	1	104607	1600	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
422657																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	2480	110	0	0	42352	5107	42703	54	87535	0	0	0	0	0	0	0	0	0	0	5189	9	106957	1	8876	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
423159																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	3991	163	1451	2	100591	8099	48975	56	155008	0	0	0	0	0	0	0	0	0	0	18389	15	167385	1	15056	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
423449																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	20082	904	1466	5	221532	23470	99536	117	342616	0	0	0	0	0	0	0	0	0	0	12440	28	432089	1	42865	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
423458																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	13117	724	308	1	419778	17775	297620	412	730823	0	0	0	0	0	0	0	0	0	89551	104263	130	897968	1	79225	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
423636																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	4517	163	847	3	38482	3628	10530	20	54377	0	0	0	0	0	0	0	0	0	0	2876	4	61700	1	7608	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
423739																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	16384	943	2183	6	202877	13033	58015	91	279459	0	0	0	0	0	0	0	0	0	15803	9812	18	336118	1	31521	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
423841																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	2483	365	0	0	22092	2227	5904	7	30479	0	0	0	0	0	0	0	0	0	0	1176	3	36186	1	4394	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
424156																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	8655	368	260	1	74708	5492	14024	26	97647	0	0	0	0	0	0	0	0	0	0	2255	3	115157	1	14205	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
424240																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	17323	1015	3664	12	116394	7674	44881	79	182262	0	0	0	0	0	0	0	0	0	0	9095	13	207553	2	22982	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
424343																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	4036	164	0	0	49130	3952	15989	31	69155	0	0	0	0	0	0	0	0	0	0	5694	13	78739	1	1624	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
424352																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	2460	69	0	0	51982	4823	9304	28	63746	0	0	0	0	0	0	0	0	0	0	2122	6	70590	2	7146	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
424437																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	1173	38	0	0	14928	1312	909	3	17010	0	0	0	0	0	0	0	0	0	0	0	0	19008	1	1999	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
424633																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	4899	288	251	1	50902	5150	14651	21	70703	0	0	0	0	0	0	0	0	0	0	854	2	76816	2	6356	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF								false	
425050																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	772	150	347	1	18633	1982	2116	7	21868	0	0	0	0	0	0	0	0	0	0	0	0	24388	1	2645	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
425108																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	13502	535	949	3	160614	16308	28268	54	203333	0	0	0	0	0	0	0	0	0	0	6509	13	232848	1	28275	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
425818																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	12708	555	1007	3	82222	12715	10707	21	106644	0	0	0	0	0	0	0	0	0	0	2783	5	140014	1	15702	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
425845																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	4060	397	0	0	47123	4613	8028	15	59211	0	0	0	0	0	0	0	0	0	0	863	2	78011	1	6483	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
425911																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	63847	5346	2630	8	437143	59636	101230	153	604851	0	10000	5000	10000	0	0	0	0	0	6041	24245	52	763020	1	75442	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
425957																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	4892	205	0	0	81635	7298	25407	47	112063	129	0	0	0	0	0	0	0	0	0	9045	15	127349	1	10262	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
425975																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	20983	756	3050	10	205306	14336	118476	151	347815	0	0	0	0	0	0	0	0	0	12505	19525	31	392050	1	37187	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
426057																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	949	48	0	0	26128	1856	9994	15	37071	0	0	0	0	0	0	0	0	0	0	6899	11	42093	1	4578	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
426141																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	1463	61	0	0	21395	2140	1728	4	24586	0	0	0	0	0	0	0	0	0	0	0	0	28841	1	4005	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
426534																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF		162625	0	76801	4774	533	2	1263892	118635	281823	417	1623049	0	0	0	0	0	0	0	0	0	10266	58402	79	1867632	1	173798	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
426758																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	4649	363	0	0	52630	5434	10074	21	67353	0	0	0	0	0	0	0	0	0	0	2951	6	77361	1	8488	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
426945																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	2494	39	0	0	50162	4990	13279	26	65935	0	0	0	0	0	0	0	0	0	0	1804	4	76164	1	6280	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
427241																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	10255	442	522	2	138750	15166	111990	76	261517	0	0	0	0	0	0	0	0	0	0	2733	5	301525	2	24295	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
427353																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	9015	310	0	0	99721	10742	58316	75	167052	0	0	0	0	0	0	0	0	0	3225	9364	18	221279	1	16790	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
427456																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	2342	147	0	0	17572	1474	2693	4	22607	0	0	0	0	0	0	0	0	0	0	569	1	26437	2	2482	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
427858																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	1119	78	0	0	76244	8447	11473	25	88836	0	0	0	0	0	0	0	0	0	0	4417	8	96712	1	8308	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
427960																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	1543	79	0	0	46681	5263	14189	24	62414	0	0	0	0	0	0	0	0	0	0	3710	6	67908	1	6024	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
428060																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	16213	783	1841	6	272430	14026	210010	205	500494	0	0	0	0	0	0	0	0	0	0	48212	57	573773	1	50533	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
428462																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	9657	582	1061	4	148227	17331	26549	54	185496	0	0	0	0	0	0	0	0	0	1326	9934	19	209764	2	18565	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
428547																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	30008	1330	1345	5	380284	18634	133970	197	545607	0	0	0	0	0	0	0	0	7000	0	74623	54	639970	1	52308	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
428631																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	16003	831	2016	6	133926	11777	28158	55	180103	0	0	0	0	0	0	0	0	0	0	9087	17	216271	1	19742	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
428855																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	8583	327	0	0	74653	9108	30423	27	113659	0	0	0	0	0	0	0	0	0	0	0	0	139816	1	17367	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
428958																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	4501	181	269	1	65518	6130	25931	44	96219	0	0	0	0	0	0	0	0	0	0	6615	11	107424	1	13485	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
429021																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	29118	1868	1366	4	295900	23276	78217	121	404601	0	0	0	0	0	0	0	0	0	2699	32000	23	454026	1	43417	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
430036																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	19264	544	2146	7	135232	15258	44909	84	201551	0	0	0	0	0	0	0	0	0	2833	10923	20	243585	1	24825	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
430054																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	1297	59	251	1	42597	1235	19146	44	63292	0	0	0	0	0	0	0	0	0	3781	2110	3	71746	1	7590	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
430344																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	12203	795	975	3	73611	8673	21373	37	108162	0	0	0	0	0	0	0	0	0	0	362	1	136126	1	17446	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
430670																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	5989	316	540	2	206982	9613	128265	145	341776	0	0	0	0	0	0	0	0	0	0	40221	38	422475	1	33394	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
430858																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	2616	96	265	1	25811	2771	3317	7	32009	0	0	0	0	0	0	0	0	0	0	0	0	36570	1	3010	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
431172																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	39739	871	1711	6	634880	22550	125157	270	801487	0	0	0	0	0	0	0	0	0	0	50447	83	927969	1	85882	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
431323																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	7727	408	0	0	67729	10405	24150	27	99606	0	0	0	0	0	0	0	0	0	0	2321	6	111985	1	9692	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
431350																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	3360	162	0	0	37195	2802	5674	8	46228	0	0	0	0	0	0	0	0	0	0	642	2	51290	1	4160	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
431743																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	8619	577	350	1	155718	22202	42263	77	206950	0	0	0	0	0	0	0	0	0	3512	16322	23	243620	1	21000	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
431846																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	1546	51	0	0	17703	1451	11113	18	30364	0	0	0	0	0	0	0	0	0	0	2618	2	35440	1	5688	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
431958																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	1349	52	0	0	18798	1355	1922	5	22069	0	0	0	0	0	0	0	0	0	0	371	1	24908	1	2892	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
432012																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	95	25	0	0	17512	1589	3422	9	21029	0	0	0	0	0	0	0	0	0	0	1148	1	24053	1	3567	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
432058																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	1134	72	0	0	27135	1633	13204	24	41473	0	0	0	0	0	0	0	0	0	0	8690	13	42506	1	2771	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
432432																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	2787	161	0	0	63672	10342	59061	43	125520	0	0	0	0	0	0	0	0	0	3724	1472	4	162944	1	24846	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
433158																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF		1910	0	2593	178	0	0	34917	3071	4060	9	41570	0	0	0	0	0	0	0	0	0	0	446	1	52157	1	8903	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
433505																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	17001	1807	287	1	340370	35906	118804	120	476462	0	0	0	0	938	0	0	0	0	10564	15469	29	621248	2	61603	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
433550																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	13770	467	1326	3	107403	14205	37577	54	160076	0	0	0	0	0	0	0	0	0	0	3223	5	191368	1	28273	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
433608																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF		464584	0	31451	2387	898	2	619323	65658	480062	428	1131734	0	0	0	0	0	0	0	0	0	0	65802	95	1472992	1	118213	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
433859																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	2878	114	271	1	49177	4135	4758	12	57084	0	0	0	0	0	0	0	0	0	0	1705	4	66222	1	8316	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
433943																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	13834	472	683	2	135306	10233	33750	52	183575	0	0	0	0	0	0	0	0	0	1084	3603	8	218017	1	29612	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
434203																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	11441	896	0	0	254865	23386	89582	111	355888	0	0	0	0	0	0	0	0	0	1000	16418	31	409251	1	34720	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
434539																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	10570	639	1004	3	113641	8646	33777	56	158992	0	0	0	0	0	0	0	0	0	2189	2838	7	172620	1	21878	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
435059																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	3848	146	0	0	64500	5658	29284	36	97632	0	0	0	0	0	0	0	0	0	0	24398	22	114305	2	12266	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
435255																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	919	68	0	0	23598	1773	6169	10	30686	0	0	0	0	0	0	0	0	0	0	5401	8	33566	1	3439	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
435349																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	18397	1198	1118	4	298004	24337	145858	191	463378	0	0	0	0	0	0	0	0	0	0	16839	33	615815	1	59683	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
435358																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	2931	117	266	1	63566	5114	15717	39	82480	0	0	0	0	0	0	0	0	0	0	842	2	97924	1	7930	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
435666																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	2082	57	0	0	38683	2602	3827	10	44592	0	0	0	0	0	0	0	0	0	0	1417	3	111590	1	8471	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
435750																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	15152	644	1045	3	292241	25088	165543	217	473981	0	0	0	0	0	0	0	0	0	0	54524	76	532746	1	42944	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
436131																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	25377	1832	1706	5	215964	27941	44498	58	287545	0	0	0	0	0	0	0	0	0	0	12765	16	322307	1	29242	1011	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
436159																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF		485177	0	99138	3438	4886	17	1121474	93747	513019	522	1738517	0	0	0	0	0	6000	0	0	0	2676	77177	100	2021980	1	177367	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
436542																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	9469	1434	0	0	62439	8039	25188	29	97096	0	0	0	0	0	0	0	0	0	0	8366	4	111386	1	13456	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
436711																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF		1097274	0	6467	470	2527	7	852860	34708	1698621	1725	2560475	0	0	0	0	0	0	0	0	0	0	505566	656	2867352	1	260488	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
436739																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	9669	518	997	2	122554	11053	26337	51	159557	0	0	0	0	0	0	0	0	0	0	1915	4	206124	1	13988	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
436823																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	28472	1182	833	3	282878	24664	26690	68	338884	11	0	0	0	0	0	0	0	0	0	4756	10	401523	1	21120	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
436953																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	17589	590	1008	3	143855	15783	57355	73	220409	603	0	0	0	0	0	0	0	0	0	7753	12	269750	1	30096	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
437044																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	6596	209	0	0	40678	3070	4891	13	52165	0	0	0	0	0	0	0	0	0	0	296	1	63506	1	8402	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
437053																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	14606	450	2368	6	126382	9284	23115	45	166471	0	0	0	0	0	0	0	0	0	0	2003	5	190129	1	17039	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
437138																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	7663	679	0	0	60607	7941	11477	18	79747	0	0	0	0	0	0	0	0	0	0	3897	7	88102	2	6363	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
437455																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	3221	154	0	0	57396	6194	7897	13	68513	0	0	0	0	0	0	0	0	0	0	1891	3	78466	1	6789	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
438050																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	2562	119	0	0	34272	4330	8443	12	45277	0	0	0	0	0	0	0	0	0	0	3020	5	51916	2	6559	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
