"IDRSSD"	RCFDF236	RCFDF237	RCFDG465	RCFDG466	RCFDG467	RCFDG468	RCFDG469	RCFDG470	RCFDG471	RCFDG472	RCFDK652	RCFDK653	RCFDK654	RCFDK655	RCFDK656	RCFDK657	RCFDK658	RCFDK659	RCFDK660	RCFDK661	RCFDK663	RCFDK664	RCFDK665	RCFDK666	RCFDK667	RCFDK668	RCFDK669	RCFDK670	RCFDK671	RCFDK672	RCFDK673	RCFDK674	RCFDK675	RCFNF234	RCON5597	RCONA545	RCONF045	RCONF046	RCONF047	RCONF048	RCONF049	RCONF050	RCONF051	RCONF052	RCONF236	RCONF237	RCONG465	RCONG466	RCONG467	RCONG468	RCONG469	RCONG470	RCONG471	RCONG472	RCONG803	RCONJ944	RCONJ945	RCONK652	RCONK653	RCONK654	RCONK655	RCONK656	RCONK657	RCONK658	RCONK659	RCONK660	RCONK661	RCONK663	RCONK664	RCONK665	RCONK666	RCONK667	RCONK668	RCONK669	RCONK670	RCONK671	RCONK672	RCONK673	RCONK674	RCONK675	RCONK676	RCONK677	RCONK678	RCONK679	RCONK680	RCONK681	RCONK682	TEXTA545	
3537897																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	1219	23	1033	4	64776	1218	43493	97	110521	0	0	0	0	0	0	0	0	0	11511	6119	14	131004	1	17462	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
3537963																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	122	4	261	1	75795	1413	53748	58	129926	0	0	0	0	0	0	0	0	0	16599	20372	24	150166	1	15967	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
3538009																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	2920	63	258	1	58971	1454	57496	58	119645	0	0	0	0	0	0	0	0	0	0	7809	13	135319	1	14243	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
3540310																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	1226	43	655	2	67250	2008	48239	80	117370	0	0	0	0	0	0	0	0	0	0	12550	18	157172	1	22981	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
3545258																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	946	33	628	1	92577	2298	28386	56	122537	0	0	0	0	0	0	0	0	0	2762	7490	13	167742	1	30723	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
3545324																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF		60057	0	82956	4821	1132	4	1168224	105701	470560	609	1722872	0	0	0	0	0	0	0	0	0	8001	171509	187	2143865	1	267438	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
3546862																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	2032	82	0	0	70101	1945	27313	69	99446	0	0	0	0	0	0	0	0	0	0	4182	6	111903	1	12637	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
3546899																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	7338	257	0	0	152090	4542	63612	102	223040	0	0	0	0	0	0	0	0	0	5974	3014	6	279230	1	30464	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
3547131																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	4436	112	2432	7	124517	4812	219529	176	350913	0	0	0	0	0	0	0	0	0	0	13138	8	434157	1	38783	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
3547140																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	2526	48	0	0	40368	1012	13256	25	56151	0	0	0	0	0	0	0	0	0	0	315	1	78981	1	8587	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
3547896																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	2149	54	0	0	33271	704	5302	12	40722	0	0	0	0	0	0	0	0	0	0	1163	3	45802	1	4337	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
3548567																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	54	5	0	0	56617	1736	212040	212	268711	0	0	0	0	0	0	0	0	0	0	92581	83	285788	1	28270	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
3548763																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	2242	71	0	0	77908	2184	13526	22	93676	0	0	0	0	0	0	0	0	0	7631	6571	8	109666	1	13542	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
3549180																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	9624	213	255	1	79672	2501	4424	13	93975	0	0	0	0	0	0	0	0	0	0	1812	5	104487	1	3335	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
3549256																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	1235	17	0	0	107965	1495	45198	86	154398	0	0	0	0	0	0	0	0	3564	6097	7279	11	202238	1	22496	251	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
3550579																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	708	10	0	0	53051	1125	91451	117	145210	0	0	0	0	0	0	0	0	0	0	50053	46	159913	1	21896	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
3550896																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	0	0	0	0	61128	1727	102299	114	163427	0	0	0	0	0	0	0	0	0	0	29334	43	203642	1	30754	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
3551521																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	2196	69	0	0	80942	3678	70041	122	153179	0	0	0	0	0	0	0	0	0	0	9165	18	188942	1	19043	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
3555248																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	2324	46	0	0	48954	1265	29913	54	81191	0	0	0	0	0	0	0	0	0	0	17932	23	96186	1	8517	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
3555695																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	0	0	0	0	75996	2154	801686	355	877682	0	0	0	0	0	0	0	0	0	0	117876	102	915059	1	117551	3447	false	0	0	false	0	0	CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
3557895																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	578	12	271	1	27081	598	21210	43	49140	0	0	0	0	0	0	0	0	0	0	4622	4	62598	2	9082	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
3559714																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	3075	91	263	1	50906	847	5697	11	59941	0	0	0	0	0	0	0	0	0	0	563	1	70012	1	6914	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
3559938																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	10008	236	0	0	181354	4467	139663	221	331025	0	0	0	0	0	0	0	0	0	0	44335	59	358658	1	32871	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
3560420																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	1761	59	271	1	63809	1480	16183	32	82023	0	0	0	0	0	0	0	0	0	0	3142	3	100018	1	11677	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
3560747																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	6287	115	261	1	83705	2267	32138	80	122545	154	0	0	0	0	0	0	0	0	4072	7216	5	138559	1	12713	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
3560756																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	2184	43	0	0	84367	1268	69452	87	156003	0	0	0	0	0	0	0	0	0	2613	6089	13	200793	1	26237	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
3560783																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	2016	34	255	1	270829	4373	300207	316	573307	0	0	0	0	0	0	0	0	0	47709	33918	59	619495	1	69643	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
3561771																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	5377	608	0	0	87849	3031	12243	31	105469	0	0	0	0	0	0	0	0	0	0	2631	6	118611	1	13218	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
3564286																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	4378	359	0	0	49684	1775	13926	32	67988	0	0	0	0	0	0	0	0	0	0	2108	2	77699	1	6147	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
3565265																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	8799	177	625	2	144700	12414	77115	138	231239	0	0	0	0	0	0	0	0	0	1318	27410	30	270880	1	31926	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
3567269																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	4766	113	558	2	60197	2157	26986	61	92507	0	0	0	0	0	0	0	0	0	0	1371	2	103246	1	9190	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
3571015																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	2	1	0	0	95117	3474	35807	93	130926	0	0	0	0	0	0	0	0	0	0	2921	9	148732	1	13046	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
3576337																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	14809	433	253	1	173799	5253	47668	116	236529	0	0	0	0	0	0	0	0	0	0	3347	6	304129	1	34048	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
3577389																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	11342	319	267	1	354879	13158	39373	98	405861	0	0	0	0	0	0	0	0	0	0	5823	6	495967	1	39489	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
3577428																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	2320	66	0	0	56014	1245	14874	41	73208	0	0	0	0	0	0	0	0	0	0	4137	11	83178	2	6680	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
3579589																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	3905	125	515	2	298818	7211	260427	379	563665	0	0	0	0	0	0	0	0	0	12005	82393	115	593841	1	47440	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
3579936																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	1611	60	0	0	23439	686	18119	25	43169	0	0	0	0	0	0	0	0	0	0	1998	4	52664	1	7167	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
3580334																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	15887	879	1669	4	208729	17509	73359	147	299644	0	0	0	0	0	0	0	0	0	0	7157	28	346581	1	27520	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
3582552																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	4400	107	394	1	109873	4162	56314	69	170982	0	0	0	0	0	0	0	0	0	0	5076	12	199367	1	20299	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
3582673																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	22168	668	1103	4	310521	8371	210744	343	544536	0	0	0	0	0	0	0	0	0	24399	14710	23	640551	1	57080	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
3586925																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	917	37	0	0	20539	18808	2444	7	23900	0	0	0	0	0	0	0	0	0	0	0	0	31224	1	7303	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
3587726																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	1106	31	0	0	47505	2113	21372	42	69983	0	0	0	0	0	0	0	0	0	7646	8904	11	80959	1	8116	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
3588312																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	2450	53	780	3	81923	3913	133334	191	218487	0	0	0	0	0	0	0	0	0	8722	41040	43	249574	1	29669	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
3588424																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	2876	51	950	3	168464	3040	153272	156	325599	37	0	0	0	0	0	0	0	0	88768	40936	47	357503	1	36240	0	false	0	0	false	0	0	CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
3589588																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	1047	52	0	0	26662	2140	11909	21	39618	0	0	0	0	0	0	0	0	0	0	3750	7	44153	1	4757	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
3590016																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	3261	143	551	2	97708	4418	45773	89	147293	0	0	0	0	0	0	0	0	0	4655	12100	17	184543	1	15769	0	false	0	0	false	0	0	CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
3590977																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	3120	48	1330	4	55094	1781	37930	78	97474	0	0	0	0	0	0	0	0	0	0	8393	18	118970	2	12183	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
3591004																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	1183	14	563	2	35139	705	8860	18	45745	0	0	0	0	0	0	0	0	0	0	3796	7	52328	1	7863	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
3591282																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	3428	91	675	2	119626	4673	167080	218	290809	0	0	0	0	0	0	0	0	0	0	130717	192	376556	1	60101	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
3592047																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	0	0	0	0	115288	1539	33202	85	148490	0	0	0	0	0	0	0	0	0	0	1506	4	159500	1	5390	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
3592609																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	13966	582	1795	6	158656	4519	39699	96	214116	0	0	0	0	0	0	0	0	0	0	5233	11	224024	1	20607	0	false	0	0	false	0	0	CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
3592814																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	787	17	1155	2	35125	796	32336	53	69415	11	0	0	0	0	0	0	0	0	0	3253	7	88535	1	17263	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
3593307																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	1654	32	2271	2	155366	1640	15664	30	174955	0	0	0	0	0	0	0	0	0	7803	2831	3	194926	1	19755	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
3594005																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	17561	474	566	2	164031	4159	100063	203	282221	0	0	0	0	0	0	0	0	0	2438	19605	25	348903	1	33813	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
3594087																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	5267	182	264	1	74508	6658	14996	30	95036	0	0	0	0	0	0	0	0	0	0	3661	7	103752	1	9186	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
3594797																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	4995	129	251	1	105413	3734	145031	71	255690	0	0	0	0	0	0	0	0	0	0	71225	44	250032	1	31541	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
3595066																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	3463	87	0	0	51615	2262	9260	14	64338	0	0	0	0	0	0	0	0	0	0	527	2	76744	1	6369	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
3595262																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	4953	224	1043	3	116507	6451	91350	134	213853	0	0	0	0	0	0	0	0	0	3566	16033	22	240918	1	25400	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
3595271																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	16960	486	964	2	312773	7507	267218	355	597915	0	0	0	0	0	0	0	0	0	1396	22522	36	638487	1	51740	0	false	0	0	false	0	0	CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
3595637																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	2299	60	274	1	69200	2462	37778	80	110650	1099	0	0	0	0	0	0	0	0	902	6379	14	126662	1	17385	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
3595682																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	3422	120	527	2	44078	1447	20331	32	68358	0	0	0	0	0	0	0	0	0	0	5125	5	79499	1	9379	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
3596111																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	520	18	0	0	90541	38814	81667	120	172729	0	0	0	0	0	0	0	0	0	0	33704	45	152235	1	18312	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
3596250																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	3318	75	278	1	41173	2490	8518	24	53287	0	0	0	0	0	0	0	0	0	0	2023	6	60662	1	7833	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
3596380																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	1387	42	255	1	53412	2073	22716	42	77770	0	0	0	0	0	0	0	0	0	0	1521	5	89923	1	3195	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
3596894																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	752	10	0	0	33949	641	19171	40	53872	0	0	0	0	0	0	0	0	0	0	8286	6	67731	1	7040	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
3597211																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	1993	40	547	2	68971	2441	192020	141	263531	0	0	0	0	0	0	0	0	0	1583	128728	66	268276	1	21389	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
3597239																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			16049	0	0	0	0	1155	17	589832	74	590987	0	0	0	0	0	0	0	0	0	0	435	1	627480	1	61012	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF								Flushing Savings Bank, FSB	
3597305																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	1144	14	515	2	69422	910	29368	53	100449	0	0	0	0	0	0	0	0	0	0	4124	3	114996	1	14959	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
3597592																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	3938	96	257	1	84035	7959	36809	75	125039	0	0	0	0	0	0	0	0	0	0	2928	5	155465	1	17127	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
3597677																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	3940	58	569	2	46043	870	37285	90	87837	0	0	0	0	0	0	0	0	0	0	0	0	97666	1	10045	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
3598218																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	0	0	0	0	29990	422	289	1	30279	0	0	0	0	0	0	0	0	0	0	0	0	40397	1	10201	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
3599055																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	562	12	0	0	85723	921	38856	64	125141	0	0	0	0	0	0	0	0	0	0	11064	22	184209	1	15207	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
3599578																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	0	0	0	0	61308	1735	8974	18	70282	0	0	0	0	0	0	0	0	0	0	2788	6	80904	1	9454	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
3599608																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	1197	40	1841	2	84380	1939	89428	130	176846	0	0	0	0	0	0	0	0	0	0	30661	41	197670	1	20190	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
3599804																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	355	9	0	0	14049	451	8075	21	22478	0	0	0	0	0	0	0	0	0	0	1699	3	33383	1	8414	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
3601088																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	155	5	0	0	23572	642	4476	12	28203	0	0	0	0	0	0	0	0	0	0	824	2	32055	1	2132	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
3602889																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	8514	260	2154	4	100300	3023	20033	42	131001	0	0	0	0	0	0	0	0	0	0	1154	2	150696	1	14500	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
3603457																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	4447	195	262	1	148692	5629	54093	87	207494	0	0	0	0	0	0	0	0	0	0	5503	17	241690	1	26246	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
3603765																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	2402	69	0	0	28811	1700	11974	14	43188	0	0	0	0	0	0	0	0	0	0	2154	3	54842	1	6746	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
3603961																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	2603	107	597	2	68368	2103	25527	64	97095	0	0	0	0	0	0	0	0	0	2976	5381	11	103384	1	9430	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
3603970																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	1657	39	0	0	47540	1789	11378	23	60575	0	0	0	0	0	0	0	0	0	4777	585	1	67869	1	9382	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
3606533																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	0	0	0	0	52831	1720	19861	37	72692	0	0	0	0	0	0	0	0	0	3593	397	1	86387	1	8692	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
3606971																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	0	0	0	0	28482	500	14516	50	42998	0	0	0	0	0	0	0	0	0	0	8970	30	83721	1	12592	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
3607062																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	8235	276	1324	5	207427	7352	167611	252	384597	0	1	4	29	0	0	0	0	0	3070	63227	92	419716	1	35816	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
3610567																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	3703	165	502	1	132779	3937	92638	179	229622	0	0	0	0	0	0	0	0	0	0	19525	29	251176	1	25809	0	false	0	0	false	0	0	CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
3610718																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	1773	67	0	0	37732	1684	4637	13	44142	0	0	0	0	0	0	0	0	0	0	709	2	47406	1	4088	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
3612525																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	8817	298	0	0	246116	6554	125894	151	380827	0	0	0	0	0	0	0	0	0	0	27217	40	459849	1	57259	0	false	0	0	false	0	0	CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
3613559																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	3088	68	0	0	87559	1560	97265	98	187912	0	0	0	0	0	0	0	0	0	0	13749	21	218145	1	20094	0	false	0	0	false	0	0	CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
3613652																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	3448	93	0	0	45753	1218	21607	40	70808	0	0	0	0	0	0	0	0	0	0	1270	3	83866	1	12344	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
3614369																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	386	10	0	0	37210	3323	106208	90	143804	0	0	0	0	0	0	0	0	0	4548	52441	43	153885	1	16921	0	false	0	0	false	0	0	CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
3614837																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	2839	73	255	1	57683	2116	57083	60	117860	0	0	0	0	0	0	0	0	0	0	23353	27	137691	1	15876	0	false	0	0	false	0	0	CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
3614930																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	1979	38	0	0	128546	4865	149347	199	279872	0	0	0	0	0	0	0	0	0	0	43045	67	312244	1	29760	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
3614958																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	0	0	0	0	59098	1079	184834	176	243932	0	0	0	0	0	0	0	0	0	0	40750	61	291209	1	32443	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
