"IDRSSD"	RCFA2170	RCFA3128	RCFA3792	RCFA5310	RCFA5311	RCFA7204	RCFA7205	RCFA7206	RCFA8274	RCFAA223	RCFAA224	RCFAB530	RCFAB596	RCFAH015	RCFAH036	RCFAH311	RCFAH313	RCFAH314	RCFAJJ30	RCFAJJ31	RCFAJJ32	RCFAKW00	RCFAKW03	RCFAKX77	RCFAKX78	RCFAKX79	RCFAKX80	RCFAKX81	RCFAKX82	RCFAKX83	RCFALB58	RCFALB59	RCFALB60	RCFALB61	RCFAP742	RCFAP793	RCFAP839	RCFAP840	RCFAP841	RCFAP842	RCFAP843	RCFAP844	RCFAP845	RCFAP846	RCFAP847	RCFAP848	RCFAP849	RCFAP850	RCFAP852	RCFAP857	RCFAP858	RCFAP859	RCFAP860	RCFAP861	RCFAP862	RCFAP863	RCFAP864	RCFAP865	RCFAP866	RCFAP867	RCFAP868	RCFAP870	RCFAP872	RCFAP875	RCFAQ257	RCFAQ258	RCFAS540	RCFW3792	RCFW5310	RCFW5311	RCFW7205	RCFW7206	RCFWA223	RCFWH312	RCFWP793	RCFWP851	RCFWP852	RCFWP853	RCFWP854	RCFWP855	RCFWP856	RCFWP857	RCFWP858	RCFWP859	RCFWP870	RCOA2170	RCOA3128	RCOA3792	RCOA5310	RCOA5311	RCOA7204	RCOA7205	RCOA7206	RCOA8274	RCOAA223	RCOAA224	RCOAB530	RCOAB596	RCOAH015	RCOAH036	RCOAH311	RCOAH313	RCOAH314	RCOAJJ29	RCOAJJ30	RCOAJJ31	RCOAJJ32	RCOAKW00	RCOAKW03	RCOAKX77	RCOAKX78	RCOAKX79	RCOAKX80	RCOAKX81	RCOAKX82	RCOAKX83	RCOALB58	RCOALB59	RCOALB60	RCOALB61	RCOALE74	RCOAP742	RCOAP793	RCOAP838	RCOAP839	RCOAP840	RCOAP841	RCOAP842	RCOAP843	RCOAP844	RCOAP845	RCOAP846	RCOAP847	RCOAP848	RCOAP849	RCOAP850	RCOAP852	RCOAP857	RCOAP858	RCOAP859	RCOAP860	RCOAP861	RCOAP862	RCOAP863	RCOAP864	RCOAP865	RCOAP866	RCOAP867	RCOAP868	RCOAP870	RCOAP872	RCOAP875	RCOAQ257	RCOAQ258	RCOAS540	RCOWH312	
593333																																																																																						95493	0				9.7226%			9101		93607	505	0										6671	93607	0	0.0000%	0	0	941	941	0.9900%	0	0	0	0	1	2430		1	0	9606	0	0	0	505	0	0	0	0		0	9101	0	0	9101	0	0	0	0	0	0						0		0	9850		
593771																																																																																								635	71	71	5.7734%	11.4229%	10.1457%	564	5559	9769	0	0			3.4229%							-4437	9769								0	0	0		0	5001	10.1457%	1	0	564	0	0	0	0		0	0	0		0	564	0	0	564	0	0	0	0	0	0	0	0	0	71	0	0		0			
593940																																																																																						79910	0				16.8763%			12959		76788	973	0										10643	76872	0	0.0000%	1670	0	0	1670	2.0899%	0	0	0	0	1	2400		1	0	14016	0	0	84	973		0	0	0		0	12959	0	0	12959	0	0	0	0	0	0						84		0	0		
594433																																																																																						2062414	0				10.8885%			213754		1963126	14858	0										114981	1990502	0	0.0000%	208819	0	16560	225379	10.9279%	0	0	0	0	1	126149		1	0	255988	25435	1941	0	14858		0	0	0		0	213754	0	0	213754	0	0	0	0	0	0						27376		0	32258		
594451																																																																																								74563	5473	5473	10.1173%	14.0172%	12.9883%	69090	531939	682887	651	0			6.0172%							-13704	686675								0	0	0		0	86582	12.9883%	1	0	73529	755	836	2197	651		0	0	0		0	69090	0	0	69090	0	0	0	0	0	0	0	0	0	5473	0	3788		0			
594853																																																																																								127183	10129	10129	10.0277%	15.2717%	14.0554%	117054	832804	1167306	4157	0			7.2717%							88919	1172894								0	0	0		0	33723	14.0554%	1	0	126799	5241	347	0	4157		0	0	0		0	117054	0	0	117054	0	0	0	0	0	0	0	0	0	10129	0	5588		0			
594938																																																																																								41502	2068	2068	9.9012%	16.0760%	15.2749%	39434	258162	398274	3384	0			8.0760%							34634	398274								0	0	0		0	4800	15.2749%	1	0	42818	0	0	0	3384	0	0	0	0		0	39434	0	0	39434	0	0	0	0	0	0	0	0	0	2068	0	0	0	0			
594947																																																																																								240638	16071	16071	9.1773%	11.4178%	10.6553%	224567	2107566	2446974	5503	0			3.4178%							131135	2508406								0	0	0		0	154865	10.6553%	1	0	291503	55052	6381	0	5499	0	0	0	4		0	224567	0	0	224567	0	0	0	0	0	0	0	0	0	16071	0	61432	0	0			
595270																																																																																								2121372	162903	162903	8.4364%	16.2805%	15.0303%	1958469	13030172	23214639	-441165	536218			8.2805%							1849469	23825058								0	0	0		0	183201	15.0303%	1	0	1591505	65561	8345	201	32604		-457762	0	-16008		95	1958469	0	0	1958469	0	0	0	0	0	0	0	0	0	162903	0	74201		0			
595337																																																																																								23933	874	874	17.4990%	34.4082%	33.1517%	23059	69556	131773	317	0			26.4082%							20949	131773								0	0	0		0	2110	33.1517%	1	0	23376	0	0	0	317		0	0	0		0	23059	0	0	23059	0	0	0	0	0	0	0	0	0	874	0	0		0			
595430																																																																																								125954	8985	8985	8.4899%	11.5661%	10.7411%	116969	1088989	1377743	2458	0			3.5661%			2				67009	1433582								0	0	0		0	105968	10.7411%	1	0	175435	55719	120	0	2822		-244	0	49		0	116969	0	0	116969	0	0	0	0	0	0	0	0	0	8985	0	55839		0			
595869			2182382	174343	174343	10.8638%	14.5404%	13.3788%	2008039	15009131	18483836	16278	0			6.5404%						775387	18881615								0	0	0		1630431	13.3788%	0	2422096	372189	3717	21873	16278		0	0	0		0	2008039	0	0	2008039	0	0	0	0	0	0	0	0	0	174343	0	397779		0																																																							0			1																																	
595944																																																																																						68225	0				9.9521%			6673		67051	151	0										4896	67324	0	0.0000%	13615	0	27	13642	19.9956%	0	0	0	0	1	2050		1	0	7097	273	0	0	151		0	0	0		0	6673	0	0	6673	0	0	0	0	0	0						273		0	0		
596062																																																																																						851122	0				10.1214%			82197		812112	6363	0										58484	823424	0	0.0000%	19037	0	3533	22570	2.6518%	0	0	0	0	1	35025		1	0	99872	10404	908	0	6363	0	0	0	0		0	82197	0	0	82197	0	0	0	0	0	0						11312		0	23816		
596156																																																																																								48272	4345	4345	8.1641%	13.0236%	11.8513%	43927	370651	538054	904	0			5.0236%							27927	538054								0	0	0		0	16000	11.8513%	1	0	44831	0	0	0	904	0	0	0	0		0	43927	0	0	43927	0	0	0	0	0	0	0	0	0	4345	0	0	0	0			
596277																																																																																						23533	0				8.0002%			1853		23162	11	0										1948	23257	0	0.0000%	55	0	0	55	0.2337%	0	0	0	0	1	0		1	0	1959	0	0	95	11		0	0	0		0	1853	0	0	1853	0	0	0	0	0	0						95		0	0		
596455																																																																																						201897	0				9.0242%			17317		191895	1296	0										4817	191895	0	0.0000%	14404	0	608	15012	7.4355%	0	0	0	0	1	12500		1	0	18613	0	0	0	1296	0	0	0	0		0	17317	0	0	17317	0	0	0	0	0	0						0		0	0		
596642																																																																																								7753	632	632	10.8031%	15.4123%	14.1559%	7121	50304	65916	0	0			7.4123%							1779	65916								0	0	0		0	5342	14.1559%	1	0	7121	0	0	0	0		0	0	0		0	7121	0	0	7121	0	0	0	0	0	0	0	0	0	632	0	0		0			
596978																																																																																								22064	1700	1700	12.8514%	14.9746%	13.8208%	20364	147343	158458	67	4282			6.9746%							21024	163400								0	0	0		0	0	13.8208%	1	0	21091	0	0	660	263		0	0	-196		0	20364	0	0	20364	0	0	0	0	0	0	0	0	0	1700	0	660		0			
597041																																																																																								11426	558	558	11.6632%	18.8430%	17.9228%	10868	60638	93182	711	0			10.8430%							1304	96154								0	0	0		0	12536	17.9228%	1	0	14551	2972	0	0	711		0	0	0		0	10868	0	0	10868	0	0	0	0	0	0	0	0	0	558	0	2972		0			
597313																																																																																						441213	0				9.4970%			39417		415048	1792	0										32012	415048	0	0.0000%	39316	0	4839	44155	10.0076%	0	0	0	0	1	7405		1	0	41209	0	0	0	1792	0	0	0	0		0	39417	0	0	39417	0	0	0	0	0	0						0		0	0		
597452																																																																																								17123	1492	1492	7.3743%	10.6301%	9.7039%	15631	161080	211965	1	0			2.6301%							7697	211965								0	0	0		0	7934	9.7039%	1	0	15632	0	0	0	1	0	0	0	0		0	15631	0	0	15631	0	0	0	0	0	0	0	0	0	1492	0	0	0	0			
597546																																																																																								35403	3616	3616	9.3811%	12.2448%	10.9941%	31787	289127	338841	1059	0			4.2448%							24710	339424								0	0	0		0	7660	10.9941%	1	0	33429	410	173	0	1059		0	0	0		0	31787	0	0	31787	0	0	0	0	0	0	0	0	0	3616	0	583		0			
597658																																																																																						131786	0				11.9102%			15306		128512	1280	0										7306	128512	0	0.0000%	7130	0	45	7175	5.4444%	0	0	0	0	1	8000		1	0	16586	0	0	0	1280		0	0	0		0	15306	0	0	15306	0	0	0	0	0	0						0		0	0		
598002																																																																																								41304	3261	3261	7.4745%	14.9786%	13.7960%	38043	275753	508968	1419	0			6.9786%							38043	508968								0	0	0		0	0	13.7960%	1	0	39462	0	0	0	1419		0	0	0		0	38043	0	0	38043	0	0	0	0	0	0	0	0	0	3261	0	0		0			
598048																																																																																						610922	0				9.3654%			52387		559367	7090	21543										39822	582981	0	0.0000%	62782	28596	3085	94463	15.4624%	0	0	0	0	1	14636		1	0	61548	1445	626	0	7090	0	0	0	0		0	52387	0	0	52387	0	0	0	0	0	0						2071		0	8548		
598132																																																																																								7515	314	314	15.4797%	30.1299%	28.8710%	7201	24942	46519	481	0			22.1299%							3201	46519								0	0	0		0	4000	28.8710%	1	0	7682	0	0	0	481		0	0	0		0	7201	0	0	7201	0	0	0	0	0	0	0	0	0	314	0	0		0			
598543																																																																																								11154	748	748	12.2543%	17.2454%	16.0889%	10406	64678	84917	100	0			9.2454%							5610	84917								0	0	0		0	4796	16.0889%	1	0	10506	0	0	0	100		0	0	0		0	10406	0	0	10406	0	0	0	0	0	0	0	0	0	748	0	0		0			
598646																																																																																								11838	706	706	11.7790%	21.0506%	19.7951%	11132	56236	94507	182	0			13.0506%							9182	94507								0	0	0		0	1950	19.7951%	1	0	11314	0	0	0	182	0	0	0	0		0	11132	0	0	11132	0	0	0	0	0	0	0	0	0	706	0	0	0	0			
598954																																																																																								81344	5952	5952	11.2418%	14.0798%	13.0496%	75392	577735	670640	2061	0			6.0798%							61424	670640								0	0	0		0	14191	13.0496%	1	0	77676	0	0	0	2061	0	223	0	0		0	75392	0	0	75392	0	0	0	0	0	0	0	0	0	5952	0	0	0	0			
599643																																																																																								12624	1014	1014	11.4736%	15.3163%	14.0860%	11610	82422	101189	537	0			7.3163%							5585	101264								0	0	0		0	6100	14.0860%	1	0	12222	0	0	75	537	0	0	0	0		0	11610	0	0	11610	0	0	0	0	0	0	0	0	0	1014	0	75	0	0			
599764																																																																																								332621	30103	30103	8.0696%	13.8292%	12.5776%	302518	2405205	3748844	29502	0			5.8292%							225291	3775060								0	0	0		0	103443	12.5776%	1	0	358236	23366	2850	0	29502		0	0	0		0	302518	0	0	302518	0	0	0	0	0	0	0	0	0	30103	0	26216		0			
600419																																																																																								89824	8969	8969	7.9633%	11.9495%	10.7564%	80855	751694	1015345	-1932	0			3.9495%							77590	1018120								0	0	0		0	6040	10.7564%	1	0	81698	2775	0	0	2373		-4305	0	0		0	80855	0	0	80855	0	0	0	0	0	0	0	0	0	8969	0	2775		0			
601032																																																																																						31240	0				13.0407%			3937		30190	17	0										3456	30202	0	0.0000%	1041	0	0	1041	3.3323%	0	0	0	0	1	500		1	0	3973	0	0	12	24	0	0	0	0		0	3937	0	0	3937	0	0	0	0	0	0						12		0	0		
601041																																																																																								11676	748	748	14.4281%	19.6447%	18.3862%	10928	59436	75741	30	0			11.6447%							9328	75741								0	0	0		0	1600	18.3862%	1	0	10958	0	0	0	30		0	0	0		0	10928	0	0	10928	0	0	0	0	0	0	0	0	0	748	0	0		0			
601050																																																																																								2712289	251183	251183	8.4000%	13.1588%	11.9402%	2461106	20611926	29298710	370180	0			5.1588%			2				1458856	29432137								0	0	0		0	1135677	11.9402%	1	0	2964713	132055	1372	0	266897		103283	0	0		0	2461106	0	0	2461106	0	0	0	0	0	0	0	0	0	251183	0	133427		0			
601153																																																																																								14274	1346	1346	11.1712%	13.3093%	12.0543%	12928	107248	115726	131	0			5.3093%							8428	115726								0	0	0		0	4500	12.0543%	1	0	13059	0	0	0	131	0	0	0	0		0	12928	0	0	12928	0	0	0	0	0	0	0	0	0	1346	0	0	0	0			
601416																																																																																								450100	35531	35531	9.0975%	12.5189%	11.5306%	414569	3595376	4556958	-496	-14444			4.5189%			2				259636	4589660								0	0	0		0	202080	11.5306%	1	0	461220	47089	57	0	15272		-815	-14401	-551		0	414569	0	0	414569	0	0	0	0	0	0	0	0	0	35531	0	47146		0			
601443																																																																																								44449	2842	2842	13.1222%	19.7237%	18.4626%	41607	225358	317073	1861	0			11.7237%							35665	317131								0	0	0		0	6000	18.4626%	1	0	43526	58	0	0	1861	0	0	0	0		0	41607	0	0	41607	0	0	0	0	0	0	0	0	0	2842	0	58	0	0			
601658																																																																																								32244	2689	2689	8.5690%	12.9413%	11.8621%	29555	249155	344907	682	0			4.9413%							8077	346983								0	0	0		0	23554	11.8621%	1	0	32313	2076	0	0	682	0	0	0	0		0	29555	0	0	29555	0	0	0	0	0	0	0	0	0	2689	0	2076	0	0			
602048																																																																																								121345	8991	8991	9.4770%	14.3701%	13.3053%	112354	844428	1185549	868	8897			6.3701%							50255	1198271								0	0	0		0	65020	13.3053%	1	0	116143	3219	456	29	868		-904	0	0		0	112475	121	121	112354	0	0	0	0	121	0	0	0	0	8991	0	3825		0			
602543																																																																																						223549	0				11.4466%			23602		206192	1475	0										17888	209377	0	0.0000%	31622	0	1324	32946	14.7377%	0	0	0	0	1	8899		1	0	28262	3185	0	0	1475		0	0	0		0	23602	0	0	23602	0	0	0	0	0	0						3185		0	0		
602842																																																																																								1276	15	15	9.3866%	15.7511%	15.5660%	1261	8101	13434	0	0			7.7511%							261	13434								0	0	0		0	1000	15.5660%	1	0	1261	0	0	0	0		0	0	0		0	1261	0	0	1261	0	0	0	0	0	0	0	0	0	15	0	0		0			
603232																																																																																						78118	0				20.2147%			15853		78423	0	0										10053	78423	0	0.0000%	0	0	29	29	0.0371%	0	0	0	0	1	5800		1	0	15853	0	0	0	0		0	0	0		0	15853	0	0	15853	0	0	0	0	0	0						0		0	0		
603540																																																																																								10080	761	761	10.6837%	16.5953%	15.3424%	9319	60740	87226	124	0			8.5953%							6119	87226								0	0	0		0	3200	15.3424%	1	0	9443	0	0	0	124	0	0	0	0		0	9319	0	0	9319	0	0	0	0	0	0	0	0	0	761	0	0	0	0			
603559																																																																																						36178	0				10.7951%			3982		36887	314	0										3215	36887	0	0.0000%	859	0	30	889	2.4573%	0	0	0	0	1	767		1	0	4296	0	0	0	314	0	0	0	0		0	3982	0	0	3982	0	0	0	0	0	0						0		0	0		
603755																																																																																						60095	0				8.4404%			5027		59559	533	0										3227	59559	0	0.0000%	1005	0	0	1005	1.6724%	0	0	0	0	1	1800		1	0	5560	0	0	0	533	0	0	0	0		0	5027	0	0	5027	0	0	0	0	0	0						0		0	0		
604024																																																																																								48594	2923	2923	7.8966%	16.3308%	15.3485%	45671	297560	578366	3610	0			8.3308%							35640	578366								0	0	0		0	10031	15.3485%	1	0	49281	0	0	0	3610		0	0	0		0	45671	0	0	45671	0	0	0	0	0	0	0	0	0	2923	0	0		0			
604033																																																																																						23241	0				10.3759%			2288		22051	26	0										1989	22051	0	0.0000%	785	0	0	785	3.3777%	0	0	0	0	1	300		1	0	2315	0	0	0	27		0	0	0		0	2288	0	0	2288	0	0	0	0	0	0						0		0	0		
604547																																																																																								23893	1887	1887	12.1911%	15.8321%	14.5817%	22006	150915	180508	958	0			7.8321%							19090	181168								0	0	0		0	3576	14.5817%	1	0	23624	660	0	0	958		0	0	0		0	22006	0	0	22006	0	0	0	0	0	0	0	0	0	1887	0	660		0			
604640																																																																																								5289	42	42	11.8101%	24.7381%	24.5416%	5247	21380	44428	171	11942			16.7381%							231	56854								0	0	0		0	5500	24.5416%	1	0	5902	0	484	0	171	0	0	0	0		0	5247	0	0	5247	0	0	0	0	0	0	0	0	0	42	0	484	0	0			
605571																																																																																						145821	0				20.4577%			29703		145192	0	0										29703	145192	0	0.0000%	1413	0	0	1413	0.9690%	0	0	0	0	1	0		1	0	29703	0	0	0	0		0	0	0		0	29703	0	0	29703	0	0	0	0	0	0						0		0	0		
605610																																																																																								26872	919	919	10.2036%	17.4516%	16.8548%	25953	153980	254352	867	0			9.4516%							21483	254352								0	0	0		0	4470	16.8548%	1	0	26820	0	0	0	867		0	0	0		0	25953	0	0	25953	0	0	0	0	0	0	0	0	0	919	0	0		0			
605656																																																																																								30286	2876	2876	7.9859%	13.1644%	11.9143%	27410	230059	343232	1397	0			5.1644%							16481	343232								0	0	0		0	10929	11.9143%	1	0	28807	0	0	0	1397		0	0	0		0	27410	0	0	27410	0	0	0	0	0	0	0	0	0	2876	0	0		0			
606046																																																																																								2282810	207317	424750	8.5420%	13.7890%	11.2233%	1858060	16555350	21752060	25191	0			5.2233%			2				1768877	22647827								0	0	10500		0	817957	10.2146%	1	0	2612025	839784	45483	0	95493		0	-70302	0		0	1701567	0	10500	1691067	166993	0	0	166993	0	166993	296898	0	0	504215	79465	895767		0			
606176																																																																																								87054	5252	5252	9.7637%	19.7834%	18.5899%	81802	440035	837817	2244	0			11.7834%							80075	837817								0	0	0		0	1727	18.5899%	1	0	84046	0	0	0	3830		0	-1586	0		0	81802	0	0	81802	0	0	0	0	0	0	0	0	0	5252	0	0		0			
