"IDRSSD"	RCON8777	RCON8778	RCON8779	RCONA000	RCONA001	RCONA002	RCONA167	RCONA221	RCONA222	RCONA223	RCONA250	RCONB503	RCONB504	RCONB505	RCONB520	RCONB528	RCONB541	RCONB542	RCONB543	RCONB546	RCONB547	RCONB548	RCONB581	RCONB582	RCONB583	RCONB588	RCONB589	RCONB590	RCONB591	RCONB592	RCONB593	RCONB594	RCONB595	RCONB600	RCONB601	RCONB602	RCONB603	RCONB604	RCONB605	RCONB606	RCONB607	RCONB608	RCONB609	RCONB610	RCONB611	RCONB612	RCONB617	RCONB618	RCONB619	RCONB620	RCONB621	RCONB622	RCONB623	RCONB624	RCONB625	RCONB626	RCONB627	RCONB628	RCONB629	RCONB630	RCONB631	RCONB639	RCONB640	RCONB641	RCONB642	RCONB643	RCONB644	RCONB650	RCONB651	RCONB652	RCONB653	RCONB654	RCONB655	RCONB656	RCONB657	RCONB658	RCONB659	RCONB660	RCONB661	RCONB662	RCONB663	RCONB664	RCONB665	RCONB666	RCONB667	RCONB668	RCONB669	RCONB670	RCONB671	RCONB672	RCONB673	RCONB675	RCONB676	RCONB677	RCONB678	RCONB679	RCONB680	RCONB681	RCONB682	RCONB683	RCONB684	RCONB685	RCONB686	RCONB687	RCONB688	RCONB689	RCONB690	RCONB691	RCONB693	RCONB694	RCONB695	RCONB696	RCONB697	RCONB698	RCONB699	RCONB700	RCONB701	RCONB702	RCONB703	RCONB704	RCONC063	RCONC064	RCONC225	RCONC227	RCONC228	RCONC869	RCONF264	RCONG591	RCONG592	RCONG593	RCONG594	RCONG595	RCONG596	RCONG597	RCONG598	RCONG599	RCONG600	RCONG601	RCONG602	RCONL136	RCONL137	RCONL138	
4156	0	0	0	0	0	0	0	0	0	138520	0	0	0	0	0	130650	54	675	675	294	294	0	0	0	294	0	0	1783	0	0	0	0	0	6497	2211	0	0	0	0	0	0	153	859	38015	8357	1685	0	0	0	155	0	0	0	4526	39612	86512	0	0	0	0	0	16447	1783	0	2044	0	209	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3313	0	0	0	3313	0	0	0	7356	46796	48124	105099	0	9359	24062	105099	138520	0	0	0	18872	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	202309	0	200526	
4231	0	0	0	0	0	0	0	0	0	67981	0	0	0	0	0	56430	0	0	0	359	359	0	0	0	359	0	0	0	0	0	0	0	0	9516	1099	0	0	0	0	0	0	-2553	0	43042	1458	2890	0	0	0	0	0	0	0	1	11472	44957	0	0	0	0	0	4482	0	0	0	0	-3303	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9516	44142	12930	52688	0	8828	6465	52688	67981	0	0	0	14761	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	118707	0	118707	
4437	0	0	0	0	0	0	0	0	787	146803	0	0	0	0	0	130782	0	0	0	3044	3044	0	0	0	3044	0	0	0	0	0	0	0	0	21563	2993	0	0	0	0	0	0	40	0	79481	8801	544	0	0	0	0	0	0	0	0	43510	87272	0	0	0	0	0	13643	0	143	958	104	-2592	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1398	0	0	0	1398	0	0	0	21706	83432	52415	104696	0	16686	26208	104696	147590	0	0	0	26073	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	251216	0	249823	
4839	0	0	0	0	0	0	0	0	2397	255623	0	0	0	0	0	239832	0	0	0	1108	1108	0	0	0	1108	0	0	0	0	0	0	0	0	4398	3045	0	0	0	0	0	0	-1392	7321	58105	6111	2039	0	0	0	0	0	0	0	0	29901	209931	0	0	0	0	0	12549	0	0	1082	0	-7014	105	0	0	0	105	8	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1630	0	0	0	1630	0	0	0	11719	68632	36012	226288	0	13726	18006	226288	258020	0	6400	6400	33915	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	332382	0	332382	
5005	0	0	0	0	0	0	0	0	0	181416	0	0	0	0	0	186556	0	0	0	0	0	0	0	0	0	0	0	1787	0	0	0	0	0	7599	1011	0	0	0	38528	0	0	-1523	1448	57356	0	0	0	0	0	0	0	0	0	0	100450	86106	0	0	0	0	0	30037	1787	0	3425	0	-89	0	0	0	0	0	22	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9047	101188	100450	110953	0	20238	50225	110953	181416	0	868	868	31815	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	325537	0	317935	
5069	0	0	0	0	0	0	0	0	11316	299438	0	0	0	0	0	249933	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	72393	1385	0	0	0	0	0	0	2063	1167	0	1960	28838	0	0	0	0	0	0	0	0	20794	229139	0	0	0	0	0	40085	0	10	0	0	-12937	128	0	0	0	128	115	0	0	0	115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	805	0	0	0	805	0	0	0	73570	1385	22754	299100	0	277	11377	299100	310754	0	0	0	142074	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	367054	0	367054	
5135	0	0	0	0	0	0	0	0	220	294496	0	0	0	0	0	282577	0	0	0	3020	3020	0	0	0	3020	0	0	1042	0	0	0	0	0	36556	4032	0	0	0	0	0	0	-235	2300	18168	3265	0	0	0	0	0	0	0	0	0	50234	232343	0	0	0	0	0	17278	1042	0	1240	0	-3097	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12919	0	0	0	12919	0	0	0	38856	23440	53499	263278	0	4688	26750	263278	294716	0	0	0	43400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	367188	0	366146	
5210	0	0	0	0	0	0	0	0	8856	668262	0	0	0	0	0	700596	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27072	11146	0	0	0	90314	0	0	4574	1450	121485	1114	12053	0	0	0	0	2427	0	0	0	302678	397918	0	0	0	0	0	69528	0	0	4305	0	-12665	2151	0	0	0	2151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28522	227250	303792	479772	0	45450	151896	479772	677118	0	0	0	88245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1026057	5595	1031652	
5461	0	0	0	0	0	0	0	0	2052	358369	0	0	0	0	0	316328	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10659	22530	0	0	0	0	0	0	-3025	6166	123641	0	1000	0	0	0	0	0	0	0	0	24091	292237	0	0	0	0	0	25001	0	0	1988	0	-9293	317	0	0	0	317	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2176	0	0	0	2176	0	0	0	16825	148159	24091	318743	0	29632	12046	318743	360421	0	0	0	46182	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	492669	0	492669	
5751	0	0	0	0	0	0	0	0	0	125188	0	0	0	0	0	109012	0	0	0	245	245	0	0	0	245	0	0	1677	0	0	0	0	0	2546	798	0	0	0	0	0	0	1153	14700	39145	4826	992	0	0	0	67	0	0	0	880	22821	85311	0	0	0	0	0	9928	1677	34	802	147	1960	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8199	0	0	0	8199	0	0	0	17280	46210	27861	102015	0	9242	13931	102015	125188	0	4585	4585	24795	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	193641	0	191964	
6039	0	0	0	0	0	0	0	0	866	55484	0	0	0	0	0	47802	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13325	8947	0	0	0	0	0	0	-192	0	10287	0	7	0	0	0	0	0	0	0	857	5068	41877	0	0	0	0	0	7505	461	0	131	22	-1301	88	0	0	0	88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	778	0	0	0	778	0	0	0	13325	20822	5090	49641	0	4164	2545	49641	56350	0	600	600	8286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	87142	0	86681	
6141	0	0	0	0	0	0	0	0	82	30881	0	0	0	0	0	21817	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	761	6606	0	0	0	9085	11064	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5573	16244	0	0	0	0	0	652	0	0	0	0	-468	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	761	28741	16637	16896	0	5748	8319	16896	30963	0	13050	13050	5445	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60768	0	60741	
6329	0	0	0	0	0	0	0	0	3501	340932	0	0	0	0	0	327682	0	0	0	730	730	0	0	0	730	0	0	0	0	0	0	0	0	45460	11266	0	0	0	0	0	0	228	0	40998	0	0	0	0	0	0	0	0	0	7184	63677	256821	0	0	0	0	0	39315	113	0	519	0	-7465	239	0	0	0	239	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3923	0	0	76	3847	0	0	0	45460	61182	63753	300320	0	12236	31877	300320	344433	0	1215	1215	34933	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	455431	0	455318	
7009	0	0	0	0	0	0	83	0	0	366010	0	0	0	0	0	270987	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3497	2299	0	0	0	0	0	0	599	100641	373883	6570	9034	0	0	0	0	0	0	0	2542	0	268445	0	0	0	0	25	9434	0	0	0	0	599	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	83	104138	378724	6653	286938	0	75745	3327	286938	366010	0	0	0	55515	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	835462	0	835462	
7045	0	0	0	0	0	0	0	0	16	80776	0	0	0	0	0	72714	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6379	52	0	0	0	0	0	0	-127	5705	73939	7498	0	0	0	0	0	0	0	0	0	28263	44451	0	0	0	0	0	4151	0	0	725	0	-1153	91	0	0	0	91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12084	74716	35761	47968	0	14943	17881	47968	80792	0	0	0	16836	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	178224	0	178224	
7072	0	0	0	0	0	0	0	175	57	111811	0	0	0	0	0	129876	0	0	0	0	0	0	0	0	0	0	0	1128	0	-2385	0	0	0	1216	2376	0	0	340	4983	0	20	0	0	8396	0	256	0	0	0	0	0	0	0	0	91375	38501	0	0	0	0	0	17996	2408	1	1305	325	953	886	0	0	0	886	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15766	15766	0	0	15766	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1557	22576	107466	53620	0	4515	53733	53620	111868	0	5516	5516	31581	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	169520	-2385	164717	
7157	0	0	0	0	0	0	0	0	25	25478	0	0	0	0	0	22710	0	0	0	1325	1325	0	0	0	1325	0	0	0	0	0	0	0	0	429	401	0	0	0	0	0	0	-80	1504	18947	725	0	0	0	0	0	0	0	0	0	7840	14870	0	0	0	0	0	681	0	0	0	0	-423	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1933	21721	8565	16876	0	4344	4283	16876	25503	0	2373	2373	4583	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47037	0	47037	
7456	0	0	0	0	0	0	0	0	0	46034	0	0	0	0	0	41313	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5859	555	0	0	0	4498	2936	0	91	5924	4907	0	0	0	0	0	0	0	0	0	0	0	41313	0	0	0	0	0	1518	0	141	125	32	-409	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11924	10085	2968	42533	0	2017	1484	42533	46034	0	0	0	5184	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68990	0	68990	
7634	0	0	0	0	0	0	0	0	666	39432	0	0	0	0	0	39601	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14467	363	0	0	4	2	0	0	-125	139	3588	281	2588	0	0	0	0	0	0	0	68	9811	29722	0	0	0	0	0	1889	0	0	71	0	-1292	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	106	0	0	0	106	0	0	0	14610	4092	10092	34234	0	818	5046	34234	40098	0	0	0	6186	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60483	0	60483	
8033	0	0	0	0	0	0	0	0	0	134285	0	0	0	0	0	155661	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4504	1172	0	0	0	0	0	0	-190	0	8440	0	0	0	0	0	0	0	0	5670	3224	49624	97143	0	0	0	0	0	7986	175	0	1142	0	-1035	320	0	0	0	320	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5175	0	5175	0	0	0	0	0	10174	26703	49624	104132	0	5341	24812	104132	134285	0	7550	7550	18325	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	189767	0	189767	
8462	0	0	0	0	0	0	0	0	0	62048	0	0	0	0	0	41469	0	0	0	400	400	0	0	0	400	0	0	0	0	0	0	0	0	1190	19209	0	0	0	0	0	0	65	10426	76822	652	0	0	0	0	0	0	0	0	0	3444	38025	0	0	0	0	0	1128	0	0	0	0	-451	131	0	0	0	131	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11616	101581	4096	39684	0	20316	2048	39684	62048	0	5550	5550	16097	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	162392	0	162392	
8631	0	0	0	0	0	0	0	0	7	35328	0	0	0	0	0	33472	0	0	0	185	185	0	0	0	185	0	0	0	0	0	0	0	0	5040	3693	0	0	0	0	0	0	-325	0	14035	0	0	0	0	0	0	0	0	0	0	13641	19831	0	0	0	0	0	4121	0	39	86	0	-774	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	785	0	0	0	785	0	0	0	5079	18587	13641	24797	0	3717	6821	24797	35335	0	773	773	6763	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62365	0	62365	
9357	0	0	0	0	0	0	0	0	283	273597	0	0	0	0	0	198577	0	0	0	2070	2070	0	0	0	2070	0	0	27307	0	0	0	0	0	1213	7455	0	0	0	0	0	0	-121	0	40452	970	0	0	0	0	130654	0	0	0	5282	375	192920	0	0	0	0	0	31038	27307	0	1891	0	23479	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1213	55252	131999	196830	0	11050	66000	196830	273880	0	172	172	48311	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	386121	0	358814	
9553	0	0	0	0	0	0	0	200	0	98784	0	0	0	0	0	84346	52	650	650	375	375	0	0	0	375	0	0	0	0	0	0	0	0	7398	3155	0	0	0	0	0	0	-484	8922	53021	1140	0	0	0	0	0	0	0	0	466	8042	75838	0	0	0	0	0	7713	0	0	2143	0	-1331	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	3	0	0	0	16320	58785	9182	82436	0	11757	4591	82436	98784	0	0	0	10265	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	161415	0	161415	
9807	0	0	0	0	0	0	1537	0	35827	1995072	0	0	0	0	0	1337343	12441	155513	155513	15087	15087	0	0	0	15087	0	0	0	0	0	0	0	0	105057	21331	0	-185441	50865	70181	44365	340512	1058	21266	154882	1373	27729	0	0	0	0	0	0	0	0	420659	916684	0	0	0	0	0	245160	0	3968	14064	0	-244596	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1617	1617	0	0	1617	0	0	0	0	0	0	0	122757	0	0	122757	0	0	0	1537	181156	260458	592308	1682653	0	52092	296154	1682653	2030899	0	0	0	281017	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2162884	0	2162884	
9955	0	0	0	0	0	0	0	0	512	79492	0	0	0	0	0	70464	190	2375	2375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16194	1897	0	0	0	0	0	0	-184	0	33570	0	0	0	0	0	0	0	0	0	985	6586	62893	0	0	0	0	0	3572	0	94	582	0	-1696	0	0	0	0	0	5	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1135	0	0	0	1135	0	0	0	16288	37034	6586	69304	0	7407	3293	69304	80004	0	0	0	14262	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	122778	0	122778	
10250	0	0	0	0	0	0	0	0	5263	240990	0	0	0	0	0	232174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29726	3711	0	0	0	0	0	0	-394	4473	56160	986	0	0	0	0	0	0	0	0	4190	37599	190384	0	0	0	0	0	30557	8578	40	806	122	-157	832	0	0	0	832	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1699	0	0	0	1699	0	0	0	34239	64867	38707	213926	0	12973	19354	213926	246253	0	0	0	29843	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	349548	0	340970	
10849	0	0	0	0	0	0	0	0	177	153473	0	0	0	0	0	137970	0	0	0	0	0	0	0	0	0	0	0	694	0	0	0	0	0	18663	2133	0	0	0	0	0	0	-2939	34803	24831	710	2122	0	0	0	0	0	0	116	1829	34198	101825	0	0	0	0	0	24843	694	0	109	1109	-4323	42	0	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2190	0	0	0	2190	0	0	0	53582	32652	36017	129111	0	6530	18009	129111	153650	0	3750	3750	26221	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	254766	0	254072	
10858	0	0	0	0	0	0	0	0	0	262011	0	0	0	0	0	270435	0	0	0	0	0	0	0	0	0	0	0	1764	0	0	0	0	0	27558	10306	0	0	0	0	0	0	681	24373	75796	0	27	0	0	132	2345	0	0	272	45852	25609	198702	0	0	0	0	0	18876	1764	600	1301	0	-54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7417	0	0	0	7417	0	0	0	52803	133387	27954	221357	0	26677	13977	221357	262011	0	0	0	31667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	430114	0	428350	
11145	0	0	0	0	0	0	0	0	180	126592	0	0	0	0	0	141381	0	0	0	97	97	0	0	0	97	0	0	450	0	0	0	0	0	6844	5097	0	0	0	0	0	0	340	173	14517	1131	2254	0	0	0	63	0	0	0	1892	66044	73445	0	0	0	0	0	14305	450	42	823	199	-975	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7059	22329	67437	88587	0	4466	33719	88587	126772	0	0	0	17307	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	187210	0	186760	
11275	0	0	0	0	0	0	1085	0	5392	1049711	0	0	0	0	0	989852	0	0	0	2295	2295	0	161	0	2134	0	0	3967	5	0	0	0	0	61509	5303	0	0	68	4524	27587	2348	-64	227	35260	0	0	0	0	41571	103065	0	0	0	18967	165305	805580	0	0	0	0	0	91370	3972	19	20206	1966	-14673	581	0	81	500	0	95	0	0	0	95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8427	8427	0	0	8427	0	0	0	0	0	0	0	0	0	0	0	0	0	66	1019	61823	129022	307869	875364	0	25804	153935	875364	1055103	0	2883	2883	135381	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1346922	40	1342990	
11640	0	0	0	0	0	0	0	0	44	241432	0	0	0	0	0	201679	0	0	0	955	955	0	0	0	955	0	0	0	0	0	0	0	0	9288	6160	0	0	0	0	0	0	-774	1061	80472	29494	658	0	0	0	0	0	0	0	8069	41650	151960	0	0	0	0	0	20787	0	884	1429	235	-3836	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14748	0	0	0	14748	0	0	0	11233	96130	71379	186560	0	19226	35690	186560	241476	0	0	0	35785	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	348584	0	348584	
11837	0	0	0	0	0	0	0	0	550	49619	0	0	0	0	0	30485	0	0	0	74	74	0	0	0	74	0	0	0	0	0	0	0	0	1500	508	0	0	0	0	0	0	-2574	0	50834	4855	6134	0	0	0	0	0	0	0	0	6121	24364	0	0	0	0	0	5951	1909	0	741	74	-1842	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	428	0	0	0	428	0	0	0	1500	52083	11050	34227	0	10417	5525	34227	50169	0	0	0	12300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100161	0	98252	
12030	0	0	0	0	0	0	0	0	6993	218142	0	0	0	0	0	241218	0	0	0	1088	1088	0	0	0	1088	0	0	0	0	0	0	0	0	34785	1369	0	0	964	0	3011	0	105	14266	0	0	0	0	0	0	0	0	0	6704	15299	43999	175216	0	0	0	0	0	21627	0	18	366	0	-9702	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	302	0	0	0	302	0	0	0	56737	18903	47010	197849	0	3781	23505	197849	225135	0	1869	1869	44021	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	307479	0	307479	
12142	0	0	0	0	0	0	0	0	62	117467	0	0	0	0	0	104020	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2845	15962	0	0	0	941	9	0	-88	14257	58495	6331	20	0	0	0	0	0	0	0	0	29647	74373	0	0	0	0	0	9750	0	78	272	56	-1619	0	0	0	0	0	30	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17180	78850	36043	83737	0	15770	18022	83737	117529	0	3150	3150	21052	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	210422	0	210422	
12179	0	0	0	0	0	0	0	0	22	24288	0	0	0	0	0	27982	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	525	4776	0	0	6	131	0	0	3	306	100	0	1078	0	0	0	0	0	0	0	0	20003	7979	0	0	0	0	0	4748	0	1	690	90	-323	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120	0	0	40	80	0	0	0	838	5697	20133	13104	0	1139	10067	13104	24310	0	0	0	6983	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39329	0	39241	
12245	0	0	0	0	0	0	0	0	613	74011	0	0	0	0	0	82238	0	0	0	31	31	0	0	0	31	0	0	0	0	0	0	0	0	3198	790	0	0	0	0	0	0	301	3347	30133	1796	1500	0	0	0	0	0	0	0	1100	36226	44912	0	0	0	0	0	2758	0	9	606	111	-1247	459	0	0	0	459	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6554	33117	38133	48934	0	6623	19067	48934	74624	0	488	488	13521	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	124710	0	124710	
12311																																																																																																																																															
12647	0	0	0	0	0	0	0	0	133	65985	0	0	0	0	0	62940	0	0	0	81	81	0	0	0	81	0	0	0	0	0	0	0	0	2326	11507	0	0	0	6328	3600	0	0	0	0	0	0	0	0	0	0	682	0	0	156	15621	47163	0	0	0	0	0	5231	0	0	310	0	-964	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2326	18301	19221	52847	0	3660	9611	52847	66118	0	0	0	9501	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96437	0	96437	
12656	0	0	0	0	0	0	0	0	128	10351	0	0	0	0	0	11801	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	278	321	0	0	0	251	653	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6659	5142	0	0	0	0	0	653	0	14	0	0	-259	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	292	5210	7312	5781	0	1042	3656	5781	10479	0	4638	4638	1593	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18058	0	18058	
12937	0	0	0	0	0	0	0	0	0	152209	0	0	0	0	0	146521	0	0	0	1474	1474	0	0	0	1474	0	0	0	0	0	0	0	0	37080	2911	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36120	110401	0	0	0	0	0	12793	0	0	0	0	-1837	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7874	0	0	0	7874	0	0	0	37080	8036	36120	132542	0	1607	18060	132542	152209	0	5125	5125	30010	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	206571	0	206571	
12946	0	0	0	0	0	0	0	0	5801	563069	0	0	0	0	0	571292	0	0	0	2593	2593	0	0	0	2593	0	0	10064	0	0	0	0	0	6004	7138	0	0	0	0	0	0	-1432	0	102481	31365	5233	0	0	0	3118	0	0	0	4244	193997	373051	0	0	0	0	0	45611	10064	0	8463	885	-4281	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21165	0	0	28	21137	0	0	0	6004	129800	229393	428213	0	25960	114697	428213	568870	0	7474	7474	77187	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	770302	0	760238	
