"IDRSSD"	RCFDF236	RCFDF237	RCFDG465	RCFDG466	RCFDG467	RCFDG468	RCFDG469	RCFDG470	RCFDG471	RCFDG472	RCFDK652	RCFDK653	RCFDK654	RCFDK655	RCFDK656	RCFDK657	RCFDK658	RCFDK659	RCFDK660	RCFDK661	RCFDK663	RCFDK664	RCFDK665	RCFDK666	RCFDK667	RCFDK668	RCFDK669	RCFDK670	RCFDK671	RCFDK672	RCFDK673	RCFDK674	RCFDK675	RCFNF234	RCON5597	RCONA545	RCONF045	RCONF046	RCONF047	RCONF048	RCONF049	RCONF050	RCONF051	RCONF052	RCONF236	RCONF237	RCONG465	RCONG466	RCONG467	RCONG468	RCONG469	RCONG470	RCONG471	RCONG472	RCONG803	RCONJ944	RCONJ945	RCONK652	RCONK653	RCONK654	RCONK655	RCONK656	RCONK657	RCONK658	RCONK659	RCONK660	RCONK661	RCONK663	RCONK664	RCONK665	RCONK666	RCONK667	RCONK668	RCONK669	RCONK670	RCONK671	RCONK672	RCONK673	RCONK674	RCONK675	RCONK676	RCONK677	RCONK678	RCONK679	RCONK680	RCONK681	RCONK682	TEXTA545	
2806091																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	10862	626	0	0	108115	8229	33145	44	152122	0	0	0	0	0	0	0	0	0	0	20994	19	168328	1	11662	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
2806626																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF		139045	0	428	6	0	0	579594	4784	173340	234	753362	0	0	0	0	0	0	0	0	11780	51721	16703	33	964803	1	85746	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
2806635																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	2637	115	257	1	101427	9137	57835	100	162155	0	0	0	0	0	0	0	0	0	0	12090	19	174405	1	16027	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
2806840																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	2065	194	0	0	73383	5001	22730	46	98178	0	0	0	0	0	0	0	0	0	2000	4972	11	110598	1	9480	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
2806877																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	3423	121	292	1	57467	1218	5568	11	66749	0	0	0	0	0	0	0	0	0	0	1578	1	71529	1	6557	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
2807173																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	483	32	0	0	12136	1158	1813	3	14432	0	0	0	0	0	0	0	0	0	0	0	0	17112	2	2302	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
2808602																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	2985	192	0	0	173309	43770	92238	116	268533	0	0	0	0	0	0	0	0	3500	8214	25263	38	358896	2	28924	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
2809373																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	0	0	0	0	0	0	502	1	502	0	0	0	0	0	0	0	0	0	0	0	0	5858	2	4513	0	false			true	0	0	CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
2810007																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	26810	886	1226	4	412586	24051	87692	146	528314	0	0	0	0	0	0	0	0	0	0	6667	14	627082	1	31844	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
2811086																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	3004	218	0	0	39845	2632	3575	9	46424	0	0	0	0	0	0	0	0	0	0	0	0	51715	1	4547	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
2813491																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	8442	380	0	0	72137	3477	17035	30	97615	0	0	0	0	0	0	0	0	0	0	7505	9	111576	1	11083	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
2814210																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	4248	130	513	2	267976	6290	186425	285	459162	0	0	0	0	0	0	0	0	0	20995	71440	109	551584	2	61375	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
2815879																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	3551	187	257	1	44287	1983	9165	12	57260	0	0	0	0	0	0	0	0	0	1905	2934	7	69241	1	6101	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
2816474																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	9322	254	1397	4	362539	8352	262756	267	636014	0	0	0	0	0	0	0	0	6000	77950	68328	98	750431	1	71687	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
2817323																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	3831	339	312	1	74014	3814	20197	39	98354	0	0	0	0	0	0	0	0	0	0	5499	5	114326	1	10125	871	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
2817677																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	1984	94	0	0	56176	3952	8585	18	66744	0	0	0	0	0	0	0	0	0	0	3296	7	87446	2	4176	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
2817837																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	2400	174	0	0	76017	3438	14851	27	93268	0	0	0	0	0	0	0	0	0	0	4373	3	114784	2	13124	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
2817985																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	12977	544	0	0	107602	4290	4382	14	124961	0	0	0	0	0	0	0	0	0	0	1653	5	143228	1	6463	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
2818731																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	2141	94	0	0	71736	4946	15504	39	89381	0	0	0	0	0	0	0	0	0	0	709	2	102907	1	11277	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
2819167																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	11803	547	0	0	408576	119727	62079	97	482458	0	0	0	0	0	0	0	0	0	3084	4899	4	577410	1	66124	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
2819242																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	16656	452	2606	8	144386	12834	42480	66	206465	337	0	0	0	0	0	0	0	0	0	2930	7	236208	1	19274	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
2820604																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	5662	163	581	2	92529	4125	24697	38	123471	0	0	0	0	0	0	0	0	0	297	3746	7	133985	1	11681	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
2823221																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	11302	677	0	0	101545	5570	19887	42	132734	0	0	0	0	0	0	0	0	0	0	2214	5	153664	1	13570	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
2823230																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	8209	889	261	1	60143	7598	21241	26	89854	0	0	0	0	0	0	0	0	0	0	2697	6	103545	1	12632	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
2826017																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF																																			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
2826316																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	17101	795	293	1	362146	16418	102391	214	481931	0	0	0	0	0	0	0	0	0	17194	26366	48	605206	1	66283	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
2830537																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	1935	132	326	1	45654	5144	13122	27	61037	0	0	0	0	0	0	0	0	0	0	3675	9	68003	1	3944	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
2833882																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	7430	273	0	0	140720	5262	29413	67	177563	0	0	0	0	0	0	0	0	0	205	5953	9	209786	1	11251	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
2834179																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	11852	400	1207	4	98496	6298	22150	57	133706	0	0	0	0	0	0	0	0	0	0	3280	4	160131	1	16574	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
2834759																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	21537	767	773	3	252515	7944	86866	142	361692	0	0	0	0	0	0	0	0	0	16987	9200	15	400665	1	41077	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
2835103																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	8341	395	305	1	88254	6753	48347	62	145247	0	0	0	0	0	0	0	0	0	4063	3493	8	153792	1	11606	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
2835756																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	8513	186	0	0	178047	4157	22764	65	209324	0	0	0	0	0	0	0	0	0	0	4370	9	224371	1	12985	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
2836306																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	4460	194	283	1	93387	3070	38600	59	136730	0	0	0	0	0	0	0	0	0	0	7090	11	146545	1	13997	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
2837077																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	4003	268	0	0	80216	4517	20243	47	104463	0	0	0	0	0	0	0	0	0	0	6007	10	112057	1	9164	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
2837200																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	29034	916	1626	5	246266	8927	54831	125	331758	0	0	0	0	0	0	0	0	0	0	15333	27	362580	1	24148	0	false	0	0	false	0	0	CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
2837406																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	15576	503	865	3	159891	6112	44255	99	220587	0	0	0	0	0	0	0	0	0	0	2276	5	233418	1	9068	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
2838207																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	6017	195	0	0	167706	35139	84905	85	258702	74	0	0	0	0	0	0	0	0	0	36065	8	291808	1	34484	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
2839053																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	9814	478	286	1	51824	4813	22351	32	84275	0	0	0	0	0	0	0	0	0	0	6006	4	101054	1	9912	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
2839790																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	12075	519	254	1	231026	20422	175157	173	418512	0	0	0	0	0	0	0	0	0	0	35690	37	488987	1	45143	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
2843706																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	6063	222	0	0	43026	2004	17086	51	66175	0	0	0	0	0	0	0	0	0	0	3477	6	68003	1	2688	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
2843724																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	0	0	0	0	193908	3536	115650	139	309558	0	0	0	0	0	0	0	0	0	568	9251	16	373467	1	31905	1371	false	0	0	false	0	0	CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
2845205																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	171	19	0	0	13214	4390	5422	2	18807	0	0	0	0	0	0	0	0	0	0	362	1	24854	1	5506	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
2845755																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	5914	192	0	0	75721	2103	24297	56	105932	0	0	0	0	0	0	0	0	0	0	2831	6	112929	1	8303	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
2845782																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF																																			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
2846444																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	5301	314	280	1	118328	8293	32363	61	156272	0	0	0	0	0	0	0	0	1745	2050	17173	25	184293	1	16222	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
2846761																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	64507	3710	4514	14	378689	19987	75465	125	523175	0	0	0	0	0	0	0	0	0	0	2838	4	646763	2	70923	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
2847085																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	1980	132	0	0	53325	5403	28682	41	83987	0	0	0	0	0	0	0	0	0	0	1422	4	91477	2	6804	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
2847142																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	10042	253	520	2	149689	3715	9595	25	169847	0	0	0	0	0	0	0	0	0	0	2086	5	201214	1	8789	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
2847432																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	12676	473	291	1	104342	8776	16013	31	133322	0	0	0	0	0	0	0	0	0	0	627	2	158152	1	22222	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
2848493																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	1529	41	0	0	46359	1638	61602	57	109490	0	0	0	0	0	0	0	0	0	0	8823	8	161855	1	35102	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
2848756																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	3578	161	0	0	84255	3215	17602	42	105435	0	0	0	0	0	0	0	0	0	0	4588	10	128449	1	10693	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
2848895																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	2624	146	0	0	50562	2609	7072	20	60258	0	0	0	0	0	0	0	0	0	0	3593	10	69687	1	8290	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
2849285																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	2589	116	0	0	67003	2817	22736	43	92328	0	0	0	0	0	0	0	0	0	0	2448	5	110083	1	10110	0	false	0	0	false	0	0	CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
2849463																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	2932	84	0	0	48991	1638	3001	4	54924	0	0	0	0	0	0	0	0	0	0	0	0	62211	1	6855	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
2849801																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	17552	399	1610	4	349715	14059	199850	342	569294	567	0	0	0	0	0	0	0	0	0	43529	56	763244	2	73494	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
2850722																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF		344782	0	0	0	0	0	6018427	917	345782	4	6364209	0	725000	275000	0	0	0	0	0	0	0	0	0	9162685	1	1023813	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
2850740																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	2263	97	0	0	109408	31983	32083	58	143754	0	0	0	0	0	0	0	0	0	0	537	2	215979	1	24669	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
2850768																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	15057	581	591	2	226308	7426	100148	182	342104	0	0	0	0	0	0	0	0	3000	0	20112	31	381205	1	23402	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
2851185																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	9705	383	649	2	131374	13093	44549	66	186277	0	0	0	0	0	0	0	0	0	0	9275	18	215023	2	20901	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
2853358																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	46363	1162	784	3	351377	9469	50451	91	448976	0	0	0	0	0	0	0	0	0	0	18119	25	483318	1	10372	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
2854113																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	20354	5915	0	0	583989	473130	23352	41	627695	0	0	0	0	0	0	0	0	0	0	0	0	761098	1	105583	2187	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
2854494																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	2838	70	0	0	89901	3578	55535	84	148275	0	0	0	0	0	0	0	0	0	0	25263	25	153931	1	9463	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
2855071																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	3574	148	261	1	113078	3621	19314	41	136227	0	0	0	0	0	0	0	0	0	0	4763	9	152684	1	15173	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
2855156																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	2910	122	0	0	73160	5746	47329	68	123398	0	0	0	0	0	0	0	0	0	3999	2616	6	148198	1	15897	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF	0				CONF	CONF	CONF	0	0	0	0					
2855307																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	2000	138	644	2	47867	6830	7422	17	57933	0	0	0	0	0	0	0	0	0	0	2129	3	59874	2	6217	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
2855866																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	2906	130	587	2	98511	6207	64327	97	166331	0	0	0	0	0	0	0	0	0	202	10846	21	215318	1	21640	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
2855884																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	523	15	0	0	43609	1245	6738	18	50870	0	0	0	0	0	0	0	0	0	0	276	1	59511	1	1435	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
2855914																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	14428	542	2444	7	282258	9648	65035	132	364165	0	0	0	0	0	0	0	0	0	31443	5834	13	441594	1	38539	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
2855978																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	20006	424	506	2	300557	4467	76505	111	397575	0	0	0	0	0	0	0	0	0	20042	57077	62	443819	1	22001	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
2856032																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	16385	326	0	0	218203	5416	60476	118	295064	0	0	0	0	0	0	0	0	0	0	21545	30	309905	1	6747	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
2856500																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF		396835	0	38825	2161	3421	8	370794	56045	680479	2040	1093519	0	0	0	0	0	0	0	0	0	0	31087	45	1328020	1	119862	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
2856685																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	5239	386	863	3	68877	5336	9966	17	84946	0	0	0	0	0	0	0	0	0	0	1411	3	96666	1	8927	0	false	0	0	false	0	0	CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
2856939																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	740	82	0	0	25200	2154	3074	7	29014	0	0	0	0	0	0	0	0	0	0	0	0	32745	1	3946	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
2857600																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	6574	212	606	2	106528	4753	80699	145	194407	0	0	0	0	0	0	0	0	0	0	16345	25	213848	1	21995	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
2857794																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	13727	1867	0	0	375892	31800	62613	165	452232	0	0	0	0	0	0	0	0	0	0	18235	31	533828	1	54745	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
2858205																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	44724	2405	3374	12	411118	27523	126944	230	586161	0	0	0	0	0	0	0	0	0	0	21469	41	720825	1	53426	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
2858492																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	16213	591	1126	3	180352	18397	91399	95	289090	0	0	0	0	0	0	0	0	0	0	8888	16	317474	1	27727	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
2858960																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF		617839	0	99315	66844	1682	6	3239364	166240	478452	302	3818814	0	0	0	0	0	0	0	0	0	0	260079	131	4098081	1	220307	7137	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
2859538																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	14692	378	850	3	117957	5753	38071	45	171570	0	0	0	0	0	0	0	0	0	0	3295	7	208621	1	18234	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
2859903																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	9688	256	2823	7	377820	6054	282636	308	672966	0	0	0	0	0	0	0	0	0	177259	88946	105	826158	1	85653	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
2860039																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	1285	97	0	0	43629	2451	61060	74	105974	0	0	0	0	0	0	0	0	0	0	18625	17	125166	1	15454	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
2860271																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	2495	47	0	0	121248	3058	67695	136	191438	0	0	0	0	0	0	0	0	0	0	18235	27	221439	1	17785	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
2860440																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF		313485	0	21795	755	285	1	725645	25783	449545	647	1197270	0	153	0	0	0	0	0	0	0	16614	197508	241	1398044	1	122234	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
2860459																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	834	25	0	0	13670	665	2171	6	16675	0	0	0	0	0	0	0	0	0	0	0	0	70744	1	52646	0	false	0	0	false	0	0	CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
2861317																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	7361	253	1587	5	93096	6855	39906	53	141950	0	0	0	0	0	0	0	0	0	918	3936	4	162700	1	15087	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
2864729																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF																																			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
2867056																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF		5771738	0	0	0	0	0	0	0	5771988	1	5771988	0	0	0	0	0	0	0	0	0	0	0	0	11162322	1	1470533	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF	50	0	0	0	CONF	CONF	CONF	0	0	0	0	0	16791	0	N/A	
2867337																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	1856	40	0	0	163558	2836	251910	217	417325	0	0	0	0	0	0	0	0	0	28342	59699	70	465161	1	48955	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
2868259																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	5457	173	251	1	135568	2302	65358	137	206634	0	0	0	0	0	0	0	0	0	0	12643	18	223064	1	12169	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
2868352																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF																																			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
2869162																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	13806	511	1535	3	261199	8180	169646	200	446186	0	0	0	0	0	0	0	0	0	36851	21768	44	532131	1	63453	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
2869667																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	6922	374	790	3	111405	9467	29508	41	148625	0	0	0	0	0	0	0	0	0	0	7216	9	179982	1	16271	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
2871099																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	8893	283	422	1	101030	7876	29621	41	139967	0	0	0	0	0	0	0	0	0	6711	3189	7	166945	1	15087	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
