"IDRSSD"	RCFA3792	RCFA5310	RCFA5311	RCFA7204	RCFA7205	RCFA7206	RCFA8274	RCFAA223	RCFAA224	RCFAB530	RCFAB596	RCFAH311	RCFAH313	RCFAH314	RCFAP742	RCFAP793	RCFAP839	RCFAP840	RCFAP841	RCFAP842	RCFAP843	RCFAP844	RCFAP845	RCFAP846	RCFAP847	RCFAP848	RCFAP849	RCFAP850	RCFAP851	RCFAP852	RCFAP853	RCFAP854	RCFAP855	RCFAP856	RCFAP857	RCFAP858	RCFAP859	RCFAP860	RCFAP861	RCFAP862	RCFAP863	RCFAP864	RCFAP865	RCFAP866	RCFAP867	RCFAP868	RCFAP870	RCFAP872	RCFAP875	RCFAQ257	RCFAQ258	RCFD3368	RCFD3632	RCFW3792	RCFW5310	RCFW5311	RCFW7205	RCFW7206	RCFWA223	RCFWH312	RCFWP793	RCFWP870	RCOA3792	RCOA5310	RCOA5311	RCOA7204	RCOA7205	RCOA7206	RCOA8274	RCOAA223	RCOAA224	RCOAB530	RCOAB596	RCOAH311	RCOAH313	RCOAH314	RCOAP742	RCOAP793	RCOAP838	RCOAP839	RCOAP840	RCOAP841	RCOAP842	RCOAP843	RCOAP844	RCOAP845	RCOAP846	RCOAP847	RCOAP848	RCOAP849	RCOAP850	RCOAP851	RCOAP852	RCOAP853	RCOAP854	RCOAP855	RCOAP856	RCOAP857	RCOAP858	RCOAP859	RCOAP860	RCOAP861	RCOAP862	RCOAP863	RCOAP864	RCOAP865	RCOAP866	RCOAP867	RCOAP868	RCOAP870	RCOAP872	RCOAP875	RCOAQ257	RCOAQ258	RCON3368	RCON3632	RCOW3792	RCOW5310	RCOW5311	RCOW7205	RCOW7206	RCOWA223	RCOWH312	RCOWP793	RCOWP870	
12955																																																															14368	1372	1372	9.1105%	11.6124%	10.5035%	12996	123730	142649	0	0	3.6124%	0	0	10800	10.5035%	1	0	12996	0	0	0	0	0	0	0	0		0	0	12996	0	0	0	0	0	0	12996	0	0	0	0	0	0	0	0	0	1372	0	0	0	0	142649	2196										
13103																																																															235108	13079	21704	12.3767%	14.1461%	12.8402%	213404	1661999	1724238	8952	6008	6.1461%			34519	12.8315%	1	0	232641	6773	3656	0	14960	0	0	-6008	0		0	0	213260	0	0	0	0	0	0	213260	0	0	144	144	0	144	0	0	34	21704	0	10429	8591	0	1740675	189170										
13251																																																															4801	308	308	11.1287%	19.5433%	18.2895%	4493	24566	40373	6	0	11.5433%			2000	18.2895%	1	0	4499	0	0	0	6	0	0	0	0		0	0	4493	0	0	0	0	0	0	4493	0	0	0	0	0	0	0	0	0	308	0	0	0	0	40373	2493										
13457																																																															6218	145	145	24.0811%	53.6868%	52.4348%	6073	11582	25219	26	0	45.6868%			5902	52.4348%	1	0	6099	0	0	0	26	0	0	0	0		0	0	6073	0	0	0	0	0	0	6073	0	0	0	0	0	0	0	0	0	145	0	0	0	0	25219	171										
14052																																																															7702	504	504	12.3095%	17.3770%	16.2399%	7198	44323	58475	25	0	9.3770%			2688	16.2399%	1	0	7223	0	0	0	25	0	0	0	0		0	0	7198	0	0	0	0	0	0	7198	0	0	0	0	0	0	0	0	0	504	0	0	0	0	58475	4510										
14155																																																															20259	1840	1840	10.4907%	13.7863%	12.5342%	18419	146950	175574	213	0	5.7863%			336	12.5342%	1	0	18623	0	0	0	204	0	0	0	0		0	0	18419	0	0	0	0	0	0	18419	0	0	0	0	0	0	0	0	0	1840	0	0	0	0	175574	18074										
14650																																																															3952	288	288	11.2593%	17.3227%	16.0603%	3664	22814	32542	1	0	9.3227%			500	16.0603%	1	0	3755	90	0	0	1	0	0	0	0		0	0	3664	0	0	0	0	0	0	3664	0	0	0	0	0	0	0	0	0	288	0	90	0	0	32632	3254										
14753																																																															5032	389	1366	8.1869%	16.2093%	11.8090%	3666	31044	44779	50	0	5.8090%			1577	11.8090%	1	0	3716	0	0	0	50	0	0	0	0		0	0	3666	0	0	0	0	0	0	3666	0	0	0	0	0	0	977	0	0	1366	0	0	0	0	44779	2089										
14865																																																															39361	3227	3227	10.3079%	13.1375%	12.0604%	36134	299609	350545	111	0	5.1375%			13361	12.0604%	1	0	37000	0	35	432	111	0	0	0	0		0	0	36422	0	0	0	0	288	288	36134	0	0	0	0	288	0	0	0	0	3227	0	755	0	0	351300	23528										
14977																																																															8727	427	427	18.3142%	25.6699%	24.4139%	8300	33997	45320	70	0	17.6699%	0	0	0	24.4139%	1	0	8407	0	0	0	107	0	0	0	0		0	0	8300	0	0	0	0	0	0	8300	0	0	0	0	0	0	0	0	0	427	0	0	0	0	45320	8337										
16551																																																															30973	2514	2514	8.9399%	12.8436%	11.8011%	28459	241155	318338	1377	0	4.8436%			13250	11.8011%	1	0	32883	2433	614	0	1377	0	0	0	0		0	0	28459	0	0	0	0	0	0	28459	0	0	0	0	0	0	0	0	0	2514	0	3047	0	0	321385	18256										
16748																																																															8525	579	579	10.1356%	18.4380%	17.1857%	7946	46236	78397	101	0	10.4380%	0	0	3000	17.1857%	1	0	8099	0	0	0	153	0	0	0	0		0	0	7946	0	0	0	0	0	0	7946	0	0	0	0	0	0	0	0	0	579	0	0	0	0	78397	4998										
17110																																																															20118	324	324	18.2706%	16.7857%	16.5154%	19794	119852	108338	0	0	8.7857%	0	0	7286	16.5154%	1	0	19794	0	0	0	0	0	0	0	0		0	0	19794	0	0	0	0	0	0	19794	0	0	0	0	0	0	0	0	0	324	0	0	0	0	108338	12508										
17147																																																															748246	62086	62086	10.6323%	13.8612%	12.7111%	686160	5398116	6453521	4566	0	5.8612%	0	0	722941	12.7111%	1	0	945158	243267	6652	2708	16805	0	-1062	-11177	0		0	0	687965	0	0	0	0	1805	1805	686160	0	0	0	0	1805	0	0	0	0	62086	0	254432	0	0	6707953	217651										
17259																																																															5806	211	211	8.8305%	13.5281%	13.0365%	5595	42918	63360	311	0	5.5280%			1538	13.0365%	1	0	5906	0	0	0	311	0	0	0	0		0	0	5595	0	0	0	0	0	0	5595	0	0	0	0	0	0	0	0	0	211	0	0	0	0	63360	4057										
17464																																																															238387	24870	24873	8.4843%	11.4149%	10.2239%	213514	2088378	2516573	1931	0	3.4149%	0	0	247004	10.2239%	1	0	331544	82594	7851	15392	1931	0	0	0	0		0	0	223776	0	0	0	0	10262	10262	213514	0	0	0	0	10262	0	0	0	0	24873	0	116099	3	0	2632672	82609										
17950																																																															39030	2654	2654	9.1394%	18.4824%	17.2256%	36376	211174	398013	1872	0	10.4824%			13775	17.2256%	1	0	39391	1143	0	0	1872	0	0	0	0		0	0	36376	0	0	0	0	0	0	36376	0	0	0	0	0	0	0	0	0	2654	0	1143	0	0	399156	23744										
17978																																																															110467	1350	1350	34.6351%	103.4946%	102.2298%	109117	106737	315047	0	0	95.4946%			0	102.2298%	1	0	109117	0	0	0	0	0	0	0	0		0	0	109117	0	0	0	0	0	0	109117	0	0	0	0	0	0	0	0	0	1350	0	0	0	0	315047	109117										
18050																																																															54747	3683	3683	10.3921%	18.6073%	17.3555%	51064	294223	491372	2574	0	10.6073%			8885	17.3555%	1	0	53716	0	78	0	2574	0	0	0	0		0	0	51064	0	0	0	0	0	0	51064	0	0	0	0	0	0	0	0	0	3683	0	78	0	0	491450	42257										
18135																																																															22967	1285	1285	8.2370%	16.6922%	15.7583%	21682	137591	263227	605	0	8.6922%	0	0	6512	15.7583%	1	0	22287	0	0	0	605	0	0	0	0		0	0	21682	0	0	0	0	0	0	21682	0	0	0	0	0	0	0	0	0	1285	0	0	0	0	263227	15170										
18377																																																															4782	245	245	8.2795%	23.0458%	21.8651%	4537	20750	54798	127	0	15.0458%			0	21.8651%	1	0	4664	0	0	0	127	0	0	0	0		0	0	4537	0	0	0	0	0	0	4537	0	0	0	0	0	0	0	0	0	245	0	0	0	0	54798	4537										
18827																																																															120911	5454	5454	10.3482%	13.8779%	13.2519%	115457	871251	1115718	-1985	0	5.8779%	0	0	98318	13.2519%	1	0	124227	3447	2243	2492	50	912	-2202	167	0		0	0	117118	0	0	0	0	1661	1661	115457	0	0	0	0	1661	0	0	0	0	5454	0	9843	0	0	1125561	27894										
18836																																																															17458	1301	1301	10.8062%	16.8048%	15.5525%	16157	103887	149516	27	0	8.8048%	0	0	1856	15.5525%	1	0	16184	0	0	0	27	0	0	0	0		0	0	16157	0	0	0	0	0	0	16157	0	0	0	0	0	0	0	0	0	1301	0	0	0	0	149516	14301										
18854																																																															57015	5791	5791	9.0425%	12.3101%	11.0598%	51224	463156	566479	0	0	4.3101%			14100	11.0598%	1	0	52774	0	930	0	0	0	0	0	0		620	0	51224	0	0	0	0	0	0	51224	0	0	0	0	0	0	0	0	0	5791	0	1550	0	0	568029	38674										
19356																																																															9576	646	646	11.0286%	18.6101%	17.3546%	8930	51456	80971	328	0	10.6101%	0	0	5225	17.3546%	1	0	9258	0	0	0	328	0	0	0	0		0	0	8930	0	0	0	0	0	0	8930	0	0	0	0	0	0	0	0	0	646	0	0	0	0	80971	3705										
19730																																																															269843	19359	19423	10.1560%	12.8225%	11.8996%	250420	2104446	2465723	864	0	4.8225%			201887	11.8996%	1	0	252519	0	178	634	864	0	0	0	0		0	0	250843	0	0	0	0	423	423	250420	0	0	0	0	423	0	0	0	0	19423	0	1235	64	0	2466958	49768										
19936																																																															26692	2014	2014	9.3388%	16.6870%	15.4279%	24678	159957	264251	136	0	8.6870%			12826	15.4279%	1	0	24814	0	0	0	136	0	0	0	0		0	0	24678	0	0	0	0	0	0	24678	0	0	0	0	0	0	0	0	0	2014	0	0	0	0	264251	11852										
19972																																																															17979	370	370	18.8032%	48.2878%	47.2941%	17609	37233	93649	0	0	40.2878%			0	47.2941%	1	0	17609	0	0	0	0	0	0	0	0		0	0	17609	0	0	0	0	0	0	17609	0	0	0	0	0	0	0	0	0	370	0	0	0	0	93649	17609										
20053																																																															12051	895	895	11.6551%	16.9092%	15.6534%	11156	71269	95718	52	0	8.9092%			6203	15.6534%	1	0	11401	0	0	116	52	0	0	0	0		0	0	11233	0	0	0	0	77	77	11156	0	0	0	0	77	0	0	0	0	895	0	193	0	0	95911	5146										
20633																																																															32015	2743	2743	9.9029%	14.6133%	13.3613%	29272	219081	295590	53	0	6.6100%			3922	13.3613%	1	0	29563	0	0	0	685	119	0	-513	0		0	0	29272	0	0	0	0	0	0	29272	0	0	0	0	0	0	0	0	0	2743	0	0	0	0	295590	25588										
20857																																																															18358	769	769	8.0821%	18.6616%	17.8799%	17589	98373	217628	3236	0	10.6616%			14000	17.8799%	1	0	20967	142	0	0	3236	0	0	0	0		0	0	17589	0	0	0	0	0	0	17589	0	0	0	0	0	0	0	0	0	769	0	142	0	0	217770	3731										
21256																																																															1173	51	51	11.6571%	29.2446%	27.9731%	1122	4011	9625	9	0	21.2446%			600	27.9731%	1	0	1131	0	0	0	9	0	0	0	0		0	0	1122	0	0	0	0	0	0	1122	0	0	0	0	0	0	0	0	0	51	0	0	0	0	9625	522										
21359																																																															5288	253	253	10.2980%	19.2824%	18.3598%	5035	27424	48893	172	0	11.2824%	0	0	3900	18.3598%	1	0	5332	0	125	0	172	0	0	0	0		0	0	5035	0	0	0	0	0	0	5035	0	0	0	0	0	0	0	0	0	253	0	125	0	0	49018	1260										
21630																																																															11609	801	801	9.9097%	18.1142%	16.8643%	10808	64088	109065	1388	0	10.1142%	0	0	5200	16.8643%	1	0	12196	0	0	0	1388	0	0	0	0		0	0	10808	0	0	0	0	0	0	10808	0	0	0	0	0	0	0	0	0	801	0	0	0	0	109065	5608										
21658																																																															16774	1308	1308	9.7094%	16.0707%	14.8176%	15466	104376	159289	489	0	8.0707%			4257	14.8176%	1	0	15955	0	0	0	489	0	0	0	0		0	0	15466	0	0	0	0	0	0	15466	0	0	0	0	0	0	0	0	0	1308	0	0	0	0	159289	11209										
22048																																																															20735	1730	1730	9.6685%	13.2873%	12.1787%	19005	156051	196566	-21	0	5.2873%			7400	12.1787%	1	0	18984	0	0	0	141	0	-162	0	0		0	0	19005	0	0	0	0	0	0	19005	0	0	0	0	0	0	0	0	0	1730	0	0	0	0	196566	11605										
22543																																																															14856	739	739	13.4654%	19.2777%	18.3188%	14117	77063	104839	-112	0	11.2777%			6300	18.3188%	1	0	14127	0	0	0	10	0	0	0	0		0	0	14117	0	0	0	0	0	0	14117	0	0	0	0	0	0	0	0	0	739	0	0	0	0	104839	7939										
22552																																																															9335	1069	1069	8.4830%	10.9128%	9.6631%	8266	85542	97442	67	0	2.9128%	0	0	6000	9.6631%	1	0	8333	0	0	0	67	0	0	0	0		0	0	8266	0	0	0	0	0	0	8266	0	0	0	0	0	0	0	0	0	1069	0	0	0	0	97442	2266										
22730																																																															14691	751	751	8.5830%	15.8371%	15.0275%	13940	92763	162415	346	0	7.8371%	0	0	550	15.0275%	1	0	14286	0	0	0	346	0	0	0	0		0	0	13940	0	0	0	0	0	0	13940	0	0	0	0	0	0	0	0	0	751	0	0	0	0	162415	13390										
22936																																																															15389	1377	1377	8.2344%	14.2516%	12.9764%	14012	107981	170164	24	0	6.2516%	7534	27	22162	12.9764%	1	0	19060	0	0	2943	24	0	0	0	0		0	0	16093	0	0	119	0	1962	2081	14012	0	0	0	0	1962	0	0	0	0	1377	0	5024	0	0	175188	-3126										
23045																																																															7556	170	170	18.1012%	46.1943%	45.1550%	7386	16357	40804	-70	0	38.1943%			5054	45.1550%	1	0	7316	0	0	0	-70	0	0	0	0		0	0	7386	0	0	0	0	0	0	7386	0	0	0	0	0	0	0	0	0	170	0	0	0	0	40804	2332										
23456																																																															14204	936	936	11.9643%	19.0244%	17.7708%	13268	74662	110897	628	0	11.0244%			462	17.7708%	1	0	13896	0	0	0	628	0	0	0	0		0	0	13268	0	0	0	0	0	0	13268	0	0	0	0	0	0	0	0	0	936	0	0	0	0	110897	12806										
23504																																																															343209	22075	22075	8.7052%	12.4315%	11.6319%	321134	2760809	3688987	-4857	-4050	4.4315%	0	0	271194	11.6319%	1	0	425975	105950	2695	632	1016	0	-1823	-4050	0		0	0	321555	0	0	0	0	421	421	321134	0	0	0	0	421	0	0	0	0	22075	0	109698	0	0	3794635	159638										
23643																																																															20488	1292	1292	10.0544%	16.5536%	15.5097%	19196	123768	190921	236	0	8.5536%	0	0	2500	15.5097%	1	0	19432	0	0	0	236	0	0	0	0		0	0	19196	0	0	0	0	0	0	19196	0	0	0	0	0	0	0	0	0	1292	0	0	0	0	190921	16696										
23755																																																															18511	1487	1487	8.6345%	13.8805%	12.7654%	17024	133360	197162	523	0	5.8805%			4725	12.7654%	1	0	17612	0	65	0	523	0	0	0	0		0	0	17024	0	0	0	0	0	0	17024	0	0	0	0	0	0	0	0	0	1487	0	65	0	0	197227	12364										
24006																																																															115634	3899	3899	9.2682%	14.6774%	14.1825%	111735	787836	1205575	-4525	0	6.6774%			14645	14.1825%	1	0	113550	5897	443	0	519	0	0	-5044	0		0	0	111735	0	0	0	0	0	0	111735	0	0	0	0	0	0	0	0	0	3899	0	6340	0	0	1211915	103430										
24378																																																															7385	222	222	11.3315%	25.9624%	25.1819%	7163	28445	63213	41	0	17.9624%			0	25.1819%	1	0	7204	0	0	0	41	0	0	0	0		0	0	7163	0	0	0	0	0	0	7163	0	0	0	0	0	0	0	0	0	222	0	0	0	0	63213	7163										
24453																																																															27783	2173	2173	10.2188%	15.5797%	14.3612%	25610	178328	250617	102	0	7.5797%	0	0	27105	14.3612%	1	0	28304	2150	442	0	102	0	0	0	0		0	0	25610	0	0	0	0	0	0	25610	0	0	0	0	0	0	0	0	0	2173	0	2592	0	0	253209	1097										
24659																																																															5832	385	385	8.9607%	18.9856%	17.7323%	5447	30718	60788	0	0	10.9856%	0	0	4000	17.7323%	1	0	5447	0	0	0	0	0	0	0	0		0	0	5447	0	0	0	0	0	0	5447	0	0	0	0	0	0	0	0	0	385	0	0	0	0	60788	1447										
24668																																																															126281	7206	7206	12.3555%	17.1350%	16.1572%	119075	736978	963739	636	0	9.1350%			88442	16.1572%	1	0	120039	328	0	0	636	0	0	0	0		0	0	119075	0	0	0	0	0	0	119075	0	0	0	0	0	0	0	0	0	7206	0	328	0	0	964067	30961										
24949																																																															57266	3747	3747	13.0601%	19.3082%	18.0448%	53519	296589	409791	91	0	11.3082%	0	0	35023	18.0448%	1	0	53610	0	0	0	91	0	0	0	0		0	0	53519	0	0	0	0	0	0	53519	0	0	0	0	0	0	0	0	0	3747	0	0	0	0	409791	18496										
25357																																																															39218	1421	1421	10.4813%	11.9624%	11.5290%	37797	327844	360612	-446	0	3.9624%	0	0	38515	11.5290%	1	0	42060	2983	1629	0	-349	0	0	0	0		0	0	37797	0	0	0	0	0	0	37797	0	0	0	0	0	0	0	0	0	1421	0	4612	0	0	365224	3991										
25647																																																															5719	503	503	9.1093%	14.5511%	13.2713%	5216	39303	57260	14	0	6.5511%			17016	13.2713%	1	0	5230	0	0	0	14	0	0	0	0		0	0	5216	0	0	0	0	0	0	5216	0	0	0	0	0	0	0	0	0	503	0	0	0	0	57260	-11800										
26176																																																															49814	3063	3063	12.0184%	20.4522%	19.1946%	46751	243563	388995	89	0	12.4522%			28064	19.1946%	1	0	50381	0	0	3541	89	0	0	0	0		0	0	46751	0	0	0	0	0	0	46751	0	0	0	0	0	0	0	0	0	3063	0	3541	0	0	392536	22228										
26242																																																															47154	2575	2575	10.6812%	15.4943%	14.6481%	44579	304332	417360	260	0	7.4943%			25670	14.6481%	1	0	55685	10846	0	0	260	0	0	0	0		0	0	44579	0	0	0	0	0	0	44579	0	0	0	0	0	0	0	0	0	2575	0	10846	0	0	428206	29755										
26457																																																															3319	189	189	11.2162%	16.8751%	15.9142%	3130	19668	27906	1	0	8.8751%			350	15.9142%	1	0	3131	0	0	0	1	0	0	0	0		0	0	3130	0	0	0	0	0	0	3130	0	0	0	0	0	0	0	0	0	189	0	0	0	0	27906	2780										
26765																																																															46730	4817	4817	9.0204%	12.1586%	10.9053%	41913	384336	464646	-375	0	4.1586%	0	0	74231	10.9053%	1	0	47608	3454	46	1542	45	0	0	-420	0		0	0	42941	0	0	0	0	1028	1028	41913	0	0	0	0	1028	0	0	0	0	4817	0	6070	0	0	470716	-26248										
27070																																																															125200	1000	1000	20.2839%	52.6028%	52.1827%	124200	238010	612309	1192	0	44.6000%			0	52.1827%	1	0	125392	0	0	0	1192	0	0	0	0		0	0	124200	0	0	0	0	0	0	124200	0	0	0	0	0	0	0	0	0	1000	0	0	0	0	612309	124200										
27548																																																															63213	5309	5309	9.2728%	12.9629%	11.8742%	57904	487647	624452	2246	0	4.9629%			26531	11.8742%	1	0	65187	5037	0	0	2246	0	0	0	0		0	0	57904	0	0	0	0	0	0	57904	0	0	0	0	0	0	0	0	0	5309	0	5037	0	0	629489	36410										
27614																																																															37812	1390	1390	9.1475%	20.1835%	19.4416%	36422	187341	398165	2350	0	12.1835%			7654	19.4416%	1	0	41482	2064	398	0	2350	248	0	0	0		0	0	36422	0	0	0	0	0	0	36422	0	0	0	0	0	0	0	0	0	1390	0	2462	0	0	400627	31478										
27847																																																															53644	4284	4284	10.0105%	15.6948%	14.4414%	49360	341794	493083	4290	0	7.6948%			8412	14.4414%	1	0	53650	0	0	0	4290	0	0	0	0		0	0	49360	0	0	0	0	0	0	49360	0	0	0	0	0	0	0	0	0	4284	0	0	0	0	493083	40948										
28013																																																															562410	24791	24834	15.0649%	19.6216%	18.7552%	537576	2866275	3568412	1345	-338	11.6216%			352249	18.7552%	1	0	578050	38381	748	0	1683	0	0	-338	0		0	0	537576	0	0	0	0	0	0	537576	0	0	0	0	0	0	0	0	43	24834	0	39129	0	0	3607203	224456										
28152																																																															13185	1123	1123	9.3317%	14.7077%	13.4550%	12062	89647	129258	85	0	6.7077%			8850	13.4550%	1	0	12147	0	0	0	97	0	-12	0	0		0	0	12062	0	0	0	0	0	0	12062	0	0	0	0	0	0	0	0	0	1123	0	0	0	0	129258	3212										
28255																																																															31369	2666	2666	9.0972%	13.4869%	12.3407%	28703	232588	315513	303	0	5.4869%	0	0	6436	12.3407%	1	0	29006	0	0	0	303	0	0	0	0		0	0	28703	0	0	0	0	0	0	28703	0	0	0	0	0	0	0	0	0	2666	0	0	0	0	315513	22267										
28349																																																															5622	679	679	6.4925%	10.6980%	9.4059%	4943	52552	76134	30	0	2.6980%	0	0	7975	9.4059%	1	0	4973	0	0	0	30	0	0	0	0		0	0	4943	0	0	0	0	0	0	4943	0	0	0	0	0	0	0	0	0	679	0	0	0	0	76134	-3032										
28406																																																															299539	16985	16985	13.2627%	17.3767%	16.3914%	282554	1723796	2130444	-2779	0	9.3767%			2491	16.3914%	1	0	292706	8878	1370	0	-1306	2638	0	-1762	329		5	0	282554	0	0	0	0	0	0	282554	0	0	0	0	0	0	0	0	0	16985	0	10253	0	0	2140697	292994										
28675																																																															13612	672	672	11.2092%	22.4854%	21.3754%	12940	60537	115441	323	0	14.4854%			0	21.3754%	1	0	13263	0	0	0	323	0	0	0	0		0	0	12940	0	0	0	0	0	0	12940	0	0	0	0	0	0	0	0	0	672	0	0	0	0	115441	12940										
28732																																																															10456	650	650	11.2506%	20.2025%	18.9466%	9806	51756	87160	119	0	12.2025%			557	18.9466%	1	0	9925	0	0	0	119	0	0	0	0		0	0	9806	0	0	0	0	0	0	9806	0	0	0	0	0	0	0	0	0	650	0	0	0	0	87160	9249										
29476																																																															7302	492	492	11.3604%	14.6306%	13.6448%	6810	49909	59945	57	0	6.6306%			6069	13.6448%	1	0	7083	199	17	0	57	0	0	0	0		0	0	6810	0	0	0	0	0	0	6810	0	0	0	0	0	0	0	0	0	492	0	216	0	0	60161	957										
29636																																																															92954	5009	5009	8.9771%	17.2354%	16.3067%	87945	539319	979662	-5431	0	9.2354%			81453	16.3067%	1	0	85664	3150	0	0	1136	0	0	0	-6567		0	0	87945	0	0	0	0	0	0	87945	0	0	0	0	0	0	0	0	0	5009	0	3150	0	0	982812	9642										
29878																																																															578643	15629	15629	32.1021%	39.9297%	38.8512%	563014	1449154	1753823	-2585	0	31.9297%			0	38.8512%	1	0	560429	0	0	0	0	0	0	-2585	0		0	0	563014	0	0	0	0	0	0	563014	0	0	0	0	0	0	0	0	0	15629	0	0	0	0	1753823	563014										
30052																																																															3968	253	253	13.4973%	19.5160%	18.2717%	3715	20332	27524	16	0	11.5160%	0	0	1531	18.2717%	1	0	3731	0	0	0	16	0	0	0	0		0	0	3715	0	0	0	0	0	0	3715	0	0	0	0	0	0	0	0	0	253	0	0	0	0	27524	2184										
30502																																																															92325	7098	7098	9.3599%	16.3112%	15.0572%	85227	566021	910557	-541	0	8.3112%	0	0	34276	15.0572%	1	0	91581	6742	70	0	1851	73	0	-2382	0		0	0	85227	0	0	0	0	0	0	85227	0	0	0	0	0	0	0	0	0	7098	0	6812	0	0	917369	57846										
30650																																																															15901	1113	1113	12.7707%	17.9156%	16.6616%	14788	88755	115796	16	0	9.9156%			14240	16.6616%	1	0	14804	0	0	0	16	0	0	0	0		0	0	14788	0	0	0	0	0	0	14788	0	0	0	0	0	0	0	0	0	1113	0	0	0	0	115796	548										
30810																																																															12007741	930308	1946875	11.6354%	16.3479%	13.6974%	10060866	73451102	86467408	-33205	0	7.6974%			4588485	13.6974%	1	0	10031380	0	3719	0	13694	0	-46899	0	0		0	0	10060866	0	0	0	0	0	0	10060866	0	0	0	0	0	0	1016567	0	0	1946875	0	3719	0	0	86471127	5476100										
30874																																																															163653	10570	8950	13.7423%	17.6287%	16.6646%	154703	928334	1125746	660	0	9.6287%			77003	16.6646%	1	0	155413	0	0	30	660	0	0	0	0		0	0	154723	0	0	0	0	20	20	154703	0	0	0	0	20	0	0	0	0	10570	1620	50	0	0	1125796	77750										
31134																																																															20584	827	827	16.4699%	31.1709%	29.9185%	19757	66036	119958	409	0	23.1709%			450	29.9185%	1	0	20166	0	0	0	409	0	0	0	0		0	0	19757	0	0	0	0	0	0	19757	0	0	0	0	0	0	0	0	0	827	0	0	0	0	119958	19307										
31255																																																															52045	4025	4025	8.4053%	11.3237%	10.4480%	48020	459611	571307	268	0	3.3237%	0	0	28300	10.4480%	1	0	49221	933	0	0	268	0	0	0	0		0	0	48020	0	0	0	0	0	0	48020	0	0	0	0	0	0	0	0	0	4025	0	933	0	0	572240	20653										
31657																																																															17904	797	797	12.6495%	24.0665%	22.9951%	17107	74394	135239	0	0	16.0665%			2270	22.9951%	1	0	17107	0	0	0	0	0	0	0	0		0	0	17107	0	0	0	0	0	0	17107	0	0	0	0	0	0	0	0	0	797	0	0	0	0	135239	14837										
31826																																																															45869	2315	2337	16.5294%	24.8371%	23.5717%	43532	184679	263361	965	0	16.8371%			1600	23.5717%	1	0	45362	865	0	0	965	0	0	0	0		0	0	43532	0	0	0	0	0	0	43532	0	0	0	0	0	0	0	0	0	2337	0	865	22	0	264226	42797										
31835																																																															15172	1297	1297	10.6927%	14.5857%	13.3388%	13875	104020	129761	-1001	0	6.5857%	0	0	15011	13.3388%	1	0	13210	0	0	0	341	202	0	-1208	0		0	0	13875	0	0	0	0	0	0	13875	0	0	0	0	0	0	0	0	0	1297	0	0	0	0	129761	-800										
32234																																																															12999	279	294	10.9058%	19.6330%	19.1889%	12705	66210	116498	246	0	11.6330%			2724	19.1889%	1	0	12951	0	0	0	246	0	0	0	0		0	0	12705	0	0	0	0	0	0	12705	0	0	0	0	0	0	0	0	0	294	0	0	15	0	116498	9981										
32766																																																															5948	213	213	9.3003%	21.9257%	21.1405%	5735	27128	61665	0	0	13.9257%	0	0	800	21.1405%	1	0	5735	0	0	0	0	0	0	0	0		0	0	5735	0	0	0	0	0	0	5735	0	0	0	0	0	0	0	0	0	213	0	0	0	0	61665	4935										
