"IDRSSD"	RCFD0071	RCFD0081	RCFD1754	RCFD1773	RCFD2130	RCFD2143	RCFD2145	RCFD2150	RCFD2160	RCFD2170	RCFD2930	RCFD2948	RCFD3000	RCFD3123	RCFD3190	RCFD3200	RCFD3210	RCFD3230	RCFD3300	RCFD3545	RCFD3548	RCFD3632	RCFD3656	RCFD3838	RCFD3839	RCFD5369	RCFD6724	RCFDA130	RCFDB528	RCFDB529	RCFDB530	RCFDB989	RCFDB995	RCFDG105	RCFDJA22	RCFN2200	RCFN6631	RCFN6636	RCON0071	RCON0081	RCON1754	RCON1773	RCON2130	RCON2143	RCON2145	RCON2150	RCON2160	RCON2170	RCON2200	RCON2930	RCON2948	RCON3000	RCON3123	RCON3190	RCON3200	RCON3210	RCON3230	RCON3300	RCON3545	RCON3548	RCON3632	RCON3656	RCON3838	RCON3839	RCON5369	RCON6631	RCON6636	RCON6724	RCON8678	RCONA130	RCONB528	RCONB529	RCONB530	RCONB987	RCONB989	RCONB993	RCONB995	RCONG105	RCONJA22	
593052																																							2295	11089	0	53169	0	8063	14347	885	10483	666212	567997	4991	577988	0	7778	0	0	88224	215	666212	0	0	65499	0	0	24391	23354	83362	484635			0	523767	515989	-1881	26538	0	5000	0	88224		
593249																																							1441	11174	126446	64097	0	252	2938	0	17402	398452	345240	2151	356128	0	2208	8737	0	42324	696	398452	0	0	18262	0	0	24204	0	65560	279680			0	172910	170702	-838	4000	0	0	0	42324		
593333																																							3759	2187	0	12585	0	0	1755	0	1565	82491	72041	142	74258	0	743	2075	0	8233	100	82491	0	0	6060	0	0	2330	0	14336	57705			0	61383	60640	-257	0	0	0	0	8233		
593771																																							902	18	1308	0	0	0	858	14	435	9000	8190	69	8259	0	225	0	0	741	1243	9000	0	0	-3168	0	0	2666	0	468	7722			0	5690	5465	0	0	0	0	0	741	0	
593940																																							850	1151	0	44639	0	0	482	18	1258	71136	57801	88	60125	0	316	0	0	11011	600	71136	0	0	10221	0	0	1800	0	5691	52110			0	23054	22738	-1610	0	0	2236	0	11011	0	
594433																																							23137	34249	0	678990	0	10401	32934	5325	75099	1632520	1354561	5291	1448069	0	8250	70394	0	184451	60	1632520	0	0	119755	0	0	89201	4814	29579	1324982			0	775821	767571	-24565	0	0	0	17823	184451	0	
594451																																							31066	11357	0	37449	0	1801	3608	0	10981	256815	176323	2339	178683	0	1207	21	0	78132	150	256815	0	0	-7446	0	0	85744	0	15029	161294			0	149348	148141	-316	12412	0	0	0	78132	0	
594853																																							26278	13075	0	163261	0	5692	14448	1031	35996	927544	795641	21214	826855	0	7939	10000	0	100689	2425	927544	0	0	75616	0	0	27798	944	8229	787412			0	674758	666819	-5150	0	0	0	0	100689		
594938																																							21661	6722	0	87047	0	300	3900	0	9635	321997	269518	2106	290305	0	2035	7894	0	31692	75	321997	0	0	29787	0	0	4725	749	33322	236195			0	194018	191983	-2895	0	0	0	10787	31692		
594947																																							8307	25294	40882	119622	22887	20425	23725	3559	36284	1733181	1486839	13274	1553411	0	11560	46000	0	179770	1800	1733181	0	0	118418	0	0	61058	564	398595	1088244			0	1441477	1429917	-1506	1715	0	0	7298	179770		
595270																																							1304067	126622	93137	1403049	469	439510	240300	22166	909461	16467846	8658700	178050	14769869	0	112520	5933119	0	1697977	1000	16467846	0	0	1527802	0	0	182201	0	3304153	5354547			0	12041585	11929065	-13026	0	0	0	0	1697977		
595337																																							0	10113	0	48420	0	0	724	0	1723	116953	96119	246	96365	0	1087	0	0	20588	151	116953	0	0	19100	0	0	1959	0	13014	83105			0	57060	55973	-622	0	0	0	0	20588		
595430																																							62194	10679	64171	98267	0	58039	20640	1437	30118	1210301	1024377	3771	1053053	0	4156	20597	4000	157248	900	1210301	310	308	56132	0	0	102943	0	173337	851040			0	867671	863515	-2727	5	0	0	0	157248	926	
595869	397383	184634	0	1283060	0	379580	102241	5694	261334	16439377	209064	14193108	0	123457	341920	0	2246269	6149	16439377	0	0	653594	260738	0	1613139	0		0	13680758	13557301	-26613	0	0	2246269	7412	348056	142024	206031			0	1262769							13294068					332332					0	0						2876563	10417505							0	0	0	0		7412	
595944																																							3468	599	0	7822	0	273	199	0	2310	63678	49784	358	56931	0	563	6789	0	6747	192	63678	0	0	4807	0	0	1858	0	3271	46513			0	49570	49007	-110	0	0	0	0	6747		
596062																																							2970	16827	285	115429	0	12626	16030	645	21134	710071	619722	5621	630343	0	5838	5000	0	79728	1000	710071	0	0	46948	0	0	34025	1333	37668	582054			0	526330	520492	-2245	2300	0	0	0	79728		
596156																																							24494	7609	0	35562	0	0	7462	0	3739	422808	380911	1931	385222	0	2984	0	0	37586	1440	422808	0	0	22635	0	0	14560	0	140235	240676			0	346926	343942	-1049	0	0	0	2380	37586		
596277																																							183	2009	0	13	0	0	1930	955	252	23586	21412	49	21461	0	184	0	0	2125	0	23586	0	0	2121	0	0	0	0	121	21291			0	18428	18244	4	0	0	0	0	2125		
596455																																							5816	3825	327	61888	0	0	5418	0	1235	168893	156155	409	156564	0	1008	0	0	12329	405	168893	0	0	5213	0	0	9595	284	53723	102432			0	91108	90100	-2884	0	0	0	0	12329		
596642																																							0	1744	0	3319	0	0	3160	2314	796	70826	62320	273	62593	0	1070	0	0	8232	585	70825	0	0	2935	0	0	4757	0	5878	56442			0	57688	56618	-45	2875	0	0	0	8232	0	
596848																																							45242	31937	0	90127	0	7105	15255	3577	31813	1198036	971230	15466	1070941	0	10893	46000	0	127095	2000	1198036	0	0	94236	0	0	33000	1687	194538	776692			0	982186	971293	-2141	0	0	2459	35786	127095	0	
596978																																							2874	2397	3009	24514	0	249	1448	0	6458	151997	133328	389	133717	0	1548	0	0	18280	0	151997	0	0	19107	0	0	0	0	8879	124449			0	111800	110252	-827	796	0	0	0	18280		
597041																																							3799	1350	500	21426	0	2972	1226	0	875	91917	79003	140	79143	0	477	0	0	12774	50	91917	0	0	1054	0	0	12486	0	7016	71987			0	58627	58150	-816	1619	0	0	0	12774		
597313																																							42581	3034	0	94635	0	214	4921	259	6891	377338	321666	1725	346391	0	2569	23000	0	30947	213	377338	0	0	26546	0	0	7192	833	70144	251522			0	226539	223970	-3004	0	0	0	0	30947		
597452																																							27643	9803	0	4967	10	722	5277	980	4099	168835	148694	5545	154239	0	605	0	0	14595	1156	168834	0	0	6670	0	0	6778	4005	46524	102170			0	111934	111329	-9	0	0	0	0	14595		
597546																																							20229	3948	0	48496	0	845	5322	0	11515	289920	257157	4356	261513	0	3169	0	0	28407	200	289920	0	0	21713	0	0	7400	0	21524	235633			0	201528	198359	-906	1206	0	0	0	28407		
597658																																							7919	1124	0	51650	0	0	211	72	2181	123340	102229	191	109419	0	1415	0	0	13921	1000	123340	0	0	6741	0	0	7000	0	13713	88516			0	61598	60183	-820	0	0	0	6999	13921		
598002																																							8941	3952	0	104605	0	0	5597	0	11891	406792	374436	2281	376717	0	2674	0	0	30075	0	406792	0	0	32405	0	0	0	613	34538	339898			0	273867	271193	-2330	0	0	0	0	30075		
598048																																							8238	9234	710	134307	0	2873	8710	2429	15563	513808	426467	5819	465715	0	5250	4000	0	48093	979	513808	0	0	37667	0	0	13657	0	83242	343225			0	336994	331744	-4210	0	0	0	29429	48093		
598132																																							6705	1199	0	13869	0	0	314	75	535	45487	38983	156	39139	0	461	0	0	6348	390	45487	0	0	2882	0	0	3610	0	13292	25691			0	23251	22790	-534	0	0	0	0	6348		
598534																																							90073	88098	20383	209180	0	128456	89173	8031	125616	4810628	4061912	46634	4356395	0	31157	150000	84287	454234	1544	4810629	0	0	294197	0	16000	144763	371320	1261430	2800482			0	3706953	3675796	-2270	4502	0	0	13562	454234	0	
598543																																							139	1225	665	5776	0	0	622	1075	1361	76074	65302	348	67272	0	793	0	0	8802	419	76074	0	0	4091	0	0	4376	0	5892	59410			0	62424	61631	-84	3550	0	0	1622	8802	30	
598646																																							12167	1082	0	18699	0	0	768	0	1123	82770	71781	220	72001	0	727	0	0	10770	400	82771	0	0	9116	0	0	1550	0	14577	57204			0	49658	48931	-296	0	0	0	0	10770		
598954																																							8226	5636	0	145844	0	0	5493	677	21959	625116	479103	1359	556203	0	5898	42100	0	68913	1416	625116	0	0	56885	0	0	12775	0	20219	458884			0	442164	436266	-2163	1015	0	0	33641	68913		
599643																																							1418	1816	0	11612	0	0	1073	25	4263	86217	72578	428	75006	0	1055	2000	0	11211	150	86217	0	0	5110	0	0	5950	0	6706	65872			0	64710	63655	1	2355	0	0	0	11211		
599764																																							47511	50861	0	871021	2018	30339	50722	260	91183	3038699	2750864	22531	2773395	0	29852	0	0	265304	2500	3038699	0	0	183848	0	0	100943	2166	1198417	1552447			0	1922470	1892618	-21987	0	0	0	0	265304	0	
600419																																							27479	9794	6000	126924	0	2479	13894	0	29586	840263	672674	7395	769210	0	6526	85874	0	71053	316	840263	0	0	66843	2622	0	5724	983	96896	575778			0	623254	616728	-1830	0	0	0	3267	71053	3774	
601032																																							1493	1530	0	4736	0	0	684	0	1523	28660	24838	212	25050	0	250	0	0	3610	100	28660	0	0	3173	0	0	400	0	4162	20676			0	18944	18694	-63	0	0	0	0	3610		
601041																																							7649	1835	0	2139	0	0	337	0	813	69600	56685	165	56850	0	1126	0	0	12750	200	69600	0	0	11156	0	0	1400	187	8567	48118			0	57766	56640	-6	0	0	0	0	12750		
601050																																							334853	453999	0	8667890	0	147391	327172	5204	485012	24968475	20369052	231882	22515014	330	159732	51948	0	2453131	10162	24968475	19733	14	1453768	0	0	1108548	16891	6964038	13405014			0	13955552	13795820	-119347	14375	700000	358940	1503178	2453461	135	
601153																																							2788	365	0	7667	0	0	398	0	4006	112679	97995	528	101023	0	1976	0	0	11656	200	112679	0	0	7350	0	0	4300	0	14257	83738			0	96881	94905	-194	2550	0	2500	0	11656		
601416																																							32060	85224	459623	458310	0	49784	39637	290	138137	4221168	3497952	21640	3828153	0	33955	308200	0	393015	400	4221168	561	361	212755	0	0	201680	3166	760389	2737563			0	2988331	2954376	-21820	0	0	0	0	393015	0	
601443																																							6462	4234	31855	57146	0	67	2024	0	1832	289041	246152	723	253143	0	4575	0	0	35898	280	289041	0	0	31466	0	0	5720	0	23673	222479			0	189996	185421	-1568	0	0	2226	4042	35898		
601658																																							5334	3696	0	56512	16	2076	6686	1619	7989	305444	264427	738	282213	0	2227	12000	0	23231	500	305444	0	0	4374	0	0	20054	0	46555	217872			0	221248	219021	-1697	2495	0	0	5048	23231		
601733																																							16529	5916	2489	99156	0	0	1540	0	1640	186324	163974	981	164955	0	1010	0	0	21369	10	186324	0	0	21605	0	0	1503	0	51996	111978			0	56391	55381	-1749	3673	0	0	0	21369		
602048																																							12753	15523	3728	68261	0	8047	14229	142	19282	910143	766683	6455	833138	0	4146	60000	0	77005	2199	910143	0	0	27467	0	0	47821	2021	235302	531381			0	728303	724157	-482	42000	0	0	0	77005		
602543																																							6537	2477	493	42017	0	4353	2995	0	4865	177742	143114	652	153658	0	804	6000	0	24084	1000	177742	0	0	15823	0	0	7899	0	21309	121805			0	114809	114005	-638	0	0	0	3892	24084		
602842																																							4225	259	141	0	0	0	30	76	1193	13897	11455	8	12653	0	30	1190	0	1244	400	13897	0	0	244	0	0	600	0	4031	7424			0	7993	7963	0	10	0	0	0	1244		
603232																																							4986	2960	45024	0	0	0	162	0	996	77650	61381	323	61704	0	368	0	0	15946	225	77650	0	0	10146	0	0	5575	0	17805	43576			0	20890	20522	0	3000	0	0	0	15946		
603540																																							1320	2150	0	5127	0	0	1361	31	2570	77928	62074	111	68823	0	851	5808	0	9105	180	77928	0	0	6128	0	0	3020	0	10962	51113			0	66220	65369	-223	0	0	830	0	9105		
603559																																							564	717	0	9820	0	0	262	104	1598	37660	30468	56	34155	0	371	2518	0	3505	100	37660	0	0	2956	0	0	667	0	5316	25151			0	24966	24595	-218	0	0	1113	0	3505		
603755																																							40	847	0	12850	0	0	561	0	1500	47843	42761	522	43283	0	338	0	0	4560	237	47843	0	0	2907	0	0	1563	0	13423	29339			0	31022	30684	-147	1361	0	0	0	4560		
604024																																							87190	5494	0	118113	0	2	5373	0	12367	475053	414937	3820	432999	0	2892	2240	0	42054	4905	475053	0	0	33463	0	0	5126	1111	109030	305907			0	243839	240947	-1440	4414	0	0	12002	42054	42	
604033																																							5481	709	3105	3703	0	0	72	0	232	21501	19392	37	19429	0	93	0	0	2072	54	21501	0	0	1913	0	0	246	0	4929	14463			0	6860	6767	-141	1432	0	0	0	2072		
604547																																							168	2632	659	24508	0	661	2801	73	3507	149392	114559	1089	130446	0	1430	0	0	18946	570	149392	0	0	15940	0	0	3006	0	18882	95677			0	115813	114383	-570	0	0	14798	0	18946		
604640																																							19	858	0	12734	0	0	2129	0	1519	34207	28401	704	31006	0	263	1300	0	3201	300	34207	0	0	-1221	0	0	4527	0	1572	26829			0	17211	16948	-405	0	0	601	0	3201		
605571																																							15571	3184	56019	72	0	0	4732	90	2264	136901	107838	61	107899	0	167	0	0	29002	0	136901	0	0	28985	0	0	0	0	5124	102714			0	55136	54969	17	0	0	0	0	29002		
605610																																							7636	2861	0	61705	0	36	3597	220	4495	252118	199201	3706	227907	0	795	25000	0	24211	0	252118	2615	0	21128	0	0	4470	0	15557	183644			0	169748	168953	-1387	0	0	0	0	24211		
605656																																							12218	5676	0	50619	0	530	7479	2877	10051	281241	254564	1106	257505	0	2957	0	0	23736	282	281241	0	0	13623	0	0	10647	0	59338	195226			0	194748	191791	-816	0	0	0	1835	23736		
605973																																							7196	961	0	4818	0	0	2077	20	8130	169996	119445	2586	150463	0	1713	28432	0	19533	4555	169996	0	0	15139	0	0	0	504	9995	109450			0	148003	146290	-161	0	0	0	0	19533	0	
606046																																							138677	169493	0	2826359	0	704563	327430	4301	621338	17259055	13203757	380021	15142680	0	121019	820178	0	2116375	246314	17259055	0	0	1522121	0	0	439590	132080	3866468	9337289			0	12454335	12333316	-91650	0	0	335000	403724	2116375	1498	
606176																																							2349	11548	152405	230297	0	744	26611	279	32875	800238	524286	12024	732844	0	4079	196534	0	67394	0	800238	0	0	75351	0	0	1754	5303	134448	389838			0	341905	337826	-9711	1	0	0	0	67394		
606653																																							9555	4126	0	57649	0	1824	9187	429	16162	725493	607358	1830	630993	0	7732	11148	0	94500	1300	725493	0	0	51795	0	0	42700	0	92071	515287			0	634293	626561	-1295	0	0	0	10657	94500		
607146																																							5408	1450	6137	59420	0	0	369	0	3134	281611	227152	1330	248580	0	2404	20098	0	33031	300	281611	0	0	27775	0	0	6750	0	22126	205026			0	202109	199705	-1794	5988	0	0	0	33031	0	
607333																																							7997	4878	0	1670	0	3789	3669	3687	8457	220238	193301	1011	194312	689	2182	0	0	25237	240	220238	0	0	17889	0	0	7110	17730	30953	162348			0	170543	168361	-2	0	0	0	0	25926		
608358																																							1978	1086	0	9457	0	0	1260	0	3901	88440	71591	1220	77811	0	1777	0	0	10629	400	88440	0	0	5715	0	0	4600	0	9883	61708			0	72535	70758	-86	0	0	5000	0	10629		
608451																																							20447	2153	0	20459	0	2048	4454	165	2132	88300	78456	219	78675	0	365	0	0	9625	1020	88300	0	0	814	0	0	8071	0	36340	42116			0	36807	36442	-280	0	0	0	0	9625		
608844																																							19668	7461	0	158045	0	2288	13701	1023	3248	514715	462074	2223	464297	0	3028	0	0	50418	2396	514715	0	0	31022	0	0	20390	0	163009	299065			0	312309	309281	-3390	0	0	0	0	50418		
609010																																							16284	5040	811	13315	0	107	3492	486	6396	285838	259314	1799	261113	0	3094	0	0	24725	350	285838	0	0	24669	0	0	440	0	16243	243071			0	243001	239907	-734	0	0	0	0	24725		
609467																																							33059	861	0	1530	0	875	46	0	2671	136265	97150	415	112565	0	2722	15000	0	23700	16097	136265	0	0	-5514	0	2000	11100	3926	6996	90154			0	96019	93297	17	0	0	0	0	23700	0	
609476																																							22184	9142	280169	0	0	0	2212	214	3230	536026	446007	2635	449034	0	1625	392	0	86992	0	536026	0	0	89415	0	0	0	0	6857	439150			0	220500	218875	-2423	0	0	0	0	86992		
609609																																							87157	3930	34980	36383	0	126	3419	825	3963	291572	247631	1797	249428	0	2890	0	0	42144	2501	291572	0	0	-30640	0	0	70895	0	90929	156701			0	123679	120789	-612	0	0	0	0	42144		
609645																																							1640	561	766	9011	0	0	94	0	307	24414	23088	16	23104	0	111	0	0	1310	260	24414	0	0	1047	0	0	515	0	7495	15593			0	11674	11563	-512	472	0	0	0	1310		
609832																																							50	3094	0	47826	0	3603	3017	0	6888	210679	179378	231	189609	0	1393	10000	0	21070	800	210679	0	0	13656	0	0	8429	552	31379	147999			0	146802	145409	-1815	240	0	0	0	21070		
610128																																							127766	6149	39618	95117	0	0	2324	544	38404	549624	442756	7142	449898	0	4630	0	0	99726	290	549624	0	0	99722	0	0	2000	266	40078	402678			0	237640	233010	-2286	6426	0	0	0	99726		
610164																																							31703	14742	0	58815	0	93	8365	3060	9102	426453	364490	2267	382007	0	3495	15250	0	44446	1000	426453	0	0	7941	0	0	40000	226	116558	247932			0	303842	300347	-4495	0	0	0	0	44446		
610539																																							364	1947	0	18642	0	0	153	85	1010	47211	40975	95	43270	0	288	1000	0	3941	400	47211	0	0	1299	0	0	2800	0	11372	29603			0	25298	25010	-558	0	0	1200	0	3941		
610557																																							1359	1685	0	25110	0	923	4349	0	3828	153833	132197	967	134909	0	1379	990	0	18923	1000	153832	0	0	4709	0	0	14000	444	44833	87364			0	117514	116135	-786	0	0	0	755	18923		
610913																																							33372	5705	0	46671	0	300	5812	316	2407	253256	222671	1050	224734	0	2036	0	0	28522	2000	253256	0	0	23645	0	0	3508	0	68323	154348			0	160709	158673	-631	0	0	0	1013	28522		
611031																																							8940	2443	0	20389	0	0	5538	897	6213	124150	113399	1127	117526	0	1166	3000	0	6624	150	124150	0	0	-3221	0	0	10747	0	56636	56763			0	80896	79730	-1052	0	0	0	0	6624		
611451																																							530	5824	0	71289	0	3522	1549	330	6018	401698	339825	900	363472	0	4702	13000	0	38226	200	401698	0	0	8458	0	0	30187	290	84969	254856			0	305250	300548	-619	11798	0	0	9747	38226	0	
