"IDRSSD"	RCFD0071	RCFD0081	RCFD1754	RCFD1773	RCFD2130	RCFD2143	RCFD2145	RCFD2150	RCFD2160	RCFD2170	RCFD2930	RCFD2948	RCFD3000	RCFD3123	RCFD3190	RCFD3200	RCFD3210	RCFD3230	RCFD3300	RCFD3545	RCFD3548	RCFD3632	RCFD3656	RCFD3838	RCFD3839	RCFD5369	RCFD6724	RCFDA130	RCFDB528	RCFDB529	RCFDB530	RCFDB989	RCFDB995	RCFDG105	RCFDJA22	RCFN2200	RCFN6631	RCFN6636	RCON0071	RCON0081	RCON1754	RCON1773	RCON2130	RCON2143	RCON2145	RCON2150	RCON2160	RCON2170	RCON2200	RCON2930	RCON2948	RCON3000	RCON3123	RCON3190	RCON3200	RCON3210	RCON3230	RCON3300	RCON3545	RCON3548	RCON3632	RCON3656	RCON3838	RCON3839	RCON5369	RCON6631	RCON6636	RCON6724	RCON8678	RCONA130	RCONB528	RCONB529	RCONB530	RCONB987	RCONB989	RCONB993	RCONB995	RCONG105	RCONJA22	
277679																																							1929	89	2	0	0	0	19	0	128	7926	5978	53	6194	0	105	163	0	1732	0	7926	0	0	1732	0	0	0	0	0	5978			0	5864	5759	0	0	0	0	0	1732		
277736																																							11379	3119	0	198	0	0	3378	222	1010	148063	126752	566	127508	0	1587	0	0	20555	410	148063	0	0	18353	0	0	1795	0	31734	95018			0	130344	128757	-3	0	0	0	190	20555		
277820																																							10765	16161	232741	102964	0	1401	1918	132	12496	570455	470496	4353	485311	0	5192	0	0	85144	600	570455	0	0	73325	0	0	14300	0	20864	449632			0	178008	172816	-3081	19061	0	0	10462	85144		
278078																																							27610	5895	0	67251	0	97	3387	0	19897	829319	643492	4851	761025	0	6413	112682	0	68294	0	829319	0	0	45220	0	0	24921	596	116477	527015			-1091	710999	704586	-756	0	0	0	0	68294	0	
278153																																							11420	1106	0	1286	0	45	3494	279	3453	112949	99595	323	102468	0	924	2550	0	10481	600	112949	0	0	4463	0	0	5437	0	36782	62813			0	92736	91812	-19	54	0	0	0	10481		
278256																																							2282	2571	0	34288	0	0	998	0	4226	142885	97722	1521	120851	0	1005	19190	0	22034	200	142885	0	0	19956	0	0	2000	0	14792	82930			0	99525	98520	-122	0	0	800	1618	22034		
278555																																							38282	8322	0	78419	0	1165	7957	1079	10358	641018	578434	3864	583156	0	5856	858	0	57862	950	641018	0	0	42038	0	0	16925	0	192012	386422			0	501292	495436	-2051	0	0	0	0	57862		
278733																																							107	1896	0	12728	0	0	3190	686	1096	87886	75961	401	78362	0	502	0	0	9524	200	87886	0	0	-282	0	0	9995	0	11007	64954			0	68685	68183	-389	0	0	2000	0	9524		
278751																																							9208	2786	0	2386	0	393	1009	169	462	34251	30745	142	30887	0	206	0	0	3364	70	34251	0	0	910	0	0	2412	0	9652	21093			0	17744	17538	-28	300	0	0	0	3364		
278818																																							12146	23233	8780	275050	0	66821	37148	500	75965	2233459	1722578	10820	1969759	0	19573	236261	0	263700	1485	2233459	0	0	102013	0	0	168955	0	404235	1318343			0	1753389	1733816	-8753	0	0	0	100	263700	0	
278872																																							11530	903	0	0	0	0	4296	46	6841	133473	109678	3307	112985	0	1167	0	0	20488	0	133473	0	0	14469	0	0	7213	4119	5811	103867			-1194	106905	105738	0	0	0	0	0	20488		
279105																																							9081	17745	105847	110973	0	21	12532	133	50788	1369204	1161130	28588	1230266	0	5064	40548	0	138938	0	1369204	0	0	144134	0	0	0	0	270577	890553			0	1054257	1049193	-5196	12891	0	0	0	138938		
279842																																							7056	5702	0	34086	0	3046	5077	44	4703	486092	394532	820	430757	0	4675	32000	0	55335	650	486092	0	0	30834	0	0	24075	0	43898	350634			0	427262	422587	-224	3791	0	2000	1405	55335		
279954																																							36053	15169	0	128800	0	7990	15375	3481	19633	723877	617969	1413	656061	0	6490	36204	0	67816	495	723877	0	0	17128	0	0	52671	0	147123	470846			0	503866	497376	-2478	0	0	0	475	67816		
280110	2616899	827548	12277551	17356991	21	3055712	877116	38065	6839809	135862871	1423220	120714235	1658	901866	8636555	848892	15146978	250000	135862871	742183	435086	5824841	1338614	0	9752107	1418110		0	89365456	88463590	-679970	10662	266141	15148636	0	842	842	0			12277551	17356991							107702800					8627767					742183	435043						30818986	76883814							0	10662	1400699	266141		0	
280138																																							8903	5552	0	65136	0	0	559	75	5969	128197	96829	1663	98492	0	1267	0	0	29705	800	128197	0	0	23146	0	0	7200	0	20058	76772			0	43270	42003	-1441	0	0	0	0	29705	0	
280352																																							6743	3166	9051	3	0	245	1328	394	1412	76308	65371	753	67624	0	689	1500	0	8684	500	76308	0	0	2189	0	0	5995	0	25556	39815			0	50482	49793	0	4173	0	0	0	8684		
280558																																							9991	2114	255	8974	0	0	328	33	414	59822	55166	20	55186	0	562	0	0	4636	88	59822	0	0	4644	0	0	212	0	23017	32149			0	37275	36713	-308	1000	0	0	0	4636		
282048																																							328	1496	0	11195	0	0	230	0	4764	55114	45222	2720	47942	0	1077	0	0	7172	300	55114	0	0	2249	0	0	4700	0	13253	31969			0	36363	35286	-77	1815	0	0	0	7172		
282075																																							39086	9437	65411	134594	0	148	11282	120	44733	1119600	978459	3392	981851	0	9174	0	0	137749	1	1119600	0	0	137763	216	0	99	0	153858	824601			0	823747	814573	-114	0	0	0	0	137749		
282226																																							103682	11961	0	83991	0	29	4561	773	4669	305882	262581	1471	264052	0	1550	0	0	41830	1250	305882	0	0	39558	0	0	4750	0	85645	176936			0	95156	93606	-3728	2610	0	0	0	41830		
282824																																							8371	4864	0	15156	0	0	2435	0	6415	270004	224566	1219	238755	0	4000	12970	0	31249	31	270004	0	0	29704	0	0	1458	0	27410	197156			0	230931	226931	56	5832	0	0	0	31249		
283157																																							7316	646	12	18564	0	0	382	86	1425	48737	42325	554	43492	0	554	613	0	5245	100	48737	0	0	572	0	0	4900	0	9910	32415			0	20860	20306	-327	0	0	0	0	5245		
283438																																							18958	4604	3000	197355	848	616	19256	1872	20275	594531	543039	3044	546083	0	5564	0	0	48448	251	594531	0	0	39397	0	0	14549	766	119107	423932			-1017	327791	322227	-4732	4754	0	0	0	48448		
283652																																							3153	1954	0	0	0	0	3048	0	6791	158072	138352	455	140324	0	2464	1517	0	17748	1000	158072	0	0	12579	0	0	4169	147	99776	38576			0	133740	131276	0	11703	0	0	0	17748	0	
283737																																							68975	30967	179685	0	7	0	3286	74	4504	836574	731707	2266	745591	0	6921	133	0	90983	629	836574	0	0	87280	0	0	3074	0	159755	571952			0	543997	537076	0	12000	0	0	11485	90983		
283858																																							38258	2364	0	10236	0	0	2222	535	1062	93620	84321	1136	85457	0	525	0	0	8163	100	93620	0	0	-673	0	0	9000	155	20628	63693			0	39313	38788	-264	0	0	0	0	8163		
283867																																							52670	39970	0	14806	0	2606	21806	1000	12727	681223	575291	3074	609623	0	4934	31258	0	71600	1500	681223	0	0	49972	0	0	20500	0	267786	307505			0	525572	520638	-372	15000	0	0	0	71600		
284154																																							3197	1409	0	14069	0	180	2237	1347	1854	159222	129924	214	130138	0	1718	0	0	29084	120	159222	0	0	598	0	0	28739	0	15710	114214			0	131443	129725	-373	5204	0	0	0	29084		
284239																																							713	4225	7146	0	35	0	3131	1559	5516	159508	133876	255	143902	0	1688	9771	0	15606	70	159508	0	0	15466	0	0	70	0	26958	106918			0	136586	134898	0	2285	0	0	0	15606		
284248																																							1294	4550	0	23769	0	2165	6058	0	2482	289487	246671	584	263283	0	2274	16028	0	26204	1093	289487	0	0	11821	0	0	13649	870	68714	177957			0	243904	241630	-359	6669	0	0	0	26204	0	
284556																																							12185	3322	0	10168	0	0	3030	50	8885	243990	219986	915	221742	0	1363	841	0	22248	150	243990	0	0	11762	0	0	10214	0	32474	187512			0	207713	206350	122	0	0	0	0	22248		
284752																																							854	2869	50	36490	0	352	2569	320	2389	113261	96291	532	102005	0	779	5182	0	11256	238	113261	0	0	10407	0	0	1272	0	20176	76115			0	66144	65365	-661	2003	0	0	0	11256		
284958																																							4510	796	0	257	29	0	73	0	637	42434	31180	193	37728	0	477	6179	0	4706	200	42434	0	0	1307	0	0	3200	0	5554	25626			0	36609	36132	-1	0	0	176	0	4706		
285151																																							14077	3402	0	35407	0	0	2355	100	4813	130012	117747	1666	119413	0	2921	0	0	10599	550	130012	0	0	9549	0	0	1000	0	54934	62813			0	72779	69858	-500	0	0	0	0	10599		
285348																																							8649	2514	2373	62909	0	4807	5198	988	6026	240429	206290	1842	209958	0	782	1826	0	30471	320	240429	0	0	21177	0	0	9331	0	37813	168478			0	147747	146965	-357	0	0	0	0	30471		
285544																																							27927	2299	0	1343	0	62	422	133	2873	118389	103993	254	104247	0	1857	0	0	14142	1706	118389	0	0	5190	0	0	7300	0	35368	68625			0	85187	83330	-54	0	0	0	0	14142		
285553																																							15352	469	0	9209	0	0	388	0	1080	47106	40344	281	40625	0	173	0	0	6481	50	47106	0	0	5035	0	0	1450	0	9256	31088			0	19656	19483	-54	1125	0	0	0	6481		
285740																																							17065	10133	116	115403	0	2177	8509	244	21717	634019	475447	3873	560159	0	6131	58007	0	73860	2300	634019	0	0	30748	0	0	40482	1736	128518	346929			0	463050	456919	330	0	0	0	22832	73860		
285759																																							248	3719	0	13201	0	0	100	1278	6775	157571	140260	814	141074	0	2247	0	0	16498	714	157572	0	0	14512	0	0	1265	0	54991	85269			0	125367	123120	7	9130	0	0	0	16498	0	
285777																																							1028	403	104	6079	0	0	101	0	427	25890	18562	32	21344	0	75	2750	0	4546	0	25890	0	0	4834	0	0	0	0	881	17681			0	17823	17748	-288	0	0	0	0	4546		
285852																																							154	4357	0	175765	0	64	3856	0	8753	324897	296003	1576	301276	0	1680	3100	0	23621	500	324897	0	0	22015	0	0	5035	0	63063	232941			0	133628	131948	-3929	0	0	597	0	23621		
285928																																							7284	5992	0	95516	0	0	6099	5050	10261	290540	244234	1817	256551	0	2049	10500	0	33989	2613	290540	0	0	25068	0	0	5900	150	44124	200110			0	155555	153506	408	6682	0	0	0	33989		
286251																																							5003	1194	0	7036	0	0	286	15	1646	39226	34836	20	34856	0	134	0	0	4370	300	39226	0	0	3964	0	0	300	0	11354	23482			0	17135	17001	-194	7045	0	0	0	4370		
286457																																							18024	1474	0	5874	0	3259	2583	0	685	140591	118587	264	124911	0	237	0	0	15680	2477	140591	0	0	774	0	0	12503	218	47504	71083			0	108711	108474	-74	0	0	6060	0	15680		
286840																																							4511	946	0	2637	0	0	156	0	1299	73785	63685	365	65254	0	856	0	0	8531	68	73785	0	0	8040	0	0	432	0	5026	58659			0	65092	64236	-9	0	0	1204	0	8531		
287007																																							50698	2039	13964	13791	0	0	1332	489	6379	165333	130121	1102	131223	0	2062	0	0	34110	1000	165333	0	0	33367	0	0	1000	0	36467	93654			0	78703	76641	-1257	0	0	0	0	34110		
287342																																							34	1039	0	17548	0	0	292	0	1285	73614	52392	188	63023	0	613	10443	0	10591	150	73614	0	0	8626	0	0	1850	0	7161	45231			0	54019	53406	-35	10	0	0	0	10591		
287856																																							12900	1116	11025	0	0	0	343	0	295	29756	23213	117	23330	0	68	0	0	6426	200	29756	0	0	6026	0	0	200	0	6865	16348			0	4145	4077	0	0	0	0	0	6426		
287922																																							2965	1851	0	27236	0	0	454	0	1549	62536	55537	99	55636	0	417	0	0	6900	250	62536	0	0	6096	0	0	750	0	11567	43970			0	25182	24765	-196	3716	0	0	0	6900		
287959																																							2574	2474	0	81205	0	0	1808	0	1279	143474	121751	330	132215	0	638	5875	0	11259	1000	143474	0	0	10128	0	0	1000	0	24992	96760			0	54765	54127	-869	7	0	0	4259	11259		
288152																																							2960	697	0	5646	0	0	99	0	1543	19804	17014	70	17084	0	168	0	0	2720	25	19804	0	0	2513	0	0	275	0	3081	13933			0	9027	8859	-93	0	0	0	0	2720		
288358																																							4812	12558	1636	133809	0	539	6628	2600	4794	441381	400454	562	408941	0	3254	7925	0	32440	300	441381	0	0	26496	0	0	11300	0	106489	293965			0	277259	274005	-5656	0	0	0	0	32440		
288376																																							2860	1790	0	95433	0	306	6351	0	12381	221346	193657	848	194505	0	1613	0	0	26841	9	221346	0	0	19573	0	0	8031	0	59276	134381			0	103838	102225	-772	0	0	0	0	26841	0	
288853																																							585183	195443	2453766	3890848	0	15408	271456	1656	366883	18208771	16497487	147494	16727719	0	97109	82738	0	1481052	7000	18208771	0	0	1181709	7729	0	279668	5174	1543029	14954458			0	10512117	10415008	12675	0	0	0	0	1481052	217	
289056																																							10380	3143	32858	13616	158	675	3256	1701	6992	161131	141412	1087	143349	0	759	850	0	17781	1700	161130	0	0	8152	0	0	8325	0	13442	127970			0	87351	86592	-396	1760	0	0	0	17781		
289225																																							19	512	1509	44837	0	0	137	250	3664	55735	38426	74	49267	0	52	10500	0	6468	350	55735	0	0	5588	0	0	485	0	3829	34597			0	4859	4807	45	0	0	267	0	6468		
289515																																							20047	9423	0	127899	234	9016	13452	2665	36469	1174475	1058312	5837	1064149	0	12482	0	0	110326	1376	1174475	0	0	89378	0	0	26854	456	204185	854127			0	967296	954814	-7282	0	0	0	0	110326		
289702																																							5609	19259	2721	105014	0	6892	45438	0	29221	1175003	969036	13970	1005411	0	8213	22405	0	169592	0	1175003	0	0	143721	3500	0	25000	112	274174	694862			0	964737	956524	871	713	0	0	0	169592		
289739																																							14434	3513	411	29274	0	217	4661	0	2128	206092	178573	236	181334	0	1539	0	0	24758	722	206092	0	0	12829	0	0	11659	0	48221	130352			0	152993	151454	-452	0	0	2525	0	24758		
289757																																							20	2570	0	29414	0	0	1591	0	6550	163399	131221	3551	143444	0	1516	7000	0	19955	55	163399	0	0	10334	0	0	9595	0	21148	110073			0	124770	123254	-29	0	0	1672	0	19955		
290052																																							53883	24403	17689	180158	0	6199	18255	1336	23407	1332386	1124103	4039	1196942	0	15458	42000	0	135444	1875	1332386	0	0	85721	0	0	48785	2054	379711	744392			0	1019008	1003550	-937	1452	0	348	26452	135444	0	
290230																																							20887	3120	8750	40930	6301	0	5579	129	8422	273501	236017	3594	239611	0	2248	0	0	33890	250	273501	0	0	30250	0	0	4250	0	57835	178182			0	181631	179383	-860	0	0	0	0	33890	0	
290249																																							7003	14755	0	273754	0	0	24286	1181	32350	939509	775792	5737	828673	0	5900	0	0	110836	1950	939509	0	0	98120	0	0	14811	1144	233333	542459			0	590936	585036	-4045	0	0	5000	42144	110836		
290838																																							3355	3509	5471	0	0	0	425	411	247	27910	24575	59	24634	0	161	0	0	3276	10	27910	0	0	3076	0	0	190	0	8460	16115			0	14653	14492	0	0	0	0	0	3276		
290922																																							8337	3511	28760	0	0	0	843	225	557	82788	73317	94	73411	0	520	0	0	9377	100	82788	0	0	6777	0	0	2500	0	13342	59975			0	40714	40194	0	361	0	0	0	9377		
291059																																							0	3388	0	0	49	0	888	0	2796	124732	108289	1850	111348	0	1177	1209	0	13384	500	124732	0	0	9134	0	0	3750	0	30582	77707			0	114868	113691	0	3920	0	0	0	13384		
291273																																							5678	808	0	70041	0	36	290	236	8788	264231	181676	1377	219253	0	2271	36200	0	44978	2555	264231	0	0	23133	0	0	20465	528	16231	165445			0	180097	177826	-1175	0	0	0	0	44978		
291330																																							3287	2550	0	36501	0	0	2653	700	1974	81514	72795	515	73310	0	293	0	0	8204	1	81514	0	0	6368	0	0	1656	0	19335	53460			0	28631	28338	179	5511	0	0	0	8204	0	
291376																																							801	356	0	16501	0	0	323	519	3226	38874	26543	802	30479	0	277	3134	0	8395	0	38874	0	0	8701	0	0	0	0	980	25563			0	17375	17098	-306	50	0	0	0	8395		
291611																																							18166	5116	0	126029	0	0	3774	556	2834	421223	323811	10225	334036	0	3432	0	0	87187	956	421223	0	0	81705	0	0	9570	0	52427	271384			-69	232845	229413	-4975	0	0	0	0	87187	35335	
291732																																							3973	1772	0	65876	0	0	287	0	1331	82559	65710	307	66017	0	203	0	0	16543	50	82560	0	0	17863	0	0	125	0	14352	51358			0	6748	6545	-1495	2775	0	0	0	16543		
292234																																							8809	6412	0	53336	0	0	6840	2459	12691	160194	144032	796	144828	0	722	0	0	15366	50	160194	0	0	7518	0	0	10032	0	48487	95545			0	70369	69647	-2234	0	0	0	0	15366		
292467																																							20765	4242	5309	22438	0	0	3034	0	846	98344	85098	92	89972	0	386	3000	0	8372	600	98344	0	0	7555	0	0	1400	0	26677	58421			0	38818	38432	-1183	3278	0	0	1782	8372		
292850																																							5880	2296	1955	15582	0	0	717	373	345	48341	43924	126	44050	0	293	0	0	4291	49	48341	0	0	4636	0	0	198	0	11892	32032			0	20759	20466	-592	727	0	0	0	4291		
292908																																							3441	13292	4637	141933	11	635	9451	0	49759	1333819	1188874	13204	1216096	0	15235	10000	0	117723	2123	1333819	0	0	58801	0	0	62182	0	93135	1095739			0	1125895	1110660	-5383	0	0	0	4018	117723	0	
293053																																							227321	24027	0	129849	0	15251	6588	0	37164	1244621	1113682	1990	1115672	0	15906	0	0	128949	1750	1244621	0	0	60995	0	0	67705	1445	149434	964248			0	818882	802976	-1501	0	0	0	0	128949		
293352																																							3903	637	0	2868	0	0	132	0	792	46755	42197	124	42321	0	375	0	0	4434	120	46755	0	0	699	0	0	3630	0	8519	33678			0	38417	38042	-15	381	0	0	0	4434		
293437																																							550	1810	0	171450	0	0	1564	150	14628	243720	146442	1309	192751	0	1439	45000	0	50969	3	243720	0	0	50515	600	0	597	0	16640	129801			0	54407	52968	-146	0	0	0	0	50969	0	
293651																																							283	1981	0	25206	0	483	698	0	6355	100823	59724	1383	82789	0	1215	21682	0	18034	100	100823	0	0	11678	0	0	6700	0	10255	49469			0	65532	64317	-444	1500	0	0	0	18034		
293754																																							5024	4136	0	8114	0	0	898	872	1623	115327	103658	294	107530	0	358	0	0	7797	650	115327	0	0	6576	0	0	850	2232	26094	77564			0	92786	92428	-279	0	0	0	3578	7797		
294023																																							18864	4843	0	102483	0	2928	9547	16	12055	469146	417924	1304	425579	0	4207	5319	0	43567	1800	469146	0	0	35619	0	0	8700	303	57317	360607			0	320983	316776	-2552	1331	0	0	1032	43567		
