"IDRSSD"	RCON0211	RCON1287	RCON1709	RCON1713	RCON1733	RCON1736	RCON1752	RCON1754	RCON1773	RCON2163	RCON2192	RCON2941	RCON3129	RCON3190	RCON8492	RCON8495	RCON8496	RCON8499	RCONA511	RCONB989	RCONB995	RCONG389	RCONG390	RCONG393	RCONG394	RCONG397	RCONG398	RCONG399	RCONG400	RCONJA22	
	US TREAS SECS-HLD-TO-MAT-AMRTZ COST	US TREAS SECS-AVL-FOR-SLE-FAIR VALUE	OTHR PASS-THRU SECS-HLD-AMORTZD COST	OTHR PASS-THRU SECS-AVL-FAIR VALUE	MBS-CMOS&REMICS-ALL OTHER-HLD-AMRTZ	MBS-CMOS&REMICS-ALL OTHER-AVL-FAIR	HISTCL COST OF ALL OTH AVL-FOR-SALE	HELD-TO-MATURITY SECURITIES	AVAILABLE-FOR-SALE SECURITIES	NET DUE FROM FOREIGN OFFICES	TOTAL ASSETS	NET DUE TO FOREIGN OFFICES	TOTAL LIABILITIES, EXCL NET DUE TO	OTHER BORROWED MONEY	US GOVT AGCY&CORP OBLIGS-AMRTZ COST	US GOVT AGCY&CORP OBLIGS-FAIR VALUE	SECS ISSD BY US ST&POL SUBDYS-AMRTZ	SECS ISSD BY US ST&POL SUBDYS-FAIR	FAIR VAL OF AVL-FOR-SL INVES MUTL FD	SECURS PURCHSD UDR AGRMNTS TO RESELL	SECURS SOLD UNDR AGRMNTS TO REPURCH	MBS PT SCTY ISS FFG AMRTZ HTM SCTY	MBS PT SCTY ISS FFGNMA FV AFS SCTY	OTHR MBS ISS FFG AMRTZ HTM SCTY	OTHR MBS ISS FFG FV AFS SCTY	OTHR DMSTC DEBT SCTY AMRTZ HTM SCTY	OTHR DMSTC DEBT SCTY FV AFS SCTY	FOREIGN DEBT SCTY AMRTZ HTM SCTY	FOREIGN DEBT SCTY FV AFS SCTY	Equity securities with readily deter	
774132	0	0					3732	0	28576					70000			0	19855		0	0										
774235	0	0					191	0	12744					0			0	5347		0	0									0	
774253	0	245					290	157	3769					0			157	2377	0	0	0										
774262	0	0					10605	32	221150					0			0	59137	1075	0	861										
774347	0	30					207	18444	17013					0			18444	16309		0	0									0	
774851	0	100					24	0	301					0			0	201	0	0	0										
775054	0	0					968	0	80294					18000			0	59536	0	0	0										
775241	0	0					108	0	9127					0			0	612		0	250									8	
775456	0	0					4153	0	99721					53775			0	73168	0	0	13910										
775773	0	0					608	0	81868					0			0	19674	0	0	0										
776275	0	0					70	7358	65					0			1809	0	64	0	0										
776369	0	31654					0	5328	35645					0			5328	0	0	0	0										
776547	0	0					612	0	40100					17327			0	9927		0	10016									0	
777254	0	0					60	4956	2407					0			4956	0	0	0	0										
777366	0	0	0	0	0	0	4549	36	24452	58933	692666	0	669116	35000	0	13886	0	0	0	0	0	36	10566	0	0	0	0	0	0		
777375	0	0					198	38	849					1839			0	0		0	0										
777441	0	0					112	0	2472					0			0	1556		0	0										
777870	0	0					279	7675	3960					0			1188	0	0	0	0										
778738	0	0					3705	0	191020					37771			0	81292	2541	0	7817										
779016	0	0					1771	0	75851					33561			0	53073	0	0	16741										
779351	0	0					5200	12324	137493					11543			718	579	0	0	18886										
779360	0	4889					476	0	138272					0			0	72000	0	0	0										
779641	0	998					159	0	5981					489			0	0	0	0	0										
779650	20999	0					1085	32777	0					24122			5560	0	0	0	13955										
779968	0	0					4019	0	82762					0			0	5772	0	0	0										
780049	0	0					737	3069	44962					480			0	22784	402	0	0										
780218	0	0					5302	0	170910					43489			0	64347	970	0	0										
780263	0	10836					655	18944	24722					0			18944	0	0	0	0										
780562	0	0					789	27261	67179					21000			927	9453	0	0	0										
780722	0	0					2263	15473	20630					38701			15465	0	2938	0	0										
780955	0	2400					166	0	23313					0			0	14435	0	0	0										
781028	0	14528					9356	44534	202165					101061			34111	123574		0	0									0	
782016	0	0					580	0	38082					0			0	19440		0	0									0	
782306	0	8597					44441	85690	231361					773360			45075	0		0	0										
782351	0	1495					1061	0	17078					5000			0	1326	0	0	0										
782548	0	0					255	0	22457					4797			0	8974	0	0	4000										
783161	0	25225					5567	0	291166					0			0	21898	0	0	0										
783246	0	496					1209	621	53496					20911			621	24551	0	0	3598										
783349	0	0					0	100	0					0			100	0	0	0	0										
783648	0	0					25810	0	360968					270000			0	137018	10114	0	0										
783844	0	0					601	22066	123812					0			22066	46357	0	0	0										
783910	0	0					1132	0	44054					7365			0	24744	0	0	0										
784159	0	0					1173	0	96344					9379			0	96181	0	0	0										
784430	0	0					94	0	55983					0			0	24949	0	0	0										
785147	0	0					1953	0	119253					0			0	71293	0	0	0										
785473	0	0					9637	2725	189739					144223			2579	134397	0	0	1350										
785857	0	0					104	71858	0					83			8466	0	0	0	11589										
785923	0	2218					7469	32502	267894					6219			32502	120543		0	0									1228	
785932	0	1488					636	0	45999					0			0	0	388	0	0										
785950	0	1939					1972	358	36983					40000			358	16542	0	0	0										
786210	0	0					4296	0	357405					49724			0	179569	0	0	26633										
786256	0	5151					45	0	11331					0			0	1282	0	0	0										
786274	0	0					14295	0	1511126					305000			0	52520	0	0	128678										
786340	0	0					1481	16442	71767					879			15296	6210	0	0	0										
786443	0	0					90	0	3295					2000			0	1323		0	0									0	
786555	0	0					1579	0	52622					11371			0	26190	0	0	0										
786612	10985	0					2759	131293	122342					12297			50408	36315		0	0									496	
786733	0	0					648	4053	89596					9537			2542	23759	0	0	1138										
786948	0	0					670	0	36381					0			0	24182	0	0	436										
787141	0	2945					321	0	11983					1000			0	2025	0	0	0										
787459	0	5307					339	0	6546					0			0	539	214	0	0										
787842	0	0					730	0	33851					1000			0	26325	0	0	14										
788559	0	970					918	0	71795					14441			0	25522	0	0	4930										
788652	0	1972					619	1042	4211					5000			1042	0	0	0	0										
788773	0	0					8299	0	39616					10745			0	16821	0	0	0										
789051	0	0					113	0	17619					0			0	7275	0	0	0										
790150	0	2718					304	0	10039					0			0	1492	0	0	0										
790271	0	0					544	0	67780					15500			0	30381	0	0	0										
790534	0	0					17584	87284	430835					350000			9450	16609	8332	0	13708										
790543	0	0					4946	56512	73331					47245			56512	29954		0	0									380	
790703	0	7361					3069	0	30915					59658			0	18909	2864	0	0										
790918	0	2819					5445	0	342093					121077			0	202928	0	0	14714										
791072	0	3872					842	0	45126					1884			0	13751	0	0	0										
791353	0	0					212	59	25150					0			59	13584	0	0	0										
791746	0	0					99	30	10387					0			30	6204	0	0	0										
791821	0	6426					386	0	112001					0			0	1051		0	8434										
791942	1492	977					526	20045	28869					0			16906	25095	0	0	0										
792248	0	2485					367	0	14995					7394			0	11963	0	0	0										
792453	0	3581					268	1867	3681					2000			1867	100	0	0	0										
792640	0	0					136	415	0					0			415	0	0	0	0										
792659	0	0					659	0	163175					0			0	34200	0	0	0										
793571	0	0					3049	35930	0					60146			1194	0	0	0	0										
794149	0	0					536	0	72143					0			0	0		0	0									0	
794336	0	0					1620	53183	46052					0			0	0	0	0	34828										
794345	0	0					767	9156	69996					12639			6006	20658	0	0	0										
794475	0	0					1348	0	5812					26521			0	0	0	0	0										
794653	0	0					137	0	2692					681			0	1893	559	0	0										
795249	0	2118					375	0	45278					6014			0	21496	0	0	4236										
795548	0	0					1925	2382	130504					32400			0	63546	0	0	0										
795959	0	0					477	0	25758					3100			0	11280	0	0	0										
795968	389714	535	0	0	0	0	39745	3784103	2184187	0	16540403	433330	14933840	235699	0	437875	237539	612004		0	505293	1398464	25050	1642796	857657	115590	113180	0	137886	0	
796152	0	0					89	9303	41081					0			9303	7134	0	0	0										
796451	0	149461					40	0	158882					0			0	9421	0	0	38011										
796572	0	0					867	0	81000					0			0	2371		0	0									174	
796657	0	1741					201	0	72779					0			0	26796		0	1131									0	
797140	0	0					1037	0	31021					23500			0	19390	0	0	3267										
797775	0	1965					9108	2500	133661					160000			0	67470	3596	0	0										
798277	0	0					3274	6404	17792					64535			5932	0		0	0									0	
798512	0	1475					524	0	20343					0			0	0	0	0	0										
799359	0	0					118	0	0					2250			0	0	0	0	0										
799751	0	0					1170	0	36742					2400			0	19799	0	0	2839										
799854	0	3998					158	0	65041					0			0	9009	0	0	0										
799939	0	0					31	220	4589					0			220	0	0	0	0										
799948	0	3935					667	0	51143					0			0	16489	0	0	0										
800134	0	0					378	0	61743					3500			0	23902	0	0	0										
800442	0	0					246	0	46678					0			0	39001	0	0	0										
800479	0	0					41	0	31					0			0	0	31	0	0										
800657	0	0					35210	526756	2510017					276464			0	651893		0	255217									0	
800853	0	0					290	0	120517					0			0	21422	0	0	0										
801047	0	0					672	0	115793					11500			0	49656	0	0	0										
801056	0	0					548	0	38641					8700			0	18687		0	0									0	
801654	0	0					366	0	68850					0			0	22693		0	0									0	
802866	0	5799203	0	0	0	0	304384	14548855	9862709	0	50440828	1465732	45075002	707425	714008	1561834	1048210	0		375180	0	8043442	0	4743195	2501672	0	0	0	0	2917	
803256	0	247					235	45	9360					0			45	4516	0	0	0										
803265	0	0					51	0	22351					0			0	4109	0	0	0										
803649	0	0					620	0	55621					850			0	10568		0	0										
803658	0	0					209	484	17947					179			0	4100	0	0	0										
803957	0	0					182	0	19229					0			0	6769	55	0	0										
804150	0	0					65	5487	6621					0			5487	0	0	0	0										
804338	0	0					3442	159704	24546					92600			65818	4747	5373	0	714										
804374	0	0					2834	27211	31289					16706			0	0	0	0	0										
804422	21728	0					88	21728	0					0			0	0	0	0	0										
804758	349	0					1248	7330	0					18404			1213	0		0	0										
804815	0	0					94	24860	9035					0			2060	0	0	0	0										
804860	0	0					427	4772	29614					4500			4772	15517	0	0	0										
804963	0	1971308	0	0	0	0	248186	33072	12138393		89460640		77489120	7301429	0	27	0	247934		0	303432	33072	8767987	0	1119056	0	32081	0	0	7236	
805045	0	0					837	0	11609					12500			0	5677	0	0	0										
805250	0	0					1205	0	71787					9929			0	2348	2903	0	0										
805335	0	0					93	0	14672					0			0	1609	0	0	0										
805447	0	0					228	32705	6023					3529			32705	5823		0	0									0	
805670	0	0					164	0	2855					1450			0	0	0	0	0										
805755	0	2908					1380	4135	88509					0			135	17035	0	0	1469										
805876	0	0					668	0	51623					13190			0	7892	0	0	0										
806220	0	0					987	0	8077					5000			0	2720	0	0	0										
806378	0	0					5000	0	0					85723			0	0	0	0	0										
806846	0	0					4468	0	191722					99300			0	56276	0	0	97832										
806958	0	0					1255	0	19688					2000			0	14528	0	0	0										
807272	0	0					3220	0	73223					1169			0	24013	0	0	785										
807348	0	990					307	0	13891					4750			0	10776	0	0	0										
807432	0	0					216	0	36275					0			0	8052	0	0	0										
807656	0	0					375	10523	31183					114			6535	466	0	0	13374										
807946	0	0					245	0	10200					6000			0	6895	0	0	0										
807955	0	93529					2679	72	448051					0			0	186825	0	0	0										
808176	0	6824					171456	224241	4542486					1705852			204404	265034		856	525496									9801	
808260	0	143409					13141	53527	492905					0			53527	0	101	0	0										
808345	0	980					108	0	7145					0			0	0	0	0	0										
808354	0	0					161	1	934					0			0	590	0	0	100										
808448	0	0					39	0	45506					0			0	45367	0	0	0										
808653	0	994					466	475	24506					7529			472	3715	0	0	0										
809070	0	0					299	13	0					2180			0	0	0	0	0										
809276	0	0					1000	0	926					0			0	926	0	0	0										
809379	0	0					214	0	40205					1000			0	39195		0	0									0	
809539	0	0					275	41146	7					0			0	0		0	0									0	
809650	0	0					1733	0	19422					12320			0	0	0	0	0										
809678	0	0					63	308	739					0			0	739	0	0	0										
809771	0	0					5159	674079	52749					0			7543	0	0	0	0										
809856	0	990					1016	0	8939					5000			0	5874	0	0	0										
809940	0	0					221	0	41660					0			0	35364		0	0									0	
810544	0	6870					238	821	18887					68			698	0		0	0									0	
810777	0	0					12820	0	354127					230546			0	138477	0	0	0										
810919	0	0					23210	517453	273753					515000			505	1856		0	0									27657	
811046	0	33161					20568	0	523092					380000			0	116291	0	0	155860										
811279	0	0					9493	0	142741					144179			0	52202		0	4559									1807	
811457	0	0					14	3988	0					0			0	0	0	0	0										
811541	0	0					344	0	13396					6			0	304	0	0	2400										
811550	0	0					67	0	8607					0			0	7039	0	0	0										
811747	0	0					865	2456	5230					14898			2456	5230	0	0	0										
812164	0	0					38	0	0					0			0	0		0	0									0	
812379	0	0					334	6711	0					6000			1036	0	0	0	0										
812436	0	0					1022	0	94484					262			0	40126	0	0	0										
812557	0	0					3343	0	31455					46500			0	19038	93	0	9309										
812614	0	13609					1112	19664	66743					0			19664	7316	0	0	0										
813059	0	0					47	882	1114					611			865	930	0	0	0										
813572	0	0					3011	0	54992					53500			0	4557	0	0	0										
813853	0	0					1449	0	33657					11320			0	12395		0	0										
813947	0	15062					2038	0	289915					18067			0	87857		0	0									8393	
814074	0	0					1051	935	0					12800			0	0	0	0	0										
814355	0	11885					0	0	16099					0			0	300	0	0	0										
814430	0	0					85582	1300	2120459					1140000			0	0	21546	0	254789										
814458	0	0					102	0	110521					0			0	110371	0	0	1000										
814476	0	0					152	28	64862					0			0	12106		0	0									0	
814551	0	8847					243	0	30106					0			0	8850		0	0									0	
814711	0	0					1923	0	17090					5000			0	3360	0	0	0										
815053	0	47881					344	0	51506					3432			0	3128	0	0	0										
815147	0	0					449	20749	0					6380			10192	0	0	0	2250										
815156	0	51986					1336	0	204248					1000			0	88637	0	0	14387										
815277	0	0					1234	0	7674					28000			0	0	0	0	0										
815754	0	0					157	0	7688					0			0	2371	0	0	0										
815772	0	0					1125	0	0					4500			0	0	0	0	0										
816210	0	174439					2803	0	379822					12508			0	0	0	0	0										
816256	0	0					135	0	25604					0			0	25281	0	0	0										
816304	0	0					1132	0	11805					2000			0	0	0	0	0										
816603	0	0					41432	11973	787842					808677			0	2359		0	0									2322	
816751	0	0					38	2271	277					0			539	75	0	0	0										
817477	0	0					331	0	32870					3750			0	9651	0	0	0										
817824	744984	13152021	0	0	687323	5197793	1724487	18543986	55916920	0	364083719	6598190	319572076	44908852	0	430596	1749714	1794396		2369133	2111324	15000916	23923170	0	3950388	361049	6490156	0	978400	0	
818401	0	0					3602	0	137805					57196			0	23550	30802	0	0										
818540	0	0					97	0	12564					0			0	6149		0	0									0	
818559	0	0					243	0	37301					0			0	3873	78	0	0										
818652	0	0					133	0	60745					0			0	0	0	0	0										
819154	0	0					116	12044	50204					145			10058	0	0	0	0										
819172	0	0					965	2	1633					14223			0	0	19	0	0										
819453	0	39730					0	0	45187					0			0	5457	0	0	0										
819556	0	0					815	112305	105823					0			45128	18042	1533	0	15053										
819855	0	2459					998	0	58205					0			0	11189		0	0										
820048	0	1896					1395	0	269974					7000			0	123697	0	0	19414										
820178	0	0					1625	0	41614					31500			0	0	0	0	0										
820301	0	0					1660	2723	26370					18521			0	2943	4303	0	0										
820477	0	25681					237	11794	27646					0			0	0	1965	0	0										
820842	0	0					264	0	62858					0			0	32406	0	0	350										
820879	0	0					1342	0	42153					0			0	19080	0	0	0										
821036	0	0					195	0	82800					0			0	22343	0	0	16738										
821157	0	0					149	2833	17705					0			2833	10153	0	0	3320										
821559	0	0					54	0	0					865			0	0	0	0	0										
821643	0	1323					319	0	14462					4844			0	10104	0	0	0										
821906	0	0					4366	0	79904					65965			0	2978		0	3962									827	
822042	0	1980					2113	0	102062					20000			0	61459		0	12629									0	
822051	0	0					332	21294	62218					0			21044	6280	0	0	0										
822275	0	0					2764	27447	5375					48335			11317	0	1767	0	0										
822408	0	0					1515	0	38681					17900			0	0	0	0	0										
822556	0	0					17991	213464	65056					435000			0	0	0	435000	0										
822631	0	0					130	0	11875					0			0	1621		0	0									0	
822846	0	0					678	0	32161					9250			0	30903	0	0	0										
823076	0	0					93	21458	0					1425			305	0	0	0	0										
823133	0	0					197	7950	86357					0			7950	63893	0	0	0										
823142	0	0					565	0	66326					10295			0	53593	0	0	0										
823450	0	0					622	0	141982					0			0	39032	0	0	0										
823478	0	0					3306	6761	7804					65813			0	0	7784	0	0										
823553	0	0					0	5749	0					0			4579	0		0	0									0	
823638	0	0					111	0	71861					0			0	22623	0	0	0										
823656	0	0					1163	0	88189					0			0	18542	0	0	18123										
824242	0	0					314	0	7364					5000			0	1947	0	0	0										
824653	0	0					1632	0	10233					14100			0	2263	0	0	0										
824671	0	0					645	28139	53263					0			18629	0	0	0	0										
824738	0	0					88	0	7213					0			0	0	0	0	0										
825146	0	0					9089	21964	823364					211483			0	180403	0	0	6758										
825454	0	0					886	0	4931					17000			0	1281	0	0	1362										
825548	0	491					1494	0	72898					0			0	24618	0	0	0										
825753	0	0					351	0	65677					0			0	3296		0	0										
825847	0	0					1036	3373	2106					7000			3373	1403	0	0	0										
825940	0	0					757	0	28681					5050			0	20009	0	0	0										
826451	0	4431					0	0	36814					0			0	29143	277	0	0										
826648	0	1443					692	0	19342					12300			0	10016	0	0	6171										
826956	0	0					2254	0	68728					6000			0	20482	163	0	600										
827355	0	1070					72	0	35666					0			0	14897	0	0	0										
827458	0	0					1042	0	60189					11251			0	26092	2	0	5876										
827560	0	0	0	0	0	0	1412	0	107704	9927	551110	0	498134	18300	0	0	0	0	10293	0	0	0	12596	0	84815	0	0	0	0		
828110	0	3847					142	0	114633					0			0	1593	0	0	0										
