"IDRSSD"	RCON8777	RCON8778	RCON8779	RCONA000	RCONA001	RCONA002	RCONA167	RCONA221	RCONA222	RCONA223	RCONA250	RCONB503	RCONB504	RCONB505	RCONB520	RCONB528	RCONB541	RCONB542	RCONB543	RCONB546	RCONB547	RCONB548	RCONB581	RCONB582	RCONB583	RCONB588	RCONB589	RCONB590	RCONB591	RCONB592	RCONB593	RCONB594	RCONB595	RCONB600	RCONB601	RCONB602	RCONB603	RCONB604	RCONB605	RCONB606	RCONB607	RCONB608	RCONB609	RCONB610	RCONB611	RCONB612	RCONB617	RCONB618	RCONB619	RCONB620	RCONB621	RCONB622	RCONB623	RCONB624	RCONB625	RCONB626	RCONB627	RCONB628	RCONB629	RCONB630	RCONB631	RCONB639	RCONB640	RCONB641	RCONB642	RCONB643	RCONB644	RCONB650	RCONB651	RCONB652	RCONB653	RCONB654	RCONB655	RCONB656	RCONB657	RCONB658	RCONB659	RCONB660	RCONB661	RCONB662	RCONB663	RCONB664	RCONB665	RCONB666	RCONB667	RCONB668	RCONB669	RCONB670	RCONB671	RCONB672	RCONB673	RCONB675	RCONB676	RCONB677	RCONB678	RCONB679	RCONB680	RCONB681	RCONB682	RCONB683	RCONB684	RCONB685	RCONB686	RCONB687	RCONB688	RCONB689	RCONB690	RCONB691	RCONB693	RCONB694	RCONB695	RCONB696	RCONB697	RCONB698	RCONB699	RCONB700	RCONB701	RCONB702	RCONB703	RCONB704	RCONC063	RCONC064	RCONC225	RCONC227	RCONC228	RCONC869	RCONF264	RCONG591	RCONG592	RCONG593	RCONG594	RCONG595	RCONG596	RCONG597	RCONG598	RCONG599	RCONG600	RCONG601	RCONG602	RCONL136	RCONL137	RCONL138	
4839	0	0	0	0	0	0	0	0	1818	250250	0	0	0	0	0	237676	0	0	0	1118	1118	0	0	0	1118	0	0	0	0	0	0	0	0	5095	714	0	0	0	0	0	0	-1856	5920	55469	6064	1791	0	0	0	0	0	0	0	0	34920	202756	0	0	0	0	0	12633	0	0	1082	0	-6825	130	0	0	0	130	8	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1789	0	0	0	1789	0	0	0	11015	62165	40984	219143	0	12433	20492	219143	252068	0	4900	4900	34885	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	327993	0	327993	
5069	0	0	0	0	0	0	0	0	8779	359328	0	0	0	0	0	302776	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35737	1937	0	0	0	0	0	0	1587	1174	0	1961	29408	0	0	0	0	0	0	0	0	23812	278964	0	0	0	0	0	43591	0	10	0	0	-11593	128	0	0	0	128	167	0	0	0	167	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2585	0	0	0	2585	0	0	0	36921	1937	25773	354833	0	387	12887	354833	368107	0	0	0	149928	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	394430	0	394430	
5135	0	0	0	0	0	0	0	0	673	266685	0	0	0	0	0	261084	0	0	0	2719	2719	0	0	0	2719	0	0	1042	0	0	0	0	0	70094	5676	0	0	0	0	0	0	-986	4600	18169	3959	0	0	0	0	0	0	0	0	431	49112	211541	0	0	0	0	0	18994	1042	0	1284	0	-3959	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4782	0	0	0	4782	0	0	0	74694	25560	53071	235710	0	5112	26536	235710	267358	0	0	0	45875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	392182	0	391140	
5210	0	0	0	0	0	0	0	11	7394	695195	0	0	0	0	0	728648	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8134	9982	0	0	0	94373	0	0	3658	1318	110984	1114	12037	0	0	0	0	496	0	0	0	313936	414712	0	0	0	0	0	77914	0	0	6563	0	-12433	2088	0	0	0	2088	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9452	221902	315050	500684	0	44380	157525	500684	702589	0	0	0	90339	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1028531	2463	1030994	
5461	0	0	0	0	0	0	0	0	2129	348041	0	0	0	0	0	303389	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22613	11216	0	0	0	0	0	0	-4871	7389	132343	0	3004	0	0	0	0	0	0	0	0	22203	281186	0	0	0	0	0	25274	0	0	1988	0	-11138	385	0	0	0	385	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2098	0	0	0	2098	0	0	0	30002	145547	22203	309959	0	29109	11102	309959	350170	0	0	0	47874	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	500483	0	500483	
5751	0	0	0	0	0	0	0	0	0	130205	0	0	0	0	0	116352	0	0	0	76	76	0	0	0	76	0	0	1613	0	0	0	0	0	1912	3012	0	0	0	0	0	0	911	13011	29572	6278	995	0	0	0	0	0	0	0	758	22737	92857	0	0	0	0	0	9761	1613	31	791	140	1470	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6972	0	0	0	6972	0	0	0	14954	37706	29155	108086	0	7541	14578	108086	130205	0	3573	3573	25603	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	184137	0	182524	
6039	0	0	0	0	0	0	0	0	579	59279	0	0	0	0	0	50479	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6773	9710	0	0	0	0	0	0	-210	0	11754	0	7	0	0	0	0	0	0	0	946	5090	44443	0	0	0	0	0	7106	353	0	133	22	-1184	92	0	0	0	92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1533	0	0	0	1533	0	0	0	6773	23143	5112	52673	0	4629	2556	52673	59858	0	600	600	7868	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	85283	0	84930	
6141	0	0	0	0	0	0	0	0	83	30009	0	0	0	0	0	21290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	689	6326	0	0	0	8938	11218	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4984	16306	0	0	0	0	0	732	0	0	0	0	-459	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	689	24764	16202	17038	0	4953	8101	17038	30092	0	9500	9500	5507	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59124	0	59107	
6329	0	0	0	0	0	0	0	0	2796	363013	0	0	0	0	0	351332	0	0	0	725	725	0	0	0	725	0	0	0	0	0	0	0	0	32870	7078	0	0	0	0	0	0	141	0	34484	0	0	0	0	0	0	0	0	0	6751	66981	277600	0	0	0	0	0	37947	0	0	519	0	-7227	716	0	0	0	716	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5439	0	0	180	5259	0	0	0	32870	52501	67161	321728	0	10500	33581	321728	365809	0	3669	3669	37340	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	463197	0	463197	
7009	0	0	0	0	0	0	76	0	0	333535	0	0	0	0	0	240252	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6180	2316	0	0	0	0	0	0	1571	100128	382963	4426	10264	0	0	0	0	0	0	0	3604	0	236648	0	0	0	0	28	6568	0	0	0	0	1571	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	76	106308	388883	4502	253507	0	77777	2251	253507	333535	0	0	0	55325	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	742346	0	742346	
7045	0	0	0	0	0	0	0	0	0	86843	0	0	0	0	0	77704	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6810	53	0	0	0	0	0	0	-839	4924	77202	8368	0	0	0	0	0	0	0	0	0	29244	48460	0	0	0	0	0	4570	0	0	725	0	-1902	136	0	0	0	136	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11734	77980	37612	52441	0	15596	18806	52441	86843	0	0	0	17077	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	183997	0	183997	
7072	0	0	0	0	0	0	0	13	79	116219	0	0	0	0	0	132957	0	0	0	0	0	0	0	0	0	0	0	1803	0	-298	0	0	0	1230	1986	0	0	1215	3837	0	28	0	0	8411	0	255	0	0	0	0	0	0	0	0	87119	45839	0	0	0	0	0	16510	1385	3	1454	286	-148	886	0	0	0	886	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17011	17011	0	0	17011	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2448	18502	104416	60390	0	3700	52208	60390	116298	0	2814	2814	29384	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	167710	-298	165275	
7157	0	0	0	0	0	0	0	0	0	23715	0	0	0	0	0	21468	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	254	401	0	0	0	0	0	0	-59	1501	19559	328	300	0	0	0	0	0	0	0	0	8335	13133	0	0	0	0	0	589	0	0	0	0	-245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	929	929	0	0	0	929	0	0	0	0	0	0	0	0	1755	22162	8663	14951	0	4432	4332	14951	23715	0	2202	2202	4581	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47431	0	47431	
7456	0	0	0	0	0	0	0	0	0	50122	0	0	0	0	0	45194	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5838	2673	0	0	0	4465	2925	0	43	2727	3646	0	0	0	0	0	0	0	0	0	0	0	45194	0	0	0	0	0	1790	0	135	461	32	-478	38	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8700	11245	2957	46394	0	2249	1479	46394	50122	0	0	0	5023	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	67630	0	67630	
7634	0	0	0	0	0	0	0	0	494	41043	0	0	0	0	0	39824	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10576	72	0	0	4	2	0	0	-245	120	6161	391	3017	0	0	0	0	0	0	0	66	10696	29062	0	0	0	0	0	2390	0	0	71	0	-1258	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	321	0	0	0	321	0	0	0	10700	6372	11087	34719	0	1274	5544	34719	41537	0	0	0	6583	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61927	0	61927	
8033	0	0	0	0	0	0	0	0	0	133992	0	0	0	0	0	159127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7577	1909	0	0	0	0	0	0	-182	0	7899	441	0	0	0	0	0	0	0	8734	2917	54987	92489	0	0	0	0	0	8538	195	0	996	0	-1003	320	0	0	0	320	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4965	0	4965	0	0	0	0	0	16311	30611	55428	100156	0	6122	27714	100156	133992	0	11925	11925	19755	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	205259	0	205259	
8462	0	0	0	0	0	0	0	0	0	64446	0	0	0	0	0	43688	0	0	0	405	405	0	0	0	405	0	0	0	0	0	0	0	0	913	21568	0	0	0	0	0	0	-516	8588	79675	651	0	0	0	0	0	0	0	0	0	4881	38807	0	0	0	0	0	1009	0	0	0	0	-1077	100	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9501	106793	5532	40321	0	21359	2766	40321	64446	0	5550	5550	16690	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	161921	0	161921	
8631	0	0	0	0	0	0	0	0	4	35488	0	0	0	0	0	32209	0	0	0	185	185	0	0	0	185	0	0	0	0	0	0	0	0	4963	3823	0	0	0	0	0	0	-396	0	13997	0	0	0	0	0	0	0	0	0	0	12838	19371	0	0	0	0	0	4368	0	39	86	0	-844	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1301	0	0	0	1301	0	0	0	5002	19864	12838	25100	0	3973	6419	25100	35492	0	1958	1958	6693	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61057	0	61057	
9357	0	0	0	0	0	0	0	0	934	221067	0	0	0	0	0	171404	0	0	0	1576	1576	0	0	0	1576	0	0	27047	0	0	0	0	0	59988	8134	0	0	0	0	0	0	-263	0	62275	970	0	0	0	0	75412	0	0	0	6293	60	165051	0	0	0	0	0	29350	27047	0	628	0	23075	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59988	77392	76442	168302	0	15478	38221	168302	222001	0	62	62	47459	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	414650	0	387603	
9553	0	0	0	0	0	0	0	204	0	114559	0	0	0	0	0	100760	64	800	800	375	375	0	0	0	375	0	0	0	0	0	0	0	0	7209	5354	0	-567	0	22391	1020	120	-150	6447	19714	0	0	0	0	0	0	0	0	0	354	7899	92507	0	0	0	0	0	8409	0	0	2174	0	-1566	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	65	0	0	0	65	0	0	0	13656	49987	8919	100102	0	9997	4460	100102	114559	0	0	0	11304	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	162187	0	162187	
9807	0	0	0	0	0	0	1752	0	35423	1943896	0	0	0	0	0	1339920	13170	164625	164625	15925	15925	0	0	0	15925	0	0	0	0	0	0	0	0	78419	16947	0	-170330	60826	105146	42052	286332	809	5974	156704	4332	19440	0	0	0	0	0	0	0	0	454469	885451	0	0	0	0	0	244794	0	3968	14037	0	-228330	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	135	135	0	0	135	0	0	0	0	0	0	0	141639	0	0	141639	0	0	0	1752	149187	292834	644379	1598562	0	58567	322190	1598562	1979319	0	0	0	293064	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2152840	0	2152840	
9955	0	0	0	0	0	0	0	0	412	78105	0	0	0	0	0	69963	198	2475	2475	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23154	1375	0	0	0	0	0	0	-192	0	28192	0	0	0	0	0	0	0	0	0	912	5100	63950	0	0	0	0	0	3259	0	94	585	0	-1585	0	0	0	0	0	5	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	744	0	0	0	744	0	0	0	23248	31064	5100	69754	0	6213	2550	69754	78517	0	0	0	14921	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	123468	0	123468	
10250	0	0	0	0	0	0	0	0	3966	243295	0	0	0	0	0	235795	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27744	3694	0	0	0	0	0	0	-597	4165	61618	2145	0	0	0	0	0	0	0	0	5101	38699	191995	0	0	0	0	0	27930	7440	38	832	128	-214	974	0	0	0	974	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	65	0	0	0	65	0	0	0	31947	71245	40972	212526	0	14249	20486	212526	247261	0	0	0	31132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	356800	0	349360	
10849	0	0	0	0	0	0	0	0	145	154941	0	0	0	0	0	137929	0	0	0	0	0	0	0	0	0	0	0	694	0	0	0	0	0	24214	2692	0	0	2531	2521	0	0	-2909	36975	27375	695	2122	0	0	0	0	0	0	103	1776	33045	103004	0	0	0	0	0	24840	694	0	110	1261	-4259	42	0	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2348	0	0	0	2348	0	0	0	63823	36474	35001	130290	0	7295	17501	130290	155086	0	2000	2000	26896	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	264267	0	263573	
10858	0	0	0	0	0	0	0	0	0	282894	0	0	0	0	0	294627	0	0	0	0	0	0	0	0	0	0	0	1764	0	0	0	0	0	21806	9798	0	0	0	0	0	0	248	23222	72773	0	32	0	0	380	1010	0	0	2064	45830	28114	218619	0	0	0	0	0	19396	1764	597	1295	0	-703	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7926	0	0	0	7926	0	0	0	47689	130076	29124	242317	0	26015	14562	242317	282894	0	0	0	31921	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	423878	0	422114	
11145	0	0	0	0	0	0	0	0	227	129737	0	0	0	0	0	145145	0	0	0	89	89	0	0	0	89	0	0	450	0	0	0	0	0	3642	3895	0	0	0	0	0	0	180	143	17671	1126	1884	0	0	0	81	0	0	0	1647	66358	77140	0	0	0	0	0	13668	450	42	823	183	-1220	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3827	24036	67748	91283	0	4807	33874	91283	129964	0	0	0	17824	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	186368	0	185918	
11275	0	0	0	0	0	0	845	0	5392	1009540	0	0	0	0	0	1002088	0	0	0	3111	3111	0	227	0	2884	0	0	3955	5	0	0	0	0	96572	5939	0	0	59	3704	17143	2327	-63	9223	29457	0	0	0	0	15462	40569	0	0	0	24122	166559	811407	0	0	0	0	0	85668	3960	59	17991	1478	-13773	587	0	114	473	0	95	0	0	0	95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5179	5179	0	0	5179	0	0	0	0	0	0	0	0	0	0	0	0	0	66	779	105913	99743	232180	878893	0	19949	116090	878893	1014932	0	2661	2661	128938	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1293139	39	1289218	
11640	0	0	0	0	0	0	0	0	0	244773	0	0	0	0	0	204990	0	0	0	1084	1084	0	0	0	1084	0	0	0	0	0	0	0	0	21415	6413	0	0	0	0	0	0	-2011	2348	83780	26115	0	0	0	0	0	0	0	0	6676	38954	159360	0	0	0	0	0	21294	0	896	1450	196	-4567	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13280	0	0	0	13280	0	0	0	24659	98319	65265	192476	0	19664	32633	192476	244773	0	0	0	36548	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	353435	0	353435	
11837	0	0	0	0	0	0	0	0	496	50851	0	0	0	0	0	30458	0	0	0	53	53	0	0	0	53	0	0	0	0	0	0	0	0	9810	813	0	0	0	0	0	0	-4126	0	53064	4848	6117	0	0	0	0	0	0	0	0	6072	24386	0	0	0	0	0	7105	2316	0	791	73	-2948	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	435	0	0	0	435	0	0	0	9810	54668	10993	34916	0	10934	5497	34916	51347	0	0	0	12778	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	104517	0	102201	
12030	0	0	0	0	0	0	0	0	6241	214122	0	0	0	0	0	236900	0	0	0	1083	1083	0	0	0	1083	0	0	0	0	0	0	0	0	41809	1372	0	0	949	0	3003	0	-147	15863	0	0	0	0	0	0	0	0	0	5863	15435	47799	167803	0	0	0	0	0	22123	0	90	366	0	-9142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	526	0	0	0	526	0	0	0	64574	19416	50802	191079	0	3883	25401	191079	220363	0	2243	2243	43007	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	310408	0	310408	
12142	0	0	0	0	0	0	0	0	0	122190	0	0	0	0	0	105651	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3540	12544	0	0	0	941	3	0	-1373	14828	57822	6325	33	0	0	0	0	0	0	0	0	29047	76604	0	0	0	0	0	14426	0	79	903	56	-2826	0	0	0	0	0	34	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18447	72244	35431	90025	0	14449	17716	90025	122190	0	0	0	20876	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	210993	0	210993	
12179	0	0	0	0	0	0	0	0	14	23479	0	0	0	0	0	27287	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	679	5031	0	0	5	118	0	0	0	324	297	0	493	0	0	0	0	0	0	0	0	19380	7907	0	0	0	0	0	4778	0	0	690	82	-307	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	215	0	0	172	43	0	0	0	1008	6136	19634	12449	0	1227	9817	12449	23493	0	0	0	7020	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38705	0	38564	
12245	0	0	0	0	0	0	0	0	512	75670	0	0	0	0	0	83897	0	0	0	31	31	0	0	0	31	0	0	0	0	0	0	0	0	1367	2041	0	0	0	0	0	0	-267	2683	32235	1858	500	0	0	0	0	0	0	0	1084	36204	46609	0	0	0	0	0	3012	0	13	631	112	-1731	501	0	0	0	501	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4063	35991	38174	49897	0	7198	19087	49897	76182	0	0	0	13767	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	125829	0	125829	
12311																																																																																																																																															
12647	0	0	0	0	0	0	0	0	107	67546	0	0	0	0	0	60670	0	0	0	81	81	0	0	0	81	0	0	0	0	0	0	0	0	2049	20797	0	0	0	790	9568	0	0	0	0	0	0	0	0	0	0	285	0	0	143	15497	45030	0	0	0	0	0	5626	0	0	310	0	-953	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2049	22040	25065	50712	0	4408	12533	50712	67653	0	0	0	9796	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	94746	0	94746	
12656	0	0	0	0	0	0	0	0	124	10513	0	0	0	0	0	12115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	293	374	0	0	0	250	652	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6792	5323	0	0	0	0	0	613	0	14	0	0	-257	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	307	4966	7444	5922	0	993	3722	5922	10637	0	4342	4342	1603	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18390	0	18390	
12937	0	0	0	0	0	0	0	0	0	157536	0	0	0	0	0	150340	0	0	0	1349	1349	0	0	0	1349	0	0	0	0	0	0	0	0	30061	1210	0	0	0	0	0	0	0	0	3999	0	0	0	0	0	0	0	0	0	0	34495	115845	0	0	0	0	0	12733	0	0	0	0	-1946	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8319	0	0	0	8319	0	0	0	30061	10209	34495	138246	0	2042	17248	138246	157536	0	5000	5000	30763	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	203578	0	203578	
12946	0	0	0	0	0	0	0	0	4247	598175	0	0	0	0	0	603074	0	0	0	3580	3580	0	0	0	3580	0	0	9959	0	0	0	0	0	5252	5825	0	0	0	0	0	0	-3229	0	123604	31372	5274	0	0	0	572	0	0	0	4295	207677	391102	0	0	0	0	0	52440	9959	0	8581	933	-5048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20792	0	0	62	20730	0	0	0	5252	142305	240616	453653	0	28461	120308	453653	602422	0	0	0	82114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	812467	0	802508	
12955	0	0	0	0	0	0	0	0	0	99405	0	0	0	0	0	95365	0	0	0	502	502	0	0	0	502	0	0	0	0	0	0	0	0	0	30241	0	0	0	0	225	0	0	2	2	0	0	0	0	0	0	2407	0	0	0	19073	76292	0	0	0	0	0	4506	0	0	0	0	-1192	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	30243	19298	83707	0	6049	9649	83707	99405	0	0	0	12691	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	132632	0	132632	
13103	0	0	0	0	0	0	0	0	0	1111085	0	0	0	0	0	1125522	0	0	0	484	484	0	0	0	484	0	0	11712	0	0	0	0	0	7460	10663	0	0	0	0	0	0	18674	93	117077	5315	137152	0	0	0	637	0	0	0	0	428812	696710	0	0	0	0	0	53848	11712	0	10653	0	19305	173	0	0	173	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7553	138935	434937	865829	0	27787	217469	865829	1111085	0	542	542	184524	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1444348	0	1432636	
13251	0	0	0	0	0	0	0	0	175	24100	0	0	0	0	0	20834	337	1863	1863	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13692	2152	98	0	0	0	0	0	30	3	0	3161	0	0	0	0	0	0	0	0	91	3924	16819	0	0	0	0	0	1485	0	0	0	0	-448	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13695	2336	7085	20265	0	467	3543	20265	24275	0	93	93	4079	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41852	0	41852	
13457	0	0	0	0	0	0	0	0	4	14103	0	0	0	0	0	12408	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3089	546	0	0	0	0	0	0	-59	0	6208	0	240	0	0	0	0	0	0	17	1964	91	10336	0	0	0	0	0	1741	0	0	0	0	-239	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3106	8718	91	12317	0	1744	46	12317	14107	0	0	0	5917	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23998	0	23998	
