"IDRSSD"	RCFDF236	RCFDF237	RCFDG465	RCFDG466	RCFDG467	RCFDG468	RCFDG469	RCFDG470	RCFDG471	RCFDG472	RCFDK652	RCFDK653	RCFDK654	RCFDK655	RCFDK656	RCFDK657	RCFDK658	RCFDK659	RCFDK660	RCFDK661	RCFDK663	RCFDK664	RCFDK665	RCFDK666	RCFDK667	RCFDK668	RCFDK669	RCFDK670	RCFDK671	RCFDK672	RCFDK673	RCFDK674	RCFNF234	RCON5597	RCONA545	RCONF045	RCONF046	RCONF047	RCONF048	RCONF049	RCONF050	RCONF051	RCONF052	RCONF236	RCONF237	RCONG465	RCONG466	RCONG467	RCONG468	RCONG469	RCONG470	RCONG471	RCONG472	RCONG803	RCONJ944	RCONJ945	RCONK652	RCONK653	RCONK654	RCONK655	RCONK656	RCONK657	RCONK658	RCONK659	RCONK660	RCONK661	RCONK663	RCONK664	RCONK665	RCONK666	RCONK667	RCONK668	RCONK669	RCONK670	RCONK671	RCONK672	RCONK673	RCONK674	RCONK675	RCONK676	RCONK677	RCONK678	RCONK679	RCONK680	RCONK681	RCONK682	TEXTA545	
811541																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF			0	3172	134	1171	3	42073	3838	7539	19	53955	0	0	0	0	0	0	0	0	0	0	702	1	65877	2	5428	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
811550																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF			0	2032	113	0	0	51354	5077	12150	19	65536	0	0	0	0	0	0	0	0	0	0	0	0	72366	1	6229	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
811747																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF			0	12101	550	935	3	80874	6760	20023	36	113933	0	0	0	0	0	0	0	0	0	0	2015	5	143680	1	11957	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
811756																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF			0	6381	564	255	1	135357	15482	15816	39	157809	0	0	0	0	0	0	0	0	0	0	1630	3	208470	1	24899	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
812164																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF			14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15219	1	14267	0	false			true	7168	0	CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF								State Street Bank and Trust Company	
812436																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF			0	30372	1018	2178	6	243062	14543	109726	168	385339	0	0	0	0	702	0	0	0	0	7569	27183	42	418370	1	37464	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
812557																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF			0	24059	914	1555	5	272175	20516	71978	143	369767	0	0	0	0	0	0	0	0	6000	1618	18721	35	483832	1	35539	0	false	0	0	false	0	0	CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
812614																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF			0	11512	805	565	2	110506	12541	13564	27	136148	0	0	0	0	0	0	0	0	0	0	4848	7	163279	2	25885	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
813059																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF			0	1209	144	0	0	22978	1903	3355	8	27576	34	0	0	0	0	0	0	0	0	0	1469	4	30636	2	2610	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
813572																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF			0	25001	906	0	0	306257	19462	12472	37	343730	0	0	0	0	0	0	0	0	12600	7887	1625	5	476739	1	38254	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
813853																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF			0	13550	712	506	2	155720	12011	30308	65	200084	0	0	0	0	0	0	0	0	0	6355	8260	21	240382	1	17035	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
813947																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF		116668	0	73334	3859	2587	9	612070	70304	223628	296	911619	0	0	0	0	0	0	0	0	0	2273	58678	78	1008349	1	90968	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
814216																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF		348493	0	37254	2500	766	2	658268	84112	419960	409	1116248	0	0	0	0	0	0	0	0	0	0	59646	99	1461354	1	112157	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
814355																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF			0	2293	154	0	0	17845	1851	5095	13	25234	0	0	0	0	20	0	0	0	0	0	1963	5	30490	1	4770	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
814430																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF		966989	0	14357	1093	917	3	769562	35956	2037882	1579	2822718	0	0	0	0	0	0	0	0	0	0	675437	557	3879716	1	330206	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
814458																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF			0	3448	139	295	1	87096	6679	80163	114	171002	0	0	0	0	0	0	0	0	0	0	34754	42	183680	1	13086	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
814551																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF			0	10755	523	798	3	87788	10836	21047	30	120400	12	0	0	0	0	0	0	0	0	0	6771	10	134086	2	13688	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
814711																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF			0	18270	580	888	2	182664	16352	44688	88	246510	0	0	0	0	0	0	0	0	0	0	8958	19	286646	1	24476	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
814953																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF			0	16	1	0	0	4472	329	2490	6	6978	0	0	0	0	0	0	0	0	0	0	0	0	9256	1	1657	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
815053																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF			0	2278	279	265	1	51564	4874	8246	15	62354	0	0	0	0	0	0	0	0	0	0	2049	3	74609	1	7111	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
815147																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF			0	11621	450	856	3	133073	16033	19012	46	164562	0	0	0	0	0	0	0	0	0	0	3116	9	191527	1	15823	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
815156																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF			0	8022	721	646	2	331680	27342	100859	173	441207	0	0	0	0	0	0	0	0	0	0	28201	44	487358	2	35016	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
815277																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF			0	13636	662	888	3	69454	2887	1361	3	85339	0	0	0	0	0	0	0	0	0	0	0	0	104384	1	13992	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
815754																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF			0	3752	136	378	1	59825	4034	25984	47	89939	0	0	0	0	0	0	0	0	0	0	6449	7	99166	1	8023	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
816210																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF		3119918	0	34710	6127	294	1	1783408	236148	3282225	1453	5100637	0	24639	0	0	0	0	0	0	0	0	825717	525	6859857	1	669720	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
816256																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF			0	2247	91	0	0	38084	2980	10816	19	51147	0	0	0	0	0	0	0	0	0	0	1950	6	58674	1	7077	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
816304																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF			0	6333	410	272	1	99305	11878	26445	52	132355	0	0	0	0	0	0	0	0	0	0	1781	3	166651	1	16044	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
816603																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF		208556	0	132704	6627	11147	29	1409245	180587	447739	585	2000835	0	0	0	0	0	0	0	0	0	208451	126018	155	2880007	1	238903	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
816751																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF			0	609	75	0	0	16523	1401	3475	8	20607	0	0	0	0	0	0	0	0	0	0	311	1	22280	1	1647	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
816948																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF			0	0	0	0	0	19764	1811	0	0	19764	0	0	0	0	0	0	0	0	0	0	0	0	23504	1	3645	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
817356																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF			0	4211	125	0	0	20111	1903	3607	7	27929	0	0	0	0	0	0	0	0	0	0	1846	3	34775	1	7370	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
817477																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF			0	16778	895	552	2	116387	14987	6484	16	140201	0	0	0	0	0	0	0	0	0	0	557	2	166046	1	13764	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
817824	191959389	8199863	3818070	482300	26731	653082	695720	591852	50000	4176984	252164636	1	24545394	2000	false	0	0	true	789321	789321	CONF	CONF	CONF	CONF	CONF	CONF	273324	393302	0	6327412	CONF	CONF	8199863	24777002	0	6758667	489737	347237	982	104277118	13468533	72376504	52224											0	32639035	16697											CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF	1809409	0	2273706	21475	52932	2454779	0		
818401																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF			0	22333	1411	1723	5	228512	17867	114175	135	366743	0	0	0	0	0	0	0	0	0	0	7129	12	437928	1	44194	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
818540																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF			0	3700	196	0	0	37327	2995	36236	30	77263	0	0	0	0	0	0	0	0	0	0	3115	6	81224	1	10337	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
818559																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF			0	4296	432	0	0	51089	4236	5627	10	61012	0	0	0	0	0	0	0	0	0	0	713	2	67972	1	6406	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
818652																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF			0	638	60	0	0	32588	2897	28406	48	61632	0	0	0	0	0	0	0	0	0	0	6446	14	67904	1	5641	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
819154																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF			0	2625	122	0	0	66499	6130	13957	26	83081	0	0	0	0	0	0	0	0	0	0	2543	6	91325	1	5935	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
819172																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF			0	17289	433	847	3	49372	3133	6266	16	73774	0	0	0	0	0	0	0	0	0	0	820	3	87596	2	9962	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
819453																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF			0	17992	1417	461	1	123259	9897	56825	52	198537	0	0	0	0	0	0	0	0	0	0	4255	8	247726	2	47454	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
819556																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF			0	24930	781	3174	10	251992	20622	125690	154	405786	0	0	0	0	0	0	0	0	0	0	15866	28	499232	1	52293	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
819855																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF			0	8052	259	574	2	155628	9157	69053	108	233307	0	0	0	0	0	0	0	0	0	2365	8432	18	263488	1	23641	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
820048																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF			0	18219	1286	523	2	241368	17211	167831	162	427941	0	0	0	0	0	0	0	0	0	0	26776	42	535485	1	53165	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
820178																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF			0	17345	941	555	2	98554	8256	12121	36	128575	0	0	0	0	0	0	0	0	0	0	601	2	208378	2	12434	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
820301																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF			0	27282	2019	581	2	150011	16429	20990	40	198864	0	0	0	0	0	0	0	0	0	0	2663	4	242434	1	35573	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
820655																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF			0	3387	162	0	0	43749	2838	5493	12	52629	0	0	0	0	0	0	0	0	0	0	0	0	64314	1	8950	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
820842																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF			0	7142	734	592	1	77283	7341	91455	68	176472	0	0	0	0	0	0	0	0	0	0	6530	6	176472	1	16664	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
821036																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF			0	7153	238	762	2	132226	6780	15795	36	155936	0	0	0	0	0	0	0	0	0	10211	2079	6	188494	2	15094	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
821120																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF		9263	0	26020	1156	1091	4	843691	20823	32333	65	903135	0	0	0	0	0	0	0	0	0	0	8159	13	1027429	1	40374	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
821157																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF			0	5058	478	484	1	72752	5982	17858	34	96152	0	0	0	0	0	0	0	0	0	0	7518	15	100953	1	7659	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
821278																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF			0	2373	130	257	1	28110	1219	4002	11	34743	0	0	0	0	0	0	0	0	0	0	0	0	38196	2	3063	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
821456																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF			0	2373	168	0	0	21726	2553	5673	12	29772	0	0	0	0	0	0	0	0	0	0	0	0	34076	1	3280	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
821559																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF			0	0	0	0	0	23472	1062	0	0	23472	0	151	0	0	0	0	0	0	0	0	0	0	28658	1	3415	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
821643																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF			0	1793	109	0	0	25078	1761	1919	6	28790	0	0	0	0	0	0	0	0	0	0	0	0	36260	1	4262	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
821652																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF			0	874	55	0	0	36365	2437	7504	21	44743	0	0	0	0	0	0	0	0	0	0	972	2	60893	1	5605	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
821906																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF			0	24410	1351	1205	4	308631	29297	133367	200	467613	0	0	0	0	0	0	0	0	0	53581	16490	29	581433	1	38910	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
822042																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF			0	19505	948	774	2	269128	32978	108537	178	397944	0	0	0	0	0	0	0	0	0	0	13825	26	494081	1	41420	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
822051																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF			0	9279	1197	0	0	97030	11826	60650	72	166959	0	0	0	0	0	0	0	0	0	0	8356	7	191469	1	21847	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
822145																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF			0	7085	742	0	0	88670	7897	18523	39	114278	0	0	0	0	0	0	0	0	0	0	5920	12	138289	1	13532	0	false	0	0	false	0	0	CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
822154																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF		984974	0	56440	2841	3063	9	1284367	131949	852417	1067	2196287	0	0	0	0	0	0	0	0	0	0	161084	248	2757776	1	238752	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
822257																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF			0	11081	361	919	3	135873	10049	23700	43	171573	0	0	0	0	0	0	0	0	0	0	2119	5	192290	1	19215	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
822408																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF			0	8764	756	0	0	120792	11941	26694	52	156276	26	0	0	0	0	0	0	0	0	1118	6318	13	213856	1	16364	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
822556																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF			0	1556	65	0	0	69549	2555	9240	16	80345	0	0	0	0	0	0	0	0	0	0	1172	3	91661	1	12461	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
822631																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF			0	1286	74	0	0	34081	2461	4495	14	39862	0	0	0	0	0	0	0	0	0	0	355	1	43820	2	3805	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
822846																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF			0	6962	422	0	0	90483	5930	12370	26	109815	0	0	0	0	0	0	0	0	0	0	1966	6	124479	2	10569	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
823133																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF			0	10053	586	342	1	153920	15105	45826	53	210141	0	0	0	0	0	0	0	0	0	0	4853	10	246084	1	34231	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
823142																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF			0	1834	214	0	0	53245	5194	22003	21	77081	0	0	0	0	0	0	0	0	0	0	1656	5	99780	1	7215	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
823450																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF			0	5621	240	658	2	126663	13263	84128	104	217071	0	0	0	0	0	0	0	0	0	0	17744	30	244239	1	25806	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
823553																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF			0	382	24	0	0	8814	1039	1570	4	10766	0	0	0	0	0	0	0	0	0	0	279	1	13383	1	2554	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
823638																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF			0	4093	154	534	2	56920	4945	32754	27	94302	0	0	0	0	0	0	0	0	0	0	1635	2	120501	1	11808	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
823656																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF			0	7836	470	648	2	126576	11039	22306	46	157366	0	0	0	0	0	0	0	0	0	0	3644	8	186054	1	17181	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
824000																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF		101399	0	34842	1658	2700	9	536587	47551	631419	361	1205549	0	0	0	0	0	0	0	0	0	603	455125	96	1303500	1	129458	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
824242																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF			0	1869	98	0	0	19369	1887	4471	7	25709	0	0	0	0	0	0	0	0	0	0	1822	2	40606	1	5703	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
824550																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF			0	12085	1012	2523	3	263882	26602	195324	259	473814	0	0	0	0	0	0	0	0	0	0	44462	64	563491	1	61906	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
824653																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF			0	5473	207	306	1	70169	5225	10005	16	85953	0	0	0	0	0	0	0	0	0	0	1872	4	108258	1	9725	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
824738																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF			0	3340	226	0	0	42378	4651	13026	10	58744	0	0	0	0	0	0	0	0	0	0	381	1	62316	2	4735	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
825146																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF		452351	0	83203	3636	12231	29	1379583	78781	617877	621	2092894	0	0	0	0	0	0	0	0	0	103712	29507	57	2700509	1	222946	800	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
825454																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF			0	5047	162	639	2	100480	6384	18456	36	124622	0	0	0	0	0	0	0	0	0	0	2374	5	150364	2	14457	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
825548																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF			0	11278	884	268	1	124681	11931	33309	51	169536	0	0	0	0	0	0	0	0	0	0	1231	3	201763	1	23862	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
825753																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF			0	15918	1073	1560	5	172423	14346	50337	83	240238	0	0	0	0	0	0	0	0	0	0	19502	44	308441	1	26046	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
825847																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF			0	15007	768	1883	6	95425	8125	19328	37	131643	0	0	0	0	0	0	0	0	0	0	3927	8	174002	1	15453	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
825940																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF			0	4324	311	719	2	42367	4199	3153	9	50563	0	0	0	0	0	0	0	0	0	0	663	2	68544	2	6207	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
825977																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF			0	5056	227	0	0	64083	6141	8770	23	77909	0	0	0	0	0	0	0	0	0	0	758	2	92147	1	2577	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
826255																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF			0	1774	209	333	1	28113	3936	2129	6	32350	0	0	0	0	0	0	0	0	0	0	0	0	35778	1	3529	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
826451																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF			0	0	0	0	0	31693	2628	5574	8	37268	0	0	0	0	0	0	0	0	0	0	0	0	44157	2	4475	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
826648																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF			0	10724	562	1230	4	72094	5641	17464	32	101512	0	0	0	0	0	0	0	0	0	0	1195	3	130299	1	10793	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
826956																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF			0	9401	380	764	3	306095	19428	165369	294	481629	0	0	0	0	0	0	0	0	0	7093	31684	43	575662	1	50794	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
827346																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF			0	1334	67	0	0	17090	2118	1687	5	20111	0	0	0	0	0	0	0	0	0	0	846	3	23450	1	3787	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
827355																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF			0	3481	136	1052	3	58606	6484	10238	24	73377	0	0	0	0	0	0	0	0	0	0	2324	4	84368	1	10432	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
827458																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF			0	5936	713	0	0	96142	7011	57030	82	159109	0	0	0	0	0	0	0	0	0	0	6244	9	188093	1	16827	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
827560	451687	0	0	0	0	0	0	0	0	0	544360	1	40456	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	0		0	9433	523	272	1	408555	17746	33427	68											0	0	0											CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
827953																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF			0	635	52	0	0	31583	637	12618	19	44836	0	0	0	0	0	0	0	0	0	0	2055	3	53845	1	5458	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
828053																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF			0	3216	309	0	0	56833	5879	6092	12	66141	0	0	0	0	0	0	0	0	0	0	0	0	73034	1	6334	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
