"IDRSSD"	RCFA2170	RCFA3128	RCFA3792	RCFA5310	RCFA5311	RCFA7204	RCFA7205	RCFA7206	RCFA8274	RCFAA223	RCFAA224	RCFAB530	RCFAB596	RCFAH015	RCFAH036	RCFAH311	RCFAH313	RCFAH314	RCFAJJ30	RCFAJJ31	RCFAJJ32	RCFAKW00	RCFAKW03	RCFAKX77	RCFAKX78	RCFAKX79	RCFAKX80	RCFAKX81	RCFAKX82	RCFAKX83	RCFALB58	RCFALB59	RCFALB60	RCFALB61	RCFAP742	RCFAP793	RCFAP839	RCFAP840	RCFAP841	RCFAP842	RCFAP843	RCFAP844	RCFAP845	RCFAP846	RCFAP847	RCFAP848	RCFAP849	RCFAP850	RCFAP852	RCFAP857	RCFAP858	RCFAP859	RCFAP860	RCFAP861	RCFAP862	RCFAP863	RCFAP864	RCFAP865	RCFAP866	RCFAP867	RCFAP868	RCFAP870	RCFAP872	RCFAP875	RCFAQ257	RCFAQ258	RCFAS540	RCFW3792	RCFW5310	RCFW5311	RCFW7205	RCFW7206	RCFWA223	RCFWH312	RCFWP793	RCFWP851	RCFWP852	RCFWP853	RCFWP854	RCFWP855	RCFWP856	RCFWP857	RCFWP858	RCFWP859	RCFWP870	RCOA2170	RCOA3128	RCOA3792	RCOA5310	RCOA5311	RCOA7204	RCOA7205	RCOA7206	RCOA8274	RCOAA223	RCOAA224	RCOAB530	RCOAB596	RCOAH015	RCOAH036	RCOAH311	RCOAH313	RCOAH314	RCOAJJ29	RCOAJJ30	RCOAJJ31	RCOAJJ32	RCOAKW00	RCOAKW03	RCOAKX77	RCOAKX78	RCOAKX79	RCOAKX80	RCOAKX81	RCOAKX82	RCOAKX83	RCOALB58	RCOALB59	RCOALB60	RCOALB61	RCOALE74	RCOAP742	RCOAP793	RCOAP838	RCOAP839	RCOAP840	RCOAP841	RCOAP842	RCOAP843	RCOAP844	RCOAP845	RCOAP846	RCOAP847	RCOAP848	RCOAP849	RCOAP850	RCOAP852	RCOAP857	RCOAP858	RCOAP859	RCOAP860	RCOAP861	RCOAP862	RCOAP863	RCOAP864	RCOAP865	RCOAP866	RCOAP867	RCOAP868	RCOAP870	RCOAP872	RCOAP875	RCOAQ257	RCOAQ258	RCOAS540	RCOWH312	
530851																																																																																						308127	0				11.2406%			34078		303170	3456	0										29278	303170	0	0.0000%	7664	0	0	7664	2.4873%	0	0	0	0	1	4800		1	0	37534	0	0	0	3456		0	0	0		0	34078	0	0	34078	0	0	0	0	0	0						0		0	1571		
531157																																																																																								11929	644	644	14.9346%	20.7371%	19.6176%	11285	57525	75563	374	0			12.7371%							7869	75563								0	0	0		0	3416	19.6176%	1	0	11659	0	0	0	374		0	0	0		0	11285	0	0	11285	0	0	0	0	0	0	0	0	0	644	0	0		0			
531250																																																																																								67706	5805	5805	10.1099%	13.9466%	12.7509%	61901	485465	612281	905	0			5.9466%							10796	620923								0	0	0		0	59747	12.7509%	1	0	71448	5524	3118	0	905		0	0	0		0	61901	0	0	61901	0	0	0	0	0	0	0	0	0	5805	0	8642		0			
532042																																																																																								56193	4502	4502	9.5994%	15.6640%	14.4090%	51691	358740	538483	2567	0			7.6640%							35254	540239								0	0	0		0	18193	14.4090%	1	0	56014	1494	262	0	2567		0	0	0		0	51691	0	0	51691	0	0	0	0	0	0	0	0	0	4502	0	1756		0			
532453																																																																																								9399	131	131	15.3533%	25.0233%	24.6745%	9268	37561	60365	256	0			17.0233%							2607	60374								0	0	0		0	6670	24.6745%	1	0	9533	0	9	0	256		0	0	0		0	9268	0	0	9268	0	0	0	0	0	0	0	0	0	131	0	9		0			
532752																																																																																						102695	0				10.2273%			10517		102833	285	0										7373	102833	0	0.0000%	0	0	357	357	0.3476%	0	0	0	0	1	3077		1	0	10735	0	0	0	218		0	0	0		0	10517	0	0	10517	0	0	0	0	0	0						0		0	8819		
533124																																																																																								23482	2516	2516	7.3406%	11.6689%	10.4186%	20966	201236	285617	9	37370			3.6689%							-8917	322987								0	0	0		0	29883	10.4186%	1	0	20975	0	0	0	9		0	0	0		0	20966	0	0	20966	0	0	0	0	0	0	0	0	0	2516	0	0		0			
533227																																																																																								7899	453	453	8.9054%	12.4893%	11.7731%	7446	63246	83612	526	0			4.4893%							5934	83612								0	0	0		0	1512	11.7731%	1	0	7972	0	0	0	526	0	0	0	0		0	7446	0	0	7446	0	0	0	0	0	0	0	0	0	453	0	0	0	0			
533535																																																																																								44743	864	864	17.1217%	31.0532%	30.4536%	43879	144085	256277	6688	17003			23.0532%							42279	273280								0	0	0		0	1600	30.4536%	1	0	50567	0	0	0	6688		0	0	0		0	43879	0	0	43879	0	0	0	0	0	0	0	0	0	864	0	0		0			
534073																																																																																								9045	110	110	15.9105%	31.0675%	30.6897%	8935	29114	56158	107	0			23.0675%							8935	56158								0	0	0		0	0	30.6897%	1	0	9042	0	0	0	107	0	0	0	0		0	8935	0	0	8935	0	0	0	0	0	0	0	0	0	110	0	0	0	0			
534242																																																																																						35517	0				12.8616%			4624		35952	339	0										3924	35952	0	0.0000%	55	0	0	55	0.1549%	0	0	0	0	1	700		1	0	4963	0	0	0	339	0	0	0	0		0	4624	0	0	4624	0	0	0	0	0	0						0		0	0		
534466																																																																																						187854	0				12.3951%			22493		181467	-30	0										20493	181467	0	0.0000%	4687	0	167	4854	2.5839%	0	0	0	0	1	2000		1	0	22463	0	0	0	-30		0	0	0		0	22493	0	0	22493	0	0	0	0	0	0						0		0	0		
534756																																																																																						291255	0				9.0240%			26550		294216	1319	0										25556	295293	0	0.0000%	29191	0	351	29542	10.1430%	0	0	0	0	1	2071		1	0	28946	272	805	0	1319	0	0	0	0		0	26550	0	0	26550	0	0	0	0	0	0						1077		0	0		
534859																																																																																						80747	0				10.0311%			8061		80360	0	0										5786	80360	0	0.0000%	3159	0	30	3189	3.9494%	0	0	0	0	1	2275		1	0	8061	0	0	0	0		0	0	0		0	8061	0	0	8061	0	0	0	0	0	0						0		0	0		
534877																																																																																						772033	0				11.7571%			89453		760844	2274	0										68242	762566	0	0.0000%	53999	0	499	54498	7.0590%	0	0	0	0	1	18943		1	0	89459	1714	8	0	2643		-369	0	0		0	85463	0	0	85463	3990	0	0	3990	0	3990						1722		0	18786		
535034																																																																																						158942	0				9.1224%			14256		156274	635	0										6955	156274	0	0.0000%	10307	0	370	10677	6.7175%	0	0	0	0	1	7301		1	0	14891	0	0	0	635		0	0	0		0	14256	0	0	14256	0	0	0	0	0	0						0		0	1087		
535575																																																																																								10641	713	713	8.5819%	18.6947%	17.4420%	9928	56920	115686	142	0			10.6947%							7804	115686								0	0	0		0	2124	17.4420%	1	0	10070	0	0	0	142	0	0	0	0		0	9928	0	0	9928	0	0	0	0	0	0	0	0	0	713	0	0	0	0			
535753																																																																																								299948	20908	20908	12.0142%	18.0715%	16.8118%	279040	1659785	2322587	4275	0			10.0715%							40705	2336607								0	0	0		0	252355	16.8118%	1	0	297335	11384	2450	186	4275		0	0	0		0	279040	0	0	279040	0	0	0	0	0	0	0	0	0	20908	0	14020		0			
535931																																																																																								10945	658	968	7.0969%	12.8909%	11.7508%	9977	84905	140583	240	0			4.8909%							3186	140583								0	0	0		0	6791	11.7508%	1	0	10217	0	0	0	240		0	0	0		0	9977	0	0	9977	0	0	0	0	0	0	310	0	0	968	0	0		0			
535940																																																																																								26566	1612	1612	9.8076%	13.3430%	12.5334%	24954	199100	254435	2121	0			5.3430%							20445	257461								0	0	0		0	7535	12.5334%	1	0	30101	3026	0	0	2121	0	0	0	0		0	24954	0	0	24954	0	0	0	0	0	0	0	0	0	1612	0	3026	0	0			
536059																																																																																								156428	10826	10826	12.7616%	17.4506%	16.2429%	145602	896404	1140941	1861	0			9.4506%							128399	1141252								0	0	0		0	17514	16.2429%	1	0	147774	0	311	0	1861		0	0	0		0	145602	0	0	145602	0	0	0	0	0	0	0	0	0	10826	0	311		0			
536349																																																																																								32803	2416	2416	10.6267%	15.2258%	14.1044%	30387	215443	285950	868	0			7.2258%							17077	289568								0	0	0		0	16928	14.1044%	1	0	34873	3618	0	0	868		0	0	0		0	30387	0	0	30387	0	0	0	0	0	0	0	0	0	2416	0	3618		0			
536527																																																																																								44439	4317	4317	6.8541%	12.9066%	11.6528%	40122	344311	585371	2840	0			4.9066%							28573	585767								0	0	0		0	11945	11.6528%	1	0	43358	0	396	0	2840		0	0	0		0	40122	0	0	40122	0	0	0	0	0	0	0	0	0	4317	0	396		0			
536554																																																																																						490397	0				11.9698%			58785		491110	240	0										5285	491110	0	0.0000%	72439	0	10512	82951	16.9151%	0	0	0	0	1	53500		1	0	59025	0	0	0	240	0	0	0	0		0	58785	0	0	58785	0	0	0	0	0	0						0		0	0		
536853																																																																																								12687	270	270	21.5547%	58.9654%	57.7105%	12417	21516	57607	359	0			50.9654%							10203	57607								0	0	0		0	2214	57.7105%	1	0	12776	0	0	0	359	0	0	0	0		0	12417	0	0	12417	0	0	0	0	0	0	0	0	0	270	0	0	0	0			
537038																																																																																								13268	753	753	10.7789%	19.0282%	17.9483%	12515	69728	116106	546	0			11.0282%							10425	116106								0	0	0		0	2090	17.9483%	1	0	13061	0	0	0	546	0	0	0	0		0	12515	0	0	12515	0	0	0	0	0	0	0	0	0	753	0	0	0	0			
537243																																																																																								25524	1448	1448	11.6470%	21.4569%	20.2396%	24076	118955	206715	2389	0			13.4569%							20301	206885								0	0	0		0	3945	20.2396%	1	0	26635	170	0	0	2389		0	0	0		0	24076	0	0	24076	0	0	0	0	0	0	0	0	0	1448	0	170		0			
537355																																																																																								21167	954	954	8.9987%	16.1140%	15.3877%	20213	131358	224622	1894	0			8.1140%							18713	224622								0	0	0		0	1500	15.3877%	1	0	22107	0	0	0	3662		0	-1768	0		0	20213	0	0	20213	0	0	0	0	0	0	0	0	0	954	0	0		0			
537449																																																																																								243967	27498	27498	8.7157%	11.1125%	9.8600%	216469	2195423	2483668	-1171	29605			3.1125%							126641	2524365								0	0	0		0	100920	9.8600%	1	0	226390	10466	626	0	3481		-4609	0	-43		0	216469	0	0	216469	0	0	0	0	0	0	0	0	0	27498	0	11092		0			
537551																																																																																								11787	1185	1185	9.1818%	12.4792%	11.2246%	10602	94453	115468	81	0			4.4792%							5725	115963								0	0	0		0	5372	11.2246%	1	0	11178	495	0	0	81		0	0	0		0	10602	0	0	10602	0	0	0	0	0	0	0	0	0	1185	0	495		0			
537560																																																																																								167996	12549	12549	8.8179%	17.0077%	15.7372%	155447	987767	1762851	6328	0			9.0077%							123602	1763197								0	0	0		0	32191	15.7372%	1	0	162121	0	346	0	5515		-1690	0	2503		0	155447	0	0	155447	0	0	0	0	0	0	0	0	0	12549	0	346		0			
538222																																																																																								17636	471	471	17.6223%	22.6175%	22.0135%	17165	77975	97405	194	0			14.6175%							15165	97405								0	0	0		0	2000	22.0135%	1	0	17359	0	0	0	194	0	0	0	0		0	17165	0	0	17165	0	0	0	0	0	0	0	0	0	471	0	0	0	0			
538473																																																																																								83257	6175	6175	10.7848%	16.9335%	15.6776%	77082	491669	714729	881	0			8.9335%							70272	714729								0	0	0		0	6810	15.6776%	1	0	77963	0	0	0	881		0	0	0		0	77082	0	0	77082	0	0	0	0	0	0	0	0	0	6175	0	0		0			
538754																																																																																								40728	3017	3017	12.9432%	16.9240%	15.6703%	37711	240653	291358	1111	0			8.9240%							36111	291358								0	0	0		0	1600	15.6703%	1	0	38822	0	0	0	1111		0	0	0		0	37711	0	0	37711	0	0	0	0	0	0	0	0	0	3017	0	0		0			
538802			184807	6303	6303	8.5729%	22.1843%	21.4277%	178504	833054	2082184	1191	0			14.1843%						155188	2082184								0	0	0		23316	21.4277%	0	179695	0	0	0	1191		0	0	0		0	178504	0	0	178504	0	0	0	0	0	0	0	0	0	6303	0	0		0																																																							0			1																																	
538950																																																																																								36395	2951	2951	11.1081%	15.5009%	14.2440%	33444	234793	301078	193	0			7.5009%							34286	303207								0	0	0		0	1287	14.2440%	1	0	35766	2129	0	0	193	0	0	0	0		0	33444	0	0	33444	0	0	0	0	0	0	0	0	0	2951	0	2129	0	0			
539032																																																																																								186164	16625	21122	8.7225%	14.0016%	12.4130%	165042	1329590	1892142	-10532	0			6.0016%							81107	1911222								0	0	0		0	103015	12.4130%	1	0	173590	19080	0	0	707		0	-11239	0		0	165042	0	0	165042	0	0	0	0	0	0	4497	0	0	21122	0	19080		0			
539340																																																																																								59796	2947	2947	11.8895%	19.4828%	18.5226%	56849	306917	478145	1352	0			11.4828%							43849	478145								0	0	0		0	13000	18.5226%	1	0	58201	0	0	0	1352		0	0	0		0	56849	0	0	56849	0	0	0	0	0	0	0	0	0	2947	0	0		0			
539377																																																																																								25882	2069	2069	10.7552%	15.6735%	14.4206%	23813	165132	221409	106	0			7.6735%							13775	221409								0	0	0		0	10038	14.4206%	1	0	23919	0	0	0	106		0	0	0		0	23813	0	0	23813	0	0	0	0	0	0	0	0	0	2069	0	0		0			
539452																																																																																						157176	0				10.5546%			16044		152009	2060	5994										14994	158003	0	0.0000%	0	0	276	276	0.1756%	0	0	0	0	1	1050		1	0	18104	0	0	0	2060	0	0	0	0		0	16044	0	0	16044	0	0	0	0	0	0						0		0	5419		
539872																																																																																						356132	0				11.9906%			42659		355771	2112	0										18602	355771	0	0.0000%	32097	0	0	32097	9.0127%	0	0	0	0	1	24057		1	0	44771	0	0	0	2112		0	0	0		0	42659	0	0	42659	0	0	0	0	0	0						0		0	1930		
540056																																																																																						319644	0				9.4617%			29915		316168	4362	0										12943	317196	0	0.0000%	20431	0	152	20583	6.4394%	0	0	0	0	1	18000		1	0	35305	1028	0	0	4362		0	0	0		0	29915	0	0	29915	0	0	0	0	0	0						1028		0	0		
540542																																																																																								7608	265	265	10.7930%	27.9429%	26.9696%	7343	27227	68035	355	0			19.9429%							3343	68035								0	0	0		0	4000	26.9696%	1	0	7698	0	0	0	355	0	0	0	0		0	7343	0	0	7343	0	0	0	0	0	0	0	0	0	265	0	0	0	0			
540551																																																																																								132436	12316	12316	10.0290%	13.4647%	12.2125%	120120	983579	1197728	4063	49677			5.4647%							58447	1252232								0	0	0		0	66500	12.2125%	1	0	129010	4075	752	0	4063	0	0	0	0		0	120120	0	0	120120	0	0	0	0	0	0	0	0	0	12316	0	4827	0	0			
540739																																																																																						288731	0				10.8185%			31166		288081	2451	0										30466	288081	0	0.0000%	13935	0	181	14116	4.8890%	0	0	0	0	1	700		1	0	33617	0	0	0	2451	0	0	0	0		0	31166	0	0	31166	0	0	0	0	0	0						0		0	0		
540775																																																																																								47497	4088	4088	8.2675%	13.8130%	12.6241%	43409	343857	525058	945	0			5.8130%							37119	525597								0	0	0		0	6829	12.6241%	1	0	44893	539	0	0	945		0	0	0		0	43409	0	0	43409	0	0	0	0	0	0	0	0	0	4088	0	539		0			
540850																																																																																								5826	290	290	12.5138%	25.9811%	24.6878%	5536	22424	44239	85	0			17.9811%			0				5303	44239								0	0	0		0	235	24.6878%	1	0	5623	0	0	0	87		0	0	0		0	5536	0	0	5536	0	0	0	0	0	0	0	0	0	290	0	0		0			
541101			22900000	427000	427000	6.8543%	18.9775%	18.6237%	22473000	120669000	327868000	-198000	-2918000	265192000	8.4742%	9.3679%						16605000	331556000												12673000	18.6237%	0	29080000	5893000	525000	51000						0	137000					0	0	0	0	0	0	0	0	0	427000	0	6606000		1000		22725000	252000	252000	17.3679%	17.1753%	130844900	2.5000%	17.1753%	0	22473000	0	0	0	0	0	0	22473000	252000																			0																	0			0																																	
541231																																																																																								38860	2447	2447	12.0862%	19.8912%	18.6386%	36413	195363	301277	1642	0			11.8912%							29112	301742								0	0	0		0	7766	18.6386%	1	0	38520	0	465	0	1642	0	0	0	0		0	36413	0	0	36413	0	0	0	0	0	0	0	0	0	2447	0	465	0	0			
541307																																																																																								28265	2297	2297	9.3963%	15.3956%	14.1444%	25968	183592	276365	0	0			7.3956%							-40089	276462								0	0	0		0	66154	14.1444%	1	0	26065	0	97	0	0	0	0	0	0		0	25968	0	0	25968	0	0	0	0	0	0	0	0	0	2297	0	97	0	0			
541642																																																																																						150381	0				15.6003%			23693		151875	-974	0										20693	151875	0	0.0000%	1781	0	9	1790	1.1903%	0	0	0	0	1	3000		1	0	22719	0	0	0	-974	0	0	0	0		0	23693	0	0	23693	0	0	0	0	0	0						0		0	0		
541754																																																																																								18058	1638	1638	9.9090%	13.8273%	12.5730%	16420	130597	165708	231	0			5.8273%							8119	168286								0	0	0		0	10879	12.5730%	1	0	19229	2578	0	0	231		0	0	0		0	16420	0	0	16420	0	0	0	0	0	0	0	0	0	1638	0	2578		0			
541857																																																																																						332681	0				9.5204%			31478		330639	570	0										19812	331394	0	0.0000%	27639	0	489	28128	8.4549%	0	0	0	0	1	12421		1	0	32803	755	0	0	570		0	0	0		0	31478	0	0	31478	0	0	0	0	0	0						755		0	0		
542153																																																																																						330205	0				9.6699%			32294		333964	424	0										12294	333964	0	0.0000%	12225	0	708	12933	3.9167%	0	0	0	0	1	20000		1	0	32718	0	0	0	424	0	0	0	0		0	32294	0	0	32294	0	0	0	0	0	0						0		0	89758		
542340																																																																																								28906	1032	1032	10.5607%	13.1525%	12.6830%	27874	219775	263942	482	13392			5.1525%							9095	286726								0	0	0		0	28171	12.6830%	1	0	37748	7948	1444	0	482		0	0	0		0	27874	0	0	27874	0	0	0	0	0	0	0	0	0	1032	0	9392		0			
