"IDRSSD"	RCFD1410	RCFD1420	RCFD1460	RCFD1563	RCFD1590	RCFD1763	RCFD1764	RCFD1797	RCFD2081	RCFD2107	RCFD2122	RCFD2123	RCFD2746	RCFD5367	RCFD5368	RCFDA247	RCFDA570	RCFDA571	RCFDA572	RCFDA573	RCFDA574	RCFDA575	RCFDB532	RCFDB533	RCFDB534	RCFDB536	RCFDB537	RCFDB538	RCFDB539	RCFDB837	RCFDC391	RCFDC779	RCFDC780	RCFDF158	RCFDF159	RCFDF160	RCFDF161	RCFDF162	RCFDF163	RCFDF585	RCFDF586	RCFDF587	RCFDF589	RCFDF597	RCFDF598	RCFDF599	RCFDF601	RCFDF608	RCFDF609	RCFDG091	RCFDG092	RCFDG093	RCFDG094	RCFDG095	RCFDG096	RCFDG097	RCFDG098	RCFDG099	RCFDG100	RCFDG101	RCFDG102	RCFDG378	RCFDK098	RCFDK137	RCFDK163	RCFDK164	RCFDK165	RCFDK168	RCFDK195	RCFDK196	RCFDK203	RCFDK204	RCFDK207	RCFDK208	RCFDK209	RCON1288	RCON1420	RCON1460	RCON1545	RCON1590	RCON1763	RCON1764	RCON1766	RCON1797	RCON2081	RCON2107	RCON2122	RCON2123	RCON2165	RCON2746	RCON5367	RCON5368	RCON5370	RCONA247	RCONA564	RCONA565	RCONA566	RCONA567	RCONA568	RCONA569	RCONA570	RCONA571	RCONA572	RCONA573	RCONA574	RCONA575	RCONB531	RCONB532	RCONB533	RCONB534	RCONB535	RCONB536	RCONB537	RCONB538	RCONB539	RCONB837	RCONC391	RCONC779	RCONC780	RCONF158	RCONF159	RCONF160	RCONF161	RCONF162	RCONF163	RCONF230	RCONF231	RCONF232	RCONF576	RCONF577	RCONF578	RCONF579	RCONF580	RCONF581	RCONF582	RCONF583	RCONF584	RCONF585	RCONF586	RCONF587	RCONF589	RCONF590	RCONF591	RCONF592	RCONF593	RCONF594	RCONF595	RCONF596	RCONF597	RCONF598	RCONF599	RCONF601	RCONG091	RCONG092	RCONG093	RCONG094	RCONG095	RCONG096	RCONG097	RCONG098	RCONG099	RCONG100	RCONG101	RCONG102	RCONG376	RCONG378	RCONJ451	RCONJ454	RCONJ464	RCONJ466	RCONJ467	RCONJ468	RCONJ469	RCONJ470	RCONJ471	RCONK098	RCONK137	RCONK158	RCONK159	RCONK160	RCONK161	RCONK162	RCONK163	RCONK164	RCONK165	RCONK166	RCONK168	RCONK195	RCONK196	RCONK203	RCONK204	RCONK207	RCONK208	RCONK209	RCONK256	RIADG377	
7009																																																																												0	0	0	0	0	52603	0	52603	0	0	0	217344	0	0	0	0	0	0	211481	0	0	0	0	0	0	211481	0	0	5863	0	0		0	0	0		0	0	0	0	0		0	0	0	0	0	0	0	0	0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	1398	0	1398	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	163343			0	0	
7045																																																																												0	5817	0		7044			3895	665	0	211	78062	0	0	0	34543	212	32843	6894	949	2818	10074	10607	1674	7539	1612	4842	16251	12508	4042	2796								520	16			0	0	543	314	5825	7356			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	6940	0	0	0	0	0			0	0	0			0	0	4161			0	0	
7072																																																																												0	780	11909		168			5429	4810	0	0	160629	144	0	0	96625	1281	49375	9061	1336	682	2624	2739	31884	55252	5880	3465	11042	6566	19534	16436								0	1395			0	0	1276	7290	14943	13847			0			892	1387																							0	0	0	0	0	0	0	0	0	0	0	0		74972		0	0	0	0	0	0	0	0	0	0	0	0	0	1516	0			0	0				0	0	1020			0		
7157																																																																												0	2055	62		4180			3281	0	0	0	25148	0	0	0	9087	0	7131	9623	183	361	559	147	3209	4628	2918	6161	4917	1821	210	0								0	0			0	0	0	0	0	2184			0			0	133																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0	0	2129	0	0	0	0	0			0	0	0			0	0	2170			0		
7456																																																																												0	13226	0		25900			11005	0	0	94	64610	0	0	0	4958	345	0	28922	195	388	1290	2608	477	0	27004	3790	10477	15832	922	1627								0	20		0	0	0	1916	67	2682	2685			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	9	0	0	0	0	0	0	0	996	0	0	0	0	0			0	0	0			0	0	707			0		
7634																																																																												0	3065	0		1780			5715	0	0	0	46718	0	0	0	11005	191	607	14147	243	641	3831	2778	3290	0	5302	8128	11698	5963	3891	488								0	0			0	0	431	0	0	16209			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		1418		0	26	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0			0	0	8296			0		
8033																																																																												0	14041	1940		2968			13858	0	0	0	196277	0	0	0	78029	3473	451	84541	6437	15982	20459	33394	1213	0	23085	39037	18062	27708	7771	0								0	0			0	0	19627	23665	26044	7841			0			98	0																							0	0	0	0	0	0	0	0	0	0	0	0	0	15100		0	320	0	0	0	0	0	0	0	1219	0	0	0	0	0			0	0				0	0	3252			7	0	
8462																																																																												0	8193	0		10239			13957	0	0	0	55366	0	0	0	9440	10	3310	12146	1869	47	864	167	2987	3506	19178	6338	6156	10414	1799	285								0	0			0	0	465	0	2061	1442			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	7205	0	0	0	0	0			0	0	0			0	0	2354			0	0	
8631																																																																												0	649	0		229			5786	0	0	281	30117	0	0	0	13126	171	84	2102	0	173	178	790	9131	2802	939	1025	3348	2883	7996	800								0	0			0	0	0	162	732	4566			0			186	0																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	134	0	0	0	0	0	0	0	2419	0	0	0	0	0			0	0				0	0	1862			0		
9357																																																																												0	797	0	0	100	101043	0	101043	1622	0	0	402335	0	85	0	147921	126	0	275097	131065	16795	0	0	0	60	101471	36684	21419	23560	56215	15066		0	0	0		0	0	0	193	0		0	0	3431	0	45282	28904	0	85	0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0	0	213051	61	69942	61	0	0	0	0	0	0	0	52	0	0	0	0	0	0	0	0	0	0			0	0	2776			0	0	
9553																																																																												0	29384	2357		45905			8704	44	0	0	99766	0	0	0	7253	583	123	45077	701	998	1942	2263	1320	0	49862	1407	8154	19299	12838	798								0	0			0	0	983	0	2092	0			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0	0	38444		0	697	0	0	0	0	0	0	0	737	0	0	0	0	0			0	0	0			0	0	1027			0	0	
9807																																																																												0	0	358307	0	0	53321	0	53321	60549	0	0	1871565	3025	0	0	389169	18494	80198	425737	65040	11356	31887	29801	110863	135760	195533	301117	415791	274137	270390	14788		0	0	0		0	0	0	38	0		0	0	90948	430254	103540	369255	0	0	0			5860	3790																							0	0	0	0	0	0	0	0	0	0	0	0	89227	601170	189	0	189	0	59550	0	0	0	0	0	0	22138	11304	476	3345	23842	601	0	0	0	0			0	0	526			601	962	
9955																																																																												0	14994	3317		12524			10362	744	0	0	76958	0	1579	0	5117	0	1311	28689	106	200	2111	541	987	1172	10734	17649	27230	15313	915	0								0	7			0	0	0	574	0	26831			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		24013		0	25	0	0	0	0	0	0	0	544	0	0	0	0	0			0	0	0			0	0	340			0		
10250																																																																												0	359	9914	0	0	68048	0	68048	10802	0	912	251397	0	0	0	34422	4382	13652	53080	2040	2793	8988	13604	6771	226	24531	30036	47094	64566	49187	1361		0	0	0		0	0	198	587	0		0	0	3807	13316	63616	32658	0	0	0			406	0																							0	0	0	0	0	0	0	0	0	0	0	0		126164	79	0	79	0	0	0	0	0	0	0	5750	0	574	862	242	3637	255	0	3	0	0			0	3	2547			255		
10849																																																																												468	12358	16588	0	4938	6967	0	6967	58	0	423	123188	28	0	0	28153	16	15874	19213	3107	5132	5152	12683	2080	0	17612	10462	30290	21556	14995	0		0	0	468		0	0	0	0	0		0	0	5016	2691	21941	22326	0	0	0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	15	0	0	0	0	0	0	0	364	0	0	0	0	3345	0	0	0	0	0			0	0	894			0	0	
11145																																																																												0	2096	216		37			9435	4404	0	2361	188959	0	0	0	64648	718	20412	16105	3660	12116	12745	12426	21918	817	13016	8778	18189	43771	39894	149								0	20			0	0	1205	4708	48279	16509			0			1022	259																							0	0	0	0	0	0	0	0	0	0	0	0	0	16735		0	0	0	0	0	0	0	0	0	3191	0	0	0	1050	42			0	0				0	0	31132			0	0	
11640																																																																												0	32958	14250	0	29220	31269	0	31269	1003	0	0	215373	0	0	0	26258	964	14435	84518	715	3616	8210	2815	4340	6562	38014	49579	26953	17857	28341	28348		0	0	0		0	0	0	0	0		0	0	4814	28827	21425	12652	0	0	0			35	0																							0	0	0	0	0	0	0	0	0	0	0	0	0	94725	402	0	402	0	0	0	0	0	0	0	3626	0	111	0	945	0	0	0	42	0	0			0	0	7705			0	0	
11837																																																																												0	1930	3524		182			7177	168	0	3000	37771	26	0	0	3969	206	75	3403	76	380	561	2240	508	203	1390	2297	18382	9999	1762	0								108	0			0	0	250	4953	2880	8413			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		2987		0	441	0	0	0	0	0	0	0	127	0	0	0	0	0			0	0				0	0	469			0		
12030																																																																												0	43340	564	0	2503	25573	0	25573	0	0	120	260853	0	0	0	54984	370	410	57972	2343	5011	9110	18116	19841	211	41095	33853	65506	32792	22300	7706		0	0	0		0	0	0	212	73		0	0	1298	5516	90088	14640	0	0	0			122	0																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	948	1275	948	0	0	0	0	0	0	0	6560	0	0	0	0	0	0	0	0	0	0			0	0	12862			0	0	
12142																																																																												0	3291	7638		2609			19105	1717	0	0	118003	0	0	0	30559	1678	3064	33905	2068	3589	8811	13256	2162	673	15423	13962	21268	27171	9574	46								501	0			0	0	1676	10237	9370	19052			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0	0	3071	0	59	0	0	463			0	0				0	0	7499			0		
12179																																																																												0	166	718		0			3171	829	0	0	33116	11	0	0	20753	50	781	1428	0	14	86	914	4255	15476	1497	745	1133	3008	5742	249								0	0			0	0	283	0	3887	2674			0			87	0																							0	0	0	0	0	0	0	0	0	0	0	0		21521		0	0	0	0	0	0	0	0	0	128	0	0	355	0	0			0	0				0	0	468			0		
12311		80009	897356	863665	64455	19264989	25929	7800550	0	523385	67431169	0	420338	9834711	499242	18626961	34047220	2614511	4320936	8064790	7474432	774703	0	10187	50050	0	280883	595006	370532	868	4428	156351	102380	280681	1585860	5131185	3670582	0	2403848	0	0	0	0	0	0	0	0	529908	532993	7059160	7149257	90097	3763395	3845695	82300	3747575	3769863	22288	826111	844177	18066	22111636	0	10956203	139804	0	31329	0	2349	2154	0	0	2241861	1945	2122		80009	897356	44886	64455	19264989	25929		7800550	0	523385	67431169	0	2403848		9834711	499242	5187605		341958	907217	411249	796139	5532610	1730348							10187			50050	280883			595006	370532					280681	1585860	5131185	3670582			0			425217	98525	12808	0	3284	513816	0	0	0	0	0	0	0	11706	0	3764	517523	0	0	0	0	0	0	0															498714	320065		0	0	0	0	0	0		10956203	0	11526	28632	56239	39331				0		2349	2154			2241861	1945	2122			
12647																																																																												0	7994	2465		8604			9415	4368	0	4934	100035	0	0	0	29357	400	3682	42986	3487	7879	13246	3375	893	120	14457	21677	21770	5766	5528	978								484	0			0	0	3005	1170	8484	16695			0			0	0																							32929	33188	0	3799	3829	0	2108	2125	0	3852	3882	0	0	0		0	0	0	0	0	0	0	0	0	679	0	0	0	0	0			0	0	0			0	0	1981			0	0	
12656																																																																												0	549	0		1137			1181	0	0	0	11118	0	47	0	5871	5	628	2120	133	407	578	371	3084	1183	328	1374	762	1479	1169	135								0	0			0	0	184	9	316	112			0			264	95																							0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	1341	0	0	0	0	0			0	0	0			0	0	366			0	0	
12937																																																																												0	1385	26418		0			10998	15407	0	0	144028	0	0	0	16542	3164	0	31901	4520	4116	4680	3226	0	0	56687	5941	34210	23869	5625	852								0	0			0	0	1878	0	19202	48386			0			1743	0																							0	0	0	0	0	0	0	0	0	0	0	0		84131		0	162	0	0	0	0	0	0	0	0	0	0	929	525	1310			0	0				0	0	486			73		
12946																																																																												10000	48208	25665	1035	18943	148139	0	148139	36	0	146	1042107	0	0	0	295287	6991	6955	279203	6537	32003	103982	122458	15840	8825	114238	171171	199062	213079	37400	0		0	10000	0		0	0	1296	0	0		4076	2923	18516	102339	106846	221688	0	0	0			0	681																							0	0	0	0	0	0	0	0	0	0	0	0	115207	495494	1805	0	2840	0	0	0	0	0	0	0	14112	0	0	0	243	0	0	0	0	0	0			0	0	21055			0	657	
12955																																																																												0	997	5254		379			15048	6790	0	679	122803	0	0	1493	27481	1530	6569	29708	772	1427	6593	13809	1936	2943	18146	17281	27427	20109	9941	0								0	35			0	0	6172	13381	31351	13127			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0	0	326		0	0	0	0	0	0	0	0	0	353	0	0	0	0	1239			0	0				0	0	226			0	0	
13103																																																																												0	0	41377	0	0	103666	0	103666	25766	0	0	1494658	0	0	0	567968	4038	83310	72484	7936	13843	13848	28349	104405	395041	128972	41070	95846	249868	210765	193636		0	0	0		0	0	0	119	0		0	0	27468	45945	256766	150463	0	0	0			4793	664																							0	0	0	0	0	0	0	0	0	0	0	0		890198	2059	0	2059	0	0	0	0	0	0	0	262286	0	0	0	0	1816	1634	0	22	0	0			0	0	6737			1634		
13251																																																																												0	1955	119		2252			3098	0	0	0	25016	0	0	0	7558	281	0	8359	419	984	2524	3492	0	139	3809	4550	4780	3280	557	0								0	0			0	0	467	457	494	5024			0			119	0																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0	0	1260	0	0	0	0	0			0	0	0			0	0	2051			61		
13457																																																																												0	3682	0		6417			698	0	0	15	11951	0	0	0	17	0	0	4388	0	0	17	0	0	0	7004	608	361	1429	1846	434								0	0			0	0	0	0	762	0			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	51	0	0	0	0	0	0	0	93	0	0	0	0	0			0	0	0			0	0	216			0	0	
14052																																																																												0	3344	679		536			3640	828	0	973	41661	19	0	0	12038	859	5157	8604	198	2555	3646	4666	855	118	2236	5714	9191	6848	5239	0								0	0		0	0	0	241	2252	5187	7638			0			0	80																							0	0	0	0	0	0	0	0	0	0	0	0		7626		0	1	0	0	0	0	0	0	0	2448	0	0	0	0	0			0	0				0	0	1016			0		
14155																																																																												0	27729	1196		36108			7535	2200	0	27	154205	0	18	5748	43160	984	34279	64189	5380	14186	13737	3723	3959	1900	13707	30916	26346	26483	12852	674								0	1			0	0	9337	3005	10574	6807			0			68	55																							0	0	0	0	0	0	0	0	0	0	0	0	0	107371		0	1033	0	0	0	0	0	0	0	2267	0	112	0	0	0			0	0	0			0	0	2224			125	0	
14650																																																																												0	171	0		642			5744	0	0	0	21985	24	0	0	1532	36	1444	1816	46	257	47	194	957	0	1131	2134	3012	2485	11055	506								0	0			0	0	0	194	1711	360			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	79	0	0	0	0	0	0	0	1654	0	0	0	0	0			0	0				0	0	9886			81		
14753																																																																												0	3615	0		15907			2452	0	0	0	23840	0	0	0	1067	0	394	13528	162	373	452	67	13	0	5164	10553	2275	2733	1842	206								0	6			0	0	0	0	114	61			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	1	0	0	0	0	0	0	0	235	0	0	0	0	0			0	0	0			0	0	382			0		
14865																																																																												0	95596	9236	0	63671	34738	0	34738	158	0	9414	305719	650	0	0	17872	893	7837	70024	796	1188	2491	5419	3272	4616	49348	26771	20503	20984	84955	78116		0	0	0		0	0	731	1055	0		0	0	5351	3017	41495	21310	0	0	0			196	0																							0	0	0	0	0	0	0	0	0	0	0	0		105607	61	0	61	0	0	0	0	0	0	0	244	0	0	0	0	0	0	0	0	0	0			0	0	1527			0		
14977																																																																												0	6166	265		11059			5511	0	0	0	38301	4	0	0	8339	1307	372	6347	372	6	154	297	7510	0	14774	664	2692	4875	6791	170								0	0			0	0	0	0	235	878			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0	0	2302		0	3	0	0	0	0	0	0	0	3355	0	0	0	0	0			0	0	0			0	0	1187			0	0	
16551																																																																												0	6242	34	0	6516	25884	0	25884	8358	0	4166	232101	0	1181	0	65171	957	19386	31608	2310	7530	23058	16118	14267	1012	14049	17581	49659	39192	31403	13573		0	0	0		0	0	455	218	0		0	0	10157	40180	18118	34472	0	1181	0			281	183																							0	0	0	0	0	0	0	0	0	0	0	0	0	56847	0	0	0	0	0	0	0	0	0	0	3522	0	0	0	1016	364	356	0	28	0	0			0	0	6470			356	0	
16748																																																																												0	11756	618		4983			4955	4797	0	136	41046	0	0	0	6107	136	5456	6282	207	218	287	81	1803	3494	7940	2832	2685	8662	8545	4251								0	0			0	0	741	97	4286	1735			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	30	0	0	0	0	0	0	0	468	0	0	0	0	0			492	442	0			0	0	201			0	0	
17110																																																																												0	0	0		0			10643	11	0	0	74528	0	0	0	182	0	182	41143	182	0	0	0	0	0	74346	0	0	0	0	0								0	0			0	0	0	0	0	0			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	5360	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0				0	0	58332			0	0	
17147																																																																												0	149343	410305	385	79689	1194646	0	1194646	393091	0	232847	5142574	0	311	0	741998	25434	74147	975601	76395	120639	100722	78851	216394	139474	2517114	222770	434133	580406	391389	234288		0	0	0		0	0	0	3378	292		60462	43222	33456	385247	531304	862110	0	311	0			1057	2289																							0	0	0	0	0	0	0	0	0	0	0	0	0	1109872	24400	429	24785	0	0	0	0	0	0	0	51822	0	0	0	0	3024	199	0	21	0	12			9	0	22379			199	0	
17259																																																																												0	6239	0		2407			6715	0	0	1764	37414	35	358	0	9978	84	3161	20923	828	3658	2757	2708	0	0	11077	5360	4394	3348	2487	785								0	0			0	0	44	0	0	5013			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		17098		0	12	0	0	0	0	0	0	0	1311	0	0	0	0	0			0	0				0	0	3524			0		
17464																																																																												0	1761	95320	0	1193	375095	0	375095	55333	0	31858	2111299	1764	0	840	379512	5654	311275	165452	1398	4148	4305	7975	34389	326312	529418	100074	204378	349811	472670	64491		0	0	0		0	0	8629	18137	0		0	0	78481	131384	391211	517071	0	0	0			0	70																							98602	101018	1693	6019	6148	205	563	577	18	0	0	0	0	825165	5702	0	5702	0	0	0	0	0	0	0	11978	0	0	0	0	0	0	0	0	0	0			0	0	4744			0	0	
17950																																																																												0	40671	0	0	21600	21157	0	21157	402	0	1884	194492	0	774	58	37068	1431	342	36004	1677	2468	6984	15607	6183	3983	23527	30599	44430	41471	14580	2273		0	0	0		0	0	0	113	0		0	0	6982	4309	23997	21135	0	774	0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0	0	82200	62	0	62	0	0	0	0	0	0	0	6426	0	0	0	601	0	0	0	0	0	0			0	0	6481			0	0	
17978																																																																												0	880	9428	0	0	0	0	0	1447	0	0	132471	0	0	0	96550	2366	6543	3610	100	356	592	787	16599	78116	537	2732	1410	1119	11975	17965		0	0	0		0	0	0	3	0		0	0	2603	3328	6237	7492	0	0	0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		96550	0	0	0	0	0	0	0	0	0	0	1220	0	0	0	0	0	0	0	0	0	0			0	0	917			0		
18050																																																																												0	38422	3864	156	7155	10997	0	10997	213	0	465	305826	0	0	0	90285	2783	88058	39464	7057	35853	1412	1379	12789	30493	28963	52681	10490	11927	39387	70960		0	0	0		0	0	0	0	0		0	0	5989	26746	81225	27446	0	0	0			0	131																							0	0	0	0	0	0	0	0	0	0	0	0	0	295125	261	0	417	0	0	0	0	0	0	0	2715	0	0	0	0	0	0	0	0	0	0			0	0	7104			0	0	
18135																																																																												0	0	1217		0			40374	6127	0	0	85675	0	0	0	6041	23540	3719	11424	985	907	175	668	660	1756	12174	5646	12240	13290	31092	2365								0	0			0	0	285	295	3365	0			0			377	307																							0	0	0	0	0	0	0	0	0	0	0	0	0	35708		0	0	0	0	0	0	0	0	0	9	0	0	0	0	0			0	0				0	0	4422			436	0	
18377																																																																												0	866	0		0			18	963	0	0	30811	20	0	0	27236	481	0	958	0	0	84	64	3310	22348	962	15	35	97	814	1624								0	0			0	0	245	425	0	586			0			166	0																							0	0	0	0	0	0	0	0	0	0	0	0		24962		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0				0	0	11			0		
18827																																																																												0	159	46066	0	0	101504	0	101504	30005	0	48255	863208	0	5276	0	303278	5947	123494	58186	2629	8929	13131	15941	112873	148163	163222	49338	90764	72448	145702	29097		0	0	0		0	0	0	2047	0		4073	2068	4181	57418	72581	151354	0	5276	0			213	535																							115653	145898	0	18748	30541	0	0	0	0	2010	3592	0	0	349172	108	0	108	0	0	0	0	0	0	0	1356	0	0	0	451	1985	989	0	0	0	0			0	0	33673			989	0	
18836																																																																												0	3083	597		4650			5801	7165	0	1902	119293	0	0	0	56994	1172	47548	8517	1564	4203	5678	3028	11547	30609	3183	7425	11909	9789	20253	9340								0	200			0	0	664	6231	12538	3306			0			1246	0																							0	0	0	0	0	0	0	0	0	0	0	0	0	119293		0	124	0	0	0	0	0	0	0	2867	0	833	0	597	0			3	0				0	0	11999			0	0	
18854																																																																												0	40332	4436	0	38913	183147	0	183147	591	0	245	503651	0	0	0	32939	1601	19982	211380	20674	1051	8049	2229	534	12	401508	15604	43035	4151	5702	418		0	0	0		0	0	0	0	0		0	0	50777	63951	25972	57035	0	0	0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0	0	92793	642	0	642	0	0	0	0	0	0	0	965	0	0	0	0	0	0	0	0	0	0			0	0	2105			0	0	
19356																																																																												0	60	1814		616			7478	0	0	0	44247	12	0	0	12845	115	145	9805	262	982	6215	2740	1697	949	4859	6169	10662	4711	5013	0								0	0			0	0	1076	31	2603	13519			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	249	0	0	0	0	0	0	0	1624	0	0	0	0	0			0	0				0	0	2229			0	0	
19730																																																																												0	27835	42165	1680	3091	495087	0	495087	90662	0	10240	1852386	842	0	6064	156082	18010	17238	425003	15836	14697	22403	11720	13883	71449	271784	262087	347629	337387	453680	565		0	0	0		0	0	0	242	0		0	0	26086	93376	548916	311835	0	0	0			2401	1618																							0	0	0	0	0	0	0	0	0	0	0	0		712291	23343	2590	25023	0	0	29	0	3897	0	0	30	744	0	117	928	3325	0	0	0	0	0			0	0	1958			0		
19936																																																																												0	32569	8021		12935			23408	7224	0	2512	161169	0	0	0	26187	758	17930	49103	1744	4210	9118	8522	2398	0	35937	19686	41796	29046	7888	0								0	364			0	0	1237	1356	21931	14411			0			39	0																							0	0	0	0	0	0	0	0	0	0	0	0		28074		0	3129	0	0	0	0	0	0	0	2014	0	0	0	336	824			5	0	0			0	0	3113			9		
19972																																																																												0	78	0		0			106	0	0	0	43571	0	0	0	41881	1211	0	0	25	278	200	2107	4472	33125	19	52	99	478	238	631								0	0		0	0	0	293	0	0	0			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0				0	0	2			0		
20053																																																																												0	19385	0		9197			8241	3451	0	689	76063	0	0	0	17142	378	3092	20545	1220	2055	5147	4570	1378	2544	4362	12908	17268	12599	8946	1793								56	55			0	0	1631	63	14044	584			0			97	136																							0	0	0	0	0	0	0	0	0	0	0	0		23096		0	0	0	0	0	0	0	0	0	659	0	0	0	476	0			0	0	0			0	0	488			0		
20633																																																																												0	1652	12346	0	477	22032	0	22032	2123	0	1588	192705	0	0	0	34112	785	22644	59419	3997	9989	5617	6792	5065	2026	35411	10661	20913	13134	62168	15214		0	0	0		0	0	0	0	0		0	0	2500	3323	38797	69727	0	0	0			285	0																							0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	242	0	0	0	3675	0	0	0	0	0	0			0	0	3001			0		
20857																																																																												0	17804	542		30214			8544	1373	0	635	66862	0	0	0	2896	121	81	36814	81	663	530	1280	342	0	29924	6517	8895	9193	7717	1425								0	24			0	0	0	150	3054	522			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		13921		0	33	0	0	0	0	0	0	0	596	0	0	0	0	0			125	125	0			0	0	354			532		
21256																																																																												0	26	146		82			383	1	0	0	3516	0	0	0	1983	0	0	789	202	145	509	1066	62	0	9	434	336	418	336	0								0	0			0	0	0	38	0	565			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		1460		0	0	0	0	0	0	0	0	0	169	0	0	0	0	0			0	0				0	0	123			0		
21359																																																																												0	5020	0		8206			2494	0	0	340	31692	0	0	0	7112	33	0	6875	134	919	2575	2297	1142	45	8495	2386	4717	5567	3387	28								0	0			0	0	697	834	3615	184			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	6	0	0	0	0	0	0	0	1761	0	0	0	0	0			0	0	0			0	0	1390			0	0	
21630																																																																												0	706	1007		25			18840	1062	0	0	64768	0	0	5952	20294	178	994	15087	1879	1511	6043	10001	321	347	7232	7387	10408	18583	91	0								0	191			0	0	853	2688	9420	4892			0			0	176																							0	0	0	0	0	0	0	0	0	0	0	0	0	19402		0	89	0	0	0	0	0	0	0	1085	0	0	0	0	0			0	0				0	0	3438			0	0	
21658																																																																												0	45800	90		8541			7008	1313	0	292	116773	0	0	0	27775	664	0	40567	1871	2108	4346	8838	10466	0	14324	23613	34070	4793	8171	1859								79	83			0	0	1756	953	280	16121			0			197	100																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	22	0	0	0	0	0	0	0	2376	0	0	0	0	0			78	78	0			0	0	3620			0		
22048																																																																												0	9114	4497		2930			21807	629	0	172	146911	4	22	0	28883	3132	0	39194	663	1733	8575	13014	1453	132	19816	16982	42693	32066	5649	0								0	26			0	0	1630	9998	32931	18996			0			8	3907																							0	0	0	0	0	0	0	0	0	0	0	0		67970		0	0	0	0	0	0	0	0	0	7114	0	226	421	111	0			1953	1953				0	0	5034			316		
