"IDRSSD"	RCON8774	RCON8775	RCON8776	RCON8777	RCON8778	RCON8779	RCONA000	RCONA001	RCONA002	RCONA167	RCONA221	RCONA222	RCONA223	RCONA224	RCONA250	RCONB503	RCONB504	RCONB505	RCONB520	RCONB528	RCONB541	RCONB542	RCONB543	RCONB546	RCONB547	RCONB548	RCONB581	RCONB582	RCONB583	RCONB588	RCONB589	RCONB590	RCONB591	RCONB592	RCONB593	RCONB594	RCONB595	RCONB596	RCONB600	RCONB601	RCONB602	RCONB603	RCONB604	RCONB605	RCONB606	RCONB607	RCONB608	RCONB609	RCONB610	RCONB611	RCONB612	RCONB617	RCONB618	RCONB619	RCONB620	RCONB621	RCONB622	RCONB623	RCONB624	RCONB625	RCONB626	RCONB627	RCONB628	RCONB629	RCONB630	RCONB631	RCONB639	RCONB640	RCONB641	RCONB642	RCONB643	RCONB644	RCONB650	RCONB651	RCONB652	RCONB653	RCONB654	RCONB655	RCONB656	RCONB657	RCONB658	RCONB659	RCONB660	RCONB661	RCONB662	RCONB663	RCONB664	RCONB665	RCONB666	RCONB667	RCONB668	RCONB669	RCONB670	RCONB671	RCONB672	RCONB673	RCONB675	RCONB676	RCONB677	RCONB678	RCONB679	RCONB680	RCONB681	RCONB682	RCONB683	RCONB684	RCONB685	RCONB686	RCONB687	RCONB688	RCONB689	RCONB690	RCONB691	RCONB693	RCONB694	RCONB695	RCONB696	RCONB697	RCONB698	RCONB699	RCONB700	RCONB701	RCONB702	RCONB703	RCONB704	RCONC063	RCONC064	RCONC225	RCONC227	RCONC228	RCONC869	RCONF264	RCONG591	RCONG592	RCONG593	RCONG594	RCONG595	RCONG596	RCONG597	RCONG598	RCONG599	RCONG600	RCONG601	RCONG602	
742542	0	0	0	0	0	0	0	0	0	0	0	211	61173	78250	0	0	0	0	0	49438	873	10913	10913	37	37	0	0	0	37	0	0	0	16	0	0	0	0	0	398	2815	0	0	0	0	0	0	550	1873	20013	0	0	0	0	0	0	0	0	0	290	15233	33915	0	0	0	0	0	3184	16	0	618	0	-414	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1532	0	0	0	1532	0	0	0	2271	24100	15233	48947	0	4820	7617	48947	61384	0	364	364	7641	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
742560																																																																																																																																																	
742636	0	0	0	0	0	0	0	0	0	0	0	170	83363	191128	0	0	0	0	4600	76889	0	0	0	1063	1063	0	0	0	1063	0	0	0	0	0	0	0	0	0	17416	0	2870	0	0	37325	0	0	1489	54912	0	0	0	0	0	0	0	0	0	0	7679	14078	55132	0	0	0	0	0	3828	0	0	0	0	275	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	72328	45004	14078	67493	0	9001	7039	67493	83533	0	0	4600	21095	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
742944	0	0	0	0	0	0	0	0	0	0	0	0	102889	156760	0	0	0	0	0	84918	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16713	1491	0	0	489	33464	783	0	93	1000	1998	0	0	0	0	0	751	0	0	0	0	16782	68136	0	0	0	0	0	16179	0	514	862	0	-914	181	0	181	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5853	0	0	5845	8	0	0	0	18716	39303	24161	82947	0	7861	12081	82947	102889	0	1307	1307	19578	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
743053	0	0	0	0	0	0	0	0	0	0	0	256	40972	71583	0	0	0	0	0	40475	0	0	0	635	635	0	635	0	0	0	0	0	0	0	0	0	0	0	409	1991	0	0	0	0	0	0	246	1444	21857	2943	0	0	0	0	0	0	0	346	0	12443	27686	0	0	0	0	0	1621	221	349	596	144	-304	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2548	27329	15530	27997	0	5466	7765	27997	41228	0	2250	2250	7731	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
743679	0	0	0	0	0	0	0	0	0	0	0	0	290863	360590	0	0	0	0	0	259226	3721	28060	28060	2395	2395	0	0	0	2395	0	0	3562	138	0	0	0	0	0	4401	7860	0	0	0	0	0	0	1050	8616	60084	0	3539	0	0	0	735	0	0	0	139	88631	170456	0	0	0	0	0	22731	3700	0	4060	263	1213	1106	0	0	0	1106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11338	0	0	0	11338	0	0	0	13017	72232	89629	231602	0	14446	44815	231602	290863	0	89	89	35171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
743857	0	0	0	0	0	0	0	0	0	0	0	4179	205170	261984	0	0	0	0	0	186363	0	0	0	3470	3470	0	0	0	3470	0	0	287	0	0	0	0	0	0	36594	2688	0	0	0	74	226	0	306	14610	7558	230	0	0	0	0	2977	0	0	0	5475	18110	162778	0	0	0	0	0	21903	2119	1448	1353	61	-4370	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14325	14325	0	0	14325	0	189	189	0	0	0	189	4596	0	0	0	4595	0	0	0	52652	17148	35929	187954	0	3430	17965	187954	209349	0	0	0	22682	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
743950	0	0	0	0	0	0	0	0	0	0	0	0	19469	57010	0	0	0	0	0	12370	0	0	0	20	20	0	0	0	20	0	0	0	0	0	0	0	0	0	1184	2779	0	0	0	0	0	0	962	9344	26470	792	1909	0	0	0	0	0	0	0	0	4828	7542	0	0	0	0	0	1426	0	59	250	5	797	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	0	0	0	43	0	0	0	10587	30148	5625	10626	0	6030	2813	10626	19469	0	649	649	7936	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
744238	0	0	0	0	0	0	0	0	0	0	0	425	140184	215446	0	0	0	0	0	127456	0	0	0	0	0	0	0	0	0	0	0	6252	56	0	0	0	0	0	953	1261	0	0	0	0	0	0	1882	11641	56082	3946	0	0	0	0	403	0	0	415	4071	26535	96435	0	0	0	0	0	19028	6308	614	609	0	6007	0	0	0	0	0	68	0	0	0	68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4762	0	0	0	4762	0	0	0	13623	62023	30884	112762	0	12405	15442	112762	140609	0	0	0	22378	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
744256	0	0	0	0	0	0	0	0	0	0	0	1014	158698	214480	0	0	0	0	0	148979	0	0	0	410	410	0	0	0	410	0	0	0	0	0	0	0	0	0	28790	2266	0	0	0	0	3179	0	169	0	5654	15268	1888	0	0	0	0	558	0	0	0	21099	127880	0	0	0	0	0	7892	0	501	0	0	-2841	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29291	9060	39546	138127	0	1812	19773	138127	159712	0	1140	1140	19185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
744854	0	0	0	0	0	0	0	0	0	0	0	0	201166	311852	0	0	0	0	0	167486	0	0	0	1383	1383	0	0	0	1383	0	0	0	0	0	0	0	0	0	37884	21875	0	0	3348	6513	0	0	627	745	18325	0	0	0	0	0	0	0	0	0	0	21658	145828	0	0	0	0	0	19278	0	580	175	0	-1715	1366	0	0	0	1366	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5604	0	0	0	5604	0	0	0	42557	88163	21658	172704	0	17633	10829	172704	201166	0	41275	41275	30767	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
745150	0	0	0	0	0	0	0	0	0	0	0	0	12642	23495	0	0	0	0	0	11113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	304	8237	0	0	0	455	0	0	0	0	0	0	0	0	0	0	0	0	0	0	725	1820	8568	0	0	0	0	0	685	0	0	2	0	-115	3	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	304	12388	1820	9254	0	2478	910	9254	12642	0	2969	2969	1891	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
745347	0	0	0	0	0	0	0	0	0	0	0	0	76150	114508	0	0	0	0	0	48280	20	250	250	1083	1083	0	0	0	1083	0	0	0	0	0	0	0	0	0	0	11402	0	0	0	0	0	0	1530	2225	16757	23518	7531	0	0	0	0	720	0	0	0	8301	39979	0	0	0	0	0	3433	0	0	0	0	742	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1612	0	0	0	1612	0	0	0	2225	28159	31819	54608	0	5632	15910	54608	76150	0	0	0	12576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
745570	0	0	0	0	0	0	0	0	0	0	0	2190	182329	257006	0	0	0	0	0	125619	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14161	1983	0	0	0	0	663	0	1438	2049	66817	1965	1008	0	0	0	11533	0	0	0	5955	16950	102714	0	0	0	0	0	27820	0	505	393	0	-2734	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43122	43122	0	0	43122	0	0	0	0	0	0	0	1566	0	0	0	1566	0	0	0	16715	75962	74233	132210	0	15192	37117	132210	184519	0	814	814	33593	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
745646	0	0	0	0	0	0	0	0	0	0	0	0	73037	109774	0	0	0	0	0	60283	0	0	0	0	0	0	0	0	0	0	0	2061	0	0	0	0	0	0	1087	5392	0	0	2	0	0	0	457	0	23477	1388	0	0	0	0	0	0	0	0	0	17717	42565	0	0	0	0	0	11262	0	2	217	89	-400	0	0	0	0	0	236	0	0	0	236	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2477	0	0	0	2477	0	0	0	1091	36041	19194	56232	0	7208	9597	56232	73037	0	6955	6955	8893	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
745954	0	0	0	0	0	0	0	0	0	0	0	681	15123	27187	0	0	0	0	0	12325	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	130	479	0	0	13	0	0	0	160	579	6252	1029	0	0	0	0	0	0	0	0	0	495	11830	0	0	0	0	0	866	172	0	0	0	-547	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	232	0	0	0	232	0	0	0	722	11431	1524	12756	0	2286	762	12756	15804	0	4700	4700	2057	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
746157	0	0	0	0	0	0	0	0	0	0	0	1165	85349	141779	0	0	0	0	0	90640	0	0	0	0	0	0	0	0	0	0	0	7037	0	0	0	0	0	0	5999	0	0	0	0	0	0	0	1093	1990	28832	1255	0	0	0	0	0	0	0	0	12020	21659	56961	0	0	0	0	0	17562	7037	218	2965	153	5884	0	0	0	0	0	254	0	0	0	254	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1957	0	0	1687	270	0	0	0	8207	47317	24754	64674	0	9463	12377	64674	86514	0	3500	3500	12169	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
746223	0	0	0	0	0	0	0	0	0	0	0	3097	139200	206616	0	0	0	0	0	130279	0	0	0	500	500	0	0	0	500	0	0	0	0	0	0	0	0	0	3674	5228	0	0	0	0	0	0	353	16031	21548	0	0	0	0	0	0	0	0	0	0	30955	99324	0	0	0	0	0	25140	4710	1119	459	0	280	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20824	40713	30955	118676	0	8143	15478	118676	142297	0	13478	13478	23480	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
746429	0	0	0	0	0	0	0	0	0	0	0	426	150404	198110	0	0	0	0	0	142198	0	0	0	54	54	0	0	0	54	0	0	0	0	0	0	0	130	0	1837	8376	0	0	0	0	0	0	126	0	14618	780	3207	0	0	0	0	0	0	0	0	42067	100131	0	0	0	0	0	16269	130	292	515	355	-2055	102	0	0	0	102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3599	0	0	0	3599	0	0	0	2129	35793	43202	122070	0	7159	21601	122070	150830	0	12284	12284	20218	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
746513	0	0	0	0	0	0	0	0	0	0	0	2239	248589	407289	0	0	0	0	0	269920	0	0	0	0	0	0	0	0	0	0	0	10565	0	0	0	0	0	0	4479	2961	0	0	0	0	0	0	1894	34623	53656	7119	4557	0	0	0	0	0	0	6185	282	117540	145913	0	0	0	0	0	31691	9889	708	2010	0	6493	1509	0	0	0	1509	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4660	0	0	0	4660	0	0	0	45995	63876	124659	175723	0	12775	62330	175723	250828	0	4967	4967	36452	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
746755	0	0	0	0	0	0	0	0	0	0	0	0	111721	185610	0	0	0	0	0	102165	0	0	0	286	286	0	0	0	286	0	0	0	0	0	0	0	0	0	3678	0	0	0	0	19821	2830	383	571	4367	45397	0	0	0	0	0	0	0	0	0	16699	18232	67234	0	0	0	0	0	5997	0	332	904	0	-726	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11962	0	0	0	11962	0	0	0	8377	82821	21062	84626	0	16564	10531	84626	111721	0	0	0	14011	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
746942	0	0	0	0	0	0	0	0	0	0	0	0	38598	58011	0	0	0	0	0	36689	0	0	0	0	0	0	0	0	0	0	0	5172	0	0	0	0	0	0	379	974	0	0	0	0	0	0	115	7	5908	9538	0	0	0	0	0	0	0	0	922	11415	24352	0	0	0	0	0	6727	5172	0	238	0	4972	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	444	0	0	0	444	0	0	0	386	10042	20953	26113	0	2008	10477	26113	38598	0	2000	2000	4574	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
747051	0	0	0	0	0	0	0	0	0	0	0	22	49669	76026	0	0	0	0	0	54032	0	0	0	0	0	0	0	0	0	0	0	186	0	0	0	0	0	0	4109	3484	0	0	0	0	0	0	331	0	7325	1569	2711	0	0	0	0	0	0	0	0	26261	27771	0	0	0	0	0	3327	186	0	158	52	-126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51	0	0	0	51	0	0	0	4109	11429	27882	33464	0	2286	13941	33464	49691	0	462	462	6646	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
747257	0	0	0	0	0	0	0	0	0	0	0	0	59446	76231	0	0	0	0	0	52168	521	4675	4675	575	575	0	0	0	575	0	0	0	0	0	0	0	0	0	1274	2721	0	0	0	144	0	0	29	11544	1593	0	0	0	0	0	0	0	0	0	1187	7299	43682	0	0	0	0	0	6149	0	272	560	0	-573	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	66	0	0	0	66	0	0	0	13090	7405	7299	54315	0	1481	3650	54315	59446	0	1200	1200	6023	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
747743	0	0	0	0	0	0	0	0	0	0	0	0	46366	60246	0	0	0	0	0	44069	0	0	0	0	0	0	0	0	0	0	0	477	0	0	0	0	0	0	775	5051	0	0	0	1039	49	0	160	0	7942	0	0	0	0	0	0	0	0	0	945	2920	40204	0	0	0	0	0	2070	477	0	69	0	136	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	144	0	0	0	144	0	0	0	775	15046	2969	41872	0	3009	1485	41872	46366	0	0	0	5279	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
747846	0	0	0	0	0	0	0	0	0	0	0	202	64817	93350	0	0	0	0	0	62119	455	3150	3150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12037	722	0	0	0	508	0	0	226	2070	11074	0	0	0	0	0	0	0	0	0	644	13058	48417	0	0	0	0	0	5450	0	367	1174	16	-819	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	144	144	0	0	0	144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14474	14392	13074	55604	0	2878	6537	55604	65019	0	270	270	8529	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
748254	0	0	0	0	0	0	0	0	0	0	0	1697	149308	234261	0	0	0	0	0	134427	0	0	0	90	90	0	0	0	90	0	0	229	0	0	0	0	0	0	31184	771	0	0	0	0	0	0	714	7296	40894	0	0	0	0	0	0	0	0	0	16474	12461	105492	0	0	0	0	0	21462	229	0	580	0	-2647	170	0	0	0	170	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6625	0	0	0	6625	0	0	0	38480	58719	12461	133030	0	11744	6231	133030	151005	0	0	0	14088	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
748357	0	0	0	0	0	0	0	0	0	0	0	346	7061	22092	0	0	0	0	0	5416	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2451	4153	0	0	1672	163	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2036	3380	0	0	0	0	0	673	0	63	123	12	-439	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4186	12639	2048	3855	0	2528	1024	3855	7407	0	8200	8200	3201	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
748441	0	0	0	0	0	0	0	0	0	0	0	843	83469	130098	0	0	0	0	0	56499	0	0	0	185	185	0	0	0	185	0	0	0	0	0	0	0	0	0	0	0	4457	0	0	0	0	0	1451	1891	45152	0	20330	0	0	0	0	0	0	0	0	18092	38407	0	0	0	0	0	2701	0	0	0	0	-446	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1891	45932	18092	66080	0	9186	9046	66080	84312	0	780	780	18373	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
748964	0	0	0	0	0	0	0	0	0	0	0	0	101976	198511	0	0	0	0	0	86905	0	0	0	198	198	198	0	0	0	0	0	0	0	0	0	0	0	0	18533	22334	0	0	0	0	0	0	1886	0	59046	0	989	0	0	0	0	0	0	0	0	32171	54734	0	0	0	0	0	10703	0	0	686	0	1102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3737	0	0	0	3737	0	0	0	18731	82066	32171	69477	0	16413	16086	69477	101976	0	0	0	22268	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
749242	0	0	0	0	0	0	0	0	0	0	0	13086	2745703	4095895	0	0	0	0	0	2562639	0	0	0	30823	30823	0	0	0	30823	0	0	191086	0	0	0	0	0	0	199233	36992	0	0	0	236760	15928	0	-225683	91812	453503	0	246283	0	0	0	11511	0	0	13914	382796	524691	1641238	0	0	0	0	0	672041	198348	11300	256184	16950	-74906	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47	47	47	0	0	0	0	0	0	0	0	0	93399	0	0	0	93399	0	0	0	316306	1366235	569080	2201002	0	273247	284540	2201002	2758789	0	0	0	364988	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
749635	0	0	0	0	0	0	0	0	0	1171	0	2130	445730	773143	0	0	0	0	0	373795	230	1487	1487	7860	7860	0	218	0	7642	0	0	0	0	0	0	0	0	0	7149	9596	0	0	0	0	0	0	1784	15219	262195	15066	2179	0	0	0	2278	0	0	0	11478	89290	273027	0	0	0	0	0	54393	0	235	12711	0	-5962	267	0	125	1	141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	228	228	0	0	0	228	414	0	0	26	388	0	88	1083	22603	337246	107744	326539	0	67449	53872	326539	447860	0	40835	40835	63336	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
749840	0	0	0	0	0	0	0	0	0	0	0	195	13215	28866	0	0	0	0	0	14615	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5303	406	0	0	2502	4682	185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5515	9100	0	0	0	0	0	493	0	26	76	0	-362	5	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7831	5313	5700	9497	0	1063	2850	9497	13410	0	149	149	3258	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
749943	0	0	0	0	0	0	0	0	0	0	0	0	91452	161657	0	0	0	0	0	92645	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1987	0	0	0	0	0	0	740	13115	43558	0	0	0	0	0	0	0	0	0	0	30715	61929	0	0	0	0	0	5462	0	38	233	407	-85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13153	45884	31122	66714	0	9177	15561	66714	91452	0	106	106	12741	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
749952	0	0	0	0	0	0	0	0	0	0	0	0	37779	73544	0	0	0	0	0	60255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	816	2686	0	0	0	1985	1327	0	52	335	1844	0	0	0	0	0	0	0	0	11876	13521	8865	25993	0	0	0	0	0	2866	0	245	187	99	-295	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13272	21523	10291	28328	0	4305	5146	28328	37779	0	1300	1300	6288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
750051	0	0	0	0	0	0	0	0	0	0	0	2462	177219	246202	0	0	0	0	0	136417	0	0	0	150	150	0	0	0	150	0	0	0	0	0	0	0	0	0	930	29022	0	0	0	82	0	0	157	9959	40711	7444	4052	0	0	0	0	0	0	0	0	20503	115914	0	0	0	0	0	20685	0	27	566	109	-4551	5	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11440	0	0	27	11413	0	0	0	10916	70612	28083	151517	0	14122	14042	151517	179681	0	231	231	17768	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
750127	0	0	0	0	0	0	0	0	0	0	0	1044	196667	248031	0	0	0	0	0	201799	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1758	18305	0	0	0	507	0	0	33	0	8046	0	0	0	0	0	0	0	0	0	0	57877	143922	0	0	0	0	0	17736	0	0	1923	0	-3457	0	0	0	0	0	404	0	0	0	404	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2213	0	0	0	2213	0	0	0	1758	32099	57877	162352	0	6420	28939	162352	197711	0	3318	3318	25391	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
750154	0	0	0	0	0	0	0	0	0	0	0	147	152997	228844	0	0	0	0	0	153038	0	0	0	753	753	0	0	0	753	0	0	0	0	0	0	0	0	0	1106	6846	0	0	0	0	0	0	505	36883	11972	1602	0	0	0	0	0	0	0	4852	1445	27554	119187	0	0	0	0	0	14779	0	32	169	77	-1556	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42873	20432	29233	134441	0	4086	14617	134441	153144	0	0	0	16790	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
750239	0	0	0	0	0	0	0	0	0	0	15	0	769272	1129688	0	0	0	0	0	413066	0	0	0	14223	14223	0	0	0	14223	0	0	0	558	0	0	0	0	0	23530	26689	0	0	0	0	2965	0	9874	177739	164853	0	278844	0	0	0	75	0	0	0	0	81367	331699	0	0	0	0	0	35212	0	0	3027	0	1276	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31203	0	0	0	31203	0	0	0	201269	194569	84407	688154	0	38914	42204	688154	769272	0	0	0	109263	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
750305	0	0	0	0	0	0	0	0	0	696	0	0	1914432	2665903	0	0	0	0	0	1870773	142	1775	1775	2484	2484	0	0	0	2484	10	0	32113	61	0	10	0	0	0	332280	29414	0	0	15560	128340	0	200	-136	0	57173	0	876	0	0	0	0	445	0	0	0	317494	1553279	0	0	0	0	0	166929	32174	0	18172	0	13569	397	0	0	0	397	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32678	0	0	0	32678	0	0	696	347840	233099	318190	1708717	0	46620	159095	1708717	1914432	0	0	0	204895	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
750341	0	0	0	0	0	0	0	0	0	0	0	799	125625	236940	0	0	0	0	0	135481	0	0	0	702	702	0	0	0	702	0	0	0	13	0	0	0	0	0	33262	7667	0	0	0	1157	270	0	736	14952	22358	10371	500	0	0	0	0	851	0	0	2489	78636	54356	0	0	0	0	0	18933	1463	721	1379	0	-180	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2996	0	0	0	2996	0	0	0	48935	35050	89277	74775	0	7010	44639	74775	126424	0	0	0	23431	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
750444	0	0	0	0	0	0	0	0	0	0	0	194	38890	55801	0	0	0	0	0	37992	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	600	5373	0	0	0	2299	1754	0	36	0	4749	0	0	0	0	0	0	0	0	0	0	7299	30693	0	0	0	0	0	1207	0	162	111	43	-647	30	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	762	14685	9125	31584	0	2937	4563	31584	39084	0	2153	2153	4197	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
