"IDRSSD"	RCFD1410	RCFD1420	RCFD1460	RCFD1563	RCFD1590	RCFD1763	RCFD1764	RCFD1797	RCFD2081	RCFD2107	RCFD2122	RCFD2123	RCFD2746	RCFD5367	RCFD5368	RCFDA247	RCFDA570	RCFDA571	RCFDA572	RCFDA573	RCFDA574	RCFDA575	RCFDB532	RCFDB533	RCFDB534	RCFDB536	RCFDB537	RCFDB538	RCFDB539	RCFDB837	RCFDC391	RCFDC779	RCFDC780	RCFDF158	RCFDF159	RCFDF160	RCFDF161	RCFDF162	RCFDF163	RCFDG091	RCFDG092	RCFDG093	RCFDG094	RCFDG095	RCFDG096	RCFDG097	RCFDG098	RCFDG099	RCFDG100	RCFDG101	RCFDG102	RCFDG378	RCFDHK25	RCFDK098	RCFDK137	RCFDK163	RCFDK164	RCFDK165	RCFDK168	RCFDK203	RCFDK204	RCFDK207	RCON1288	RCON1420	RCON1460	RCON1545	RCON1590	RCON1763	RCON1764	RCON1766	RCON1797	RCON2081	RCON2107	RCON2122	RCON2123	RCON2165	RCON2746	RCON5367	RCON5368	RCON5370	RCONA247	RCONA564	RCONA565	RCONA566	RCONA567	RCONA568	RCONA569	RCONA570	RCONA571	RCONA572	RCONA573	RCONA574	RCONA575	RCONB531	RCONB534	RCONB535	RCONB538	RCONB539	RCONB837	RCONC391	RCONC779	RCONC780	RCONF158	RCONF159	RCONF160	RCONF161	RCONF162	RCONF163	RCONF230	RCONF231	RCONF232	RCONF576	RCONF577	RCONG091	RCONG092	RCONG093	RCONG094	RCONG095	RCONG096	RCONG097	RCONG098	RCONG099	RCONG100	RCONG101	RCONG102	RCONG376	RCONG378	RCONGW45	RCONGW46	RCONGW47	RCONHK25	RCONJ451	RCONJ454	RCONJ464	RCONJ466	RCONJ467	RCONJ468	RCONJ469	RCONJ470	RCONJ471	RCONK098	RCONK137	RCONK158	RCONK159	RCONK160	RCONK161	RCONK162	RCONK163	RCONK164	RCONK165	RCONK166	RCONK168	RCONK203	RCONK204	RCONK207	RCONK256	RCONLG24	RCONLG25	RIADG377	
764816																																																																4069	3014		155			23168	2612		0	174938	0	0	0	78659	2874	62133	24317	492	3598	4070	7089	15320	46296	12496	13303	17457	14295	17848	20551				0	0			0	0	5030	7886	13722	17841			0			170	0														78659	0	0	0	170		0	28							0	6695	0	0	0	0	0			0	0		0	0	9185	0	CONF	CONF		
765019																																																															2005	2518	429183	0	0	455524	0	455524	194767		0	3726281	0	166227	31870	699385	33644	252180	417446	64036	36943	100948	123128	95839	277579	1694386	112005	404651	480908	270742	56698	2005	0	0	0	33553	350				58744	153631	540170	946721	0	166227	0			4454	0	0	0	0	0	0	0	0	0	0	0	0	0		2743510				9872	1154	0	1154							0	11	3419	0	0	0	1818	157	0	24	0	0	0	0	9044	157	CONF	CONF		
765318																																																																2093	0		0			15719	711		1515	108286	0	0	0	43282	648	40794	17588	693	2103	9013	12878	4209	14080	17596	7090	16173	8509	10989	4437				870	56			0	0	1802	4019	11029	18599			0			0	319														6823	0	0	0	1153		0	171							0	1511	0	0	0	1153	0			0	0		0	0	6261	0	CONF	CONF		
765354																																																															0	3857	2474		1180			7471	0		0	55807	0	0	0	16336	283	6497	18157	1760	4481	1816	1347	4398	2131	5765	15497	9865	4492	3524	328				0	0			0	0	1967	1921	15892	2236			0			55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18705				55		0	0							0	1076	0	0	0	0	0			0	0		0	0	1114	0	CONF	CONF	0	
765505																																																															0	943	35600	0	0	113374	0	113374	36036		0	767848	0	0	0	194016	8608	121325	42343	4411	6261	20612	34070	68337	59110	137241	20263	135441	107910	88728	83857	0	0	0	0	26	0	0	0	0	14958	63756	40706	219234	0	0	0			525	803	0	0	0	0	0	0	0	0	0	0	0	0		388295				769	31447	0	31447							0	611	0	0	0	0	219	0	0	25	0	0	0	25	8533	0	CONF	CONF		
765662																																																															0	3923	0		1730			11245	0		3374	55601	0	0	0	15923	596	1343	9617	350	1082	2206	6571	4132	1582	2374	5811	21065	5149	4056	0				0	0			0	0	1626	719	6031	5622			0			0	0													0	9000	0	0	0	0		1000	17							0	1523	0	0	0	0	0			0	0	0	0	0	2272	0	CONF	CONF	0	
765877																																																																713	1772		735			5154	42		0	45452	0	0	0	25707	5	20720	5388	811	5088	7981	5793	5363	645	3484	4873	5846	5176	366	0				0	0			0	0	1550	2311	1250	1116			0			0	0														19045	0	0	0	0		1345	8							0	1720	0	0	0	0	0			0	0		0	0	2024	0	CONF	CONF		
766052																																																																16285	826		4289			4029	0		0	55254	0	0	0	12570	0	0	25217	874	1665	3977	5146	908	0	5814	16864	13332	5684	603	0				0	0			0	0	345	0	14190	505			0			0	0														0	0	0	0	449		0	0							0	1811	0	0	0	228	0			221	221	0	0	0	404	0	CONF	CONF		
766164																																																																134061	185397	0	102031	1982438	326	1982764	39136		6906	4442893	0	20802	0	136885	5941	75698	1993761	17676	16729	18292	20735	11821	49844	2121243	207370	926368	699028	273945	33723	0	0	0	0	1236	0				18782	232288	258866	422951	2531	18271	0			3	40	0	0	0	0	0	0	0	0	0	0	0	0	0	2017794				37	837	876785	837							0	3667	0	0	0	0	0	34	0	0	0	0	0	0	13558	34	CONF	CONF	0	
767040																																																																5088	0		5125			32487	3981		0	92754	0	0	0	27976	1309	1681	14469	555	1394	6183	8499	7912	3380	5876	7449	22624	26511	846	58				0	0			0	0	1317	2147	6071	4691			0			0	0													0	24492	0	0	0	96		0	0							0	1614	0	0	0	0	0			0	0	0	0	0	948	96	CONF	CONF	0	
767152																																																																2412	0		270			1955	0		0	21332	0	0	0	10471	0	0	3727	588	472	2806	1743	3415	1446	1058	1609	2897	2181	2974	142				0	0			0	0	484	0	290	2802			0			0	0	0	0	0	0	0	0	0	0	0	0	0	0		0				0		0	312							0	1545	0	0	0	0	0			0	0		0	0	791	0	CONF	CONF		
767246																																																																2043	0		1351			2562	0		0	12163	0	0	0	4976	61	0	4277	494	1688	1535	1127	132	0	469	2102	1940	2461	215	0				0	0			0	0	0	0	0	238			0			0	0														0	0	0	0	0		0	0							0	558	0	0	0	0	0			0	0	0	0	0	374	0	CONF	CONF		
767255																																																															0	24269	10695		9712			18911	3549		211	140972	0	0	842	31270	358	25014	32805	2967	3570	8004	14328	2267	0	12306	26077	30247	32381	4694	3353				0	4			0	0	482	10014	7804	18650			0			0	0													0	59683	0	0	0	0		0	48							0	2404	0	0	0	0	0			0	0	0	0	0	2591	0	CONF	CONF	0	
767554																																																																0	1524		0			9755	108		0	80613	39	3786	0	33746	393	4563	21692	5166	2686	5640	12942	4832	1534	5084	9011	18854	9172	4591	0				0	305			0	0	4031	5408	14961	3613			0			463	78													0	67465	0	0	0	823		0	6							0	691	0	0	0	321	0			39	0		0	0	2325	0	CONF	CONF	0	
767572																																																																0	482		0			0	0		0	21987	0	0	0	17376	129	14008	1162	22	1238	1423	1719	2062	10414	980	958	195	147	673	1658				0	0			0	0	1045	0	1080	1648			0			0	262														18084	0	0	0	0		0	0							0	0	0	0	0	0	0			0	0		0	0	227	0	CONF	CONF		
767611																																																															0	237	2145		0			4591	1581		0	89091	0	0	0	47104	4352	17961	1296	1157	22697	11857	469	9232	687	4521	1845	3227	4229	17681	10399				0	27			0	0	148	2550	16747	54			0			0	0	0	0	0	0	0	0	0	0	0	0	0	0		28457				0		0	0							0	7959	0	0	0	0	0			0	0		0	0	1596	0	CONF	CONF		
767732																																																															0	82322	2585		10332			35896	77		9235	274360	0	0	0	50917	2217	783	80587	3393	11113	15528	14498	5627	348	21539	51431	64283	42546	37498	5360				0	31			0	0	2963	8690	30422	30174			0			89	0														0	0	0	0	89		0	114							0	2165	0	0	0	0	0			0	0	0	0	0	6220	0	CONF	CONF		
767974																																																																0	46653		0			314518	19596		0	1022527	0	13021	0	278807	2698	66908	291483	170142	4726	8753	38669	17665	38380	260204	34294	233665	115479	98556	1413				0	5			0	0	12199	75478	92177	144136			0			106	379													0	361325	0	0	0	2915		23116	0							0	0	0	0	0	0	2728			0	0	0	0	0	123	81	CONF	CONF	0	
768074																																																															0	0	159906		0			61346	14424		2513	1152079	0	0	15263	374014	294	193621	95237	4484	3577	4854	4581	26725	329705	75954	66799	159287	115171	288152	70597				0	553			0	0	49967	50938	36475	354406			0			1467	0														580275	0	0	0	1467		15263	5012							0	25808	0	0	0	0	0			0	0	0	0	0	1160	0	CONF	CONF		
768458																																																															0	696	2925		2109			14485	0		0	63225	81	0	0	14384	194	0	14260	899	876	4571	5485	2319	123	4858	7668	18757	13596	3797	223				0	5			0	0	2725	6025	8541	8969			0			75	0	0	0	0	0	0	0	0	0	0	0	0	0		0				75		0	0							0	151	0	0	0	0	0			0	0		0	0	2097	0	CONF	CONF		
768476																																																															0	0	0		0			0	1168		0	48921	0	0	0	44907	196	913	188	0	926	468	1219	13513	28781	4	173	444	1047	700	1646				0	2			0	0	623	1520	60	53			0			274	0														40674	0	0	0	274		0	0							0	206	0	0	0	0	0			0	0		0	0	186	0	CONF	CONF		
768953																																																																7990	645		8952			14100	0		0	58854	0	3918	0	11098	99	0	11871	66	309	3231	5800	1692	0	2457	10355	16923	13789	3149	1015				0	0			0	0	403	0	3711	5087			0			0	0														35517	0	0	0	0		0	45							0	1243	0	0	0	0	0			0	0	0	0	0	1563	0	CONF	CONF		
769156																																																															0	7687	0		6221			16232	2703		0	84442	0	0	0	17979	871	0	18384	338	1124	4876	6388	5253	0	4950	13032	19898	18901	9596	86				0	86			0	0	501	1805	10755	14852			0			0	0													0	0	0	0	0	0		0	25							0	2643	0	0	0	0	0			0	0	0	0	0	2082	0	CONF	CONF	0	
769334																																																															0	11693	0		9636			8813	888		58	44105	0	46	0	7264	1003	0	13437	7	568	1889	2807	1620	0	11971	2500	9119	7810	5150	291				0	19			0	0	0	102	391	3037			0			0	0													0	8275	0	0	0	0		0	4							0	729	0	0	0	0	0			0	0	0	0	0	422	0	CONF	CONF	0	
770068																																																																6316	825		4182			8998	668		400	57065	0	0	0	15524	162	14378	7826	554	1082	2056	1401	3768	6396	4021	7413	10863	4775	7847	4922				0	0			0	0	588	1348	6311	4796			0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				21		0	759							0	2109	0	0	0	0	0			21	0	0	0	0	4079	0	CONF	CONF	0	
770451																																																															0	29755	0		36357			10171	607		0	88711	0	0	0	6154	86	0	31238	206	102	559	1491	3360	436	35337	4332	14967	3627	22227	1324				0	17			0	0	75	1100	2557	192			0			0	0														34443	0	0	0	0		0	9							0	659	0	0	0	0	0			0	0	0	0	0	972	0	CONF	CONF		
770545																																																															0	2624	3081		2906			645	0		0	27559	0	0	0	12222	0	0	7938	526	1776	3840	5385	695	0	1746	4281	3969	4471	868	0				0	0			0	0	1016	0	696	3891			0			0	65													0	14846	0	0	0	0		0	0							0	280	0	0	0	0	0			0	0	0	0	0	198	0	CONF	CONF	0	
770639																																																																6968	8534		131			68871	2095		0	184382	0	0	0	14166	1138	1202	26169	559	923	1885	4821	3984	1914	17147	9183	56796	41951	38391	4225				0	0			0	0	380	688	43904	36504			0			52	0														10778	0	0	0	627		0	0							0	752	0	0	0	341	234			0	0		0	0	251	0	CONF	CONF		
770657																																																																144426	15696		70497			122925	5485		4128	708013	0	8586	0	58813	959	49213	112099	9943	22778	18801	7030	261	0	72959	173141	246027	133926	21981	919				0	0			0	0	8803	9447	84018	165793			0			0	0														0	0	0	0	60		0	57							0	4941	0	0	0	0	0			60	0	0	0	0	3439	0	CONF	CONF		
770853																																																																27993	7888		17102			134656	3983		0	355097	0	0	0	40576	7379	9	113	4895	9641	11988	6633	1434	5775	46463	70161	142445	27085	10814	13353				0	0			0	0	7738	11889	17376	71485			0			0	0														138972	0	0	0	0		0	0							0	5350	0	0	0	0	0			0	0	0	0	0	1682	0	CONF	CONF		
771047																																																																7789	0		9088			3181	0		0	23737	0	0	0	127	135	0	11922	61	66	0	0	0	0	2100	9695	4314	6629	779	93				0	0			0	0	0	0	0	2606			0			0	0													0	7766	0	0	0	0		0	28							0	529	0	0	0	0	0			0	0	0	0	0	254	0	CONF	CONF	0	
771140																																																															0	50934	21979	0	14166	60141	0	60141	3973		6243	514701	0	1130	0	74597	4225	11757	105707	3744	7146	16817	27107	16286	2253	40549	63208	118473	154232	42803	15004	0	0	0	0	0	0		0	0	9948	30837	92280	130456	0	1130	0			684	59	0	0	0	0	0	0	0	0	0	0	0	0		273084				1595	101	0	101							0	4799	0	0	0	0	769	0	0	142	142	0	0	0	8892	0	CONF	CONF		
771458																																																																30288	50193		14436			260042	6219		0	811615	0	0	0	100095	693	3270	236800	7522	6256	11938	12476	16989	44424	134472	88550	259560	117490	86102	22668				0	97			257	222	14704	24040	86710	221536			0			223	0														652274	0	0	0	223		0	352							0	552	0	0	0	0	0			0	0	0	0	0	1658	0	CONF	CONF		
771609																																																																0	113473		33695			293666	64102		143	1643692	0	0	179	348902	21525	207003	16566	30921	10877	14251	49595	122259	118769	181724	24060	217086	187551	263906	418278				0	56			0	0	43223	143233	230009	298470			0			1923	0														541150	0	0	0	4834		0	0							0	4957	0	0	0	2911	0			0	0	0	0	0	48238	0	CONF	CONF		
771748																																																															0	6810	35		14604			15376	0		0	52968	0	0	0	14345	0	0	18273	581	2261	4436	6478	501	0	3420	12040	10550	10466	1138	0				0	33			0	0	0	0	132	0			0			0	0														705	0	0	0	0		0	0							0	916	0	0	0	0	0			0	0	0	0	0	717	0	CONF	CONF		
771878																																																																0	13164		0			7585	3961		0	228604	0	0	0	181738	4525	53114	4699	7431	17632	9810	19164	59720	67022	1328	5067	13555	15232	10198	1359				0	0			0	0	2634	1104	2750	7902			0			2628	61														178815	0	0	0	2828		0	0							0	2204	0	2	0	193	0			5	0	0	0	5	1037	0	CONF	CONF		
772008																																																															0	0	112251		0			313713	40134		0	1384172	0	0	0	353614	4140	146049	175747	8476	32595	37540	20487	102602	146125	162275	59280	315403	166618	296357	27716				246	230			122	121	5642	122660	105578	321329			0			1596	1591														486760	0	0	0	1633		0	0							0	1431	0	0	0	0	0			0	0	0	0	0	3204	37	CONF	CONF		
772446																																																																0	0		0			0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0			0	0	0	0	0	0			0			0	0	0	0	0	0	0	0	0	0	0	0	0	0		0				0		0	0							0	0	0	0	0	0	0			0	0		0	0	0	0	CONF	CONF		
772754																																																																16601	1089		5275			6673	0		55	51210	0	0	0	9664	198	8814	4505	281	2505	4615	1045	1218	0	4772	22670	8137	4328	1465	54				0	0			0	0	198	0	5194	5380			0			0	0													0	0	0	0	0	0		0	19							0	474	0	0	0	0	0			0	0	0	0	0	390	0	CONF	CONF	0	
773032																																																															0	5048	0		0			8707	2927		737	79060	0	0	0	29753	142	28701	10092	2714	5293	14168	2046	3263	2058	9824	13526	13192	4899	5992	1822				0	586			0	0	2088	3181	14909	2556			0			0	0	0	0	0	0	0	0	0	0	0	0	0	0		0				0		0	208							0	2466	0	0	0	0	0			0	0		0	0	5752	0	CONF	CONF		
773171																																																															0	4575	113		146			3440	5002		0	97856	0	0	0	54626	3715	22877	6181	1595	7740	7931	9134	25698	2528	2201	3980	9388	14402	11453	1759				0	34			0	0	1517	2177	2638	1905			0			0	0														0	0	0	0	66		0	7							0	14603	0	0	0	0	0			0	0		0	0	3358	66	CONF	CONF		
773247																																																																83625	152077	29417	67932	1190358	0	1190358	82069		61084	4871826	0	374054	24057	518570	19488	235281	681324	28693	39730	86656	111656	99301	142487	985063	248420	1047070	954243	1048002	24367	0	0	0	570	1281	0				15058	192535	464545	712712	0	374054	0			1347	1965	0	0	0	0	0	0	0	0	0	0	0	0		2004498				2665	1661	165315	31078							0	35500	0	42	0	763	0	474	0	39	0	0	0	0	703975	474	CONF	CONF		
773443																																																															0	51894	2632	5255	17937	48166	0	48166	1026		2720	222431	0	0	0	33759	1512	1223	45296	247	933	2397	4902	13450	11299	19921	28401	46389	51812	21933	19506	0	0	0	613	33	0		0	0	646	2610	24905	22973	0	0	0			0	48	0	0	0	0	0	0	0	0	0	0	0	0	0	20073				682	79	0	5334							0	3952	0	0	0	449	0	135	0	98	0	0	0	0	1719	135	CONF	CONF	0	
773470																																																																0	1012752		0			12838	8148		0	1187945	0	0	0	101998	2060	100997	1597	16536	22841	25510	34022	3089	0	124135	94323	293691	364082	209716	0				0	1			0	0	0	575	0	49371			7102			0	0														1100982	0	0	0	0		0	0							0	0	0	0	0	0	0			0	0	0	0	0	202	0	CONF	CONF		
773546																																																															0	1573	104		1949			13342	0		0	62274	0	0	1571	16185	338	9536	14054	1570	1768	6050	5945	520	121	5628	8925	15956	14158	652	215				0	0			0	0	2438	3787	17608	2978			0			0	0													0	0	0	0	0	492		88	16							0	515	469	0	0	0	0			0	0		0	0	1353	23	CONF	CONF	0	
773742																																																																0	2968		36			33915	3133		1870	184712	860	0	32988	59078	262	7918	49538	8049	2340	5975	8993	25261	8438	29431	9718	40021	23212	23657	0				155	658			0	0	10511	8590	26506	32381			0			239	0														0	0	0	0	2084		0	0							0	1823	0	120	0	733	992			0	0		0	0	3686	0	CONF	CONF		
774132																																																																5133	4781	471	668	127500	0	127500	48425		713	576852	0	0	0	86714	3024	65655	147353	2734	9519	13425	3184	9988	47864	84314	76604	130881	37524	76152	84662	0	0	0	0	192	0		0	0	42169	59551	104078	88694	0	0	0			41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	236661				1658	0	0	471							0	1356	0	126	0	0	1405	82	0	4	0	0	0	4	3383	82	CONF	CONF	0	
774235																																																																19380	3646		4783			4552	0		545	72658	0	0	0	15174	0	0	25275	1139	2453	5310	4785	1324	115	7458	14225	20913	11559	3221	52				0	0			0	0	89	0	6206	4016			0			527	0													0	24634	0	0	0	1010		0	0							0	13458	0	0	0	285	193			5	0	0	0	0	809	0	CONF	CONF	0	
774253																																																																0	211		0			15207	4039		0	60505	163	0	0	22033	200	0	15881	1472	3550	8103	7834	1025	49	4794	6624	14042	11595	1514	0				0	26			0	0	2546	1677	8824	4086			0			0	0													0	22289	0	0	0	0		0	1							0	1047	0	0	0	0	0			0	0		0	0	771	0	CONF	CONF	0	
774262																																																																2928	253670	0	7825	831008	0	831008	11103		108	2934888	0	0	0	258087	2980	171089	1031146	13197	13736	13788	24557	38124	154353	660823	343390	805561	477851	358312	20028	0	0	0	0	19922	0				53861	495760	340879	563121	0	0	0			1699	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2821222				33781	5786	71384	5786							0	2496	0	12032	0	6623	4008	3147	0	6272	0	0	0	0	13970	3147	CONF	CONF	0	
774347																																																																37815	0		53928			15173	0		3906	138844	0	0	0	10830	0	856	36485	393	1034	3755	4260	1331	0	20248	26415	32556	31036	11324	2995				0	0			0	0	0	0	0	11834			0			0	0														0	0	0	0	199		0	81							0	2332	0	0	0	0	170			29	0	0	0	0	2945	0	CONF	CONF		
775054																																																																54925	5557		66363			44844	2350		0	340723	0	9684	0	40437	1047	349	94869	8	145	522	627	36333	2802	19280	81121	54635	46584	81339	17327				0	19			0	0	15704	19351	25819	51822			0			139	0														162920	0	0	0	363		0	1094							0	1021	0	0	0	128	0			0	0	0	0	0	686	96	CONF	CONF		
775241																																																															0	3594	0		7909			2343	0		0	26185	0	0	0	6879	0	0	8068	278	423	1469	3896	722	0	2199	5168	4438	4397	947	2060				0	0			0	0	0	0	2436	0			0			0	28	0	0	0	0	0	0	0	0	0	0	0	0		0				0		0	0							0	2240	0	0	0	0	0			0	0	0	0	0	784	0	CONF	CONF		
775456																																																															0	214	44118		499			243454	13973		25178	840169	0	0	2097	129062	9604	30432	153293	8165	15435	38140	39175	12860	14475	85574	71025	249343	166799	124427	10690				0	2527			0	0	27839	44208	98156	181933			0			0	0														439590	0	0	0	0		1000	1755							0	7693	0	0	0	0	0			0	0	0	0	0	8956	0	CONF	CONF		
